Date,IBMStock_Open_average,IBMStock_Open_max,IBMStock_Open_min,IBMStock_Open_volatility,IBMStock_Open_change,IBMStock_High_average,IBMStock_High_max,IBMStock_High_min,IBMStock_High_volatility,IBMStock_High_change,IBMStock_Low_average,IBMStock_Low_max,IBMStock_Low_min,IBMStock_Low_volatility,IBMStock_Low_change,IBMStock_Close_average,IBMStock_Close_max,IBMStock_Close_min,IBMStock_Close_volatility,IBMStock_Close_change,IBMStock_Volume_average,IBMStock_Volume_max,IBMStock_Volume_min,IBMStock_Volume_volatility,IBMStock_Volume_change
2018-01-14,166.89249999999998,170.0,164.46,5.539999999999992,-0.6399999999999864,167.7375,171.13,165.29,5.840000000000003,0.11000000000001364,165.015,168.15,161.3,6.849999999999994,-2.049999999999983,165.9975,169.12,162.37,6.75,-1.4799999999999898,13734015,21172488,7794195,13378293,13378293
2018-01-21,164.62199999999999,166.75,161.51,5.240000000000009,4.610000000000014,166.63,168.72,163.98,4.740000000000009,3.430000000000007,163.884,165.79,161.11,4.679999999999978,4.679999999999978,165.406,167.34,162.6,4.740000000000009,4.740000000000009,5736492,8480795,3302520,5178275,-4692882
2018-01-28,164.46,167.45,161.7,5.75,-5.75,165.256,168.39,162.0,6.389999999999986,-6.389999999999986,162.54,166.01,158.87,7.139999999999986,-7.139999999999986,163.11,166.8,159.03,7.77000000000001,-7.77000000000001,4435669,5251938,3516995,1734943,1734943
2018-02-04,152.68599999999998,157.89,148.6,9.289999999999992,-9.289999999999992,154.606,158.5,150.54,7.960000000000008,-7.960000000000008,148.858,153.28,144.4,8.879999999999995,-5.599999999999994,151.764,155.34,147.59,7.75,-3.0200000000000102,7874173,9867678,6149207,3718471,-918309
2018-02-11,152.64000000000001,155.71,150.19,5.52000000000001,4.810000000000002,154.64600000000002,157.79,151.18,6.609999999999985,5.389999999999986,151.86599999999999,155.69,149.64,6.050000000000011,5.389999999999986,153.82,156.18,150.75,5.430000000000007,4.780000000000001,5231581,5881377,4282908,1598469,-1598469
2018-02-18,155.005,155.79,154.3,1.4899999999999807,-1.4899999999999807,155.91,156.79,155.04,1.75,-0.11000000000001364,153.6575,154.07,152.79,1.2800000000000011,0.19999999999998863,154.455,155.52,153.18,2.3400000000000034,0.36000000000001364,3874719,4489604,3256074,1233530,-1233530
2018-02-25,156.018,158.46,152.79,5.670000000000016,-3.0200000000000102,157.706,159.78,154.76,5.02000000000001,-4.1200000000000045,154.502,156.53,151.88,4.650000000000006,-3.6299999999999955,155.852,158.58,153.81,4.77000000000001,-4.090000000000003,3790313,4237283,3261141,976142,-349151
2018-03-04,156.574,159.0,154.12,4.8799999999999955,3.3499999999999943,158.672,159.58,157.49,2.0900000000000034,2.0900000000000034,155.202,157.3,153.75,3.5500000000000114,3.5500000000000114,157.302,159.31,155.72,3.5900000000000034,2.3600000000000136,4688378,6455612,3670630,2784982,1351608
2018-03-11,159.734,160.17,158.71,1.4599999999999795,0.4200000000000159,161.40800000000002,162.11,160.68,1.4300000000000068,0.9599999999999795,158.716,159.64,157.74,1.8999999999999773,0.7699999999999818,159.514,160.26,158.12,2.1399999999999864,0.0,5202832,9262656,3631825,5630831,4199159
2018-03-18,156.21,159.71,152.25,7.460000000000008,-7.460000000000008,156.77,159.89,152.58,7.309999999999974,-7.309999999999974,153.64,156.45,148.54,7.909999999999997,-7.909999999999997,154.244,157.35,148.89,8.460000000000008,-8.460000000000008,4497627,5481983,3482184,1999799,-1041100
