Date,iShares MSCI KLD 400 Social_Open_average,iShares MSCI KLD 400 Social_Open_max,iShares MSCI KLD 400 Social_Open_min,iShares MSCI KLD 400 Social_Open_volatility,iShares MSCI KLD 400 Social_Open_change,iShares MSCI KLD 400 Social_High_average,iShares MSCI KLD 400 Social_High_max,iShares MSCI KLD 400 Social_High_min,iShares MSCI KLD 400 Social_High_volatility,iShares MSCI KLD 400 Social_High_change,iShares MSCI KLD 400 Social_Low_average,iShares MSCI KLD 400 Social_Low_max,iShares MSCI KLD 400 Social_Low_min,iShares MSCI KLD 400 Social_Low_volatility,iShares MSCI KLD 400 Social_Low_change,iShares MSCI KLD 400 Social_Close_average,iShares MSCI KLD 400 Social_Close_max,iShares MSCI KLD 400 Social_Close_min,iShares MSCI KLD 400 Social_Close_volatility,iShares MSCI KLD 400 Social_Close_change
2018-07-08,104.47,104.47,104.47,0.0,0.0,104.47,104.47,104.47,0.0,0.0,104.0,104.0,104.0,0.0,0.0,104.16,104.16,104.16,0.0,0.0
2018-07-15,104.19,104.19,104.19,0.0,0.0,104.59,104.59,104.59,0.0,0.0,104.1,104.1,104.1,0.0,0.0,104.54,104.54,104.54,0.0,0.0
2018-07-22,104.44,104.44,104.44,0.0,0.0,104.44,104.44,104.44,0.0,0.0,103.44,103.44,103.44,0.0,0.0,103.6,103.6,103.6,0.0,0.0
2018-07-29,105.01,105.01,105.01,0.0,0.0,105.64,105.64,105.64,0.0,0.0,105.01,105.01,105.01,0.0,0.0,105.57,105.57,105.57,0.0,0.0
2018-08-05,104.97,104.97,104.97,0.0,0.0,105.17,105.17,105.17,0.0,0.0,104.35,104.35,104.35,0.0,0.0,104.35,104.35,104.35,0.0,0.0
2018-08-12,105.06,105.06,105.06,0.0,0.0,105.27,105.27,105.27,0.0,0.0,104.84,104.84,104.84,0.0,0.0,105.16,105.16,105.16,0.0,0.0
2018-08-19,106.53,106.53,106.53,0.0,0.0,106.94,106.94,106.94,0.0,0.0,106.53,106.53,106.53,0.0,0.0,106.89,106.89,106.89,0.0,0.0
2018-08-26,106.72,106.72,106.72,0.0,0.0,107.02,107.02,107.02,0.0,0.0,106.53,106.53,106.53,0.0,0.0,106.81,106.81,106.81,0.0,0.0
2018-09-02,105.72,105.72,105.72,0.0,0.0,105.87,105.87,105.87,0.0,0.0,105.56,105.56,105.56,0.0,0.0,105.68,105.68,105.68,0.0,0.0
2018-09-09,106.65,106.65,106.65,0.0,0.0,106.65,106.65,106.65,0.0,0.0,105.97,105.97,105.97,0.0,0.0,106.09,106.09,106.09,0.0,0.0
2018-09-16,107.2,107.2,107.2,0.0,0.0,107.38,107.38,107.38,0.0,0.0,107.02,107.02,107.02,0.0,0.0,107.27,107.27,107.27,0.0,0.0
2018-09-23,107.22,107.22,107.22,0.0,0.0,107.59,107.59,107.59,0.0,0.0,106.96,106.96,106.96,0.0,0.0,107.16,107.16,107.16,0.0,0.0
2018-09-30,104.98,104.98,104.98,0.0,0.0,105.35,105.35,105.35,0.0,0.0,104.24,104.24,104.24,0.0,0.0,105.05,105.05,105.05,0.0,0.0
2018-10-07,100.38,100.38,100.38,0.0,0.0,100.81,100.81,100.81,0.0,0.0,99.93,99.93,99.93,0.0,0.0,99.99,99.99,99.99,0.0,0.0
2018-10-14,100.5,100.5,100.5,0.0,0.0,100.57,100.57,100.57,0.0,0.0,99.7,99.7,99.7,0.0,0.0,100.03,100.03,100.03,0.0,0.0
2018-10-21,97.72,97.72,97.72,0.0,0.0,98.31,98.31,98.31,0.0,0.0,94.43,94.43,94.43,0.0,0.0,95.81,95.81,95.81,0.0,0.0
2018-10-28,99.37,99.37,99.37,0.0,0.0,99.96,99.96,99.96,0.0,0.0,98.87,98.87,98.87,0.0,0.0,99.69,99.69,99.69,0.0,0.0
2018-11-04,101.09,101.09,101.09,0.0,0.0,101.09,101.09,101.09,0.0,0.0,99.39,99.39,99.39,0.0,0.0,99.49,99.49,99.49,0.0,0.0
2018-11-11,100.34,100.34,100.34,0.0,0.0,100.37,100.37,100.37,0.0,0.0,98.35,98.35,98.35,0.0,0.0,98.69,98.69,98.69,0.0,0.0
2018-11-18,98.11,98.11,98.11,0.0,0.0,98.75,98.75,98.75,0.0,0.0,97.99,97.99,97.99,0.0,0.0,98.75,98.75,98.75,0.0,0.0
2018-11-25,103.27,103.27,103.27,0.0,0.0,103.44,103.44,103.44,0.0,0.0,102.21,102.21,102.21,0.0,0.0,102.69,102.69,102.69,0.0,0.0
2018-12-02,97.12,97.12,97.12,0.0,0.0,97.94,97.94,97.94,0.0,0.0,95.62,95.62,95.62,0.0,0.0,97.59,97.59,97.59,0.0,0.0
2018-12-09,95.78,95.78,95.78,0.0,0.0,96.11,96.11,96.11,0.0,0.0,93.41,93.41,93.41,0.0,0.0,94.01,94.01,94.01,0.0,0.0
2018-12-16,88.99,88.99,88.99,0.0,0.0,89.33,89.33,89.33,0.0,0.0,87.22,87.22,87.22,0.0,0.0,87.24,87.24,87.24,0.0,0.0
2018-12-23,92.84,92.84,92.84,0.0,0.0,93.05,93.05,93.05,0.0,0.0,92.09,92.09,92.09,0.0,0.0,93.0,93.0,93.0,0.0,0.0
2018-12-30,94.14,94.14,94.14,0.0,0.0,95.46,95.46,95.46,0.0,0.0,93.86,93.86,93.86,0.0,0.0,94.84,94.84,94.84,0.0,0.0
2019-01-06,95.88,95.88,95.88,0.0,0.0,96.39,96.39,96.39,0.0,0.0,95.83,95.83,95.83,0.0,0.0,96.08,96.08,96.08,0.0,0.0
2019-01-13,98.82,98.82,98.82,0.0,0.0,99.59,99.59,99.59,0.0,0.0,98.56,98.56,98.56,0.0,0.0,99.36,99.36,99.36,0.0,0.0
2019-01-20,98.28,98.28,98.28,0.0,0.0,98.32,98.32,98.32,0.0,0.0,97.63,97.63,97.63,0.0,0.0,98.32,98.32,98.32,0.0,0.0
2019-01-27,100.73,100.73,100.73,0.0,0.0,101.54,101.54,101.54,0.0,0.0,100.59,100.59,100.59,0.0,0.0,101.54,101.54,101.54,0.0,0.0
2019-02-03,101.35,101.35,101.35,0.0,0.0,101.52,101.52,101.52,0.0,0.0,101.02,101.02,101.02,0.0,0.0,101.24,101.24,101.24,0.0,0.0
2019-02-10,103.34,103.34,103.34,0.0,0.0,103.61,103.61,103.61,0.0,0.0,103.19,103.19,103.19,0.0,0.0,103.61,103.61,103.61,0.0,0.0
2019-02-17,105.02,105.02,105.02,0.0,0.0,105.15,105.15,105.15,0.0,0.0,104.49,104.49,104.49,0.0,0.0,104.54,104.54,104.54,0.0,0.0
2019-02-24,105.14,105.14,105.14,0.0,0.0,105.18,105.18,105.18,0.0,0.0,103.35,103.35,103.35,0.0,0.0,104.36,104.36,104.36,0.0,0.0
2019-03-03,102.79,102.79,102.79,0.0,0.0,104.02,104.02,104.02,0.0,0.0,102.79,102.79,102.79,0.0,0.0,104.0,104.0,104.0,0.0,0.0
2019-03-10,105.5,105.5,105.5,0.0,0.0,105.88,105.88,105.88,0.0,0.0,105.28,105.28,105.28,0.0,0.0,105.61,105.61,105.61,0.0,0.0
2019-03-17,103.85,103.85,103.85,0.0,0.0,104.45,104.45,104.45,0.0,0.0,103.57,103.57,103.57,0.0,0.0,104.11,104.11,104.11,0.0,0.0
2019-03-24,106.27,106.27,106.27,0.0,0.0,106.8,106.8,106.8,0.0,0.0,106.19,106.19,106.19,0.0,0.0,106.76,106.76,106.76,0.0,0.0
2019-03-31,107.76,107.76,107.76,0.0,0.0,107.89,107.89,107.89,0.0,0.0,107.41,107.41,107.41,0.0,0.0,107.88,107.88,107.88,0.0,0.0
2019-04-07,108.88,108.88,108.88,0.0,0.0,108.88,108.88,108.88,0.0,0.0,108.35,108.35,108.35,0.0,0.0,108.71,108.71,108.71,0.0,0.0
2019-04-14,108.34,108.34,108.34,0.0,0.0,108.74,108.74,108.74,0.0,0.0,108.23,108.23,108.23,0.0,0.0,108.74,108.74,108.74,0.0,0.0
2019-04-21,109.83,109.83,109.83,0.0,0.0,110.1,110.1,110.1,0.0,0.0,109.7,109.7,109.7,0.0,0.0,109.84,109.84,109.84,0.0,0.0
2019-04-28,107.67,107.67,107.67,0.0,0.0,109.17,109.17,109.17,0.0,0.0,107.67,107.67,107.67,0.0,0.0,109.06,109.06,109.06,0.0,0.0
2019-05-05,105.2,105.2,105.2,0.0,0.0,105.5,105.5,105.5,0.0,0.0,104.24,104.24,104.24,0.0,0.0,104.62,104.62,104.62,0.0,0.0
2019-05-12,106.01,106.01,106.01,0.0,0.0,106.47,106.47,106.47,0.0,0.0,105.72,105.72,105.72,0.0,0.0,105.92,105.92,105.92,0.0,0.0
2019-05-19,105.92,105.92,105.92,0.0,0.0,106.09,106.09,106.09,0.0,0.0,105.35,105.35,105.35,0.0,0.0,105.46,105.46,105.46,0.0,0.0
2019-05-26,102.72,102.72,102.72,0.0,0.0,103.02,103.02,103.02,0.0,0.0,101.72,101.72,101.72,0.0,0.0,102.16,102.16,102.16,0.0,0.0
2019-06-02,107.8,107.8,107.8,0.0,0.0,108.26,108.26,108.26,0.0,0.0,107.58,107.58,107.58,0.0,0.0,107.65,107.65,107.65,0.0,0.0
2019-06-09,107.56,107.56,107.56,0.0,0.0,107.78,107.78,107.78,0.0,0.0,107.47,107.47,107.47,0.0,0.0,107.48,107.48,107.48,0.0,0.0
2019-06-16,109.98,109.98,109.98,0.0,0.0,110.12,110.12,110.12,0.0,0.0,109.71,109.71,109.71,0.0,0.0,109.72,109.72,109.72,0.0,0.0
2019-06-23,110.63,110.63,110.63,0.0,0.0,110.69,110.69,110.69,0.0,0.0,109.84,109.84,109.84,0.0,0.0,110.24,110.24,110.24,0.0,0.0
2019-06-30,110.96,110.96,110.96,0.0,0.0,111.02,111.02,111.02,0.0,0.0,110.6,110.6,110.6,0.0,0.0,110.81,110.81,110.81,0.0,0.0
2019-07-07,112.57,112.57,112.57,0.0,0.0,112.57,112.57,112.57,0.0,0.0,112.24,112.24,112.24,0.0,0.0,112.43,112.43,112.43,0.0,0.0
2019-07-14,111.21,111.21,111.21,0.0,0.0,111.46,111.46,111.46,0.0,0.0,110.97,110.97,110.97,0.0,0.0,111.24,111.24,111.24,0.0,0.0
2019-07-21,113.27,113.27,113.27,0.0,0.0,113.3,113.3,113.3,0.0,0.0,112.85,112.85,112.85,0.0,0.0,113.17,113.17,113.17,0.0,0.0
2019-07-28,108.2,108.2,108.2,0.0,0.0,108.36,108.36,108.36,0.0,0.0,105.75,105.75,105.75,0.0,0.0,106.46,106.46,106.46,0.0,0.0
2019-08-04,108.85,108.85,108.85,0.0,0.0,108.86,108.86,108.86,0.0,0.0,107.71,107.71,107.71,0.0,0.0,108.0,108.0,108.0,0.0,0.0
2019-08-11,109.33,109.33,109.33,0.0,0.0,109.76,109.76,109.76,0.0,0.0,109.12,109.12,109.12,0.0,0.0,109.54,109.54,109.54,0.0,0.0
2019-08-18,107.59,107.59,107.59,0.0,0.0,107.83,107.83,107.83,0.0,0.0,106.93,106.93,106.93,0.0,0.0,107.83,107.83,107.83,0.0,0.0
2019-08-25,110.26,110.26,110.26,0.0,0.0,110.26,110.26,110.26,0.0,0.0,109.2,109.2,109.2,0.0,0.0,109.51,109.51,109.51,0.0,0.0
2019-09-01,112.0,112.0,112.0,0.0,0.0,112.0,112.0,112.0,0.0,0.0,111.1,111.1,111.1,0.0,0.0,111.47,111.47,111.47,0.0,0.0
2019-09-08,111.89,111.89,111.89,0.0,0.0,112.05,112.05,112.05,0.0,0.0,111.62,111.62,111.62,0.0,0.0,111.9,111.9,111.9,0.0,0.0
2019-09-15,111.34,111.34,111.34,0.0,0.0,112.03,112.03,112.03,0.0,0.0,111.34,111.34,111.34,0.0,0.0,111.78,111.78,111.78,0.0,0.0
2019-09-22,110.64,110.64,110.64,0.0,0.0,111.19,111.19,111.19,0.0,0.0,110.43,110.43,110.43,0.0,0.0,110.91,110.91,110.91,0.0,0.0
2019-09-29,109.5,109.5,109.5,0.0,0.0,110.05,110.05,110.05,0.0,0.0,109.26,109.26,109.26,0.0,0.0,109.34,109.34,109.34,0.0,0.0
2019-10-06,110.52,110.52,110.52,0.0,0.0,110.7,110.7,110.7,0.0,0.0,110.38,110.38,110.38,0.0,0.0,110.5,110.5,110.5,0.0,0.0
2019-10-13,111.64,111.64,111.64,0.0,0.0,111.8,111.8,111.8,0.0,0.0,111.36,111.36,111.36,0.0,0.0,111.8,111.8,111.8,0.0,0.0
2019-10-20,113.06,113.06,113.06,0.0,0.0,113.3,113.3,113.3,0.0,0.0,113.0,113.0,113.0,0.0,0.0,113.22,113.22,113.22,0.0,0.0
2019-10-27,114.72,114.72,114.72,0.0,0.0,114.72,114.72,114.72,0.0,0.0,114.41,114.41,114.41,0.0,0.0,114.5,114.5,114.5,0.0,0.0
2019-11-03,114.68,114.68,114.68,0.0,0.0,114.94,114.94,114.94,0.0,0.0,114.52,114.52,114.52,0.0,0.0,114.84,114.84,114.84,0.0,0.0
2019-11-10,116.14,116.14,116.14,0.0,0.0,116.44,116.44,116.44,0.0,0.0,115.99,115.99,115.99,0.0,0.0,116.37,116.37,116.37,0.0,0.0
2019-11-17,116.38,116.38,116.38,0.0,0.0,117.02,117.02,117.02,0.0,0.0,116.38,116.38,116.38,0.0,0.0,117.02,117.02,117.02,0.0,0.0
2019-11-24,117.52,117.52,117.52,0.0,0.0,117.52,117.52,117.52,0.0,0.0,116.09,116.09,116.09,0.0,0.0,116.33,116.33,116.33,0.0,0.0
2019-12-01,117.4,117.4,117.4,0.0,0.0,117.75,117.75,117.75,0.0,0.0,117.35,117.35,117.35,0.0,0.0,117.35,117.35,117.35,0.0,0.0
2019-12-08,118.85,118.85,118.85,0.0,0.0,119.2,119.2,119.2,0.0,0.0,118.85,118.85,118.85,0.0,0.0,119.02,119.02,119.02,0.0,0.0
2019-12-15,120.65,120.65,120.65,0.0,0.0,120.65,120.65,120.65,0.0,0.0,120.18,120.18,120.18,0.0,0.0,120.27,120.27,120.27,0.0,0.0
2019-12-22,120.79,120.79,120.79,0.0,0.0,120.79,120.79,120.79,0.0,0.0,119.78,119.78,119.78,0.0,0.0,119.92,119.92,119.92,0.0,0.0
2019-12-29,120.01,120.01,120.01,0.0,0.0,120.75,120.75,120.75,0.0,0.0,120.0,120.0,120.0,0.0,0.0,120.36,120.36,120.36,0.0,0.0
