Date,BMTC_Open_average,BMTC_Open_max,BMTC_Open_min,BMTC_Open_volatility,BMTC_Open_change,BMTC_High_average,BMTC_High_max,BMTC_High_min,BMTC_High_volatility,BMTC_High_change,BMTC_Low_average,BMTC_Low_max,BMTC_Low_min,BMTC_Low_volatility,BMTC_Low_change,BMTC_Close_average,BMTC_Close_max,BMTC_Close_min,BMTC_Close_volatility,BMTC_Close_change,BMTC_Volume_average,BMTC_Volume_max,BMTC_Volume_min,BMTC_Volume_volatility,BMTC_Volume_change
2018-01-14,46.1,46.4,45.6,0.7999999999999972,0.04999999999999716,46.6,46.9,46.4,0.5,-0.29999999999999716,45.54,45.8,45.3,0.5,0.29999999999999716,46.12,46.6,45.6,1.0,0.8999999999999986,42091,68722,32381,36341,-27792
2018-01-21,45.620000000000005,46.45,44.25,2.200000000000003,-2.200000000000003,45.87,46.6,45.1,1.5,-1.2000000000000028,45.0,45.9,44.2,1.6999999999999957,-1.6499999999999986,45.21,46.35,44.35,2.0,-1.7000000000000028,52571,99307,25384,73923,73923
2018-01-28,45.03,45.45,44.55,0.9000000000000057,0.9000000000000057,45.76,46.0,45.45,0.5499999999999972,0.0,44.57,45.2,44.15,1.0500000000000043,-0.25,45.08,45.7,44.35,1.3500000000000014,-0.6499999999999986,82828,138630,63348,75282,68566
2018-02-04,43.82,44.45,43.4,1.0500000000000043,0.6500000000000057,44.346,44.6,44.05,0.5500000000000043,-0.14999999999999858,43.05,43.25,42.9,0.3500000000000014,0.30000000000000426,43.77,44.1,43.1,1.0,0.3999999999999986,69907,81915,54013,27902,-2785
2018-02-11,44.375,44.85,43.9,0.9500000000000028,0.8999999999999986,45.0125,45.6,44.35,1.25,1.25,44.13,44.8,43.85,0.9499999999999957,0.9499999999999957,44.8625,45.4,44.15,1.25,1.25,40427,45192,35259,9933,-9933
2018-02-18,45.13,45.4,44.9,0.5,0.19999999999999574,45.49,45.7,45.35,0.3500000000000014,-0.30000000000000426,44.73,44.85,44.55,0.30000000000000426,0.30000000000000426,45.06,45.35,44.7,0.6499999999999986,0.44999999999999574,40091,64253,26344,37909,-26955
2018-02-25,44.4,45.4,43.5,1.8999999999999986,-1.0,45.104,46.02,44.15,1.8700000000000045,-0.720000000000006,43.72,44.9,43.05,1.8500000000000014,-1.0499999999999972,44.41,45.1,43.55,1.5500000000000043,0.10000000000000142,58562,76914,39594,37320,-17270
2018-03-04,45.99,47.05,45.25,1.7999999999999972,1.7999999999999972,46.57,47.2,45.8,1.4000000000000057,1.4000000000000057,45.54,46.35,44.55,1.8000000000000043,1.8000000000000043,46.24,46.9,45.7,1.1999999999999957,0.8999999999999986,51952,61684,44556,17128,-17128
2018-03-11,46.47,46.95,46.05,0.9000000000000057,-0.3499999999999943,46.800000000000004,47.05,46.45,0.5999999999999943,-0.3499999999999943,45.99,46.35,45.7,0.6499999999999986,-0.3999999999999986,46.339999999999996,46.75,46.05,0.7000000000000028,-0.45000000000000284,57477,106742,37064,69678,14360
2018-03-18,45.14,46.25,43.4,2.8500000000000014,-2.8500000000000014,45.506,46.48,44.45,2.029999999999994,-2.029999999999994,44.370000000000005,45.6,42.95,2.6499999999999986,-2.25,44.68,45.8,43.0,2.799999999999997,-1.5499999999999972,63668,87109,49928,37181,26070
2018-03-25,44.125,44.4,43.9,0.5,-0.29999999999999716,44.775,45.4,44.15,1.25,-0.6499999999999986,42.8125,43.85,40.8,3.0500000000000043,-0.6000000000000014,43.8875,44.25,43.55,0.7000000000000028,-0.25,48500,67538,34806,32732,16857
2018-04-01,43.88,44.5,43.25,1.25,0.20000000000000284,44.4,44.7,43.95,0.75,0.29999999999999716,43.51,44.1,43.25,0.8500000000000014,0.14999999999999858,43.99,44.6,43.55,1.0500000000000043,-0.20000000000000284,53471,64707,33546,31161,-1386
2018-04-08,44.32,44.8,43.95,0.8499999999999943,0.29999999999999716,44.74,44.95,44.5,0.45000000000000284,0.29999999999999716,43.866,44.1,43.6,0.5,0.29999999999999716,44.36,44.6,44.0,0.6000000000000014,0.20000000000000284,41780,59152,30870,28282,-2990
2018-04-15,44.96,46.45,44.15,2.3000000000000043,2.0,45.83,47.2,44.5,2.700000000000003,2.5,44.75,46.35,43.75,2.6000000000000014,2.6000000000000014,45.29,46.4,44.0,2.3999999999999986,2.3999999999999986,82858,121075,52967,68108,22246
2018-04-22,45.96,46.5,45.35,1.1499999999999986,-1.1499999999999986,46.089999999999996,46.75,45.45,1.2999999999999972,-1.2999999999999972,45.230000000000004,45.6,44.6,1.0,-0.75,45.55,46.25,44.6,1.6499999999999986,-1.6499999999999986,82806,153661,53895,99766,-20484
2018-04-29,44.77,45.3,44.45,0.8499999999999943,0.8499999999999943,45.25,45.6,44.75,0.8500000000000014,0.8500000000000014,43.9,45.0,41.55,3.450000000000003,0.8999999999999986,45.01,45.35,44.65,0.7000000000000028,0.7000000000000028,90258,192301,34282,158019,-158019
2018-05-06,45.9,46.15,45.4,0.75,0.7000000000000028,46.14,46.35,45.9,0.45000000000000284,0.25,45.63,45.95,45.4,0.5500000000000043,0.10000000000000142,45.83,46.05,45.5,0.5499999999999972,-0.29999999999999716,47665,66829,30099,36730,-27089
2018-05-13,46.03,46.8,45.4,1.3999999999999986,1.3999999999999986,46.53,47.3,46.0,1.2999999999999972,1.25,45.908,46.6,45.4,1.2000000000000028,1.2000000000000028,46.38,47.1,45.85,1.25,1.25,66478,94532,42187,52345,27768
2018-05-20,47.15,47.2,47.05,0.15000000000000568,-0.05000000000000426,47.4375,47.65,47.25,0.3999999999999986,-0.19999999999999574,46.8875,47.15,46.45,0.6999999999999957,-0.10000000000000142,47.2,47.25,47.15,0.10000000000000142,0.10000000000000142,50689,74129,39854,34275,-32140
2018-05-27,47.16,47.65,46.65,1.0,0.6999999999999957,47.519999999999996,47.85,47.05,0.8000000000000043,0.8000000000000043,46.6,47.25,45.45,1.7999999999999972,1.1499999999999986,47.190000000000005,47.7,46.5,1.2000000000000028,1.2000000000000028,68604,93141,49052,44089,35868
2018-06-03,47.95,48.3,47.8,0.5,0.15000000000000568,48.38,48.9,47.85,1.0499999999999972,0.5499999999999972,47.644,48.02,47.35,0.6700000000000017,0.04999999999999716,47.949999999999996,48.3,47.4,0.8999999999999986,-0.45000000000000284,56153,78996,40361,38635,5774
2018-06-10,47.300000000000004,47.45,47.2,0.25,-0.15000000000000568,47.866,48.1,47.58,0.5200000000000031,-0.04999999999999716,47.07,47.25,46.95,0.29999999999999716,0.25,47.38,47.7,47.1,0.6000000000000014,0.6000000000000014,68991,112348,53603,58745,7927
2018-06-17,48.15,48.5,47.55,0.9500000000000028,0.45000000000000284,48.52,48.75,48.2,0.5499999999999972,-0.29999999999999716,47.833999999999996,48.3,47.55,0.75,0.0,48.17,48.5,47.75,0.75,-0.5,96228,236417,57166,179251,13634
2018-06-24,47.07,47.8,46.1,1.6999999999999957,-1.6999999999999957,47.45,48.0,47.0,1.0,-1.0,46.62,47.5,46.1,1.3999999999999986,-1.3999999999999986,46.910000000000004,47.85,46.3,1.5500000000000043,-0.8500000000000014,44715,63484,33382,30102,30102
2018-07-01,47.2375,47.55,47.0,0.5499999999999972,0.5,47.65,48.3,47.25,1.0499999999999972,1.0499999999999972,47.025,47.5,46.8,0.7000000000000028,0.7000000000000028,47.4125,48.15,46.85,1.2999999999999972,1.2999999999999972,35537,59311,18306,41005,16105
2018-07-08,47.32,48.0,46.75,1.25,-1.25,47.53,48.05,47.15,0.8999999999999986,-0.8999999999999986,46.89,47.3,46.55,0.75,-0.5,47.16,47.55,46.65,0.8999999999999986,-0.3999999999999986,32748,45372,23076,22296,-10134
