Date,MXIM_Open_average,MXIM_Open_max,MXIM_Open_min,MXIM_Open_volatility,MXIM_Open_change,MXIM_High_average,MXIM_High_max,MXIM_High_min,MXIM_High_volatility,MXIM_High_change,MXIM_Low_average,MXIM_Low_max,MXIM_Low_min,MXIM_Low_volatility,MXIM_Low_change,MXIM_Close_average,MXIM_Close_max,MXIM_Close_min,MXIM_Close_volatility,MXIM_Close_change,MXIM_Volume_average,MXIM_Volume_max,MXIM_Volume_min,MXIM_Volume_volatility,MXIM_Volume_change
2018-01-14,55.64,56.53,54.84,1.6899999999999977,1.1899999999999977,56.368,57.43,55.38,2.049999999999997,2.049999999999997,55.166,56.23,54.07,2.1599999999999966,2.1599999999999966,55.967999999999996,57.39,54.33,3.0600000000000023,3.0600000000000023,2144874,2609254,1623582,985672,-55932
2018-01-21,57.576,58.87,56.89,1.9799999999999969,1.3599999999999994,61.358,74.94,57.26,17.68,16.9,56.464,58.33,54.97,3.3599999999999994,1.3699999999999974,58.949999999999996,66.27,55.12,11.149999999999999,8.269999999999996,6327167,10830545,3692227,7138318,7138318
2018-01-28,60.864,62.15,59.75,2.3999999999999986,-1.7299999999999969,62.31,63.68,61.34,2.3399999999999963,-2.3399999999999963,59.966,60.88,58.47,2.4100000000000037,-2.4100000000000037,60.582,61.71,58.52,3.1899999999999977,-3.1899999999999977,4308572,7658929,2294340,5364589,-4722872
2018-02-04,57.544000000000004,58.77,56.13,2.6400000000000006,0.5100000000000051,58.89,59.87,57.57,2.299999999999997,-0.529999999999994,56.478,58.13,55.21,2.9200000000000017,1.1600000000000037,57.72,59.49,55.6,3.8900000000000006,-0.740000000000002,3472074,4377573,2376814,2000759,-785300
2018-02-11,59.15,60.82,57.99,2.8299999999999983,2.4299999999999997,60.2725,61.57,58.83,2.740000000000002,2.740000000000002,58.815,60.49,57.87,2.6200000000000045,2.5600000000000023,59.9875,61.26,58.34,2.9199999999999946,2.9199999999999946,2635514,4927707,1361635,3566072,1157130
2018-02-18,61.706,62.37,60.88,1.4899999999999949,0.9099999999999966,62.558,63.34,61.93,1.4100000000000037,-0.740000000000002,61.11,61.71,60.53,1.1799999999999997,0.7199999999999989,61.886,62.52,61.04,1.480000000000004,0.4000000000000057,2201782,3059977,1524868,1535109,-1535109
2018-02-25,61.248,62.38,60.72,1.6600000000000037,-1.3599999999999994,62.008,62.96,61.34,1.6199999999999974,-0.5799999999999983,60.69,61.55,59.95,1.5999999999999943,-0.7299999999999969,61.39,62.15,60.9,1.25,-0.4200000000000017,2209582,3011940,1381917,1630023,-930557
2018-03-04,62.84,64.0,61.93,2.0700000000000003,2.0700000000000003,63.478,64.4,62.79,1.6100000000000065,1.6100000000000065,62.226,63.38,61.45,1.9299999999999997,1.9299999999999997,62.942,63.49,62.18,1.3100000000000023,0.7100000000000009,1708648,2117081,1463369,653712,-309097
2018-03-11,62.646,63.87,61.86,2.009999999999998,-1.8599999999999994,63.046,64.08,62.2,1.8799999999999955,-1.8799999999999955,61.624,62.15,60.44,1.7100000000000009,-1.6799999999999997,62.106,62.62,61.34,1.279999999999994,-0.8499999999999943,2884825,4039824,2219890,1819934,-338656
2018-03-18,60.844,61.62,60.01,1.6099999999999994,-1.490000000000002,61.43,62.19,60.39,1.7999999999999972,-1.019999999999996,60.116,61.19,58.81,2.3799999999999955,-1.5799999999999983,60.598,61.71,58.82,2.8900000000000006,-0.7100000000000009,1899937,2545734,1620558,925176,925176
2018-03-25,60.0225,61.56,59.37,2.190000000000005,-1.9200000000000017,60.5475,61.98,59.81,2.1699999999999946,-2.1699999999999946,58.3275,59.09,56.89,2.200000000000003,-2.200000000000003,58.9975,60.22,57.41,2.8100000000000023,-2.0,3498711,4818495,2224543,2593952,1138352
2018-04-01,57.966,59.75,57.15,2.6000000000000014,-0.8900000000000006,59.066,59.76,58.32,1.4399999999999977,-0.6500000000000057,57.268,57.91,56.7,1.2099999999999937,-1.0699999999999932,57.926,59.2,56.81,2.3900000000000006,-2.039999999999999,3719922,5321611,2853726,2467885,63758
2018-04-08,57.967999999999996,58.71,57.39,1.3200000000000003,-0.23000000000000398,58.616,58.84,58.36,0.480000000000004,-0.2700000000000031,57.508,57.88,57.28,0.6000000000000014,0.21999999999999886,58.028,58.6,57.73,0.8700000000000045,0.12000000000000455,1653304,2060464,1167878,892586,-297193
2018-04-15,57.116,58.68,54.88,3.799999999999997,-3.799999999999997,57.424,59.19,54.9,4.289999999999999,-4.289999999999999,56.114,58.35,53.66,4.690000000000005,-4.690000000000005,56.382,58.99,53.8,5.190000000000005,-5.190000000000005,3096537,4901160,1385489,3515671,2171730
2018-04-22,54.572,54.96,53.95,1.009999999999998,0.3200000000000003,55.04,55.57,54.61,0.9600000000000009,0.5,53.736000000000004,54.49,53.45,1.0399999999999991,0.29999999999999716,54.486,55.26,53.78,1.4799999999999969,0.7199999999999989,4046162,4367039,3431391,935648,128257
2018-04-29,55.05,56.32,54.26,2.0600000000000023,2.0600000000000023,55.776,56.62,55.28,1.3399999999999963,1.269999999999996,54.582,56.09,53.82,2.270000000000003,2.270000000000003,55.568,56.41,54.82,1.5899999999999963,1.1199999999999974,2379546,2934516,1830424,1104092,-700019
2018-05-06,57.262,57.95,56.43,1.5200000000000031,1.3599999999999994,57.774,58.5,56.66,1.8400000000000034,1.8400000000000034,56.884,57.64,56.0,1.6400000000000006,1.6400000000000006,57.552,58.41,56.45,1.9599999999999937,1.9599999999999937,2159290,3054195,1610616,1443579,-236391
2018-05-13,58.034,58.5,57.51,0.990000000000002,0.23999999999999488,58.616,58.95,58.38,0.5700000000000003,0.5700000000000003,57.464,57.53,57.33,0.20000000000000284,-0.060000000000002274,58.086,58.49,57.73,0.7600000000000051,0.5400000000000063,1678672,2359068,1239350,1119718,-1119718
2018-05-20,58.56,58.95,57.98,0.970000000000006,0.39000000000000057,59.0525,59.23,58.85,0.37999999999999545,0.37999999999999545,58.1825,58.64,57.64,1.0,0.4100000000000037,58.855,59.18,58.48,0.7000000000000028,0.7000000000000028,2616495,4181497,1377613,2803884,2803884
2018-05-27,59.196,60.1,58.66,1.4400000000000048,1.2000000000000028,59.922,60.93,59.37,1.5600000000000023,1.25,58.839999999999996,59.58,58.3,1.2800000000000011,0.9299999999999997,59.428,60.83,58.65,2.1799999999999997,1.9600000000000009,2097647,3010048,1380404,1629644,234885
2018-06-03,60.958,61.39,60.56,0.8299999999999983,-0.4399999999999977,61.424,62.36,60.91,1.4500000000000028,-0.5900000000000034,60.5,60.73,60.12,0.6099999999999994,0.07000000000000028,61.08,61.39,60.75,0.6400000000000006,-0.6000000000000014,2074591,2886495,1304642,1581853,-834112
