Date,CCHGY_Open_average,CCHGY_Open_max,CCHGY_Open_min,CCHGY_Open_volatility,CCHGY_Open_change,CCHGY_High_average,CCHGY_High_max,CCHGY_High_min,CCHGY_High_volatility,CCHGY_High_change,CCHGY_Low_average,CCHGY_Low_max,CCHGY_Low_min,CCHGY_Low_volatility,CCHGY_Low_change,CCHGY_Close_average,CCHGY_Close_max,CCHGY_Close_min,CCHGY_Close_volatility,CCHGY_Close_change,CCHGY_Volume_average,CCHGY_Volume_max,CCHGY_Volume_min,CCHGY_Volume_volatility,CCHGY_Volume_change
2018-01-14,33.039,33.7,31.97,1.730000000000004,1.7049999999999983,33.3416,33.88,32.41,1.470000000000006,1.3880000000000052,33.035,33.7,31.97,1.730000000000004,1.7049999999999983,33.3376,33.88,32.4,1.480000000000004,1.3980000000000032,1092,1787,610,1177,-972
2018-01-21,34.072,34.47,33.64,0.8299999999999983,-0.13000000000000256,34.2,34.52,33.64,0.8800000000000026,-0.13000000000000256,34.004,34.43,33.64,0.7899999999999991,-0.17999999999999972,34.18,34.51,33.64,0.8699999999999974,-0.0899999999999963,2674,5851,457,5394,2093
2018-01-28,33.4852,34.13,32.26,1.8700000000000045,-1.8700000000000045,33.7704,34.522,32.7,1.8219999999999956,-1.8219999999999956,33.223600000000005,34.13,31.88,2.2500000000000036,-2.2500000000000036,33.5824,34.522,32.075,2.4469999999999956,-2.4469999999999956,2187,4010,705,3305,2922
2018-02-04,31.2534,32.0,30.45,1.5500000000000007,-0.5689999999999991,31.567999999999998,32.18,30.95,1.2300000000000004,-0.8500000000000014,31.0626,31.713,30.42,1.2929999999999993,-0.7899999999999991,31.504,32.1,30.95,1.1500000000000021,-0.8500000000000014,7498,13131,2061,11070,-7858
2018-02-11,33.33,34.73,31.12,3.609999999999996,3.609999999999996,33.5225,34.73,31.55,3.179999999999996,3.179999999999996,33.019999999999996,34.73,31.05,3.679999999999996,3.679999999999996,33.44375,34.73,31.495,3.234999999999996,3.234999999999996,7667,13785,687,13098,-13098
2018-02-18,34.419,34.81,34.11,0.7000000000000028,-0.46000000000000085,34.599000000000004,34.81,34.375,0.4350000000000023,-0.3100000000000023,34.372,34.61,34.11,0.5,-0.259999999999998,34.491,34.75,34.18,0.5700000000000003,-0.14999999999999858,4076,9489,1203,8286,626
2018-02-25,33.055,33.96,32.54,1.4200000000000017,-1.105000000000004,33.3348,34.174,32.87,1.304000000000002,-0.7340000000000018,32.902,33.93,32.47,1.4600000000000009,-1.1400000000000006,33.1408,34.174,32.51,1.6640000000000015,-0.8590000000000018,4643,11564,2000,9564,7896
2018-03-04,34.4632,35.315,33.55,1.7650000000000006,1.7650000000000006,34.6566,35.455,33.62,1.8350000000000009,1.8350000000000009,34.397,35.06,33.474000000000004,1.5859999999999985,1.5859999999999985,34.6006,35.455,33.48,1.9750000000000014,1.9750000000000014,4178,10739,749,9990,-3832
2018-03-11,35.2904,35.624,35.074,0.5500000000000043,0.11599999999999966,35.46,35.67,35.3,0.37000000000000455,-0.04999999999999716,35.211800000000004,35.624,34.95,0.6739999999999995,0.03499999999999659,35.295,35.67,34.95,0.7199999999999989,0.03499999999999659,3576,8003,928,7075,-1981
2018-03-18,35.1116,35.785,34.471,1.314,1.0249999999999986,35.29,35.91,34.655,1.2549999999999955,0.9249999999999972,35.034800000000004,35.785,34.45,1.3349999999999937,1.1749999999999972,35.124,35.785,34.655,1.1299999999999955,1.1299999999999955,1659,2421,828,1593,-1438
