Date,SPDR SSgA Global Allocation_Open_average,SPDR SSgA Global Allocation_Open_max,SPDR SSgA Global Allocation_Open_min,SPDR SSgA Global Allocation_Open_volatility,SPDR SSgA Global Allocation_Open_change,SPDR SSgA Global Allocation_High_average,SPDR SSgA Global Allocation_High_max,SPDR SSgA Global Allocation_High_min,SPDR SSgA Global Allocation_High_volatility,SPDR SSgA Global Allocation_High_change,SPDR SSgA Global Allocation_Low_average,SPDR SSgA Global Allocation_Low_max,SPDR SSgA Global Allocation_Low_min,SPDR SSgA Global Allocation_Low_volatility,SPDR SSgA Global Allocation_Low_change,SPDR SSgA Global Allocation_Close_average,SPDR SSgA Global Allocation_Close_max,SPDR SSgA Global Allocation_Close_min,SPDR SSgA Global Allocation_Close_volatility,SPDR SSgA Global Allocation_Close_change
2018-09-09,38.45,38.45,38.45,0.0,0.0,38.46,38.46,38.46,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.31,38.31,38.31,0.0,0.0
2018-09-16,38.52,38.52,38.52,0.0,0.0,38.59,38.59,38.59,0.0,0.0,38.43,38.43,38.43,0.0,0.0,38.45,38.45,38.45,0.0,0.0
2018-09-23,38.78,38.78,38.78,0.0,0.0,38.78,38.78,38.78,0.0,0.0,38.58,38.58,38.58,0.0,0.0,38.66,38.66,38.66,0.0,0.0
2018-09-30,37.71,37.71,37.71,0.0,0.0,38.0,38.0,38.0,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.82,37.82,37.82,0.0,0.0
2018-10-07,36.98,36.98,36.98,0.0,0.0,37.07,37.07,37.07,0.0,0.0,36.9,36.9,36.9,0.0,0.0,36.91,36.91,36.91,0.0,0.0
2018-10-14,36.91,36.91,36.91,0.0,0.0,36.91,36.91,36.91,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.83,36.83,36.83,0.0,0.0
2018-10-21,36.34,36.34,36.34,0.0,0.0,36.34,36.34,36.34,0.0,0.0,35.57,35.57,35.57,0.0,0.0,35.65,35.65,35.65,0.0,0.0
2018-10-28,36.5,36.5,36.5,0.0,0.0,36.68,36.68,36.68,0.0,0.0,36.5,36.5,36.5,0.0,0.0,36.64,36.64,36.64,0.0,0.0
2018-11-04,36.82,36.82,36.82,0.0,0.0,36.82,36.82,36.82,0.0,0.0,36.41,36.41,36.41,0.0,0.0,36.43,36.43,36.43,0.0,0.0
2018-11-11,36.56,36.56,36.56,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.19,36.19,36.19,0.0,0.0,36.27,36.27,36.27,0.0,0.0
2018-11-18,36.29,36.29,36.29,0.0,0.0,36.3,36.3,36.3,0.0,0.0,36.09,36.09,36.09,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2018-11-25,37.3,37.3,37.3,0.0,0.0,37.3,37.3,37.3,0.0,0.0,36.96,36.96,36.96,0.0,0.0,37.07,37.07,37.07,0.0,0.0
2018-12-02,35.91,35.91,35.91,0.0,0.0,35.92,35.92,35.92,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.83,35.83,35.83,0.0,0.0
2018-12-09,35.53,35.53,35.53,0.0,0.0,35.6,35.6,35.6,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.24,35.24,35.24,0.0,0.0
2018-12-16,34.1,34.1,34.1,0.0,0.0,34.21,34.21,34.21,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2018-12-23,34.66,34.66,34.66,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.52,34.52,34.52,0.0,0.0
2018-12-30,35.04,35.04,35.04,0.0,0.0,35.35,35.35,35.35,0.0,0.0,34.97,34.97,34.97,0.0,0.0,35.17,35.17,35.17,0.0,0.0
2019-01-06,35.72,35.72,35.72,0.0,0.0,35.72,35.72,35.72,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.56,35.56,35.56,0.0,0.0
2019-01-13,36.03,36.03,36.03,0.0,0.0,36.26,36.26,36.26,0.0,0.0,36.03,36.03,36.03,0.0,0.0,36.26,36.26,36.26,0.0,0.0
2019-01-20,36.21,36.21,36.21,0.0,0.0,36.21,36.21,36.21,0.0,0.0,36.1,36.1,36.1,0.0,0.0,36.14,36.14,36.14,0.0,0.0
2019-01-27,36.76,36.76,36.76,0.0,0.0,36.9,36.9,36.9,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.81,36.81,36.81,0.0,0.0
2019-02-03,36.61,36.61,36.61,0.0,0.0,36.81,36.81,36.81,0.0,0.0,36.61,36.61,36.61,0.0,0.0,36.62,36.62,36.62,0.0,0.0
2019-02-10,37.12,37.12,37.12,0.0,0.0,37.26,37.26,37.26,0.0,0.0,37.1,37.1,37.1,0.0,0.0,37.16,37.16,37.16,0.0,0.0
2019-02-17,37.58,37.58,37.58,0.0,0.0,37.72,37.72,37.72,0.0,0.0,37.47,37.47,37.47,0.0,0.0,37.47,37.47,37.47,0.0,0.0
2019-02-24,37.6,37.6,37.6,0.0,0.0,37.6,37.6,37.6,0.0,0.0,37.25,37.25,37.25,0.0,0.0,37.33,37.33,37.33,0.0,0.0
2019-03-03,37.16,37.16,37.16,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.16,37.16,37.16,0.0,0.0,37.35,37.35,37.35,0.0,0.0
2019-03-10,37.72,37.72,37.72,0.0,0.0,37.81,37.81,37.81,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.78,37.78,37.78,0.0,0.0
2019-03-17,37.53,37.53,37.53,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.54,37.54,37.54,0.0,0.0
2019-03-24,37.85,37.85,37.85,0.0,0.0,37.96,37.96,37.96,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.95,37.95,37.95,0.0,0.0
2019-03-31,38.17,38.17,38.17,0.0,0.0,38.22,38.22,38.22,0.0,0.0,38.14,38.14,38.14,0.0,0.0,38.21,38.21,38.21,0.0,0.0
2019-04-07,38.31,38.31,38.31,0.0,0.0,38.34,38.34,38.34,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.22,38.22,38.22,0.0,0.0
2019-04-14,38.2,38.2,38.2,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.14,38.14,38.14,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2019-04-21,38.35,38.35,38.35,0.0,0.0,38.42,38.42,38.42,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.37,38.37,38.37,0.0,0.0
2019-04-28,38.24,38.24,38.24,0.0,0.0,38.39,38.39,38.39,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.31,38.31,38.31,0.0,0.0
2019-05-05,37.59,37.59,37.59,0.0,0.0,37.59,37.59,37.59,0.0,0.0,37.2,37.2,37.2,0.0,0.0,37.26,37.26,37.26,0.0,0.0
2019-05-12,37.49,37.49,37.49,0.0,0.0,37.49,37.49,37.49,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.49,37.49,37.49,0.0,0.0
2019-05-19,37.31,37.31,37.31,0.0,0.0,37.46,37.46,37.46,0.0,0.0,37.31,37.31,37.31,0.0,0.0,37.33,37.33,37.33,0.0,0.0
2019-05-26,37.1,37.1,37.1,0.0,0.0,37.2,37.2,37.2,0.0,0.0,37.06,37.06,37.06,0.0,0.0,37.13,37.13,37.13,0.0,0.0
2019-06-02,38.09,38.09,38.09,0.0,0.0,38.18,38.18,38.18,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.1,38.1,38.1,0.0,0.0
2019-06-09,37.96,37.96,37.96,0.0,0.0,38.11,38.11,38.11,0.0,0.0,37.96,37.96,37.96,0.0,0.0,38.06,38.06,38.06,0.0,0.0
2019-06-16,38.8,38.8,38.8,0.0,0.0,38.92,38.92,38.92,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.75,38.75,38.75,0.0,0.0
2019-06-23,38.81,38.81,38.81,0.0,0.0,38.81,38.81,38.81,0.0,0.0,38.36,38.36,38.36,0.0,0.0,38.43,38.43,38.43,0.0,0.0
2019-06-30,38.57,38.57,38.57,0.0,0.0,38.66,38.66,38.66,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.52,38.52,38.52,0.0,0.0
2019-07-07,38.64,38.64,38.64,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.67,38.67,38.67,0.0,0.0
2019-07-14,38.47,38.47,38.47,0.0,0.0,38.55,38.55,38.55,0.0,0.0,38.44,38.44,38.44,0.0,0.0,38.49,38.49,38.49,0.0,0.0
2019-07-21,38.72,38.72,38.72,0.0,0.0,38.73,38.73,38.73,0.0,0.0,38.63,38.63,38.63,0.0,0.0,38.73,38.73,38.73,0.0,0.0
2019-07-28,37.85,37.85,37.85,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.47,37.47,37.47,0.0,0.0,37.55,37.55,37.55,0.0,0.0
2019-08-04,37.99,37.99,37.99,0.0,0.0,38.06,38.06,38.06,0.0,0.0,37.9,37.9,37.9,0.0,0.0,37.98,37.98,37.98,0.0,0.0
2019-08-11,38.18,38.18,38.18,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.18,38.18,38.18,0.0,0.0,38.24,38.24,38.24,0.0,0.0
2019-08-18,38.02,38.02,38.02,0.0,0.0,38.08,38.08,38.08,0.0,0.0,37.96,37.96,37.96,0.0,0.0,38.08,38.08,38.08,0.0,0.0
2019-08-25,38.37,38.37,38.37,0.0,0.0,38.42,38.42,38.42,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.4,38.4,38.4,0.0,0.0
2019-09-01,38.99,38.99,38.99,0.0,0.0,38.99,38.99,38.99,0.0,0.0,38.74,38.74,38.74,0.0,0.0,38.79,38.79,38.79,0.0,0.0
2019-09-08,38.81,38.81,38.81,0.0,0.0,38.9,38.9,38.9,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.88,38.88,38.88,0.0,0.0
2019-09-15,38.78,38.78,38.78,0.0,0.0,39.04,39.04,39.04,0.0,0.0,38.78,38.78,38.78,0.0,0.0,38.97,38.97,38.97,0.0,0.0
2019-09-22,38.36,38.36,38.36,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.59,38.59,38.59,0.0,0.0
2019-09-29,38.36,38.36,38.36,0.0,0.0,38.57,38.57,38.57,0.0,0.0,38.36,38.36,38.36,0.0,0.0,38.44,38.44,38.44,0.0,0.0
2019-10-06,38.56,38.56,38.56,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.56,38.56,38.56,0.0,0.0,38.65,38.65,38.65,0.0,0.0
2019-10-13,38.9,38.9,38.9,0.0,0.0,39.09,39.09,39.09,0.0,0.0,38.9,38.9,38.9,0.0,0.0,39.07,39.07,39.07,0.0,0.0
2019-10-20,39.13,39.13,39.13,0.0,0.0,39.19,39.19,39.19,0.0,0.0,39.09,39.09,39.09,0.0,0.0,39.14,39.14,39.14,0.0,0.0
2019-10-27,39.46,39.46,39.46,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.39,39.39,39.39,0.0,0.0,39.42,39.42,39.42,0.0,0.0
2019-11-03,39.27,39.27,39.27,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.11,39.11,39.11,0.0,0.0,39.24,39.24,39.24,0.0,0.0
2019-11-10,39.59,39.59,39.59,0.0,0.0,39.59,39.59,39.59,0.0,0.0,39.35,39.35,39.35,0.0,0.0,39.5,39.5,39.5,0.0,0.0
2019-11-17,39.3,39.3,39.3,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.3,39.3,39.3,0.0,0.0,39.48,39.48,39.48,0.0,0.0
2019-11-24,39.57,39.57,39.57,0.0,0.0,39.57,39.57,39.57,0.0,0.0,39.3,39.3,39.3,0.0,0.0,39.39,39.39,39.39,0.0,0.0
2019-12-01,39.66,39.66,39.66,0.0,0.0,39.71,39.71,39.71,0.0,0.0,39.61,39.61,39.61,0.0,0.0,39.66,39.66,39.66,0.0,0.0
2019-12-08,39.98,39.98,39.98,0.0,0.0,40.23,40.23,40.23,0.0,0.0,39.98,39.98,39.98,0.0,0.0,40.2,40.2,40.2,0.0,0.0
2019-12-15,40.36,40.36,40.36,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.23,40.23,40.23,0.0,0.0,40.37,40.37,40.37,0.0,0.0
2019-12-22,40.32,40.32,40.32,0.0,0.0,40.32,40.32,40.32,0.0,0.0,39.92,39.92,39.92,0.0,0.0,39.92,39.92,39.92,0.0,0.0
2019-12-29,40.06,40.06,40.06,0.0,0.0,40.29,40.29,40.29,0.0,0.0,40.06,40.06,40.06,0.0,0.0,40.24,40.24,40.24,0.0,0.0
