Date,GVA_Open_average,GVA_Open_max,GVA_Open_min,GVA_Open_volatility,GVA_Open_change,GVA_High_average,GVA_High_max,GVA_High_min,GVA_High_volatility,GVA_High_change,GVA_Low_average,GVA_Low_max,GVA_Low_min,GVA_Low_volatility,GVA_Low_change,GVA_Close_average,GVA_Close_max,GVA_Close_min,GVA_Close_volatility,GVA_Close_change,GVA_Volume_average,GVA_Volume_max,GVA_Volume_min,GVA_Volume_volatility,GVA_Volume_change
2018-01-14,66.756,68.0,65.93,2.069999999999993,-0.5100000000000051,67.232,68.0,66.09,1.9099999999999966,-0.4099999999999966,65.66799999999999,66.46,64.95,1.509999999999991,0.8799999999999955,66.43,67.64,65.64,2.0,1.0400000000000063,208307,286857,163753,123104,-33513
2018-01-21,67.436,67.92,67.01,0.9099999999999966,0.18999999999999773,67.978,68.56,67.13,1.4300000000000068,1.4300000000000068,66.358,67.14,65.59,1.5499999999999972,0.9000000000000057,67.306,67.84,66.78,1.0600000000000023,1.0600000000000023,183494,208609,145525,63084,47021
2018-01-28,66.508,68.35,63.95,4.3999999999999915,-3.0999999999999943,67.064,68.58,64.56,4.019999999999996,-3.069999999999993,64.582,66.67,59.27,7.399999999999999,-7.109999999999992,65.074,67.51,59.35,8.160000000000004,-8.160000000000004,237354,380017,131524,248493,187825
2018-02-04,59.998,61.47,57.95,3.519999999999996,2.6899999999999977,61.17,62.07,60.4,1.6700000000000017,0.490000000000002,58.461999999999996,59.44,57.04,2.3999999999999986,1.2800000000000011,60.0,61.31,59.36,1.9500000000000028,0.05000000000000426,306556,630866,182403,448463,-448463
2018-02-11,58.5025,59.45,56.49,2.960000000000001,0.030000000000001137,59.6475,61.32,57.68,3.6400000000000006,-0.38000000000000256,56.9475,59.41,54.57,4.839999999999996,-1.2099999999999937,58.545,60.36,56.07,4.289999999999999,0.28000000000000114,856671,1482774,212991,1269783,582225
2018-02-18,60.314,60.86,59.88,0.9799999999999969,0.7000000000000028,61.384,61.98,60.82,1.1599999999999966,-0.4899999999999949,59.536,59.93,59.31,0.6199999999999974,0.18999999999999773,60.288,60.8,59.54,1.259999999999998,0.7999999999999972,378635,487362,312364,174998,-127659
2018-02-25,58.928,60.8,57.45,3.3499999999999943,-2.299999999999997,59.79,61.59,59.02,2.5700000000000003,-2.1400000000000006,58.076,59.64,57.09,2.549999999999997,-1.3900000000000006,58.788000000000004,59.64,58.1,1.5399999999999991,-0.3999999999999986,289342,364803,217417,147386,-118253
2018-03-04,60.344,61.95,58.87,3.0800000000000054,2.450000000000003,61.14,62.75,59.77,2.979999999999997,2.979999999999997,59.852,61.75,58.82,2.9299999999999997,2.9299999999999997,60.746,61.95,59.43,2.520000000000003,2.509999999999998,247816,288961,176043,112918,-8670
2018-03-11,61.33,62.13,60.17,1.9600000000000009,-1.9600000000000009,61.826,63.39,60.17,3.219999999999999,-3.219999999999999,60.396,61.42,58.44,2.980000000000004,-2.980000000000004,60.706,61.71,58.93,2.780000000000001,-2.780000000000001,355069,516956,210507,306449,100980
2018-03-18,57.693999999999996,59.19,54.8,4.390000000000001,-4.390000000000001,58.132,59.56,54.8,4.760000000000005,-4.68,55.994,58.47,52.77,5.699999999999996,-5.699999999999996,56.514,58.97,53.71,5.259999999999998,-4.640000000000001,380086,544174,240024,304150,304150
