Date,First Trust ISE Chindia_Open_average,First Trust ISE Chindia_Open_max,First Trust ISE Chindia_Open_min,First Trust ISE Chindia_Open_volatility,First Trust ISE Chindia_Open_change,First Trust ISE Chindia_High_average,First Trust ISE Chindia_High_max,First Trust ISE Chindia_High_min,First Trust ISE Chindia_High_volatility,First Trust ISE Chindia_High_change,First Trust ISE Chindia_Low_average,First Trust ISE Chindia_Low_max,First Trust ISE Chindia_Low_min,First Trust ISE Chindia_Low_volatility,First Trust ISE Chindia_Low_change,First Trust ISE Chindia_Close_average,First Trust ISE Chindia_Close_max,First Trust ISE Chindia_Close_min,First Trust ISE Chindia_Close_volatility,First Trust ISE Chindia_Close_change
2018-12-23,31.35,31.35,31.35,0.0,0.0,31.54,31.54,31.54,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2018-12-30,31.53,31.53,31.53,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.84,31.84,31.84,0.0,0.0
2019-01-06,31.95,31.95,31.95,0.0,0.0,32.12,32.12,32.12,0.0,0.0,31.95,31.95,31.95,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2019-01-13,33.38,33.38,33.38,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.32,33.32,33.32,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2019-01-20,33.2,33.2,33.2,0.0,0.0,33.38,33.38,33.38,0.0,0.0,32.91,32.91,32.91,0.0,0.0,33.23,33.23,33.23,0.0,0.0
2019-01-27,33.9,33.9,33.9,0.0,0.0,34.18,34.18,34.18,0.0,0.0,33.9,33.9,33.9,0.0,0.0,34.14,34.14,34.14,0.0,0.0
2019-02-03,33.74,33.74,33.74,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.63,33.63,33.63,0.0,0.0
2019-02-10,34.08,34.08,34.08,0.0,0.0,34.08,34.08,34.08,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0
2019-02-17,35.73,35.73,35.73,0.0,0.0,35.78,35.78,35.78,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.55,35.55,35.55,0.0,0.0
2019-02-24,36.03,36.03,36.03,0.0,0.0,36.03,36.03,36.03,0.0,0.0,35.44,35.44,35.44,0.0,0.0,35.79,35.79,35.79,0.0,0.0
2019-03-03,35.63,35.63,35.63,0.0,0.0,36.21,36.21,36.21,0.0,0.0,35.63,35.63,35.63,0.0,0.0,36.11,36.11,36.11,0.0,0.0
2019-03-10,36.61,36.61,36.61,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.59,36.59,36.59,0.0,0.0,36.72,36.72,36.72,0.0,0.0
2019-03-17,35.49,35.49,35.49,0.0,0.0,35.86,35.86,35.86,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.78,35.78,35.78,0.0,0.0
2019-03-24,37.71,37.71,37.71,0.0,0.0,37.97,37.97,37.97,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.93,37.93,37.93,0.0,0.0
2019-03-31,38.13,38.13,38.13,0.0,0.0,38.33,38.33,38.33,0.0,0.0,38.13,38.13,38.13,0.0,0.0,38.24,38.24,38.24,0.0,0.0
2019-04-07,38.14,38.14,38.14,0.0,0.0,38.14,38.14,38.14,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.56,37.56,37.56,0.0,0.0
2019-04-14,37.53,37.53,37.53,0.0,0.0,37.81,37.81,37.81,0.0,0.0,37.53,37.53,37.53,0.0,0.0,37.81,37.81,37.81,0.0,0.0
2019-04-21,37.98,37.98,37.98,0.0,0.0,38.17,38.17,38.17,0.0,0.0,37.98,37.98,37.98,0.0,0.0,38.12,38.12,38.12,0.0,0.0
2019-04-28,37.0,37.0,37.0,0.0,0.0,37.62,37.62,37.62,0.0,0.0,36.94,36.94,36.94,0.0,0.0,37.57,37.57,37.57,0.0,0.0
2019-05-05,34.88,34.88,34.88,0.0,0.0,34.93,34.93,34.93,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.64,34.64,34.64,0.0,0.0
2019-05-12,34.78,34.78,34.78,0.0,0.0,34.78,34.78,34.78,0.0,0.0,34.43,34.43,34.43,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2019-05-19,34.45,34.45,34.45,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.05,34.05,34.05,0.0,0.0,34.05,34.05,34.05,0.0,0.0
2019-05-26,33.89,33.89,33.89,0.0,0.0,34.04,34.04,34.04,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.75,33.75,33.75,0.0,0.0
2019-06-02,34.71,34.71,34.71,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.69,34.69,34.69,0.0,0.0
2019-06-09,34.33,34.33,34.33,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.43,34.43,34.43,0.0,0.0
2019-06-16,35.59,35.59,35.59,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.5,35.5,35.5,0.0,0.0
2019-06-23,36.84,36.84,36.84,0.0,0.0,36.91,36.91,36.91,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.55,36.55,36.55,0.0,0.0
2019-06-30,35.8,35.8,35.8,0.0,0.0,35.8,35.8,35.8,0.0,0.0,35.55,35.55,35.55,0.0,0.0,35.55,35.55,35.55,0.0,0.0
2019-07-07,36.04,36.04,36.04,0.0,0.0,36.12,36.12,36.12,0.0,0.0,35.97,35.97,35.97,0.0,0.0,35.97,35.97,35.97,0.0,0.0
2019-07-14,35.66,35.66,35.66,0.0,0.0,35.66,35.66,35.66,0.0,0.0,35.41,35.41,35.41,0.0,0.0,35.47,35.47,35.47,0.0,0.0
2019-07-21,35.73,35.73,35.73,0.0,0.0,35.73,35.73,35.73,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.59,35.59,35.59,0.0,0.0
2019-07-28,32.66,32.66,32.66,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.03,32.03,32.03,0.0,0.0,32.23,32.23,32.23,0.0,0.0
2019-08-04,32.74,32.74,32.74,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2019-08-11,34.44,34.44,34.44,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.57,34.57,34.57,0.0,0.0
2019-08-18,33.8,33.8,33.8,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.75,33.75,33.75,0.0,0.0
2019-08-25,34.96,34.96,34.96,0.0,0.0,34.96,34.96,34.96,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.79,34.79,34.79,0.0,0.0
2019-09-01,35.55,35.55,35.55,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.55,35.55,35.55,0.0,0.0,35.71,35.71,35.71,0.0,0.0
2019-09-08,35.99,35.99,35.99,0.0,0.0,36.08,36.08,36.08,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.92,35.92,35.92,0.0,0.0
2019-09-15,36.03,36.03,36.03,0.0,0.0,36.03,36.03,36.03,0.0,0.0,35.77,35.77,35.77,0.0,0.0,35.77,35.77,35.77,0.0,0.0
2019-09-22,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2019-09-29,34.1,34.1,34.1,0.0,0.0,34.28,34.28,34.28,0.0,0.0,33.96,33.96,33.96,0.0,0.0,34.12,34.12,34.12,0.0,0.0
2019-10-06,34.73,34.73,34.73,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.65,34.65,34.65,0.0,0.0
2019-10-13,34.9,34.9,34.9,0.0,0.0,35.05,35.05,35.05,0.0,0.0,34.9,34.9,34.9,0.0,0.0,35.05,35.05,35.05,0.0,0.0
2019-10-20,36.48,36.48,36.48,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.39,36.39,36.39,0.0,0.0,36.7,36.7,36.7,0.0,0.0
2019-10-27,37.66,37.66,37.66,0.0,0.0,38.09,38.09,38.09,0.0,0.0,37.66,37.66,37.66,0.0,0.0,38.0,38.0,38.0,0.0,0.0
2019-11-03,38.18,38.18,38.18,0.0,0.0,38.32,38.32,38.32,0.0,0.0,38.01,38.01,38.01,0.0,0.0,38.25,38.25,38.25,0.0,0.0
2019-11-10,37.81,37.81,37.81,0.0,0.0,37.81,37.81,37.81,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2019-11-17,37.13,37.13,37.13,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.13,37.13,37.13,0.0,0.0,37.5,37.5,37.5,0.0,0.0
2019-11-24,37.44,37.44,37.44,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.16,37.16,37.16,0.0,0.0,37.33,37.33,37.33,0.0,0.0
2019-12-01,37.93,37.93,37.93,0.0,0.0,37.99,37.99,37.99,0.0,0.0,37.76,37.76,37.76,0.0,0.0,37.76,37.76,37.76,0.0,0.0
2019-12-08,38.71,38.71,38.71,0.0,0.0,39.1,39.1,39.1,0.0,0.0,38.71,38.71,38.71,0.0,0.0,39.03,39.03,39.03,0.0,0.0
2019-12-15,39.68,39.68,39.68,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.62,39.62,39.62,0.0,0.0,39.72,39.72,39.72,0.0,0.0
2019-12-22,39.89,39.89,39.89,0.0,0.0,39.89,39.89,39.89,0.0,0.0,39.71,39.71,39.71,0.0,0.0,39.71,39.71,39.71,0.0,0.0
2019-12-29,41.04,41.04,41.04,0.0,0.0,41.04,41.04,41.04,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.83,40.83,40.83,0.0,0.0
