Date,Vanguard Financials_etf_Open_average,Vanguard Financials_etf_Open_max,Vanguard Financials_etf_Open_min,Vanguard Financials_etf_Open_volatility,Vanguard Financials_etf_Open_change,Vanguard Financials_etf_High_average,Vanguard Financials_etf_High_max,Vanguard Financials_etf_High_min,Vanguard Financials_etf_High_volatility,Vanguard Financials_etf_High_change,Vanguard Financials_etf_Low_average,Vanguard Financials_etf_Low_max,Vanguard Financials_etf_Low_min,Vanguard Financials_etf_Low_volatility,Vanguard Financials_etf_Low_change,Vanguard Financials_etf_Close_average,Vanguard Financials_etf_Close_max,Vanguard Financials_etf_Close_min,Vanguard Financials_etf_Close_volatility,Vanguard Financials_etf_Close_change
2018-07-01,67.4,67.4,67.4,0.0,0.0,68.13,68.13,68.13,0.0,0.0,67.15,67.15,67.15,0.0,0.0,67.86,67.86,67.86,0.0,0.0
2018-07-08,68.55,68.55,68.55,0.0,0.0,68.69,68.69,68.69,0.0,0.0,67.83,67.83,67.83,0.0,0.0,68.38,68.38,68.38,0.0,0.0
2018-07-15,69.6,69.6,69.6,0.0,0.0,70.09,70.09,70.09,0.0,0.0,69.38,69.38,69.38,0.0,0.0,69.92,69.92,69.92,0.0,0.0
2018-07-22,71.1,71.1,71.1,0.0,0.0,71.44,71.44,71.44,0.0,0.0,70.68,70.68,70.68,0.0,0.0,71.01,71.01,71.01,0.0,0.0
2018-07-29,70.64,70.64,70.64,0.0,0.0,71.0,71.0,71.0,0.0,0.0,70.63,70.63,70.63,0.0,0.0,71.0,71.0,71.0,0.0,0.0
2018-08-05,70.68,70.68,70.68,0.0,0.0,70.85,70.85,70.85,0.0,0.0,70.25,70.25,70.25,0.0,0.0,70.66,70.66,70.66,0.0,0.0
2018-08-12,70.88,70.88,70.88,0.0,0.0,71.32,71.32,71.32,0.0,0.0,70.79,70.79,70.79,0.0,0.0,71.23,71.23,71.23,0.0,0.0
2018-08-19,71.48,71.48,71.48,0.0,0.0,71.57,71.57,71.57,0.0,0.0,71.3,71.3,71.3,0.0,0.0,71.42,71.42,71.42,0.0,0.0
2018-08-26,71.46,71.46,71.46,0.0,0.0,71.63,71.63,71.63,0.0,0.0,71.17,71.17,71.17,0.0,0.0,71.58,71.58,71.58,0.0,0.0
2018-09-02,71.63,71.63,71.63,0.0,0.0,71.68,71.68,71.68,0.0,0.0,71.18,71.18,71.18,0.0,0.0,71.47,71.47,71.47,0.0,0.0
2018-09-09,70.73,70.73,70.73,0.0,0.0,71.23,71.23,71.23,0.0,0.0,70.73,70.73,70.73,0.0,0.0,71.14,71.14,71.14,0.0,0.0
2018-09-16,72.97,72.97,72.97,0.0,0.0,72.97,72.97,72.97,0.0,0.0,72.41,72.41,72.41,0.0,0.0,72.44,72.44,72.44,0.0,0.0
2018-09-23,69.71,69.71,69.71,0.0,0.0,69.73,69.73,69.73,0.0,0.0,69.26,69.26,69.26,0.0,0.0,69.37,69.37,69.37,0.0,0.0
2018-09-30,70.65,70.65,70.65,0.0,0.0,70.87,70.87,70.87,0.0,0.0,69.89,69.89,69.89,0.0,0.0,70.1,70.1,70.1,0.0,0.0
2018-10-07,67.41,67.41,67.41,0.0,0.0,67.5,67.5,67.5,0.0,0.0,65.15,65.15,65.15,0.0,0.0,66.22,66.22,66.22,0.0,0.0
2018-10-14,66.4,66.4,66.4,0.0,0.0,67.13,67.13,67.13,0.0,0.0,66.07,66.07,66.07,0.0,0.0,66.56,66.56,66.56,0.0,0.0
2018-10-21,63.36,63.36,63.36,0.0,0.0,63.86,63.86,63.86,0.0,0.0,62.58,62.58,62.58,0.0,0.0,63.29,63.29,63.29,0.0,0.0
2018-10-28,66.56,66.56,66.56,0.0,0.0,66.98,66.98,66.98,0.0,0.0,65.53,65.53,65.53,0.0,0.0,65.99,65.99,65.99,0.0,0.0
2018-11-04,68.01,68.01,68.01,0.0,0.0,68.25,68.25,68.25,0.0,0.0,67.26,67.26,67.26,0.0,0.0,67.6,67.6,67.6,0.0,0.0
2018-11-11,66.4,66.4,66.4,0.0,0.0,67.08,67.08,67.08,0.0,0.0,66.13,66.13,66.13,0.0,0.0,66.82,66.82,66.82,0.0,0.0
2018-11-18,65.17,65.17,65.17,0.0,0.0,65.62,65.62,65.62,0.0,0.0,64.88,64.88,64.88,0.0,0.0,65.11,65.11,65.11,0.0,0.0
2018-11-25,66.81,66.81,66.81,0.0,0.0,67.63,67.63,67.63,0.0,0.0,66.81,66.81,66.81,0.0,0.0,67.42,67.42,67.42,0.0,0.0
2018-12-02,63.88,63.88,63.88,0.0,0.0,64.77,64.77,64.77,0.0,0.0,62.6,62.6,62.6,0.0,0.0,62.91,62.91,62.91,0.0,0.0
2018-12-09,60.39,60.39,60.39,0.0,0.0,61.16,61.16,61.16,0.0,0.0,60.15,60.15,60.15,0.0,0.0,60.31,60.31,60.31,0.0,0.0
2018-12-16,58.0,58.0,58.0,0.0,0.0,58.99,58.99,58.99,0.0,0.0,56.79,56.79,56.79,0.0,0.0,56.91,56.91,56.91,0.0,0.0
2018-12-23,58.98,58.98,58.98,0.0,0.0,59.55,59.55,59.55,0.0,0.0,58.58,58.58,58.58,0.0,0.0,58.79,58.79,58.79,0.0,0.0
2018-12-30,59.72,59.72,59.72,0.0,0.0,60.84,60.84,60.84,0.0,0.0,59.67,59.67,59.67,0.0,0.0,60.7,60.7,60.7,0.0,0.0
2019-01-06,61.0,61.0,61.0,0.0,0.0,61.59,61.59,61.59,0.0,0.0,60.73,60.73,60.73,0.0,0.0,61.46,61.46,61.46,0.0,0.0
2019-01-13,64.44,64.44,64.44,0.0,0.0,65.17,65.17,65.17,0.0,0.0,64.03,64.03,64.03,0.0,0.0,65.09,65.09,65.09,0.0,0.0
2019-01-20,65.03,65.03,65.03,0.0,0.0,65.49,65.49,65.49,0.0,0.0,64.85,64.85,64.85,0.0,0.0,65.08,65.08,65.08,0.0,0.0
2019-01-27,65.1,65.1,65.1,0.0,0.0,65.52,65.52,65.52,0.0,0.0,65.04,65.04,65.04,0.0,0.0,65.29,65.29,65.29,0.0,0.0
2019-02-03,64.74,64.74,64.74,0.0,0.0,64.91,64.91,64.91,0.0,0.0,63.9,63.9,63.9,0.0,0.0,64.66,64.66,64.66,0.0,0.0
2019-02-10,65.8,65.8,65.8,0.0,0.0,66.59,66.59,66.59,0.0,0.0,65.8,65.8,65.8,0.0,0.0,66.58,66.58,66.58,0.0,0.0
2019-02-17,66.89,66.89,66.89,0.0,0.0,67.01,67.01,67.01,0.0,0.0,66.61,66.61,66.61,0.0,0.0,66.83,66.83,66.83,0.0,0.0
2019-02-24,67.41,67.41,67.41,0.0,0.0,67.91,67.91,67.91,0.0,0.0,67.08,67.08,67.08,0.0,0.0,67.32,67.32,67.32,0.0,0.0
2019-03-03,64.69,64.69,64.69,0.0,0.0,65.38,65.38,65.38,0.0,0.0,64.59,64.59,64.59,0.0,0.0,65.34,65.34,65.34,0.0,0.0
2019-03-10,66.85,66.85,66.85,0.0,0.0,67.41,67.41,67.41,0.0,0.0,66.77,66.77,66.77,0.0,0.0,67.18,67.18,67.18,0.0,0.0
2019-03-17,64.63,64.63,64.63,0.0,0.0,64.83,64.83,64.83,0.0,0.0,63.16,63.16,63.16,0.0,0.0,63.39,63.39,63.39,0.0,0.0
2019-03-24,64.87,64.87,64.87,0.0,0.0,64.9,64.9,64.9,0.0,0.0,64.3,64.3,64.3,0.0,0.0,64.54,64.54,64.54,0.0,0.0
2019-03-31,66.77,66.77,66.77,0.0,0.0,67.0,67.0,67.0,0.0,0.0,66.55,66.55,66.55,0.0,0.0,66.74,66.74,66.74,0.0,0.0
2019-04-07,67.75,67.75,67.75,0.0,0.0,68.45,68.45,68.45,0.0,0.0,67.42,67.42,67.42,0.0,0.0,68.05,68.05,68.05,0.0,0.0
2019-04-14,68.61,68.61,68.61,0.0,0.0,68.73,68.73,68.73,0.0,0.0,68.36,68.36,68.36,0.0,0.0,68.39,68.39,68.39,0.0,0.0
2019-04-21,68.7,68.7,68.7,0.0,0.0,69.39,69.39,69.39,0.0,0.0,68.64,68.64,68.64,0.0,0.0,69.38,69.38,69.38,0.0,0.0
2019-04-28,69.91,69.91,69.91,0.0,0.0,70.37,70.37,70.37,0.0,0.0,69.81,69.81,69.81,0.0,0.0,70.28,70.28,70.28,0.0,0.0
2019-05-05,68.18,68.18,68.18,0.0,0.0,69.04,69.04,69.04,0.0,0.0,67.56,67.56,67.56,0.0,0.0,68.88,68.88,68.88,0.0,0.0
2019-05-12,67.27,67.27,67.27,0.0,0.0,68.08,68.08,68.08,0.0,0.0,67.2,67.2,67.2,0.0,0.0,67.44,67.44,67.44,0.0,0.0
2019-05-19,67.0,67.0,67.0,0.0,0.0,67.39,67.39,67.39,0.0,0.0,66.89,66.89,66.89,0.0,0.0,67.3,67.3,67.3,0.0,0.0
2019-05-26,65.32,65.32,65.32,0.0,0.0,65.62,65.62,65.62,0.0,0.0,65.11,65.11,65.11,0.0,0.0,65.15,65.15,65.15,0.0,0.0
2019-06-02,67.9,67.9,67.9,0.0,0.0,68.15,68.15,68.15,0.0,0.0,67.78,67.78,67.78,0.0,0.0,67.81,67.81,67.81,0.0,0.0
2019-06-09,68.06,68.06,68.06,0.0,0.0,68.41,68.41,68.41,0.0,0.0,67.65,67.65,67.65,0.0,0.0,68.23,68.23,68.23,0.0,0.0
2019-06-16,68.28,68.28,68.28,0.0,0.0,68.71,68.71,68.71,0.0,0.0,68.02,68.02,68.02,0.0,0.0,68.11,68.11,68.11,0.0,0.0
2019-06-23,68.77,68.77,68.77,0.0,0.0,69.23,69.23,69.23,0.0,0.0,68.57,68.57,68.57,0.0,0.0,69.01,69.01,69.01,0.0,0.0
2019-06-30,70.23,70.23,70.23,0.0,0.0,70.52,70.52,70.52,0.0,0.0,70.03,70.03,70.03,0.0,0.0,70.4,70.4,70.4,0.0,0.0
2019-07-07,70.37,70.37,70.37,0.0,0.0,70.76,70.76,70.76,0.0,0.0,70.28,70.28,70.28,0.0,0.0,70.75,70.75,70.75,0.0,0.0
2019-07-14,70.28,70.28,70.28,0.0,0.0,70.39,70.39,70.39,0.0,0.0,69.85,69.85,69.85,0.0,0.0,69.89,69.89,69.89,0.0,0.0
2019-07-21,71.09,71.09,71.09,0.0,0.0,71.81,71.81,71.81,0.0,0.0,71.03,71.03,71.03,0.0,0.0,71.76,71.76,71.76,0.0,0.0
2019-07-28,69.05,69.05,69.05,0.0,0.0,69.36,69.36,69.36,0.0,0.0,68.22,68.22,68.22,0.0,0.0,69.03,69.03,69.03,0.0,0.0
2019-08-04,68.05,68.05,68.05,0.0,0.0,68.44,68.44,68.44,0.0,0.0,67.54,67.54,67.54,0.0,0.0,68.07,68.07,68.07,0.0,0.0
2019-08-11,65.73,65.73,65.73,0.0,0.0,66.77,66.77,66.77,0.0,0.0,65.73,65.73,65.73,0.0,0.0,66.64,66.64,66.64,0.0,0.0
2019-08-18,66.75,66.75,66.75,0.0,0.0,67.19,67.19,67.19,0.0,0.0,65.04,65.04,65.04,0.0,0.0,65.37,65.37,65.37,0.0,0.0
2019-08-25,67.41,67.41,67.41,0.0,0.0,67.64,67.64,67.64,0.0,0.0,67.06,67.06,67.06,0.0,0.0,67.24,67.24,67.24,0.0,0.0
2019-09-01,68.53,68.53,68.53,0.0,0.0,68.86,68.86,68.86,0.0,0.0,68.33,68.33,68.33,0.0,0.0,68.57,68.57,68.57,0.0,0.0
2019-09-08,71.17,71.17,71.17,0.0,0.0,71.56,71.56,71.56,0.0,0.0,71.05,71.05,71.05,0.0,0.0,71.31,71.31,71.31,0.0,0.0
2019-09-15,71.24,71.24,71.24,0.0,0.0,71.47,71.47,71.47,0.0,0.0,70.63,70.63,70.63,0.0,0.0,70.69,70.69,70.69,0.0,0.0
2019-09-22,70.44,70.44,70.44,0.0,0.0,70.74,70.74,70.74,0.0,0.0,69.77,69.77,69.77,0.0,0.0,70.05,70.05,70.05,0.0,0.0
2019-09-29,67.37,67.37,67.37,0.0,0.0,68.51,68.51,68.51,0.0,0.0,67.37,67.37,67.37,0.0,0.0,68.43,68.43,68.43,0.0,0.0
2019-10-06,69.05,69.05,69.05,0.0,0.0,69.74,69.74,69.74,0.0,0.0,68.94,68.94,68.94,0.0,0.0,68.94,68.94,68.94,0.0,0.0
2019-10-13,69.72,69.72,69.72,0.0,0.0,70.35,70.35,70.35,0.0,0.0,69.7,69.7,69.7,0.0,0.0,70.11,70.11,70.11,0.0,0.0
2019-10-20,70.91,70.91,70.91,0.0,0.0,71.53,71.53,71.53,0.0,0.0,70.91,70.91,70.91,0.0,0.0,71.36,71.36,71.36,0.0,0.0
2019-10-27,71.96,71.96,71.96,0.0,0.0,72.52,72.52,72.52,0.0,0.0,71.83,71.83,71.83,0.0,0.0,72.43,72.43,72.43,0.0,0.0
2019-11-03,74.03,74.03,74.03,0.0,0.0,74.24,74.24,74.24,0.0,0.0,73.7,73.7,73.7,0.0,0.0,74.19,74.19,74.19,0.0,0.0
2019-11-10,74.03,74.03,74.03,0.0,0.0,74.03,74.03,74.03,0.0,0.0,73.77,73.77,73.77,0.0,0.0,73.97,73.97,73.97,0.0,0.0
2019-11-17,73.93,73.93,73.93,0.0,0.0,74.39,74.39,74.39,0.0,0.0,73.93,73.93,73.93,0.0,0.0,74.33,74.33,74.33,0.0,0.0
2019-11-24,75.0,75.0,75.0,0.0,0.0,75.21,75.21,75.21,0.0,0.0,74.83,74.83,74.83,0.0,0.0,74.96,74.96,74.96,0.0,0.0
2019-12-01,75.2,75.2,75.2,0.0,0.0,75.61,75.61,75.61,0.0,0.0,75.2,75.2,75.2,0.0,0.0,75.39,75.39,75.39,0.0,0.0
2019-12-08,76.51,76.51,76.51,0.0,0.0,76.86,76.86,76.86,0.0,0.0,75.86,75.86,75.86,0.0,0.0,76.21,76.21,76.21,0.0,0.0
2019-12-15,76.57,76.57,76.57,0.0,0.0,76.7,76.7,76.7,0.0,0.0,76.15,76.15,76.15,0.0,0.0,76.3,76.3,76.3,0.0,0.0
2019-12-22,76.65,76.65,76.65,0.0,0.0,76.65,76.65,76.65,0.0,0.0,76.26,76.26,76.26,0.0,0.0,76.31,76.31,76.31,0.0,0.0
2019-12-29,76.03,76.03,76.03,0.0,0.0,76.49,76.49,76.49,0.0,0.0,75.79,75.79,75.79,0.0,0.0,76.19,76.19,76.19,0.0,0.0
