Date,INDB_Open_average,INDB_Open_max,INDB_Open_min,INDB_Open_volatility,INDB_Open_change,INDB_High_average,INDB_High_max,INDB_High_min,INDB_High_volatility,INDB_High_change,INDB_Low_average,INDB_Low_max,INDB_Low_min,INDB_Low_volatility,INDB_Low_change,INDB_Close_average,INDB_Close_max,INDB_Close_min,INDB_Close_volatility,INDB_Close_change,INDB_Volume_average,INDB_Volume_max,INDB_Volume_min,INDB_Volume_volatility,INDB_Volume_change
2018-01-14,72.87,73.9,70.0,3.9000000000000057,-0.8500000000000085,74.19,74.7,73.7,1.0,-0.5499999999999972,72.178,73.05,70.0,3.049999999999997,-0.3499999999999943,73.4,73.95,72.45,1.5,0.25,108000,197326,65954,131372,-7828
2018-01-21,72.94,73.65,72.25,1.4000000000000057,-0.9500000000000028,73.47,74.5,72.4,2.0999999999999943,-0.8499999999999943,72.08,72.95,71.5,1.4500000000000028,-1.2000000000000028,72.47,73.4,71.8,1.6000000000000085,-1.6000000000000085,74600,96194,39545,56649,-14813
2018-01-28,71.50999999999999,71.85,71.1,0.75,-0.45000000000000284,72.3,73.2,71.8,1.4000000000000057,-0.29999999999999716,70.48,71.55,68.45,3.0999999999999943,-2.450000000000003,71.09,72.15,68.6,3.5500000000000114,-2.950000000000003,67745,75470,59668,15802,2185
2018-02-04,68.85,69.65,67.0,2.6500000000000057,2.6500000000000057,69.82000000000001,70.0,69.25,0.75,0.75,68.08,68.8,66.9,1.8999999999999915,1.8999999999999915,69.29,69.85,68.6,1.25,0.6999999999999886,94113,124123,53592,70531,-27941
2018-02-11,70.575,72.4,69.25,3.1500000000000057,1.9500000000000028,71.7625,73.2,69.85,3.3500000000000085,3.3500000000000085,70.15,71.25,69.0,2.25,2.25,71.3625,72.85,69.8,3.049999999999997,3.049999999999997,51566,63929,33344,30585,23212
2018-02-18,71.84,72.45,71.25,1.2000000000000028,-0.5499999999999972,72.664,73.35,72.05,1.2999999999999972,-0.75,70.912,71.26,70.4,0.8599999999999994,0.060000000000002274,71.67999999999999,72.5,70.85,1.6500000000000057,1.2000000000000028,48996,67247,36419,30828,-17539
2018-02-25,70.67,72.8,68.8,4.0,-2.049999999999997,72.02,73.65,70.55,3.1000000000000085,-1.2000000000000028,69.63,71.55,68.8,2.75,-2.0,70.75,72.0,69.4,2.5999999999999943,0.45000000000000284,57008,68493,46460,22033,-8188
2018-03-04,73.36,74.9,71.9,3.0,3.0,74.32,75.5,73.05,2.450000000000003,2.450000000000003,72.696,74.4,71.25,3.1500000000000057,3.1500000000000057,73.87,75.2,72.75,2.450000000000003,2.3500000000000085,49145,60149,35372,24777,1819
2018-03-11,74.99,75.45,74.1,1.3500000000000085,0.45000000000000284,75.59,76.35,75.0,1.3499999999999943,-0.25,74.07,74.85,73.55,1.2999999999999972,-0.30000000000001137,74.82,75.55,74.0,1.5499999999999972,-0.09999999999999432,98738,247651,53659,193992,18218
2018-03-18,73.31,74.9,70.65,4.25,-4.25,74.05,75.45,71.65,3.799999999999997,-3.799999999999997,71.86999999999999,73.85,69.35,4.5,-3.799999999999997,72.47,74.65,69.4,5.25,-2.799999999999997,62165,87106,38708,48398,21821
2018-03-25,71.35,72.1,70.4,1.6999999999999886,0.09999999999999432,72.0925,72.72,71.6,1.1200000000000045,0.20000000000000284,70.325,71.45,69.75,1.7000000000000028,-0.15000000000000568,70.8625,71.6,70.1,1.5,-0.10000000000000853,118000,136023,98147,37876,32527
2018-04-01,71.71,72.95,70.45,2.5,1.0999999999999943,72.82,73.55,71.6,1.9500000000000028,1.1500000000000057,70.84,72.05,70.1,1.9500000000000028,0.9000000000000057,71.92999999999999,73.35,71.1,2.25,-0.3500000000000085,84486,112662,61429,51233,-41309
2018-04-08,72.78,74.0,71.9,2.0999999999999943,1.0499999999999972,73.456,74.4,72.58,1.8200000000000074,0.5999999999999943,72.15,72.65,71.35,1.3000000000000114,1.25,72.92,73.7,72.4,1.2999999999999972,0.5999999999999943,47961,64135,40647,23488,7514
2018-04-15,72.3,73.4,69.55,3.8500000000000085,-1.1000000000000085,73.53,74.15,73.03,1.1200000000000045,-0.5699999999999932,71.85000000000001,72.9,69.4,3.5,0.29999999999999716,72.84,73.9,72.0,1.9000000000000057,0.0,86537,111269,73258,38011,-2792
2018-04-22,73.1,73.5,72.65,0.8499999999999943,0.8499999999999943,73.86,74.25,73.6,0.6500000000000057,-0.6500000000000057,72.544,72.85,72.17,0.6799999999999926,-0.4299999999999926,73.06,73.7,72.3,1.4000000000000057,-1.4000000000000057,68903,99851,52802,47049,27182
