Date,EBS_Open_average,EBS_Open_max,EBS_Open_min,EBS_Open_volatility,EBS_Open_change,EBS_High_average,EBS_High_max,EBS_High_min,EBS_High_volatility,EBS_High_change,EBS_Low_average,EBS_Low_max,EBS_Low_min,EBS_Low_volatility,EBS_Low_change,EBS_Close_average,EBS_Close_max,EBS_Close_min,EBS_Close_volatility,EBS_Close_change,EBS_Volume_average,EBS_Volume_max,EBS_Volume_min,EBS_Volume_volatility,EBS_Volume_change
2018-01-14,49.544,51.08,48.16,2.9200000000000017,2.9200000000000017,50.508,51.25,49.79,1.4600000000000009,1.4600000000000009,49.184000000000005,50.02,48.12,1.9000000000000057,1.9000000000000057,49.97,51.19,48.82,2.3699999999999974,1.5899999999999963,349091,366098,322523,43575,43575
2018-01-21,50.69,51.18,50.25,0.9299999999999997,0.22999999999999687,51.022,51.19,50.87,0.3200000000000003,0.22999999999999687,50.016,50.39,49.23,1.1600000000000037,0.14000000000000057,50.714,50.82,50.47,0.3500000000000014,-0.09000000000000341,280051,444855,197048,247807,247807
2018-01-28,49.004,50.29,47.21,3.0799999999999983,-3.0799999999999983,49.504,50.45,47.76,2.690000000000005,-2.690000000000005,47.92,49.24,45.64,3.6000000000000014,-3.6000000000000014,48.236,49.86,45.64,4.219999999999999,-4.219999999999999,310555,476033,247754,228279,228279
2018-02-04,45.788000000000004,47.17,44.68,2.490000000000002,0.20000000000000284,47.346,48.28,46.15,2.1300000000000026,1.1199999999999974,44.548,46.2,42.66,3.5400000000000063,0.12000000000000455,46.04,47.28,44.44,2.8400000000000034,0.5800000000000054,466720,733653,340156,393497,-117335
2018-02-11,47.7875,48.95,46.63,2.3200000000000003,2.3200000000000003,49.18,50.93,47.68,3.25,3.25,47.5225,48.85,46.52,2.3299999999999983,2.3299999999999983,48.722500000000004,49.96,47.2,2.759999999999998,2.759999999999998,261343,303590,201500,102090,11335
2018-02-18,49.406,50.34,48.3,2.0400000000000063,-1.2600000000000051,50.254,50.93,49.65,1.2800000000000011,-0.38000000000000256,48.251999999999995,49.23,46.48,2.75,-0.35999999999999943,49.096,49.66,48.17,1.4899999999999949,1.0200000000000031,352634,615766,227145,388621,183709
2018-02-25,49.504,50.06,48.69,1.3700000000000045,-0.2700000000000031,50.528,50.99,49.8,1.1900000000000048,0.00999999999999801,49.04,49.57,48.31,1.259999999999998,-0.23000000000000398,49.864,50.73,49.25,1.4799999999999969,0.759999999999998,502189,678352,360154,318198,-285680
2018-03-04,51.28,52.5,50.06,2.4399999999999977,1.740000000000002,52.17,53.5,50.87,2.6300000000000026,2.6300000000000026,50.89,52.18,49.96,2.219999999999999,2.219999999999999,51.648,52.53,50.43,2.1000000000000014,2.1000000000000014,418703,498358,369084,129274,-129274
2018-03-11,52.568,53.21,51.63,1.5799999999999983,-1.009999999999998,52.872,53.37,52.26,1.1099999999999994,-0.8300000000000054,51.764,52.56,51.11,1.4500000000000028,-0.980000000000004,52.398,53.21,51.7,1.509999999999998,-0.7600000000000051,512273,768502,383256,385246,43733
2018-03-18,53.396,53.83,52.21,1.6199999999999974,1.3800000000000026,54.378,54.87,54.04,0.8299999999999983,0.23000000000000398,52.826,53.75,51.59,2.1599999999999966,1.0899999999999963,53.73,54.39,52.95,1.4399999999999977,0.509999999999998,387820,589444,296379,293065,-240803
