Date,Materials Select Sector SPDR_Open_average,Materials Select Sector SPDR_Open_max,Materials Select Sector SPDR_Open_min,Materials Select Sector SPDR_Open_volatility,Materials Select Sector SPDR_Open_change,Materials Select Sector SPDR_High_average,Materials Select Sector SPDR_High_max,Materials Select Sector SPDR_High_min,Materials Select Sector SPDR_High_volatility,Materials Select Sector SPDR_High_change,Materials Select Sector SPDR_Low_average,Materials Select Sector SPDR_Low_max,Materials Select Sector SPDR_Low_min,Materials Select Sector SPDR_Low_volatility,Materials Select Sector SPDR_Low_change,Materials Select Sector SPDR_Close_average,Materials Select Sector SPDR_Close_max,Materials Select Sector SPDR_Close_min,Materials Select Sector SPDR_Close_volatility,Materials Select Sector SPDR_Close_change
2019-01-27,53.41,53.41,53.41,0.0,0.0,53.47,53.47,53.47,0.0,0.0,53.06,53.06,53.06,0.0,0.0,53.42,53.42,53.42,0.0,0.0
2019-02-03,52.89,52.89,52.89,0.0,0.0,52.96,52.96,52.96,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.78,52.78,52.78,0.0,0.0
2019-02-10,54.34,54.34,54.34,0.0,0.0,54.62,54.62,54.62,0.0,0.0,54.08,54.08,54.08,0.0,0.0,54.48,54.48,54.48,0.0,0.0
2019-02-17,56.01,56.01,56.01,0.0,0.0,56.29,56.29,56.29,0.0,0.0,55.89,55.89,55.89,0.0,0.0,56.14,56.14,56.14,0.0,0.0
2019-02-24,55.1,55.1,55.1,0.0,0.0,55.46,55.46,55.46,0.0,0.0,54.39,54.39,54.39,0.0,0.0,55.23,55.23,55.23,0.0,0.0
2019-03-03,54.96,54.96,54.96,0.0,0.0,55.53,55.53,55.53,0.0,0.0,54.88,54.88,54.88,0.0,0.0,55.51,55.51,55.51,0.0,0.0
2019-03-10,55.44,55.44,55.44,0.0,0.0,55.61,55.61,55.61,0.0,0.0,55.11,55.11,55.11,0.0,0.0,55.53,55.53,55.53,0.0,0.0
2019-03-17,54.3,54.3,54.3,0.0,0.0,54.72,54.72,54.72,0.0,0.0,54.14,54.14,54.14,0.0,0.0,54.23,54.23,54.23,0.0,0.0
2019-03-24,55.89,55.89,55.89,0.0,0.0,56.41,56.41,56.41,0.0,0.0,55.81,55.81,55.81,0.0,0.0,56.33,56.33,56.33,0.0,0.0
2019-03-31,57.78,57.78,57.78,0.0,0.0,57.9,57.9,57.9,0.0,0.0,57.54,57.54,57.54,0.0,0.0,57.84,57.84,57.84,0.0,0.0
2019-04-07,58.12,58.12,58.12,0.0,0.0,58.15,58.15,58.15,0.0,0.0,57.75,57.75,57.75,0.0,0.0,57.85,57.85,57.85,0.0,0.0
2019-04-14,57.6,57.6,57.6,0.0,0.0,57.79,57.79,57.79,0.0,0.0,57.35,57.35,57.35,0.0,0.0,57.43,57.43,57.43,0.0,0.0
2019-04-21,56.92,56.92,56.92,0.0,0.0,57.12,57.12,57.12,0.0,0.0,56.75,56.75,56.75,0.0,0.0,56.96,56.96,56.96,0.0,0.0
2019-04-28,55.32,55.32,55.32,0.0,0.0,56.08,56.08,56.08,0.0,0.0,55.32,55.32,55.32,0.0,0.0,55.86,55.86,55.86,0.0,0.0
2019-05-05,54.12,54.12,54.12,0.0,0.0,55.1,55.1,55.1,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.9,53.9,53.9,0.0,0.0
2019-05-12,54.16,54.16,54.16,0.0,0.0,54.38,54.38,54.38,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.87,53.87,53.87,0.0,0.0
2019-05-19,54.03,54.03,54.03,0.0,0.0,54.19,54.19,54.19,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.79,53.79,53.79,0.0,0.0
2019-05-26,52.9,52.9,52.9,0.0,0.0,54.43,54.43,54.43,0.0,0.0,52.75,52.75,52.75,0.0,0.0,54.41,54.41,54.41,0.0,0.0
2019-06-02,57.89,57.89,57.89,0.0,0.0,57.97,57.97,57.97,0.0,0.0,57.58,57.58,57.58,0.0,0.0,57.63,57.63,57.63,0.0,0.0
2019-06-09,57.78,57.78,57.78,0.0,0.0,57.81,57.81,57.81,0.0,0.0,57.26,57.26,57.26,0.0,0.0,57.34,57.34,57.34,0.0,0.0
2019-06-16,57.69,57.69,57.69,0.0,0.0,58.01,58.01,58.01,0.0,0.0,57.44,57.44,57.44,0.0,0.0,57.89,57.89,57.89,0.0,0.0
2019-06-23,58.93,58.93,58.93,0.0,0.0,58.96,58.96,58.96,0.0,0.0,58.46,58.46,58.46,0.0,0.0,58.95,58.95,58.95,0.0,0.0
2019-06-30,58.68,58.68,58.68,0.0,0.0,58.81,58.81,58.81,0.0,0.0,58.14,58.14,58.14,0.0,0.0,58.24,58.24,58.24,0.0,0.0
2019-07-07,58.34,58.34,58.34,0.0,0.0,58.45,58.45,58.45,0.0,0.0,58.15,58.15,58.15,0.0,0.0,58.41,58.41,58.41,0.0,0.0
2019-07-14,58.54,58.54,58.54,0.0,0.0,58.62,58.62,58.62,0.0,0.0,58.17,58.17,58.17,0.0,0.0,58.26,58.26,58.26,0.0,0.0
2019-07-21,58.87,58.87,58.87,0.0,0.0,58.98,58.98,58.98,0.0,0.0,58.67,58.67,58.67,0.0,0.0,58.86,58.86,58.86,0.0,0.0
2019-07-28,56.83,56.83,56.83,0.0,0.0,57.03,57.03,57.03,0.0,0.0,55.86,55.86,55.86,0.0,0.0,56.25,56.25,56.25,0.0,0.0
2019-08-04,57.65,57.65,57.65,0.0,0.0,57.71,57.71,57.71,0.0,0.0,56.72,56.72,56.72,0.0,0.0,56.83,56.83,56.83,0.0,0.0
2019-08-11,57.12,57.12,57.12,0.0,0.0,57.28,57.28,57.28,0.0,0.0,56.97,56.97,56.97,0.0,0.0,57.07,57.07,57.07,0.0,0.0
2019-08-18,55.4,55.4,55.4,0.0,0.0,55.48,55.48,55.48,0.0,0.0,54.87,54.87,54.87,0.0,0.0,55.13,55.13,55.13,0.0,0.0
2019-08-25,56.76,56.76,56.76,0.0,0.0,56.98,56.98,56.98,0.0,0.0,56.51,56.51,56.51,0.0,0.0,56.69,56.69,56.69,0.0,0.0
2019-09-01,57.36,57.36,57.36,0.0,0.0,57.39,57.39,57.39,0.0,0.0,56.83,56.83,56.83,0.0,0.0,56.94,56.94,56.94,0.0,0.0
2019-09-08,58.96,58.96,58.96,0.0,0.0,59.18,59.18,59.18,0.0,0.0,58.11,58.11,58.11,0.0,0.0,58.17,58.17,58.17,0.0,0.0
2019-09-15,57.94,57.94,57.94,0.0,0.0,58.38,58.38,58.38,0.0,0.0,57.93,57.93,57.93,0.0,0.0,58.2,58.2,58.2,0.0,0.0
2019-09-22,57.74,57.74,57.74,0.0,0.0,58.31,58.31,58.31,0.0,0.0,57.73,57.73,57.73,0.0,0.0,58.2,58.2,58.2,0.0,0.0
2019-09-29,56.16,56.16,56.16,0.0,0.0,56.69,56.69,56.69,0.0,0.0,55.94,55.94,55.94,0.0,0.0,56.11,56.11,56.11,0.0,0.0
2019-10-06,57.15,57.15,57.15,0.0,0.0,57.3,57.3,57.3,0.0,0.0,56.91,56.91,56.91,0.0,0.0,56.94,56.94,56.94,0.0,0.0
2019-10-13,57.77,57.77,57.77,0.0,0.0,57.95,57.95,57.95,0.0,0.0,57.33,57.33,57.33,0.0,0.0,57.33,57.33,57.33,0.0,0.0
2019-10-20,58.49,58.49,58.49,0.0,0.0,58.74,58.74,58.74,0.0,0.0,58.25,58.25,58.25,0.0,0.0,58.44,58.44,58.44,0.0,0.0
2019-10-27,59.45,59.45,59.45,0.0,0.0,59.59,59.59,59.59,0.0,0.0,59.15,59.15,59.15,0.0,0.0,59.47,59.47,59.47,0.0,0.0
2019-11-03,59.85,59.85,59.85,0.0,0.0,60.15,60.15,60.15,0.0,0.0,59.74,59.74,59.74,0.0,0.0,60.08,60.08,60.08,0.0,0.0
2019-11-10,60.11,60.11,60.11,0.0,0.0,60.39,60.39,60.39,0.0,0.0,60.04,60.04,60.04,0.0,0.0,60.21,60.21,60.21,0.0,0.0
2019-11-17,59.53,59.53,59.53,0.0,0.0,59.74,59.74,59.74,0.0,0.0,59.45,59.45,59.45,0.0,0.0,59.72,59.72,59.72,0.0,0.0
2019-11-24,59.94,59.94,59.94,0.0,0.0,60.04,60.04,60.04,0.0,0.0,59.44,59.44,59.44,0.0,0.0,59.44,59.44,59.44,0.0,0.0
2019-12-01,60.16,60.16,60.16,0.0,0.0,60.31,60.31,60.31,0.0,0.0,59.9,59.9,59.9,0.0,0.0,59.98,59.98,59.98,0.0,0.0
2019-12-08,60.99,60.99,60.99,0.0,0.0,61.04,61.04,61.04,0.0,0.0,60.64,60.64,60.64,0.0,0.0,60.7,60.7,60.7,0.0,0.0
2019-12-15,60.85,60.85,60.85,0.0,0.0,61.1,61.1,61.1,0.0,0.0,60.7,60.7,60.7,0.0,0.0,61.05,61.05,61.05,0.0,0.0
2019-12-22,61.29,61.29,61.29,0.0,0.0,61.3,61.3,61.3,0.0,0.0,60.9,60.9,60.9,0.0,0.0,60.97,60.97,60.97,0.0,0.0
2019-12-29,60.08,60.08,60.08,0.0,0.0,60.44,60.44,60.44,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.72,59.72,59.72,0.0,0.0
