Date,First Trust NASDAQ Smartphone_Open_average,First Trust NASDAQ Smartphone_Open_max,First Trust NASDAQ Smartphone_Open_min,First Trust NASDAQ Smartphone_Open_volatility,First Trust NASDAQ Smartphone_Open_change,First Trust NASDAQ Smartphone_High_average,First Trust NASDAQ Smartphone_High_max,First Trust NASDAQ Smartphone_High_min,First Trust NASDAQ Smartphone_High_volatility,First Trust NASDAQ Smartphone_High_change,First Trust NASDAQ Smartphone_Low_average,First Trust NASDAQ Smartphone_Low_max,First Trust NASDAQ Smartphone_Low_min,First Trust NASDAQ Smartphone_Low_volatility,First Trust NASDAQ Smartphone_Low_change,First Trust NASDAQ Smartphone_Close_average,First Trust NASDAQ Smartphone_Close_max,First Trust NASDAQ Smartphone_Close_min,First Trust NASDAQ Smartphone_Close_volatility,First Trust NASDAQ Smartphone_Close_change
2018-03-25,51.46,51.46,51.46,0.0,0.0,51.54,51.54,51.54,0.0,0.0,51.42,51.42,51.42,0.0,0.0,51.54,51.54,51.54,0.0,0.0
2018-04-01,51.56,51.56,51.56,0.0,0.0,51.88,51.88,51.88,0.0,0.0,51.56,51.56,51.56,0.0,0.0,51.57,51.57,51.57,0.0,0.0
2018-04-08,51.87,51.87,51.87,0.0,0.0,52.09,52.09,52.09,0.0,0.0,51.83,51.83,51.83,0.0,0.0,52.09,52.09,52.09,0.0,0.0
2018-04-15,50.68,50.68,50.68,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.41,50.41,50.41,0.0,0.0
2018-04-22,50.26,50.26,50.26,0.0,0.0,50.44,50.44,50.44,0.0,0.0,49.95,49.95,49.95,0.0,0.0,49.98,49.98,49.98,0.0,0.0
2018-04-29,50.79,50.79,50.79,0.0,0.0,50.91,50.91,50.91,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.58,50.58,50.58,0.0,0.0
2018-05-06,51.62,51.62,51.62,0.0,0.0,51.69,51.69,51.69,0.0,0.0,51.24,51.24,51.24,0.0,0.0,51.54,51.54,51.54,0.0,0.0
2018-05-13,51.12,51.12,51.12,0.0,0.0,51.14,51.14,51.14,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.14,51.14,51.14,0.0,0.0
2018-05-20,51.18,51.18,51.18,0.0,0.0,51.18,51.18,51.18,0.0,0.0,51.03,51.03,51.03,0.0,0.0,51.07,51.07,51.07,0.0,0.0
2018-05-27,51.08,51.08,51.08,0.0,0.0,51.08,51.08,51.08,0.0,0.0,50.9,50.9,50.9,0.0,0.0,50.94,50.94,50.94,0.0,0.0
2018-06-03,51.55,51.55,51.55,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.55,51.55,51.55,0.0,0.0
2018-06-10,50.34,50.34,50.34,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.56,50.56,50.56,0.0,0.0
2018-06-17,49.15,49.15,49.15,0.0,0.0,49.15,49.15,49.15,0.0,0.0,48.19,48.19,48.19,0.0,0.0,48.56,48.56,48.56,0.0,0.0
2018-06-24,48.22,48.22,48.22,0.0,0.0,48.22,48.22,48.22,0.0,0.0,47.93,47.93,47.93,0.0,0.0,47.93,47.93,47.93,0.0,0.0
2018-07-01,48.92,48.92,48.92,0.0,0.0,48.99,48.99,48.99,0.0,0.0,48.79,48.79,48.79,0.0,0.0,48.99,48.99,48.99,0.0,0.0
2018-07-08,49.47,49.47,49.47,0.0,0.0,49.48,49.48,49.48,0.0,0.0,49.43,49.43,49.43,0.0,0.0,49.48,49.48,49.48,0.0,0.0
2018-07-15,49.58,49.58,49.58,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.34,49.34,49.34,0.0,0.0,49.63,49.63,49.63,0.0,0.0
2018-07-22,49.14,49.14,49.14,0.0,0.0,49.24,49.24,49.24,0.0,0.0,49.14,49.14,49.14,0.0,0.0,49.24,49.24,49.24,0.0,0.0
2018-07-29,49.61,49.61,49.61,0.0,0.0,49.61,49.61,49.61,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.56,49.56,49.56,0.0,0.0
2018-08-05,48.65,48.65,48.65,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.6,48.6,48.6,0.0,0.0
2018-08-12,48.69,48.69,48.69,0.0,0.0,48.72,48.72,48.72,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.72,48.72,48.72,0.0,0.0
2018-08-19,50.04,50.04,50.04,0.0,0.0,50.04,50.04,50.04,0.0,0.0,50.04,50.04,50.04,0.0,0.0,50.04,50.04,50.04,0.0,0.0
2018-08-26,50.42,50.42,50.42,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.44,50.44,50.44,0.0,0.0
2018-09-02,48.7,48.7,48.7,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.54,48.54,48.54,0.0,0.0,48.54,48.54,48.54,0.0,0.0
2018-09-09,48.73,48.73,48.73,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.68,48.68,48.68,0.0,0.0,48.68,48.68,48.68,0.0,0.0
2018-09-16,49.5,49.5,49.5,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.5,49.5,49.5,0.0,0.0
2018-09-23,49.74,49.74,49.74,0.0,0.0,49.74,49.74,49.74,0.0,0.0,49.48,49.48,49.48,0.0,0.0,49.48,49.48,49.48,0.0,0.0
2018-09-30,46.92,46.92,46.92,0.0,0.0,46.92,46.92,46.92,0.0,0.0,46.81,46.81,46.81,0.0,0.0,46.83,46.83,46.83,0.0,0.0
2018-10-07,44.98,44.98,44.98,0.0,0.0,45.1,45.1,45.1,0.0,0.0,44.65,44.65,44.65,0.0,0.0,45.02,45.02,45.02,0.0,0.0
2018-10-14,45.67,45.67,45.67,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.67,45.67,45.67,0.0,0.0,45.76,45.76,45.76,0.0,0.0
2018-10-21,43.63,43.63,43.63,0.0,0.0,43.83,43.83,43.83,0.0,0.0,42.56,42.56,42.56,0.0,0.0,42.94,42.94,42.94,0.0,0.0
2018-10-28,45.29,45.29,45.29,0.0,0.0,45.47,45.47,45.47,0.0,0.0,45.27,45.27,45.27,0.0,0.0,45.47,45.47,45.47,0.0,0.0
2018-11-04,45.53,45.53,45.53,0.0,0.0,45.53,45.53,45.53,0.0,0.0,45.08,45.08,45.08,0.0,0.0,45.08,45.08,45.08,0.0,0.0
2018-11-11,45.74,45.74,45.74,0.0,0.0,45.74,45.74,45.74,0.0,0.0,45.74,45.74,45.74,0.0,0.0,45.74,45.74,45.74,0.0,0.0
2018-11-18,44.82,44.82,44.82,0.0,0.0,44.82,44.82,44.82,0.0,0.0,44.82,44.82,44.82,0.0,0.0,44.82,44.82,44.82,0.0,0.0
2018-11-25,46.68,46.68,46.68,0.0,0.0,46.73,46.73,46.73,0.0,0.0,46.68,46.68,46.68,0.0,0.0,46.73,46.73,46.73,0.0,0.0
2018-12-02,43.74,43.74,43.74,0.0,0.0,43.74,43.74,43.74,0.0,0.0,43.74,43.74,43.74,0.0,0.0,43.74,43.74,43.74,0.0,0.0
2018-12-09,44.31,44.31,44.31,0.0,0.0,44.4,44.4,44.4,0.0,0.0,44.31,44.31,44.31,0.0,0.0,44.4,44.4,44.4,0.0,0.0
2018-12-16,41.75,41.75,41.75,0.0,0.0,41.96,41.96,41.96,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.69,41.69,41.69,0.0,0.0
2018-12-23,42.67,42.67,42.67,0.0,0.0,42.72,42.72,42.72,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.72,42.72,42.72,0.0,0.0
2018-12-30,42.65,42.65,42.65,0.0,0.0,43.09,43.09,43.09,0.0,0.0,42.65,42.65,42.65,0.0,0.0,43.09,43.09,43.09,0.0,0.0
2019-01-06,43.65,43.65,43.65,0.0,0.0,43.66,43.66,43.66,0.0,0.0,43.65,43.65,43.65,0.0,0.0,43.65,43.65,43.65,0.0,0.0
2019-01-13,44.49,44.49,44.49,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.49,44.49,44.49,0.0,0.0,44.84,44.84,44.84,0.0,0.0
2019-01-20,45.5,45.5,45.5,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.64,45.64,45.64,0.0,0.0
2019-01-27,45.97,45.97,45.97,0.0,0.0,45.97,45.97,45.97,0.0,0.0,45.97,45.97,45.97,0.0,0.0,45.97,45.97,45.97,0.0,0.0
2019-02-03,46.39,46.39,46.39,0.0,0.0,46.4,46.4,46.4,0.0,0.0,46.38,46.38,46.38,0.0,0.0,46.38,46.38,46.38,0.0,0.0
2019-02-10,47.41,47.41,47.41,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.41,47.41,47.41,0.0,0.0
2019-02-17,48.86,48.86,48.86,0.0,0.0,48.86,48.86,48.86,0.0,0.0,48.86,48.86,48.86,0.0,0.0,48.86,48.86,48.86,0.0,0.0
2019-02-24,48.63,48.63,48.63,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.3,48.3,48.3,0.0,0.0
2019-03-03,48.13,48.13,48.13,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.13,48.13,48.13,0.0,0.0
2019-03-10,49.16,49.16,49.16,0.0,0.0,49.61,49.61,49.61,0.0,0.0,49.1,49.1,49.1,0.0,0.0,49.13,49.13,49.13,0.0,0.0
2019-03-17,47.92,47.92,47.92,0.0,0.0,48.14,48.14,48.14,0.0,0.0,47.84,47.84,47.84,0.0,0.0,48.03,48.03,48.03,0.0,0.0
2019-03-24,49.26,49.26,49.26,0.0,0.0,49.26,49.26,49.26,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.17,49.17,49.17,0.0,0.0
2019-03-31,50.34,50.34,50.34,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.41,50.41,50.41,0.0,0.0
2019-04-07,50.95,50.95,50.95,0.0,0.0,51.06,51.06,51.06,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.71,50.71,50.71,0.0,0.0
2019-04-14,51.04,51.04,51.04,0.0,0.0,51.17,51.17,51.17,0.0,0.0,51.04,51.04,51.04,0.0,0.0,51.1,51.1,51.1,0.0,0.0
2019-04-21,50.97,50.97,50.97,0.0,0.0,51.11,51.11,51.11,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2019-04-28,50.24,50.24,50.24,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.66,50.66,50.66,0.0,0.0
2019-05-05,47.29,47.29,47.29,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.09,47.09,47.09,0.0,0.0,47.12,47.12,47.12,0.0,0.0
2019-05-12,46.79,46.79,46.79,0.0,0.0,46.79,46.79,46.79,0.0,0.0,46.7,46.7,46.7,0.0,0.0,46.7,46.7,46.7,0.0,0.0
2019-05-19,46.5,46.5,46.5,0.0,0.0,46.61,46.61,46.61,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.61,46.61,46.61,0.0,0.0
2019-05-26,45.77,45.77,45.77,0.0,0.0,46.31,46.31,46.31,0.0,0.0,45.77,45.77,45.77,0.0,0.0,45.89,45.89,45.89,0.0,0.0
2019-06-02,48.28,48.28,48.28,0.0,0.0,48.93,48.93,48.93,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.51,48.51,48.51,0.0,0.0
2019-06-09,47.84,47.84,47.84,0.0,0.0,47.9,47.9,47.9,0.0,0.0,47.5,47.5,47.5,0.0,0.0,47.5,47.5,47.5,0.0,0.0
2019-06-16,49.09,49.09,49.09,0.0,0.0,49.19,49.19,49.19,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.93,48.93,48.93,0.0,0.0
2019-06-23,50.12,50.12,50.12,0.0,0.0,50.21,50.21,50.21,0.0,0.0,49.59,49.59,49.59,0.0,0.0,49.93,49.93,49.93,0.0,0.0
2019-06-30,49.5,49.5,49.5,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.29,49.29,49.29,0.0,0.0
2019-07-07,50.43,50.43,50.43,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.27,50.27,50.27,0.0,0.0
2019-07-14,50.39,50.39,50.39,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2019-07-21,51.23,51.23,51.23,0.0,0.0,51.23,51.23,51.23,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.98,50.98,50.98,0.0,0.0
2019-07-28,48.54,48.54,48.54,0.0,0.0,48.54,48.54,48.54,0.0,0.0,47.5,47.5,47.5,0.0,0.0,47.75,47.75,47.75,0.0,0.0
2019-08-04,49.29,49.29,49.29,0.0,0.0,49.29,49.29,49.29,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.5,48.5,48.5,0.0,0.0
2019-08-11,49.55,49.55,49.55,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.1,49.1,49.1,0.0,0.0,49.2,49.2,49.2,0.0,0.0
2019-08-18,48.01,48.01,48.01,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.01,48.01,48.01,0.0,0.0,48.18,48.18,48.18,0.0,0.0
2019-08-25,49.37,49.37,49.37,0.0,0.0,49.37,49.37,49.37,0.0,0.0,48.85,48.85,48.85,0.0,0.0,49.03,49.03,49.03,0.0,0.0
2019-09-01,50.56,50.56,50.56,0.0,0.0,50.59,50.59,50.59,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2019-09-08,51.14,51.14,51.14,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.05,51.05,51.05,0.0,0.0,51.24,51.24,51.24,0.0,0.0
2019-09-15,51.13,51.13,51.13,0.0,0.0,51.25,51.25,51.25,0.0,0.0,50.78,50.78,50.78,0.0,0.0,51.14,51.14,51.14,0.0,0.0
2019-09-22,50.23,50.23,50.23,0.0,0.0,50.61,50.61,50.61,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2019-09-29,50.43,50.43,50.43,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.22,50.22,50.22,0.0,0.0
2019-10-06,51.39,51.39,51.39,0.0,0.0,51.39,51.39,51.39,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.9,50.9,50.9,0.0,0.0
2019-10-13,52.26,52.26,52.26,0.0,0.0,52.26,52.26,52.26,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.99,51.99,51.99,0.0,0.0
2019-10-20,52.69,52.69,52.69,0.0,0.0,52.69,52.69,52.69,0.0,0.0,52.35,52.35,52.35,0.0,0.0,52.53,52.53,52.53,0.0,0.0
2019-10-27,53.64,53.64,53.64,0.0,0.0,53.76,53.76,53.76,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.42,53.42,53.42,0.0,0.0
2019-11-03,53.51,53.51,53.51,0.0,0.0,53.51,53.51,53.51,0.0,0.0,53.21,53.21,53.21,0.0,0.0,53.34,53.34,53.34,0.0,0.0
2019-11-10,53.96,53.96,53.96,0.0,0.0,53.96,53.96,53.96,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.41,53.41,53.41,0.0,0.0
2019-11-17,53.2,53.2,53.2,0.0,0.0,53.24,53.24,53.24,0.0,0.0,52.83,52.83,52.83,0.0,0.0,53.08,53.08,53.08,0.0,0.0
2019-11-24,52.75,52.75,52.75,0.0,0.0,53.09,53.09,53.09,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.24,52.24,52.24,0.0,0.0
2019-12-01,53.16,53.16,53.16,0.0,0.0,53.19,53.19,53.19,0.0,0.0,52.77,52.77,52.77,0.0,0.0,52.89,52.89,52.89,0.0,0.0
2019-12-08,54.49,54.49,54.49,0.0,0.0,54.78,54.78,54.78,0.0,0.0,54.39,54.39,54.39,0.0,0.0,54.46,54.46,54.46,0.0,0.0
2019-12-15,55.16,55.16,55.16,0.0,0.0,55.16,55.16,55.16,0.0,0.0,54.76,54.76,54.76,0.0,0.0,54.97,54.97,54.97,0.0,0.0
2019-12-22,55.1,55.1,55.1,0.0,0.0,55.1,55.1,55.1,0.0,0.0,54.65,54.65,54.65,0.0,0.0,54.67,54.67,54.67,0.0,0.0
2019-12-29,54.62,54.62,54.62,0.0,0.0,55.34,55.34,55.34,0.0,0.0,54.62,54.62,54.62,0.0,0.0,54.96,54.96,54.96,0.0,0.0
