Date,GOOGL_Open_average,GOOGL_Open_max,GOOGL_Open_min,GOOGL_Open_volatility,GOOGL_Open_change,GOOGL_High_average,GOOGL_High_max,GOOGL_High_min,GOOGL_High_volatility,GOOGL_High_change,GOOGL_Low_average,GOOGL_Low_max,GOOGL_Low_min,GOOGL_Low_volatility,GOOGL_Low_change,GOOGL_Close_average,GOOGL_Close_max,GOOGL_Close_min,GOOGL_Close_volatility,GOOGL_Close_change,GOOGL_Volume_average,GOOGL_Volume_max,GOOGL_Volume_min,GOOGL_Volume_volatility,GOOGL_Volume_change
2018-01-14,1139.5739999999998,1143.82,1136.36,7.460000000000036,3.509999999999991,1147.89,1166.88,1139.32,27.560000000000173,18.0,1129.786,1141.82,1123.49,18.329999999999927,15.159999999999854,1142.686,1164.16,1130.7,33.460000000000036,33.460000000000036,1518911,1823100,1374873,448227,-345580
2018-01-21,1182.368,1188.0,1170.62,17.38000000000011,17.38000000000011,1187.224,1198.0,1178.51,19.49000000000001,19.49000000000001,1171.716,1184.06,1167.25,16.809999999999945,16.809999999999945,1180.728,1187.56,1171.29,16.269999999999982,10.309999999999945,1799150,2108502,1499247,609255,-382157
2018-01-28,1153.11,1183.81,1100.61,83.20000000000005,-77.11000000000013,1161.598,1187.93,1114.99,72.94000000000005,-72.94000000000005,1136.776,1174.51,1056.74,117.76999999999998,-117.76999999999998,1144.554,1182.22,1062.39,119.82999999999993,-114.97999999999979,3482663,5892122,1801135,4090987,2310586
2018-02-04,1052.2740000000001,1084.97,1025.88,59.08999999999992,22.690000000000055,1071.026,1087.38,1051.72,35.66000000000008,-21.810000000000173,1026.364,1054.62,997.0,57.61999999999989,15.480000000000018,1049.676,1084.43,1007.71,76.72000000000003,-29.87000000000012,3499640,4917970,2597094,2320876,-1019513
2018-02-11,1070.2875,1093.38,1050.0,43.38000000000011,43.38000000000011,1084.775,1108.31,1061.22,47.08999999999992,47.08999999999992,1063.875,1091.55,1046.92,44.62999999999988,44.62999999999988,1078.425,1095.5,1054.14,41.3599999999999,41.3599999999999,1877907,2065202,1579258,485944,418147
2018-02-18,1114.31,1131.86,1092.76,39.09999999999991,39.09999999999991,1130.23,1144.2,1116.29,27.910000000000082,27.910000000000082,1108.088,1129.34,1090.0,39.33999999999992,39.33999999999992,1119.806,1143.7,1103.59,40.11000000000013,40.11000000000013,1594554,2074321,1264638,809683,-142037
2018-02-25,1102.27,1143.7,1057.98,85.72000000000003,-65.56999999999994,1114.248,1144.25,1086.89,57.3599999999999,-43.069999999999936,1081.892,1116.79,1050.11,66.68000000000006,-44.51999999999998,1094.348,1117.51,1071.41,46.09999999999991,-22.75,2264029,2766856,1432369,1334487,-715790
2018-03-04,1123.334,1165.05,1092.82,72.23000000000002,62.950000000000045,1138.486,1178.16,1105.63,72.52999999999997,72.52999999999997,1119.02,1159.2,1089.91,69.28999999999996,64.70000000000005,1134.4180000000001,1165.93,1100.9,65.02999999999997,65.02999999999997,1749604,2215304,1169068,1046236,1046236
2018-03-11,1148.062,1171.83,1117.76,54.069999999999936,-54.069999999999936,1155.288,1178.0,1119.37,58.63000000000011,-58.63000000000011,1126.572,1142.35,1088.92,53.429999999999836,-45.649999999999864,1134.78,1150.61,1100.07,50.539999999999964,-39.840000000000146,2407026,3182796,1669094,1513702,1025797
2018-03-18,1074.59,1098.4,1050.6,47.80000000000018,-47.80000000000018,1084.844,1108.7,1059.27,49.430000000000064,-46.27999999999997,1050.944,1087.21,1010.58,76.63,-71.84000000000003,1064.718,1095.8,1026.55,69.25,-41.710000000000036,2846690,3465608,2244865,1220743,569294
