Date,AWK_stock_Open_average,AWK_stock_Open_max,AWK_stock_Open_min,AWK_stock_Open_volatility,AWK_stock_Open_change,AWK_stock_High_average,AWK_stock_High_max,AWK_stock_High_min,AWK_stock_High_volatility,AWK_stock_High_change,AWK_stock_Low_average,AWK_stock_Low_max,AWK_stock_Low_min,AWK_stock_Low_volatility,AWK_stock_Low_change,AWK_stock_Close_average,AWK_stock_Close_max,AWK_stock_Close_min,AWK_stock_Close_volatility,AWK_stock_Close_change,AWK_stock_Volume_average,AWK_stock_Volume_max,AWK_stock_Volume_min,AWK_stock_Volume_volatility,AWK_stock_Volume_change
2018-05-13,81.624,83.48,80.1,3.3800000000000097,-2.8700000000000045,81.92399999999999,83.83,80.6,3.230000000000004,-2.950000000000003,80.744,82.49,79.93,2.559999999999988,-2.559999999999988,81.092,82.67,80.34,2.3299999999999983,-2.219999999999999,765101,838093,691835,146258,-72424
2018-05-20,81.038,82.05,80.52,1.5300000000000011,1.5300000000000011,81.704,83.21,80.87,2.339999999999989,2.339999999999989,80.744,81.88,80.05,1.8299999999999983,1.8299999999999983,81.404,82.99,80.51,2.4799999999999898,2.4599999999999937,815570,1033093,630377,402716,279578
2018-05-27,83.5075,83.91,82.97,0.9399999999999977,0.4300000000000068,84.3675,84.68,83.64,1.0400000000000063,-0.8799999999999955,82.845,83.53,82.0,1.5300000000000011,-0.7800000000000011,83.35,84.21,82.13,2.0799999999999983,-1.7900000000000063,822284,1052516,621594,430922,-310136
2018-06-03,80.712,82.22,79.44,2.780000000000001,-2.6899999999999977,80.984,82.6,79.8,2.799999999999997,-2.799999999999997,79.638,81.43,78.64,2.7900000000000063,-2.7900000000000063,79.976,81.64,79.22,2.4200000000000017,-2.3599999999999994,978799,1497323,604451,892872,364048
2018-06-10,79.102,79.67,78.26,1.4099999999999966,0.5400000000000063,79.97,81.14,79.41,1.730000000000004,1.730000000000004,78.442,78.96,77.73,1.2299999999999898,1.1799999999999926,79.518,81.05,78.35,2.700000000000003,2.700000000000003,1235037,2407791,774357,1633434,1348650
2018-06-17,82.236,83.09,80.84,2.25,1.6299999999999955,83.124,83.59,81.97,1.6200000000000045,1.6200000000000045,81.954,82.57,80.84,1.7299999999999898,1.5,82.74,83.42,81.95,1.4699999999999989,1.4699999999999989,905956,1234612,658658,575954,85074
2018-06-24,84.96000000000001,85.76,83.65,2.1099999999999994,1.7299999999999898,86.044,86.57,85.49,1.0799999999999983,0.5400000000000063,84.656,85.37,83.33,2.0400000000000063,1.5799999999999983,85.444,85.74,85.29,0.44999999999998863,0.0799999999999983,939947,1125007,720379,404628,-291826
2018-07-01,86.6675,87.61,85.59,2.019999999999996,2.019999999999996,87.55,88.76,86.39,2.3700000000000045,2.3700000000000045,86.3875,87.61,85.3,2.3100000000000023,2.3100000000000023,87.31,88.48,86.31,2.1700000000000017,2.1700000000000017,575652,682744,335974,346770,-66156
2018-07-08,86.934,88.67,84.91,3.760000000000005,-1.2999999999999972,87.578,88.67,86.61,2.0600000000000023,-0.9000000000000057,85.806,86.89,84.22,2.6700000000000017,1.8100000000000023,86.742,87.7,85.28,2.4200000000000017,2.4200000000000017,698668,947445,480871,466574,-388576
2018-07-15,87.67,88.26,86.96,1.3000000000000114,0.5600000000000023,88.208,88.73,87.78,0.9500000000000028,0.769999999999996,87.088,87.49,86.88,0.6099999999999994,0.060000000000002274,87.78399999999999,88.53,87.55,0.980000000000004,-0.01999999999999602,678045,813089,519706,293383,135261
2018-07-22,87.758,88.5,86.96,1.5400000000000063,0.769999999999996,88.236,88.95,87.64,1.3100000000000023,0.980000000000004,87.21,88.07,86.04,2.029999999999987,1.2399999999999949,87.822,88.53,87.28,1.25,1.0799999999999983,424120,516373,361362,155011,-116969
2018-07-29,87.774,88.31,86.91,1.4000000000000057,-0.5700000000000074,88.346,88.81,87.98,0.8299999999999983,0.030000000000001137,86.944,87.62,86.33,1.2900000000000063,-0.37000000000000455,87.594,88.25,86.56,1.6899999999999977,0.480000000000004,646450,829267,393268,435999,179152
2018-08-05,88.102,88.48,87.63,0.8500000000000085,-0.18000000000000682,88.47200000000001,88.8,88.18,0.6199999999999903,0.0799999999999983,87.582,87.86,87.24,0.6200000000000045,-0.23000000000000398,88.06400000000001,88.26,87.64,0.6200000000000045,-0.6200000000000045,417222,437169,366899,70270,-63298
2018-08-12,88.10000000000001,89.03,87.56,1.4699999999999989,1.1899999999999977,88.824,89.93,87.99,1.940000000000012,1.8800000000000097,87.806,88.78,87.21,1.5700000000000074,1.5700000000000074,88.348,89.49,87.4,2.089999999999989,2.089999999999989,584621,659911,453315,206596,-64624
2018-08-19,88.97200000000001,89.79,88.31,1.480000000000004,-1.3900000000000006,89.342,89.96,88.81,1.1499999999999915,-1.029999999999987,88.328,89.11,87.9,1.2099999999999937,-1.1599999999999966,88.742,89.36,88.26,1.0999999999999943,-0.5100000000000051,435886,515020,339859,175161,-175161
2018-08-26,88.008,88.95,87.61,1.3400000000000034,-1.3400000000000034,88.28999999999999,89.14,87.92,1.2199999999999989,-1.2199999999999989,87.258,87.61,87.01,0.5999999999999943,-0.5900000000000034,87.626,88.05,87.25,0.7999999999999972,-0.519999999999996,690468,873413,580630,292783,142948
2018-09-02,88.4975,89.54,87.32,2.220000000000013,1.1200000000000045,89.34,89.78,88.9,0.8799999999999955,0.0899999999999892,88.1925,88.96,87.32,1.6400000000000006,0.710000000000008,88.9025,89.5,88.22,1.2800000000000011,-0.5799999999999983,846513,937918,762748,175170,122241
2018-09-09,88.634,88.94,88.38,0.5600000000000023,0.25,89.248,89.43,88.97,0.46000000000000796,0.46000000000000796,88.342,88.71,87.85,0.8599999999999994,0.8599999999999994,88.834,89.28,88.41,0.8700000000000045,0.5699999999999932,706152,856837,617742,239095,130450
2018-09-16,88.746,89.53,87.47,2.0600000000000023,-1.4500000000000028,89.308,89.75,88.54,1.2099999999999937,-0.5499999999999972,87.986,89.03,86.9,2.1299999999999955,-1.0799999999999983,88.696,89.49,87.58,1.9099999999999966,-0.8900000000000006,962768,1948190,539745,1408445,1152890
2018-09-23,87.23400000000001,88.51,86.11,2.4000000000000057,-1.3299999999999983,87.906,88.84,87.25,1.5900000000000034,-0.7999999999999972,86.654,87.78,85.88,1.9000000000000057,-0.5999999999999943,87.064,87.97,85.91,2.0600000000000023,0.15000000000000568,747977,968967,549882,419085,25920
2018-09-30,87.83,88.33,87.49,0.8400000000000034,-0.25,88.522,89.45,87.76,1.6899999999999977,1.5600000000000023,87.204,87.8,86.76,1.039999999999992,0.6299999999999955,88.05,89.04,87.53,1.5100000000000051,1.5100000000000051,567659,717103,458964,258139,121085
2018-10-07,89.624,90.79,87.66,3.1300000000000097,-1.5700000000000074,90.438,91.95,88.12,3.8299999999999983,-2.3499999999999943,88.724,90.36,86.88,3.480000000000004,-2.3500000000000085,89.234,90.57,87.45,3.1199999999999903,-2.200000000000003,914434,1220901,613357,607544,357435
2018-10-14,89.386,90.7,87.75,2.950000000000003,2.950000000000003,90.554,92.37,88.7,3.6700000000000017,3.6700000000000017,89.062,90.57,87.58,2.989999999999995,2.989999999999995,90.078,91.94,88.0,3.9399999999999977,3.9399999999999977,750258,933637,645632,288005,127271
2018-10-21,91.05,92.0,90.12,1.8799999999999955,-1.6500000000000057,91.884,92.79,90.69,2.1000000000000085,-1.6899999999999977,89.552,91.1,87.45,3.6499999999999915,-3.6499999999999915,90.26400000000001,91.68,88.23,3.450000000000003,-3.299999999999997,1082377,1218805,974882,243923,84514
2018-10-28,89.22200000000001,90.0,88.23,1.769999999999996,-0.3499999999999943,89.748,90.24,88.55,1.6899999999999977,-1.5,87.88799999999999,88.88,86.6,2.280000000000001,-1.980000000000004,88.786,90.18,87.38,2.8000000000000114,-2.1300000000000097,1001872,1183083,839428,343655,-155676
2018-11-04,88.742,89.65,87.58,2.0700000000000074,1.1000000000000085,89.588,90.36,88.29,2.069999999999993,1.6699999999999875,88.316,89.47,87.5,1.9699999999999989,0.769999999999996,89.17999999999999,90.09,88.21,1.8800000000000097,1.4000000000000057,703465,819936,436562,383374,-84776
2018-11-11,90.96000000000001,92.76,89.48,3.280000000000001,3.280000000000001,92.192,93.55,91.45,2.0999999999999943,1.4200000000000017,90.392,92.62,89.23,3.3900000000000006,3.219999999999999,91.626,93.25,90.38,2.8700000000000045,1.9699999999999989,792169,870993,652768,218225,30615
2018-11-18,92.9175,93.87,91.6,2.2700000000000102,-1.8800000000000097,93.50999999999999,94.45,92.46,1.990000000000009,-1.990000000000009,92.07249999999999,92.97,91.12,1.8499999999999943,-1.8499999999999943,92.53999999999999,93.49,91.55,1.9399999999999977,-1.3900000000000006,680733,869840,425580,444260,-336630
2018-11-25,92.39,92.66,92.1,0.5600000000000023,0.480000000000004,93.218,95.41,92.35,3.0600000000000023,3.0600000000000023,91.846,92.51,91.4,1.1099999999999994,1.1099999999999994,92.974,95.41,92.11,3.299999999999997,3.1599999999999966,1270732,2473719,883084,1590635,1572546
2018-12-02,95.9475,97.04,94.84,2.200000000000003,2.200000000000003,97.155,98.18,95.75,2.430000000000007,2.430000000000007,95.2275,96.29,93.73,2.5600000000000023,2.5600000000000023,96.65,97.8,95.7,2.0999999999999943,2.0999999999999943,1306023,1471512,1141678,329834,-168519
2018-12-09,97.40599999999999,98.05,96.88,1.1700000000000017,-0.6700000000000017,97.904,98.14,97.61,0.5300000000000011,-0.25,96.404,97.11,95.75,1.3599999999999994,-0.23000000000000398,97.172,97.66,96.48,1.1799999999999926,-0.3199999999999932,1218025,1824901,840969,983932,448747
2018-12-16,94.05,97.57,92.43,5.139999999999986,-4.209999999999994,95.024,97.6,93.56,4.039999999999992,-2.4599999999999937,91.92,93.17,91.1,2.0700000000000074,-2.0700000000000074,92.58,93.58,91.19,2.3900000000000006,-2.3900000000000006,1588777,2376262,1214797,1161465,1110424
2018-12-23,88.9225,91.13,86.47,4.659999999999997,-1.3299999999999983,90.01,91.28,88.54,2.739999999999995,-0.46999999999999886,87.1225,89.36,85.89,3.469999999999999,3.0900000000000034,88.5675,90.02,86.31,3.7099999999999937,3.7099999999999937,933144,1240713,576272,664441,178780
2018-12-30,89.475,90.45,88.65,1.7999999999999972,-1.3200000000000074,90.4425,90.81,90.05,0.7600000000000051,-0.7600000000000051,88.53,89.29,88.0,1.2900000000000063,-1.2900000000000063,89.6125,90.77,88.77,2.0,-0.9799999999999898,940129,1241359,585791,655568,366520
2019-01-06,89.75,90.94,89.01,1.9299999999999926,1.4500000000000028,90.56,91.1,90.06,1.039999999999992,1.039999999999992,89.12599999999999,90.19,88.63,1.5600000000000023,1.5600000000000023,89.874,90.76,88.84,1.9200000000000017,1.7999999999999972,814794,1131624,688156,443468,-1227
2019-01-13,91.226,92.85,90.28,2.569999999999993,2.569999999999993,92.27199999999999,93.3,90.46,2.8400000000000034,2.8400000000000034,90.858,92.2,89.51,2.6899999999999977,2.6899999999999977,91.762,92.61,90.43,2.1799999999999926,2.1799999999999926,1004472,1573675,752726,820949,-772404
2019-01-20,93.41499999999999,94.38,92.42,1.9599999999999937,1.7399999999999949,94.32,94.83,93.32,1.5100000000000051,1.5100000000000051,92.845,93.52,92.06,1.4599999999999937,1.039999999999992,93.72999999999999,94.64,92.77,1.8700000000000045,0.5,834004,1284257,499309,784948,-445801
2019-01-27,93.846,95.72,92.95,2.769999999999996,2.3799999999999955,94.906,96.14,93.67,2.469999999999999,2.3299999999999983,93.144,94.34,92.36,1.980000000000004,1.980000000000004,94.14399999999999,95.67,93.02,2.6500000000000057,2.1899999999999977,1170061,2127195,529845,1597350,684005
2019-02-03,95.57000000000001,96.65,94.89,1.7600000000000051,1.7600000000000051,96.44,97.79,95.58,2.210000000000008,2.210000000000008,94.954,96.46,93.9,2.559999999999988,2.559999999999988,96.24,97.74,95.15,2.589999999999989,2.1599999999999966,804945,1051551,611332,440219,-385781
2019-02-10,97.56,97.96,97.06,0.8999999999999915,0.6799999999999926,98.078,98.24,97.74,0.5,-0.04999999999999716,97.08,97.39,96.83,0.5600000000000023,0.3299999999999983,97.602,98.05,97.25,0.7999999999999972,0.45000000000000284,745375,910114,668706,241408,231033
2019-02-17,98.7525,100.87,97.73,3.1400000000000006,2.969999999999999,99.87,101.25,98.78,2.469999999999999,2.469999999999999,98.02,100.0,96.64,3.3599999999999994,2.3599999999999994,99.68,100.98,98.66,2.3200000000000074,2.280000000000001,1156352,1831745,770609,1061136,-63706
2019-02-24,101.018,101.46,100.31,1.1499999999999915,0.4099999999999966,101.586,102.07,101.27,0.7999999999999972,0.5,100.44,101.05,100.0,1.0499999999999972,1.0499999999999972,101.20400000000001,101.62,100.88,0.7400000000000091,0.5600000000000023,755028,1006351,621718,384633,-20042
2019-03-03,101.536,101.79,101.37,0.4200000000000017,0.25,102.102,102.61,101.68,0.9299999999999926,0.6200000000000045,101.096,101.69,100.61,1.0799999999999983,1.0799999999999983,101.644,102.53,101.06,1.4699999999999989,0.8200000000000074,1155519,1328507,968693,359814,-359814
2019-03-10,104.308,105.01,102.6,2.410000000000011,2.3000000000000114,105.348,106.35,104.09,2.259999999999991,2.259999999999991,104.046,104.65,102.6,2.0500000000000114,2.0500000000000114,104.972,105.81,104.03,1.7800000000000011,1.7800000000000011,2019161,4074371,1342911,2731460,2288604
2019-03-17,105.28,106.65,104.43,2.219999999999999,0.8400000000000034,106.158,107.71,105.4,2.309999999999988,1.759999999999991,104.626,106.33,103.89,2.4399999999999977,1.8499999999999943,105.434,106.78,104.35,2.430000000000007,1.6500000000000057,1005357,1569791,650685,919106,-608614
2019-03-24,106.084,106.7,104.44,2.260000000000005,-2.260000000000005,106.506,107.49,104.62,2.8699999999999903,-2.6599999999999966,105.082,106.48,103.57,2.910000000000011,-2.1499999999999915,105.668,107.2,104.26,2.9399999999999977,-2.4299999999999926,1141818,1532107,921592,610515,415320
2019-03-31,104.004,104.43,103.6,0.8300000000000125,-0.6800000000000068,104.488,104.97,104.27,0.7000000000000028,0.45000000000000284,103.16,103.51,102.94,0.5700000000000074,0.5,104.074,104.92,103.71,1.210000000000008,1.0700000000000074,1191647,1410193,1054210,355983,-355983
2019-04-07,104.33,104.86,104.0,0.8599999999999994,-0.6500000000000057,104.774,105.55,104.33,1.2199999999999989,-0.6899999999999977,103.78,103.93,103.64,0.29000000000000625,-0.29000000000000625,104.244,104.57,104.03,0.539999999999992,0.01999999999999602,815704,965577,699277,266300,189676
2019-04-14,103.3575,104.43,102.36,2.0700000000000074,-1.6400000000000006,104.215,104.99,102.92,2.069999999999993,0.5300000000000011,102.685,103.69,101.92,1.769999999999996,-0.9500000000000028,103.34,104.7,102.28,2.4200000000000017,0.7400000000000091,1288015,1882145,771137,1111008,1111008
2019-04-21,105.518,107.18,104.36,2.8200000000000074,2.8200000000000074,106.322,107.94,105.12,2.819999999999993,2.819999999999993,105.018,106.76,104.19,2.5700000000000074,2.5600000000000023,105.796,106.88,104.8,2.0799999999999983,1.9499999999999886,843012,1115411,606734,508677,-276129
2019-04-28,106.836,107.8,106.17,1.6299999999999955,0.769999999999996,107.612,108.32,106.85,1.4699999999999989,0.7400000000000091,106.20400000000001,106.9,105.26,1.6400000000000006,0.46000000000000796,107.154,108.19,106.42,1.769999999999996,0.9599999999999937,796928,1179494,534307,645187,75523
2019-05-05,106.676,107.55,105.68,1.8699999999999903,-1.8699999999999903,107.566,108.3,106.47,1.8299999999999983,0.09000000000000341,106.03,106.74,105.38,1.3599999999999994,-1.1799999999999926,106.94,108.27,105.86,2.4099999999999966,1.0600000000000023,675708,776047,536417,239630,111437
2019-05-12,109.988,111.1,108.03,3.069999999999993,3.069999999999993,111.51,112.52,111.01,1.509999999999991,1.509999999999991,109.664,111.1,107.78,3.319999999999993,3.319999999999993,110.8,112.04,109.84,2.200000000000003,1.3500000000000085,1080849,1857857,704300,1153557,-916013
2019-05-19,112.332,113.5,111.57,1.9300000000000068,1.3700000000000045,113.23,114.26,112.52,1.740000000000009,1.6700000000000017,111.95,113.46,110.96,2.5,2.5,112.506,113.69,111.28,2.4099999999999966,2.4099999999999966,759063,861772,678486,183286,-183286
2019-05-26,112.85249999999999,114.16,111.66,2.5,-2.1499999999999915,113.485,114.5,112.6,1.9000000000000057,-1.2399999999999949,111.97749999999999,113.0,111.5,1.5,-1.1700000000000017,112.52,113.34,111.78,1.5600000000000023,-0.3200000000000074,1036536,1516587,553420,963167,-435571
2019-06-02,115.44800000000001,118.53,113.42,5.109999999999999,5.109999999999999,116.346,119.28,114.02,5.260000000000005,5.030000000000001,114.226,116.44,111.72,4.719999999999999,3.5700000000000074,115.602,117.35,113.82,3.530000000000001,2.230000000000004,879806,1045698,697120,348578,348578
2019-06-09,116.376,117.81,115.78,2.030000000000001,0.8400000000000034,117.264,118.71,116.12,2.589999999999989,2.589999999999989,115.58,116.62,114.66,1.960000000000008,1.7199999999999989,116.652,118.27,115.38,2.8900000000000006,2.4299999999999926,782521,966597,627651,338946,-282171
2019-06-16,117.78,118.34,116.0,2.3400000000000034,0.20000000000000284,118.468,118.74,118.23,0.5099999999999909,-0.01999999999999602,116.404,117.12,115.6,1.5200000000000102,0.37000000000000455,117.7,118.19,116.64,1.5499999999999972,0.44999999999998863,928665,1796046,540536,1255510,1255510
2019-06-23,116.908,118.56,115.05,3.510000000000005,-3.510000000000005,117.436,118.79,116.23,2.5600000000000023,-2.5600000000000023,115.81,117.31,114.8,2.510000000000005,-2.3200000000000074,116.43,118.4,115.26,3.1400000000000006,-2.4000000000000057,1002539,1366189,820306,545883,368664
2019-06-30,116.7075,117.77,115.4,2.3699999999999903,2.259999999999991,117.645,118.84,115.97,2.8700000000000045,2.1400000000000006,115.8275,117.69,114.26,3.4299999999999926,1.0999999999999943,117.35,118.43,115.73,2.700000000000003,2.2299999999999898,829370,1126234,583549,542685,-335009
2019-07-07,118.116,118.43,117.29,1.1400000000000006,-0.8799999999999955,118.566,119.3,117.56,1.7399999999999949,-0.9399999999999977,117.082,117.86,115.88,1.980000000000004,-1.6200000000000045,117.824,118.71,116.63,2.0799999999999983,-1.3900000000000006,948857,1137644,688981,448663,406662
2019-07-14,116.182,117.12,115.47,1.6500000000000057,1.5400000000000063,116.948,117.33,116.3,1.0300000000000011,0.5999999999999943,115.174,116.03,114.28,1.75,0.13000000000000966,116.012,117.25,114.98,2.269999999999996,-1.0,984530,1178675,790825,387850,-281379
2019-07-21,114.724,115.75,113.83,1.9200000000000017,-1.9200000000000017,115.234,115.82,114.79,1.029999999999987,-0.6599999999999966,113.73,114.37,113.18,1.1899999999999977,-0.9000000000000057,114.532,115.23,113.86,1.3700000000000045,-0.14000000000000057,719304,899382,622414,276968,15261
2019-07-28,115.344,117.33,113.63,3.700000000000003,1.8299999999999983,116.76599999999999,118.19,115.6,2.5900000000000034,2.5900000000000034,114.534,116.39,113.2,3.1899999999999977,1.8599999999999994,115.902,117.29,114.78,2.510000000000005,1.980000000000004,1073101,1667008,660382,1006626,389903
2019-08-04,117.59,119.74,115.49,4.25,2.4499999999999886,119.222,121.3,117.69,3.6099999999999994,3.3900000000000006,116.414,119.15,114.45,4.700000000000003,4.52000000000001,118.242,120.55,115.38,5.170000000000002,5.170000000000002,983984,1131080,770176,360904,-358026
2019-08-11,122.25999999999999,124.49,120.77,3.719999999999999,3.719999999999999,123.886,125.31,122.85,2.460000000000008,2.460000000000008,121.382,123.41,120.62,2.789999999999992,2.789999999999992,122.852,124.5,121.2,3.299999999999997,1.7099999999999937,1072026,1217580,888662,328918,-149023
2019-08-18,124.042,124.35,123.28,1.0699999999999932,0.0,124.83,125.89,124.14,1.75,1.1899999999999977,122.994,123.34,122.24,1.1000000000000085,-1.1000000000000085,123.832,124.7,122.81,1.8900000000000006,-1.1799999999999926,806160,1012979,679272,333707,114389
2019-08-25,125.586,127.17,123.34,3.8299999999999983,3.8299999999999983,126.49,127.8,124.8,3.0,3.0,125.032,126.5,123.0,3.5,3.5,126.022,127.32,124.75,2.569999999999993,2.569999999999993,762517,995791,451100,544691,339073
2019-09-01,128.0,129.32,126.62,2.6999999999999886,-1.740000000000009,128.865,129.89,127.69,2.1999999999999886,-1.9099999999999966,126.3775,127.7,124.92,2.780000000000001,-2.4200000000000017,127.62,129.5,125.7,3.799999999999997,-3.799999999999997,1150888,1293861,1064854,229007,52864
2019-09-08,122.278,125.09,120.65,4.439999999999998,-3.5900000000000034,122.964,125.36,121.93,3.4299999999999926,-3.3700000000000045,120.55199999999999,121.8,119.38,2.4200000000000017,-1.0900000000000034,121.484,122.36,120.83,1.5300000000000011,-1.1400000000000006,1228188,1439103,1052337,386766,-386766
2019-09-15,121.96000000000001,122.62,121.09,1.5300000000000011,0.20000000000000284,122.594,123.61,121.8,1.8100000000000023,1.8100000000000023,120.934,121.65,120.41,1.240000000000009,1.240000000000009,121.894,122.83,120.98,1.8499999999999943,1.8499999999999943,1265187,1925639,699189,1226450,1226450
2019-09-22,124.172,125.15,122.99,2.160000000000011,2.160000000000011,125.25399999999999,125.83,124.07,1.7600000000000051,1.4200000000000017,123.464,124.21,122.5,1.7099999999999937,1.2999999999999972,124.27799999999999,125.13,122.58,2.549999999999997,1.6599999999999966,1120885,1538822,885815,653007,-257350
2019-09-29,123.794,124.54,123.12,1.4200000000000017,-0.46000000000000796,124.768,125.95,124.01,1.9399999999999977,0.7400000000000091,123.26,123.81,122.76,1.0499999999999972,-0.07000000000000739,124.15,125.78,123.15,2.6299999999999955,1.5499999999999972,1071512,1404247,841299,562948,-562948
2019-10-06,124.772,125.68,124.27,1.4100000000000108,-0.8200000000000074,125.29,125.91,124.73,1.1799999999999926,-0.769999999999996,123.758,124.22,123.0,1.2199999999999989,-1.2000000000000028,124.41199999999999,125.05,123.69,1.3599999999999994,-0.8799999999999955,672112,887805,523555,364250,130936
2019-10-13,122.114,123.7,121.0,2.700000000000003,-1.1899999999999977,122.682,123.75,121.67,2.0799999999999983,-0.9200000000000017,121.044,121.75,120.16,1.5900000000000034,0.1599999999999966,121.798,122.42,120.8,1.6200000000000045,0.6799999999999926,933016,1099119,751718,347401,256044
2019-10-20,122.32,122.58,121.9,0.6799999999999926,0.480000000000004,123.222,123.71,122.4,1.309999999999988,0.6899999999999977,121.318,122.08,120.48,1.5999999999999943,-0.3299999999999983,122.01,122.39,121.11,1.2800000000000011,-1.1899999999999977,798954,1224525,515752,708773,-708773
