Date,OSG_Open_average,OSG_Open_max,OSG_Open_min,OSG_Open_volatility,OSG_Open_change,OSG_High_average,OSG_High_max,OSG_High_min,OSG_High_volatility,OSG_High_change,OSG_Low_average,OSG_Low_max,OSG_Low_min,OSG_Low_volatility,OSG_Low_change,OSG_Close_average,OSG_Close_max,OSG_Close_min,OSG_Close_volatility,OSG_Close_change,OSG_Volume_average,OSG_Volume_max,OSG_Volume_min,OSG_Volume_volatility,OSG_Volume_change
2018-01-14,2.71,2.78,2.63,0.1499999999999999,-0.07999999999999963,2.802,2.84,2.71,0.1299999999999999,-0.1299999999999999,2.598,2.66,2.5,0.16000000000000014,-0.10000000000000009,2.668,2.81,2.51,0.30000000000000027,-0.10000000000000009,606631,768539,492996,275543,32068
2018-01-21,2.48,2.54,2.39,0.1499999999999999,-0.1499999999999999,2.507,2.575,2.42,0.15500000000000025,-0.15500000000000025,2.38,2.45,2.25,0.20000000000000018,-0.20000000000000018,2.42,2.51,2.26,0.25,-0.25,532149,703293,437947,265346,-202688
2018-01-28,2.124,2.25,2.06,0.18999999999999995,-0.18999999999999995,2.181,2.26,2.075,0.1849999999999996,-0.1849999999999996,2.037,2.075,1.95,0.12500000000000022,-0.07999999999999985,2.056,2.11,1.95,0.15999999999999992,-0.09000000000000008,967323,1402517,611579,790938,-537631
2018-02-04,1.852,1.94,1.72,0.21999999999999997,-0.07999999999999985,1.906,1.98,1.87,0.10999999999999988,-0.06000000000000005,1.746,1.81,1.67,0.14000000000000012,-0.07000000000000006,1.824,1.89,1.7,0.18999999999999995,-0.05999999999999983,689912,857869,457043,400826,-380037
2018-02-11,1.8825,1.98,1.8,0.17999999999999994,0.17999999999999994,1.9525000000000001,2.06,1.83,0.22999999999999998,0.22999999999999998,1.8725,1.95,1.8,0.1499999999999999,0.1499999999999999,1.95,2.05,1.83,0.21999999999999975,0.21999999999999975,407370,634076,190877,443199,443199
2018-02-18,1.948,2.04,1.81,0.22999999999999998,-0.15000000000000013,1.968,2.06,1.86,0.19999999999999996,-0.15000000000000013,1.861,1.98,1.76,0.21999999999999997,-0.1399999999999999,1.914,2.01,1.8,0.20999999999999974,-0.09999999999999987,357872,802622,152515,650107,-162383
2018-02-25,1.884,1.97,1.78,0.18999999999999995,0.08000000000000007,1.961,2.095,1.89,0.2050000000000003,0.15500000000000025,1.8382,1.96,1.77,0.18999999999999995,0.09899999999999998,1.898,1.97,1.77,0.19999999999999996,0.08000000000000007,389894,706142,228545,477597,477597
2018-03-04,2.012,2.11,1.95,0.15999999999999992,0.11999999999999988,2.158,2.45,2.02,0.43000000000000016,0.38000000000000034,1.98,2.11,1.9,0.20999999999999996,0.17999999999999994,2.078,2.38,1.94,0.43999999999999995,0.3999999999999999,812491,2192444,220053,1972391,1972391
2018-03-11,2.502,2.75,2.4,0.3500000000000001,0.33000000000000007,2.617,2.78,2.48,0.2999999999999998,0.21499999999999986,2.415,2.495,2.36,0.13500000000000023,0.13500000000000023,2.528,2.75,2.39,0.3599999999999999,0.22999999999999998,1095223,1598747,672835,925912,-519263
2018-03-18,2.738,2.85,2.62,0.22999999999999998,0.040000000000000036,2.854,2.95,2.73,0.2200000000000002,-0.06999999999999984,2.642,2.8,2.56,0.23999999999999977,-0.029999999999999805,2.752,2.85,2.61,0.2400000000000002,-0.06000000000000005,856107,1073846,688771,385075,53816
2018-03-25,2.6950000000000003,2.81,2.58,0.22999999999999998,0.08999999999999986,2.8725,3.04,2.7,0.33999999999999986,0.20999999999999996,2.6275,2.76,2.53,0.22999999999999998,0.11999999999999966,2.7525,2.92,2.57,0.3500000000000001,0.23999999999999977,966274,1215009,582987,632022,632022
2018-04-01,2.982,3.12,2.87,0.25,0.04999999999999982,3.072,3.16,3.01,0.15000000000000036,0.010000000000000231,2.885,2.96,2.82,0.14000000000000012,0.08000000000000007,2.98,3.1,2.92,0.18000000000000016,-0.020000000000000018,957931,1272719,608426,664293,-518480
2018-04-08,3.208,3.49,2.96,0.5300000000000002,0.5300000000000002,3.358,3.7,3.02,0.6800000000000002,0.6800000000000002,3.1790000000000003,3.49,2.89,0.6000000000000001,0.6000000000000001,3.326,3.59,3.02,0.5699999999999998,0.5699999999999998,653653,895826,480668,415158,226689
2018-04-15,3.844,3.99,3.63,0.3600000000000003,0.3500000000000001,3.9598,4.079,3.76,0.31899999999999995,0.2599999999999998,3.749,3.87,3.55,0.3200000000000003,0.2400000000000002,3.906,4.01,3.75,0.2599999999999998,0.2599999999999998,874891,1393817,616301,777516,130831
2018-04-22,3.894,4.03,3.68,0.3500000000000001,-0.3500000000000001,3.971,4.075,3.78,0.2950000000000004,-0.2950000000000004,3.7558000000000002,3.83,3.654,0.17600000000000016,-0.14500000000000002,3.836,3.96,3.69,0.27,-0.16000000000000014,577046,832072,457010,375062,5519
2018-04-29,3.634,3.68,3.55,0.13000000000000034,-0.020000000000000018,3.766,3.81,3.73,0.08000000000000007,0.06999999999999984,3.517,3.65,3.43,0.21999999999999975,0.21999999999999975,3.646,3.74,3.56,0.18000000000000016,0.18000000000000016,802082,1112028,554467,557561,-557561
2018-05-06,3.496,3.72,3.25,0.4700000000000002,-0.3700000000000001,3.5962,3.79,3.42,0.3700000000000001,-0.3700000000000001,3.347,3.52,3.25,0.27,-0.2250000000000001,3.42,3.6,3.28,0.3200000000000003,-0.22999999999999998,858304,992873,717652,275221,-120997
2018-05-13,3.49,3.6,3.36,0.2400000000000002,0.16000000000000014,3.577,3.62,3.525,0.0950000000000002,0.06499999999999995,3.414,3.46,3.35,0.10999999999999988,0.10999999999999988,3.504,3.56,3.45,0.10999999999999988,0.04999999999999982,453996,631771,313721,318050,-318050
2018-05-20,3.51,3.53,3.49,0.03999999999999959,0.0,3.59375,3.64,3.51,0.13000000000000034,-0.07500000000000018,3.4250000000000003,3.47,3.33,0.14000000000000012,-0.1200000000000001,3.52,3.56,3.43,0.1299999999999999,-0.1299999999999999,371535,499128,301183,197945,-169516
2018-05-27,3.548,3.66,3.4,0.26000000000000023,0.20000000000000018,3.6950000000000003,3.77,3.58,0.18999999999999995,0.18500000000000005,3.5214,3.59,3.4,0.18999999999999995,0.16699999999999982,3.594,3.67,3.49,0.17999999999999972,0.17999999999999972,402372,608380,254770,353610,285840
2018-06-03,3.7039999999999997,3.82,3.61,0.20999999999999996,-0.06000000000000005,3.823,3.88,3.74,0.13999999999999968,-0.08999999999999986,3.604,3.64,3.58,0.06000000000000005,-0.029999999999999805,3.694,3.83,3.61,0.2200000000000002,-0.20000000000000018,628630,781060,504210,276850,-276850
2018-06-10,3.792,3.93,3.62,0.31000000000000005,0.1599999999999997,3.928,4.05,3.84,0.20999999999999996,0.1200000000000001,3.693,3.745,3.54,0.20500000000000007,0.18999999999999995,3.828,3.9,3.79,0.10999999999999988,-0.040000000000000036,942098,1267250,511550,755700,-290950
2018-06-17,3.808,3.9,3.77,0.1299999999999999,0.1299999999999999,3.918,3.93,3.9,0.03000000000000025,-0.010000000000000231,3.734,3.76,3.69,0.06999999999999984,0.009999999999999787,3.812,3.91,3.75,0.16000000000000014,0.040000000000000036,936960,1986550,523740,1462810,-29710
2018-06-24,3.906,3.99,3.83,0.16000000000000014,0.020000000000000018,4.024,4.16,3.93,0.22999999999999998,0.020000000000000462,3.832,3.92,3.73,0.18999999999999995,0.1200000000000001,3.934,4.0,3.87,0.1299999999999999,-0.040000000000000036,837970,1343480,389720,953760,-471200
2018-07-01,3.9475000000000002,3.97,3.93,0.040000000000000036,-0.029999999999999805,4.00875,4.055,3.96,0.09499999999999975,-0.040000000000000036,3.8675,3.92,3.81,0.10999999999999988,-0.06000000000000005,3.9025,3.99,3.82,0.17000000000000037,-0.0900000000000003,470100,700070,281520,418550,239560
2018-07-08,3.708,3.83,3.61,0.2200000000000002,-0.2200000000000002,3.769,3.93,3.695,0.23500000000000032,-0.23500000000000032,3.5829999999999997,3.76,3.47,0.2899999999999996,-0.2899999999999996,3.646,3.8,3.5,0.2999999999999998,-0.2999999999999998,421998,576000,334342,241658,-241658
