Date,iShares 1-3 Year Treasury Bond_Open_average,iShares 1-3 Year Treasury Bond_Open_max,iShares 1-3 Year Treasury Bond_Open_min,iShares 1-3 Year Treasury Bond_Open_volatility,iShares 1-3 Year Treasury Bond_Open_change,iShares 1-3 Year Treasury Bond_High_average,iShares 1-3 Year Treasury Bond_High_max,iShares 1-3 Year Treasury Bond_High_min,iShares 1-3 Year Treasury Bond_High_volatility,iShares 1-3 Year Treasury Bond_High_change,iShares 1-3 Year Treasury Bond_Low_average,iShares 1-3 Year Treasury Bond_Low_max,iShares 1-3 Year Treasury Bond_Low_min,iShares 1-3 Year Treasury Bond_Low_volatility,iShares 1-3 Year Treasury Bond_Low_change,iShares 1-3 Year Treasury Bond_Close_average,iShares 1-3 Year Treasury Bond_Close_max,iShares 1-3 Year Treasury Bond_Close_min,iShares 1-3 Year Treasury Bond_Close_volatility,iShares 1-3 Year Treasury Bond_Close_change
2019-03-10,83.79,83.79,83.79,0.0,0.0,83.81,83.81,83.81,0.0,0.0,83.78,83.78,83.78,0.0,0.0,83.8,83.8,83.8,0.0,0.0
2019-03-17,83.95,83.95,83.95,0.0,0.0,84.05,84.05,84.05,0.0,0.0,83.95,83.95,83.95,0.0,0.0,84.03,84.03,84.03,0.0,0.0
2019-03-24,84.1,84.1,84.1,0.0,0.0,84.13,84.13,84.13,0.0,0.0,84.08,84.08,84.08,0.0,0.0,84.12,84.12,84.12,0.0,0.0
2019-03-31,83.87,83.87,83.87,0.0,0.0,83.89,83.89,83.89,0.0,0.0,83.86,83.86,83.86,0.0,0.0,83.88,83.88,83.88,0.0,0.0
2019-04-07,83.84,83.84,83.84,0.0,0.0,83.86,83.86,83.86,0.0,0.0,83.83,83.83,83.83,0.0,0.0,83.84,83.84,83.84,0.0,0.0
2019-04-14,83.9,83.9,83.9,0.0,0.0,83.91,83.91,83.91,0.0,0.0,83.88,83.88,83.88,0.0,0.0,83.89,83.89,83.89,0.0,0.0
2019-04-21,84.07,84.07,84.07,0.0,0.0,84.08,84.08,84.08,0.0,0.0,84.06,84.06,84.06,0.0,0.0,84.08,84.08,84.08,0.0,0.0
2019-04-28,83.87,83.87,83.87,0.0,0.0,83.9,83.9,83.9,0.0,0.0,83.85,83.85,83.85,0.0,0.0,83.87,83.87,83.87,0.0,0.0
2019-05-05,84.03,84.03,84.03,0.0,0.0,84.07,84.07,84.07,0.0,0.0,84.0,84.0,84.0,0.0,0.0,84.02,84.02,84.02,0.0,0.0
2019-05-12,84.18,84.18,84.18,0.0,0.0,84.19,84.19,84.19,0.0,0.0,84.12,84.12,84.12,0.0,0.0,84.15,84.15,84.15,0.0,0.0
2019-05-19,84.24,84.24,84.24,0.0,0.0,84.25,84.25,84.25,0.0,0.0,84.21,84.21,84.21,0.0,0.0,84.23,84.23,84.23,0.0,0.0
2019-05-26,84.46,84.46,84.46,0.0,0.0,84.59,84.59,84.59,0.0,0.0,84.46,84.46,84.46,0.0,0.0,84.56,84.56,84.56,0.0,0.0
2019-06-02,84.62,84.62,84.62,0.0,0.0,84.64,84.64,84.64,0.0,0.0,84.54,84.54,84.54,0.0,0.0,84.57,84.57,84.57,0.0,0.0
2019-06-09,84.57,84.57,84.57,0.0,0.0,84.61,84.61,84.61,0.0,0.0,84.56,84.56,84.56,0.0,0.0,84.59,84.59,84.59,0.0,0.0
2019-06-16,84.71,84.71,84.71,0.0,0.0,84.74,84.74,84.74,0.0,0.0,84.69,84.69,84.69,0.0,0.0,84.74,84.74,84.74,0.0,0.0
2019-06-23,84.77,84.77,84.77,0.0,0.0,84.8,84.8,84.8,0.0,0.0,84.75,84.75,84.75,0.0,0.0,84.78,84.78,84.78,0.0,0.0
2019-06-30,84.51,84.51,84.51,0.0,0.0,84.51,84.51,84.51,0.0,0.0,84.44,84.44,84.44,0.0,0.0,84.47,84.47,84.47,0.0,0.0
2019-07-07,84.5,84.5,84.5,0.0,0.0,84.54,84.54,84.54,0.0,0.0,84.49,84.49,84.49,0.0,0.0,84.52,84.52,84.52,0.0,0.0
2019-07-14,84.62,84.62,84.62,0.0,0.0,84.64,84.64,84.64,0.0,0.0,84.58,84.58,84.58,0.0,0.0,84.6,84.6,84.6,0.0,0.0
2019-07-21,84.56,84.56,84.56,0.0,0.0,84.57,84.57,84.57,0.0,0.0,84.52,84.52,84.52,0.0,0.0,84.57,84.57,84.57,0.0,0.0
2019-07-28,84.65,84.65,84.65,0.0,0.0,84.7,84.7,84.7,0.0,0.0,84.64,84.64,84.64,0.0,0.0,84.68,84.68,84.68,0.0,0.0
2019-08-04,84.87,84.87,84.87,0.0,0.0,84.91,84.91,84.91,0.0,0.0,84.82,84.82,84.82,0.0,0.0,84.82,84.82,84.82,0.0,0.0
2019-08-11,85.05,85.05,85.05,0.0,0.0,85.1,85.1,85.1,0.0,0.0,85.01,85.01,85.01,0.0,0.0,85.09,85.09,85.09,0.0,0.0
2019-08-18,84.97,84.97,84.97,0.0,0.0,85.1,85.1,85.1,0.0,0.0,84.95,84.95,84.95,0.0,0.0,85.08,85.08,85.08,0.0,0.0
2019-08-25,85.05,85.05,85.05,0.0,0.0,85.09,85.09,85.09,0.0,0.0,85.03,85.03,85.03,0.0,0.0,85.08,85.08,85.08,0.0,0.0
2019-09-01,84.9,84.9,84.9,0.0,0.0,84.93,84.93,84.93,0.0,0.0,84.87,84.87,84.87,0.0,0.0,84.89,84.89,84.89,0.0,0.0
2019-09-08,84.57,84.57,84.57,0.0,0.0,84.59,84.59,84.59,0.0,0.0,84.48,84.48,84.48,0.0,0.0,84.5,84.5,84.5,0.0,0.0
2019-09-15,84.61,84.61,84.61,0.0,0.0,84.69,84.69,84.69,0.0,0.0,84.59,84.59,84.59,0.0,0.0,84.66,84.66,84.66,0.0,0.0
2019-09-22,84.74,84.74,84.74,0.0,0.0,84.81,84.81,84.81,0.0,0.0,84.74,84.74,84.74,0.0,0.0,84.78,84.78,84.78,0.0,0.0
2019-09-29,85.01,85.01,85.01,0.0,0.0,85.05,85.05,85.05,0.0,0.0,84.99,84.99,84.99,0.0,0.0,85.04,85.04,85.04,0.0,0.0
2019-10-06,84.79,84.79,84.79,0.0,0.0,84.8,84.8,84.8,0.0,0.0,84.71,84.71,84.71,0.0,0.0,84.77,84.77,84.77,0.0,0.0
2019-10-13,84.82,84.82,84.82,0.0,0.0,84.87,84.87,84.87,0.0,0.0,84.82,84.82,84.82,0.0,0.0,84.83,84.83,84.83,0.0,0.0
2019-10-20,84.83,84.83,84.83,0.0,0.0,84.83,84.83,84.83,0.0,0.0,84.74,84.74,84.74,0.0,0.0,84.76,84.76,84.76,0.0,0.0
2019-10-27,84.78,84.78,84.78,0.0,0.0,84.81,84.81,84.81,0.0,0.0,84.72,84.72,84.72,0.0,0.0,84.76,84.76,84.76,0.0,0.0
2019-11-03,84.59,84.59,84.59,0.0,0.0,84.65,84.65,84.65,0.0,0.0,84.59,84.59,84.59,0.0,0.0,84.6,84.6,84.6,0.0,0.0
2019-11-10,84.71,84.71,84.71,0.0,0.0,84.74,84.74,84.74,0.0,0.0,84.71,84.71,84.71,0.0,0.0,84.72,84.72,84.72,0.0,0.0
2019-11-17,84.76,84.76,84.76,0.0,0.0,84.77,84.77,84.77,0.0,0.0,84.72,84.72,84.72,0.0,0.0,84.73,84.73,84.73,0.0,0.0
2019-11-24,84.73,84.73,84.73,0.0,0.0,84.77,84.77,84.77,0.0,0.0,84.72,84.72,84.72,0.0,0.0,84.77,84.77,84.77,0.0,0.0
2019-12-01,84.6,84.6,84.6,0.0,0.0,84.65,84.65,84.65,0.0,0.0,84.59,84.59,84.59,0.0,0.0,84.62,84.62,84.62,0.0,0.0
2019-12-08,84.64,84.64,84.64,0.0,0.0,84.69,84.69,84.69,0.0,0.0,84.6,84.6,84.6,0.0,0.0,84.67,84.67,84.67,0.0,0.0
2019-12-15,84.52,84.52,84.52,0.0,0.0,84.54,84.54,84.54,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.53,84.53,84.53,0.0,0.0
2019-12-22,84.58,84.58,84.58,0.0,0.0,84.62,84.62,84.62,0.0,0.0,84.57,84.57,84.57,0.0,0.0,84.61,84.61,84.61,0.0,0.0
2019-12-29,84.72,84.72,84.72,0.0,0.0,84.76,84.76,84.76,0.0,0.0,84.69,84.69,84.69,0.0,0.0,84.74,84.74,84.74,0.0,0.0
