Date,CWST_Open_average,CWST_Open_max,CWST_Open_min,CWST_Open_volatility,CWST_Open_change,CWST_High_average,CWST_High_max,CWST_High_min,CWST_High_volatility,CWST_High_change,CWST_Low_average,CWST_Low_max,CWST_Low_min,CWST_Low_volatility,CWST_Low_change,CWST_Close_average,CWST_Close_max,CWST_Close_min,CWST_Close_volatility,CWST_Close_change,CWST_Volume_average,CWST_Volume_max,CWST_Volume_min,CWST_Volume_volatility,CWST_Volume_change
2018-01-14,24.086,24.28,23.82,0.46000000000000085,0.35999999999999943,24.336,24.45,24.16,0.28999999999999915,0.25,23.906,24.09,23.36,0.7300000000000004,0.7300000000000004,24.12,24.29,23.94,0.34999999999999787,0.23000000000000043,153693,166814,131111,35703,7190
2018-01-21,25.956,27.38,24.13,3.25,1.7200000000000024,26.1,27.38,24.29,3.09,1.7100000000000009,25.284,25.86,23.91,1.9499999999999993,1.5500000000000007,25.56,26.15,24.26,1.889999999999997,1.25,236498,424846,169404,255442,43682
2018-01-28,25.374,25.77,24.84,0.9299999999999997,-0.5800000000000018,25.644000000000002,25.94,24.95,0.990000000000002,-0.990000000000002,24.898,25.44,23.3,2.1400000000000006,-2.1099999999999994,25.183999999999997,25.75,24.04,1.7100000000000009,-1.7100000000000009,191617,336241,120259,215982,198348
2018-02-04,24.482,25.16,23.96,1.1999999999999993,0.4800000000000004,24.956,25.35,24.61,0.740000000000002,-0.1999999999999993,24.018,24.34,23.78,0.5599999999999987,0.05999999999999872,24.5,25.03,24.33,0.7000000000000028,0.07000000000000028,239658,446062,127338,318724,-318724
2018-02-11,25.075,25.74,24.21,1.5299999999999976,1.5299999999999976,25.8825,26.73,24.96,1.7699999999999996,1.7699999999999996,24.872500000000002,25.71,24.21,1.5,1.5,25.6525,26.43,24.95,1.4800000000000004,1.4800000000000004,180733,242080,150868,91212,-11295
2018-02-18,26.514,26.76,26.38,0.38000000000000256,0.2900000000000027,26.762,26.99,26.48,0.509999999999998,0.509999999999998,26.162,26.6,25.91,0.6900000000000013,0.6900000000000013,26.512,26.9,26.25,0.6499999999999986,0.5899999999999999,163073,237811,123641,114170,32953
2018-02-25,25.368,26.95,23.5,3.4499999999999993,-2.2399999999999984,25.872,27.0,24.71,2.289999999999999,-2.289999999999999,24.602,26.24,22.15,4.09,-2.2399999999999984,25.262,26.28,24.29,1.990000000000002,-1.990000000000002,401968,686180,226799,459381,69800
2018-03-04,24.034,24.34,23.78,0.5599999999999987,-0.25,24.296,24.76,24.04,0.7200000000000024,-0.33000000000000185,23.742,23.96,23.41,0.5500000000000007,-0.5500000000000007,23.924,24.07,23.7,0.370000000000001,-0.35999999999999943,333323,518008,262768,255240,226406
2018-03-11,23.542,23.82,23.26,0.5599999999999987,-0.5,23.754,24.01,23.57,0.4400000000000013,-0.21999999999999886,23.308,23.58,23.17,0.4099999999999966,-0.21000000000000085,23.554000000000002,23.79,23.25,0.5399999999999991,-0.25,317579,467580,178760,288820,150618
2018-03-18,23.78,24.12,23.28,0.8399999999999999,0.3200000000000003,24.118000000000002,24.64,23.6,1.0399999999999991,-0.4299999999999997,23.48,24.0,23.17,0.8299999999999983,-0.10999999999999943,23.812,24.17,23.36,0.8100000000000023,-0.3999999999999986,402915,557082,311828,245254,185914
2018-03-25,23.47,23.61,23.36,0.25,-0.25,23.6925,23.95,23.54,0.41000000000000014,0.060000000000002274,23.165,23.25,23.01,0.23999999999999844,0.019999999999999574,23.4225,23.56,23.36,0.1999999999999993,0.1999999999999993,292252,317414,238108,79306,-9887
2018-04-01,24.064,24.59,23.5,1.0899999999999999,1.0,24.498,24.95,23.89,1.0599999999999987,0.9100000000000001,23.854,24.3,23.37,0.9299999999999997,0.8900000000000006,24.238,24.68,23.76,0.9199999999999982,0.5499999999999972,268942,487056,197979,289077,-11997
2018-04-08,24.368,24.64,24.08,0.5600000000000023,-0.259999999999998,24.63,24.87,24.16,0.7100000000000009,-0.22000000000000242,24.026,24.3,23.8,0.5,-0.5,24.36,24.79,24.04,0.75,-0.2699999999999996,201128,317054,118307,198747,-30845
2018-04-15,24.696,24.95,24.43,0.5199999999999996,-0.1700000000000017,24.962,25.2,24.66,0.5399999999999991,-0.35999999999999943,24.392,24.92,23.7,1.2200000000000024,-0.19000000000000128,24.746,24.98,24.5,0.4800000000000004,-0.4800000000000004,163791,287714,83804,203910,-74431
