Date,BAXStock_Open_average,BAXStock_Open_max,BAXStock_Open_min,BAXStock_Open_volatility,BAXStock_Open_change,BAXStock_High_average,BAXStock_High_max,BAXStock_High_min,BAXStock_High_volatility,BAXStock_High_change,BAXStock_Low_average,BAXStock_Low_max,BAXStock_Low_min,BAXStock_Low_volatility,BAXStock_Low_change,BAXStock_Close_average,BAXStock_Close_max,BAXStock_Close_min,BAXStock_Close_volatility,BAXStock_Close_change,BAXStock_Volume_average,BAXStock_Volume_max,BAXStock_Volume_min,BAXStock_Volume_volatility,BAXStock_Volume_change
2018-01-14,68.55,69.36,68.02,1.3400000000000034,0.8599999999999994,69.07249999999999,70.02,68.3,1.7199999999999989,1.519999999999996,68.2575,69.36,67.54,1.8199999999999932,1.8199999999999932,68.77000000000001,70.01,67.67,2.3400000000000034,2.3400000000000034,3828109,4383076,3151939,1231137,-716484
2018-01-21,70.406,71.5,69.9,1.5999999999999943,1.4699999999999989,70.83200000000001,72.26,70.14,2.1200000000000045,2.010000000000005,69.992,70.73,69.4,1.3299999999999983,0.9399999999999977,70.65,72.26,69.6,2.660000000000011,2.0600000000000023,2691982,3381221,2344134,1037087,-495312
2018-01-28,70.948,72.1,69.58,2.519999999999996,-2.210000000000008,71.57,72.58,69.94,2.6400000000000006,-2.549999999999997,70.412,71.87,68.48,3.3900000000000006,-3.3900000000000006,70.866,72.05,68.55,3.5,-3.5,3936868,5971578,2581912,3389666,1518087
2018-02-04,65.586,68.34,63.27,5.07,-5.07,66.682,68.66,64.93,3.7299999999999898,-3.7299999999999898,64.032,65.48,62.52,2.960000000000001,-2.6199999999999903,64.922,66.67,62.56,4.109999999999999,-1.2099999999999937,4876414,5677972,3943853,1734119,1043670
2018-02-11,65.28,66.55,64.34,2.2099999999999937,1.5799999999999983,66.052,67.11,64.86,2.25,1.6899999999999977,64.888,66.27,63.84,2.4299999999999926,1.9200000000000017,65.68599999999999,66.44,64.63,1.8100000000000023,1.3299999999999983,3291453,4232741,2064677,2168064,-500512
2018-02-18,67.18,67.44,66.76,0.6799999999999926,0.6700000000000017,68.1675,68.42,67.61,0.8100000000000023,0.8100000000000023,66.7875,67.21,65.93,1.279999999999987,1.279999999999987,67.47,68.36,67.04,1.3199999999999932,1.3199999999999932,3230828,4542103,2079893,2462210,-1704295
2018-02-25,67.96,69.15,65.64,3.510000000000005,-2.9399999999999977,68.398,69.36,66.36,3.0,-2.8799999999999955,67.176,68.69,65.55,3.1400000000000006,-2.6300000000000097,67.642,69.14,66.28,2.8599999999999994,-2.8599999999999994,2778665,3590124,1767668,1822456,330843
2018-03-04,66.998,68.34,65.93,2.4099999999999966,2.4099999999999966,67.702,68.98,67.12,1.8599999999999994,1.8100000000000023,66.688,67.82,65.78,2.039999999999992,2.039999999999992,67.518,68.89,66.85,2.0400000000000063,2.0400000000000063,3129198,4767583,2046179,2721404,-2329566
2018-03-11,68.264,68.96,67.47,1.4899999999999949,-1.1599999999999966,68.51,69.15,67.87,1.2800000000000011,-1.0300000000000011,67.69800000000001,68.44,67.09,1.3499999999999943,-0.769999999999996,67.87,68.5,67.28,1.2199999999999989,-0.6099999999999994,2738722,4669857,1976641,2693216,2693216
2018-03-18,66.622,67.8,65.55,2.25,-2.25,67.048,67.98,66.03,1.9500000000000028,-1.9500000000000028,65.754,66.63,64.18,2.4499999999999886,-2.069999999999993,65.994,66.91,64.29,2.6199999999999903,-2.469999999999999,3061893,4014608,1837362,2177246,-827403
