Date,Guggenheim SolarEtf_Open_average,Guggenheim SolarEtf_Open_max,Guggenheim SolarEtf_Open_min,Guggenheim SolarEtf_Open_volatility,Guggenheim SolarEtf_Open_change,Guggenheim SolarEtf_High_average,Guggenheim SolarEtf_High_max,Guggenheim SolarEtf_High_min,Guggenheim SolarEtf_High_volatility,Guggenheim SolarEtf_High_change,Guggenheim SolarEtf_Low_average,Guggenheim SolarEtf_Low_max,Guggenheim SolarEtf_Low_min,Guggenheim SolarEtf_Low_volatility,Guggenheim SolarEtf_Low_change,Guggenheim SolarEtf_Close_average,Guggenheim SolarEtf_Close_max,Guggenheim SolarEtf_Close_min,Guggenheim SolarEtf_Close_volatility,Guggenheim SolarEtf_Close_change
2018-05-13,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2018-05-20,25.8,25.8,25.8,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.91,25.91,25.91,0.0,0.0
2018-05-27,25.67,25.67,25.67,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2018-06-03,23.07,23.07,23.07,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2018-06-10,23.99,23.99,23.99,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2018-06-17,23.62,23.62,23.62,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.54,23.54,23.54,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2018-06-24,23.19,23.19,23.19,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2018-07-01,23.04,23.04,23.04,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.54,23.54,23.54,0.0,0.0
2018-07-08,23.28,23.28,23.28,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2018-07-15,23.01,23.01,23.01,0.0,0.0,23.16,23.16,23.16,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.86,22.86,22.86,0.0,0.0
2018-07-22,22.87,22.87,22.87,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.76,22.76,22.76,0.0,0.0
2018-07-29,22.41,22.41,22.41,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.15,22.15,22.15,0.0,0.0
2018-08-05,22.29,22.29,22.29,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.16,22.16,22.16,0.0,0.0
2018-08-12,21.04,21.04,21.04,0.0,0.0,21.14,21.14,21.14,0.0,0.0,20.89,20.89,20.89,0.0,0.0,21.08,21.08,21.08,0.0,0.0
2018-08-19,21.63,21.63,21.63,0.0,0.0,21.93,21.93,21.93,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.89,21.89,21.89,0.0,0.0
2018-08-26,21.66,21.66,21.66,0.0,0.0,21.83,21.83,21.83,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.83,21.83,21.83,0.0,0.0
2018-09-02,20.96,20.96,20.96,0.0,0.0,20.98,20.98,20.98,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.79,20.79,20.79,0.0,0.0
2018-09-09,21.02,21.02,21.02,0.0,0.0,21.02,21.02,21.02,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2018-09-16,21.71,21.71,21.71,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.58,21.58,21.58,0.0,0.0
2018-09-23,20.79,20.79,20.79,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2018-09-30,20.54,20.54,20.54,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.02,20.02,20.02,0.0,0.0,20.15,20.15,20.15,0.0,0.0
2018-10-07,18.98,18.98,18.98,0.0,0.0,19.12,19.12,19.12,0.0,0.0,18.83,18.83,18.83,0.0,0.0,19.08,19.08,19.08,0.0,0.0
2018-10-14,19.25,19.25,19.25,0.0,0.0,19.35,19.35,19.35,0.0,0.0,18.94,18.94,18.94,0.0,0.0,19.06,19.06,19.06,0.0,0.0
2018-10-21,17.86,17.86,17.86,0.0,0.0,18.19,18.19,18.19,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.86,17.86,17.86,0.0,0.0
2018-10-28,19.52,19.52,19.52,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2018-11-04,20.3,20.3,20.3,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.01,20.01,20.01,0.0,0.0,20.19,20.19,20.19,0.0,0.0
2018-11-11,20.16,20.16,20.16,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2018-11-18,19.92,19.92,19.92,0.0,0.0,20.18,20.18,20.18,0.0,0.0,19.89,19.89,19.89,0.0,0.0,20.08,20.08,20.08,0.0,0.0
2018-11-25,21.04,21.04,21.04,0.0,0.0,21.22,21.22,21.22,0.0,0.0,20.86,20.86,20.86,0.0,0.0,21.05,21.05,21.05,0.0,0.0
2018-12-02,20.65,20.65,20.65,0.0,0.0,20.95,20.95,20.95,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.27,20.27,20.27,0.0,0.0
2018-12-09,20.24,20.24,20.24,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.03,20.03,20.03,0.0,0.0,20.05,20.05,20.05,0.0,0.0
2018-12-16,18.85,18.85,18.85,0.0,0.0,18.99,18.99,18.99,0.0,0.0,18.38,18.38,18.38,0.0,0.0,18.47,18.47,18.47,0.0,0.0
2018-12-23,18.62,18.62,18.62,0.0,0.0,18.78,18.78,18.78,0.0,0.0,18.43,18.43,18.43,0.0,0.0,18.57,18.57,18.57,0.0,0.0
2018-12-30,18.98,18.98,18.98,0.0,0.0,19.54,19.54,19.54,0.0,0.0,18.9,18.9,18.9,0.0,0.0,19.45,19.45,19.45,0.0,0.0
2019-01-06,20.38,20.38,20.38,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.39,20.39,20.39,0.0,0.0
2019-01-13,20.75,20.75,20.75,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2019-01-20,21.46,21.46,21.46,0.0,0.0,21.89,21.89,21.89,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.76,21.76,21.76,0.0,0.0
2019-01-27,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2019-02-03,22.59,22.59,22.59,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2019-02-10,23.62,23.62,23.62,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.23,23.23,23.23,0.0,0.0
2019-02-17,24.58,24.58,24.58,0.0,0.0,25.16,25.16,25.16,0.0,0.0,24.5,24.5,24.5,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2019-02-24,25.08,25.08,25.08,0.0,0.0,25.31,25.31,25.31,0.0,0.0,24.99,24.99,24.99,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2019-03-03,23.0,23.0,23.0,0.0,0.0,23.24,23.24,23.24,0.0,0.0,22.76,22.76,22.76,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2019-03-10,24.13,24.13,24.13,0.0,0.0,24.24,24.24,24.24,0.0,0.0,23.99,23.99,23.99,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2019-03-17,23.97,23.97,23.97,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.27,23.27,23.27,0.0,0.0
2019-03-24,23.27,23.27,23.27,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.06,23.06,23.06,0.0,0.0,23.16,23.16,23.16,0.0,0.0
2019-03-31,24.52,24.52,24.52,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2019-04-07,24.74,24.74,24.74,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.61,24.61,24.61,0.0,0.0
2019-04-14,25.25,25.25,25.25,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.09,25.09,25.09,0.0,0.0
2019-04-21,25.34,25.34,25.34,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2019-04-28,25.65,25.65,25.65,0.0,0.0,26.25,26.25,26.25,0.0,0.0,25.65,25.65,25.65,0.0,0.0,26.21,26.21,26.21,0.0,0.0
2019-05-05,24.88,24.88,24.88,0.0,0.0,25.43,25.43,25.43,0.0,0.0,24.79,24.79,24.79,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2019-05-12,25.53,25.53,25.53,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2019-05-19,25.4,25.4,25.4,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2019-05-26,25.74,25.74,25.74,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.67,25.67,25.67,0.0,0.0
2019-06-02,26.79,26.79,26.79,0.0,0.0,27.23,27.23,27.23,0.0,0.0,26.74,26.74,26.74,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2019-06-09,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2019-06-16,28.07,28.07,28.07,0.0,0.0,28.1,28.1,28.1,0.0,0.0,27.75,27.75,27.75,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2019-06-23,28.23,28.23,28.23,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.05,28.05,28.05,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2019-06-30,28.88,28.88,28.88,0.0,0.0,29.27,29.27,29.27,0.0,0.0,28.65,28.65,28.65,0.0,0.0,29.26,29.26,29.26,0.0,0.0
2019-07-07,28.57,28.57,28.57,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.75,28.75,28.75,0.0,0.0
2019-07-14,29.13,29.13,29.13,0.0,0.0,29.24,29.24,29.24,0.0,0.0,28.98,28.98,28.98,0.0,0.0,29.04,29.04,29.04,0.0,0.0
2019-07-21,28.43,28.43,28.43,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.51,28.51,28.51,0.0,0.0
2019-07-28,30.66,30.66,30.66,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.38,30.38,30.38,0.0,0.0
2019-08-04,31.43,31.43,31.43,0.0,0.0,31.5,31.5,31.5,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2019-08-11,29.17,29.17,29.17,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2019-08-18,30.75,30.75,30.75,0.0,0.0,31.09,31.09,31.09,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2019-08-25,30.99,30.99,30.99,0.0,0.0,31.08,31.08,31.08,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.55,30.55,30.55,0.0,0.0
2019-09-01,30.29,30.29,30.29,0.0,0.0,30.29,30.29,30.29,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.74,29.74,29.74,0.0,0.0
2019-09-08,29.37,29.37,29.37,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2019-09-15,32.26,32.26,32.26,0.0,0.0,32.44,32.44,32.44,0.0,0.0,31.78,31.78,31.78,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2019-09-22,30.02,30.02,30.02,0.0,0.0,30.09,30.09,30.09,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.21,29.21,29.21,0.0,0.0
2019-09-29,29.2,29.2,29.2,0.0,0.0,29.68,29.68,29.68,0.0,0.0,28.98,28.98,28.98,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2019-10-06,29.69,29.69,29.69,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2019-10-13,29.02,29.02,29.02,0.0,0.0,29.32,29.32,29.32,0.0,0.0,28.77,28.77,28.77,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2019-10-20,29.13,29.13,29.13,0.0,0.0,29.2,29.2,29.2,0.0,0.0,28.42,28.42,28.42,0.0,0.0,29.02,29.02,29.02,0.0,0.0
2019-10-27,28.24,28.24,28.24,0.0,0.0,28.37,28.37,28.37,0.0,0.0,27.97,27.97,27.97,0.0,0.0,28.18,28.18,28.18,0.0,0.0
2019-11-03,27.74,27.74,27.74,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.84,27.84,27.84,0.0,0.0
2019-11-10,27.59,27.59,27.59,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.85,27.85,27.85,0.0,0.0
2019-11-17,27.39,27.39,27.39,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.42,27.42,27.42,0.0,0.0
2019-11-24,28.27,28.27,28.27,0.0,0.0,28.27,28.27,28.27,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.99,27.99,27.99,0.0,0.0
2019-12-01,28.6,28.6,28.6,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.77,28.77,28.77,0.0,0.0
2019-12-08,29.66,29.66,29.66,0.0,0.0,29.99,29.99,29.99,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.7,29.7,29.7,0.0,0.0
2019-12-15,30.72,30.72,30.72,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-12-22,31.3,31.3,31.3,0.0,0.0,31.3,31.3,31.3,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2019-12-29,31.68,31.68,31.68,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.73,31.73,31.73,0.0,0.0
