Date,NexPoint Credit Strategies_etf_Open_average,NexPoint Credit Strategies_etf_Open_max,NexPoint Credit Strategies_etf_Open_min,NexPoint Credit Strategies_etf_Open_volatility,NexPoint Credit Strategies_etf_Open_change,NexPoint Credit Strategies_etf_High_average,NexPoint Credit Strategies_etf_High_max,NexPoint Credit Strategies_etf_High_min,NexPoint Credit Strategies_etf_High_volatility,NexPoint Credit Strategies_etf_High_change,NexPoint Credit Strategies_etf_Low_average,NexPoint Credit Strategies_etf_Low_max,NexPoint Credit Strategies_etf_Low_min,NexPoint Credit Strategies_etf_Low_volatility,NexPoint Credit Strategies_etf_Low_change,NexPoint Credit Strategies_etf_Close_average,NexPoint Credit Strategies_etf_Close_max,NexPoint Credit Strategies_etf_Close_min,NexPoint Credit Strategies_etf_Close_volatility,NexPoint Credit Strategies_etf_Close_change
2019-01-13,21.4,21.4,21.4,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.42,21.42,21.42,0.0,0.0
2019-01-20,21.45,21.45,21.45,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-01-27,21.82,21.82,21.82,0.0,0.0,21.92,21.92,21.92,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.77,21.77,21.77,0.0,0.0
2019-02-03,21.72,21.72,21.72,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.63,21.63,21.63,0.0,0.0
2019-02-10,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.8,21.8,21.8,0.0,0.0
2019-02-17,21.65,21.65,21.65,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2019-02-24,21.82,21.82,21.82,0.0,0.0,21.88,21.88,21.88,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.86,21.86,21.86,0.0,0.0
2019-03-03,21.7,21.7,21.7,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.67,21.67,21.67,0.0,0.0
2019-03-10,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.82,21.82,21.82,0.0,0.0
2019-03-17,21.86,21.86,21.86,0.0,0.0,21.88,21.88,21.88,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.54,21.54,21.54,0.0,0.0
2019-03-24,21.76,21.76,21.76,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.77,21.77,21.77,0.0,0.0
2019-03-31,21.56,21.56,21.56,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-04-07,21.9,21.9,21.9,0.0,0.0,22.17,22.17,22.17,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.91,21.91,21.91,0.0,0.0
2019-04-14,21.7,21.7,21.7,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.54,21.54,21.54,0.0,0.0,21.6,21.6,21.6,0.0,0.0
2019-04-21,20.25,20.25,20.25,0.0,0.0,20.34,20.34,20.34,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2019-04-28,20.14,20.14,20.14,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.07,20.07,20.07,0.0,0.0
2019-05-05,19.6,19.6,19.6,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.64,19.64,19.64,0.0,0.0
2019-05-12,18.51,18.51,18.51,0.0,0.0,18.55,18.55,18.55,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.26,18.26,18.26,0.0,0.0
2019-05-19,18.9,18.9,18.9,0.0,0.0,18.92,18.92,18.92,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.85,18.85,18.85,0.0,0.0
2019-05-26,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2019-06-02,19.07,19.07,19.07,0.0,0.0,19.18,19.18,19.18,0.0,0.0,18.94,18.94,18.94,0.0,0.0,19.04,19.04,19.04,0.0,0.0
2019-06-09,19.18,19.18,19.18,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.17,19.17,19.17,0.0,0.0
2019-06-16,18.99,18.99,18.99,0.0,0.0,19.05,19.05,19.05,0.0,0.0,18.92,18.92,18.92,0.0,0.0,19.0,19.0,19.0,0.0,0.0
2019-06-23,19.03,19.03,19.03,0.0,0.0,19.03,19.03,19.03,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.92,18.92,18.92,0.0,0.0
2019-06-30,18.99,18.99,18.99,0.0,0.0,19.01,19.01,19.01,0.0,0.0,18.92,18.92,18.92,0.0,0.0,18.99,18.99,18.99,0.0,0.0
2019-07-07,18.81,18.81,18.81,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-07-14,19.01,19.01,19.01,0.0,0.0,19.1,19.1,19.1,0.0,0.0,18.97,18.97,18.97,0.0,0.0,19.03,19.03,19.03,0.0,0.0
2019-07-21,18.66,18.66,18.66,0.0,0.0,18.69,18.69,18.69,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.63,18.63,18.63,0.0,0.0
2019-07-28,18.46,18.46,18.46,0.0,0.0,18.47,18.47,18.47,0.0,0.0,18.32,18.32,18.32,0.0,0.0,18.35,18.35,18.35,0.0,0.0
2019-08-04,18.72,18.72,18.72,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.68,18.68,18.68,0.0,0.0
2019-08-11,18.15,18.15,18.15,0.0,0.0,18.44,18.44,18.44,0.0,0.0,18.15,18.15,18.15,0.0,0.0,18.31,18.31,18.31,0.0,0.0
2019-08-18,18.15,18.15,18.15,0.0,0.0,18.24,18.24,18.24,0.0,0.0,18.04,18.04,18.04,0.0,0.0,18.08,18.08,18.08,0.0,0.0
2019-08-25,17.89,17.89,17.89,0.0,0.0,17.96,17.96,17.96,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0
2019-09-01,17.9,17.9,17.9,0.0,0.0,18.1,18.1,18.1,0.0,0.0,17.9,17.9,17.9,0.0,0.0,17.9,17.9,17.9,0.0,0.0
2019-09-08,18.2,18.2,18.2,0.0,0.0,18.37,18.37,18.37,0.0,0.0,18.13,18.13,18.13,0.0,0.0,18.18,18.18,18.18,0.0,0.0
2019-09-15,18.25,18.25,18.25,0.0,0.0,18.37,18.37,18.37,0.0,0.0,18.19,18.19,18.19,0.0,0.0,18.32,18.32,18.32,0.0,0.0
2019-09-22,18.15,18.15,18.15,0.0,0.0,18.15,18.15,18.15,0.0,0.0,17.99,17.99,17.99,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2019-09-29,17.82,17.82,17.82,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.65,17.65,17.65,0.0,0.0
2019-10-06,17.77,17.77,17.77,0.0,0.0,17.77,17.77,17.77,0.0,0.0,17.61,17.61,17.61,0.0,0.0,17.63,17.63,17.63,0.0,0.0
2019-10-13,17.37,17.37,17.37,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.18,17.18,17.18,0.0,0.0,17.26,17.26,17.26,0.0,0.0
2019-10-20,16.81,16.81,16.81,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.71,16.71,16.71,0.0,0.0,16.75,16.75,16.75,0.0,0.0
2019-10-27,16.47,16.47,16.47,0.0,0.0,16.63,16.63,16.63,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.52,16.52,16.52,0.0,0.0
2019-11-03,16.72,16.72,16.72,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.65,16.65,16.65,0.0,0.0,16.78,16.78,16.78,0.0,0.0
2019-11-10,16.55,16.55,16.55,0.0,0.0,16.56,16.56,16.56,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.51,16.51,16.51,0.0,0.0
2019-11-17,16.23,16.23,16.23,0.0,0.0,16.44,16.44,16.44,0.0,0.0,16.11,16.11,16.11,0.0,0.0,16.42,16.42,16.42,0.0,0.0
2019-11-24,16.82,16.82,16.82,0.0,0.0,16.9,16.9,16.9,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.84,16.84,16.84,0.0,0.0
2019-12-01,17.06,17.06,17.06,0.0,0.0,17.19,17.19,17.19,0.0,0.0,17.05,17.05,17.05,0.0,0.0,17.18,17.18,17.18,0.0,0.0
2019-12-08,17.57,17.57,17.57,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.58,17.58,17.58,0.0,0.0
2019-12-15,17.78,17.78,17.78,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2019-12-22,17.8,17.8,17.8,0.0,0.0,17.89,17.89,17.89,0.0,0.0,17.77,17.77,17.77,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2019-12-29,17.62,17.62,17.62,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.82,17.82,17.82,0.0,0.0
