Date,BGS_Open_average,BGS_Open_max,BGS_Open_min,BGS_Open_volatility,BGS_Open_change,BGS_High_average,BGS_High_max,BGS_High_min,BGS_High_volatility,BGS_High_change,BGS_Low_average,BGS_Low_max,BGS_Low_min,BGS_Low_volatility,BGS_Low_change,BGS_Close_average,BGS_Close_max,BGS_Close_min,BGS_Close_volatility,BGS_Close_change,BGS_Volume_average,BGS_Volume_max,BGS_Volume_min,BGS_Volume_volatility,BGS_Volume_change
2018-01-14,32.45,32.95,31.8,1.1500000000000021,0.3500000000000014,33.102,33.8,32.61,1.1899999999999977,-0.05000000000000426,32.174,32.55,31.75,0.7999999999999972,0.25,32.59,33.1,31.8,1.3000000000000007,0.30000000000000426,874094,1036772,636222,400550,-299483
2018-01-21,33.21,33.4,33.05,0.3500000000000014,0.3500000000000014,33.49,33.85,33.25,0.6000000000000014,0.6000000000000014,32.864,33.2,32.65,0.5500000000000043,0.5500000000000043,33.19,33.4,33.05,0.3500000000000014,0.3500000000000014,688176,846622,588486,258136,258136
2018-01-28,32.67,33.4,31.45,1.9499999999999993,-1.8499999999999979,32.885999999999996,33.6,31.88,1.7200000000000024,-1.7200000000000024,32.1,33.0,31.15,1.8500000000000014,-1.8500000000000014,32.38,33.2,31.2,2.0000000000000036,-2.0000000000000036,852263,1219211,595484,623727,53963
2018-02-04,31.74,32.65,30.8,1.8499999999999979,1.8499999999999979,32.354,33.15,31.58,1.5700000000000003,1.5700000000000003,31.25,31.8,30.65,1.1500000000000021,1.0500000000000007,32.01,32.7,31.3,1.4000000000000021,1.4000000000000021,1205264,1770841,727408,1043433,666442
2018-02-11,32.375,32.7,31.8,0.9000000000000021,-0.20000000000000284,32.9,33.3,32.6,0.6999999999999957,0.5999999999999943,31.9,32.1,31.65,0.45000000000000284,0.20000000000000284,32.5,32.85,31.95,0.9000000000000021,0.9000000000000021,764454,1121921,446637,675284,-185363
2018-02-18,31.7,32.9,31.0,1.8999999999999986,-1.2999999999999972,32.086,32.95,31.35,1.6000000000000014,-0.75,31.06,31.65,30.8,0.8499999999999979,-0.5999999999999979,31.42,32.0,31.0,1.0,0.14999999999999858,1090286,1288009,893379,394630,-229165
2018-02-25,29.17,32.0,27.5,4.5,-2.6999999999999993,30.130000000000003,32.2,28.8,3.400000000000002,-1.9000000000000021,28.43,31.2,27.05,4.149999999999999,-2.0500000000000007,29.14,31.2,27.55,3.6499999999999986,-1.4499999999999993,2485005,5396921,1255466,4141455,-299889
2018-03-04,27.89,29.7,26.25,3.4499999999999993,-3.1999999999999993,28.356,30.55,26.85,3.6999999999999993,-3.6700000000000017,27.09,29.6,25.95,3.650000000000002,-3.3000000000000007,27.35,30.5,26.0,4.5,-4.100000000000001,1750941,3002264,793055,2209209,560245
2018-03-11,27.34,27.85,26.6,1.25,1.0,27.804,28.15,27.15,1.0,0.620000000000001,26.906,27.38,26.55,0.8299999999999983,0.14999999999999858,27.38,27.85,26.8,1.0500000000000007,0.14999999999999858,1241451,1631203,939771,691432,391840
2018-03-18,26.0,26.85,25.55,1.3000000000000007,-1.3000000000000007,26.33,26.9,25.8,1.0999999999999979,-1.0999999999999979,25.344,26.0,24.6,1.3999999999999986,-1.3999999999999986,25.55,26.0,24.75,1.25,-1.25,1051231,1582367,708978,873389,415634
2018-03-25,24.4,24.8,23.7,1.1000000000000014,-1.1000000000000014,24.725,25.7,23.75,1.9499999999999993,-1.9499999999999993,23.765,24.68,22.95,1.7300000000000004,-1.7300000000000004,24.075,25.25,23.05,2.1999999999999993,-2.1999999999999993,1797692,2281192,1247640,1033552,819459
