Date,HMSY_Open_average,HMSY_Open_max,HMSY_Open_min,HMSY_Open_volatility,HMSY_Open_change,HMSY_High_average,HMSY_High_max,HMSY_High_min,HMSY_High_volatility,HMSY_High_change,HMSY_Low_average,HMSY_Low_max,HMSY_Low_min,HMSY_Low_volatility,HMSY_Low_change,HMSY_Close_average,HMSY_Close_max,HMSY_Close_min,HMSY_Close_volatility,HMSY_Close_change,HMSY_Volume_average,HMSY_Volume_max,HMSY_Volume_min,HMSY_Volume_volatility,HMSY_Volume_change
2018-01-14,17.538,17.95,17.28,0.6699999999999982,-0.6099999999999994,17.652,18.12,17.43,0.6900000000000013,-0.6900000000000013,17.292,17.51,17.17,0.33999999999999986,-0.2700000000000031,17.4,17.54,17.3,0.23999999999999844,-0.16000000000000014,459358,622406,280799,341607,-139442
2018-01-21,17.592,17.81,17.41,0.3999999999999986,0.21999999999999886,17.816000000000003,17.96,17.71,0.25,0.030000000000001137,17.454,17.6,17.3,0.3000000000000007,0.120000000000001,17.605999999999998,17.73,17.41,0.3200000000000003,-0.05000000000000071,406421,543992,306842,237150,-122318
2018-01-28,17.01,17.45,16.25,1.1999999999999993,-1.1999999999999993,17.096,17.59,16.44,1.1499999999999986,-1.1499999999999986,16.528,17.23,15.25,1.9800000000000004,-1.9800000000000004,16.658,17.3,15.57,1.7300000000000004,-1.7300000000000004,646644,889128,418487,470641,470641
2018-02-04,15.404,15.58,15.22,0.35999999999999943,0.22999999999999865,15.702,15.82,15.58,0.2400000000000002,-0.08000000000000007,15.166,15.45,15.04,0.41000000000000014,0.06999999999999851,15.39,15.69,15.17,0.5199999999999996,-0.5199999999999996,672142,789730,490828,298902,-298902
2018-02-11,15.2575,15.51,14.95,0.5600000000000005,0.39000000000000057,15.5125,15.87,15.18,0.6899999999999995,0.6899999999999995,15.1325,15.43,14.88,0.5499999999999989,0.5499999999999989,15.3925,15.63,15.06,0.5700000000000003,0.5700000000000003,461234,588042,356499,231543,119701
2018-02-18,15.802,16.45,15.34,1.1099999999999994,0.6600000000000001,16.138,17.44,15.6,1.8400000000000016,0.8000000000000025,15.44,15.88,15.06,0.8200000000000003,0.6100000000000012,15.714,16.37,15.28,1.0900000000000016,1.0900000000000016,929820,1332823,555537,777286,99390
2018-02-25,16.422,16.83,16.02,0.8099999999999987,0.29999999999999716,16.753999999999998,16.99,16.22,0.7699999999999996,0.14999999999999858,16.104,16.43,15.73,0.6999999999999993,-0.0799999999999983,16.506,16.94,16.04,0.9000000000000021,0.029999999999997584,719446,962907,566448,396459,125423
2018-03-04,17.006,17.39,16.69,0.6999999999999993,0.6400000000000006,17.242,17.64,16.91,0.7300000000000004,0.7300000000000004,16.86,17.3,16.5,0.8000000000000007,0.8000000000000007,17.152,17.46,16.85,0.6099999999999994,0.6099999999999994,468337,526811,362424,164387,140793
2018-03-11,17.426,17.5,17.37,0.129999999999999,-0.10000000000000142,17.494,17.59,17.41,0.17999999999999972,-0.17999999999999972,17.196,17.36,16.92,0.4399999999999977,-0.4399999999999977,17.362,17.46,17.22,0.240000000000002,-0.23000000000000043,628186,980650,381326,599324,-487357
2018-03-18,16.95,17.26,16.77,0.490000000000002,-0.3000000000000007,17.108,17.26,16.87,0.39000000000000057,-0.10000000000000142,16.604,16.79,16.38,0.41000000000000014,0.26000000000000156,16.896,17.14,16.73,0.41000000000000014,0.25,516595,789846,280081,509765,457292
2018-03-25,16.83,17.13,16.61,0.5199999999999996,-0.3000000000000007,17.0,17.22,16.86,0.35999999999999943,-0.34999999999999787,16.52,16.71,16.39,0.3200000000000003,-0.09999999999999787,16.625,16.84,16.44,0.3999999999999986,-0.11999999999999744,494652,568889,365868,203021,13817
2018-04-01,16.768,17.0,16.34,0.6600000000000001,0.4299999999999997,16.976,17.18,16.57,0.6099999999999994,0.5300000000000011,16.59,16.79,16.29,0.5,0.4700000000000024,16.818,17.1,16.49,0.610000000000003,0.2700000000000031,332441,417880,234286,183594,-139530
2018-04-08,17.284,17.59,16.98,0.6099999999999994,0.6099999999999994,17.506,17.95,17.18,0.7699999999999996,0.7699999999999996,17.088,17.5,16.78,0.7199999999999989,0.7199999999999989,17.422,17.84,17.1,0.7399999999999984,0.7399999999999984,344464,521300,216826,304474,101755
2018-04-15,18.026,18.13,17.9,0.23000000000000043,0.23000000000000043,18.216,18.28,18.16,0.120000000000001,-0.10000000000000142,17.896,17.96,17.82,0.14000000000000057,0.07000000000000028,18.058,18.14,17.97,0.1700000000000017,-0.08000000000000185,321163,508651,206576,302075,-269282
2018-04-22,18.084,18.14,18.0,0.14000000000000057,0.14000000000000057,18.2,18.27,18.12,0.14999999999999858,0.019999999999999574,17.878,17.98,17.74,0.240000000000002,0.1999999999999993,18.072,18.17,18.0,0.1700000000000017,0.010000000000001563,305605,410432,250745,159687,-100355
2018-04-29,18.476,19.74,18.0,1.7399999999999984,1.7399999999999984,19.092,20.32,18.27,2.0500000000000007,1.990000000000002,18.072,19.54,17.11,2.4299999999999997,2.4299999999999997,18.8,20.25,17.81,2.4400000000000013,1.9899999999999984,782975,1948320,339969,1608351,242890
2018-05-06,20.694,21.21,20.02,1.1900000000000013,1.1900000000000013,20.966,21.24,20.58,0.6600000000000001,0.6500000000000021,20.396,20.76,20.02,0.740000000000002,0.740000000000002,20.802,21.14,20.53,0.6099999999999994,0.2699999999999996,512125,731546,348481,383065,-383065
2018-05-13,21.05,21.42,20.73,0.6900000000000013,0.5700000000000003,21.306,21.61,20.93,0.6799999999999997,0.6799999999999997,20.87,21.26,20.25,1.0100000000000016,1.0100000000000016,21.132,21.35,20.75,0.6000000000000014,0.5199999999999996,397760,451679,278628,173051,21643
2018-05-20,21.1375,21.3,21.05,0.25,-0.240000000000002,21.3075,21.5,21.21,0.28999999999999915,0.1999999999999993,20.975,21.09,20.81,0.28000000000000114,-0.030000000000001137,21.2175,21.45,21.1,0.34999999999999787,0.3200000000000003,270139,379848,217231,162617,-150928
2018-05-27,21.662,21.96,21.27,0.6900000000000013,0.6900000000000013,21.906,22.06,21.63,0.4299999999999997,0.4299999999999997,21.55,21.79,21.25,0.5399999999999991,0.4299999999999997,21.768,22.04,21.43,0.6099999999999994,0.6099999999999994,318347,409502,199690,209812,18602
2018-06-03,22.198,22.42,21.97,0.45000000000000284,0.0,22.378,22.46,22.14,0.3200000000000003,0.03999999999999915,21.962,22.14,21.79,0.3500000000000014,0.23000000000000043,22.212,22.36,21.99,0.370000000000001,0.00999999999999801,343853,533472,233587,299885,-116681
2018-06-10,22.689999999999998,23.08,22.25,0.8299999999999983,0.8299999999999983,23.092,23.62,22.56,1.0600000000000023,0.8900000000000006,22.452,22.97,22.14,0.8299999999999983,0.7999999999999972,22.908,23.55,22.42,1.129999999999999,1.1000000000000014,363776,552782,208415,344367,95908
2018-06-17,23.222,23.52,22.75,0.7699999999999996,-0.7699999999999996,23.314,23.54,22.83,0.7100000000000009,-0.7000000000000028,22.84,23.29,22.0,1.2899999999999991,-1.2699999999999996,22.964,23.39,22.2,1.1900000000000013,-1.1799999999999997,497763,779192,227446,551746,129134
2018-06-24,21.958,22.32,21.61,0.7100000000000009,-0.6700000000000017,22.428,22.65,22.09,0.5599999999999987,-0.08999999999999986,21.69,22.12,21.46,0.6600000000000001,-0.6600000000000001,21.97,22.39,21.62,0.7699999999999996,0.060000000000002274,419705,575819,243217,332602,-191504
2018-07-01,22.8125,23.16,22.44,0.7199999999999989,0.7199999999999989,23.1125,23.47,22.73,0.7399999999999984,0.7399999999999984,22.685,22.97,22.39,0.5799999999999983,0.5799999999999983,23.015,23.42,22.65,0.7700000000000031,0.7700000000000031,374562,614706,187577,427129,48315
2018-07-08,23.798000000000002,24.27,23.22,1.0500000000000007,0.8099999999999987,24.128,24.48,23.72,0.7600000000000016,0.7600000000000016,23.574,24.07,23.19,0.879999999999999,0.7899999999999991,23.972,24.44,23.41,1.0300000000000011,1.0300000000000011,510214,953906,299881,654025,81391
2018-07-15,24.256,24.41,24.15,0.26000000000000156,-0.019999999999999574,24.544,24.74,24.37,0.36999999999999744,0.259999999999998,23.87,24.22,23.0,1.2199999999999989,-0.029999999999997584,24.262,24.46,24.09,0.370000000000001,0.14999999999999858,434613,769919,224507,545412,545412
2018-07-22,24.034,24.45,23.7,0.75,-0.75,24.244,24.53,23.94,0.5899999999999999,-0.5899999999999999,23.695999999999998,23.98,23.36,0.620000000000001,-0.10999999999999943,23.866,24.04,23.64,0.3999999999999986,-0.31999999999999673,454347,918584,225847,692737,-651593
2018-07-29,25.624,29.44,23.61,5.830000000000002,5.830000000000002,26.742,30.24,24.11,6.129999999999999,6.129999999999999,25.482,28.89,23.53,5.359999999999999,5.359999999999999,26.36,29.98,23.93,6.050000000000001,6.050000000000001,1207391,2279398,305835,1973563,1004191
2018-08-05,30.206,30.56,29.95,0.6099999999999994,0.48999999999999844,30.728,31.28,30.23,1.0500000000000007,-0.38000000000000256,29.926,30.22,29.57,0.6499999999999986,0.14999999999999858,30.33,30.61,30.04,0.5700000000000003,0.16999999999999815,683661,1098658,396268,702390,-702390
