Date,First Trust Morningstar Managed Futures Strategy_Open_average,First Trust Morningstar Managed Futures Strategy_Open_max,First Trust Morningstar Managed Futures Strategy_Open_min,First Trust Morningstar Managed Futures Strategy_Open_volatility,First Trust Morningstar Managed Futures Strategy_Open_change,First Trust Morningstar Managed Futures Strategy_High_average,First Trust Morningstar Managed Futures Strategy_High_max,First Trust Morningstar Managed Futures Strategy_High_min,First Trust Morningstar Managed Futures Strategy_High_volatility,First Trust Morningstar Managed Futures Strategy_High_change,First Trust Morningstar Managed Futures Strategy_Low_average,First Trust Morningstar Managed Futures Strategy_Low_max,First Trust Morningstar Managed Futures Strategy_Low_min,First Trust Morningstar Managed Futures Strategy_Low_volatility,First Trust Morningstar Managed Futures Strategy_Low_change,First Trust Morningstar Managed Futures Strategy_Close_average,First Trust Morningstar Managed Futures Strategy_Close_max,First Trust Morningstar Managed Futures Strategy_Close_min,First Trust Morningstar Managed Futures Strategy_Close_volatility,First Trust Morningstar Managed Futures Strategy_Close_change
2018-09-30,50.01,50.01,50.01,0.0,0.0,50.01,50.01,50.01,0.0,0.0,50.01,50.01,50.01,0.0,0.0,50.01,50.01,50.01,0.0,0.0
2018-10-07,49.04,49.04,49.04,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.04,49.04,49.04,0.0,0.0
2018-10-14,49.14,49.14,49.14,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.14,49.14,49.14,0.0,0.0,49.29,49.29,49.29,0.0,0.0
2018-10-21,48.43,48.43,48.43,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.43,48.43,48.43,0.0,0.0
2018-10-28,48.15,48.15,48.15,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.02,48.02,48.02,0.0,0.0,48.02,48.02,48.02,0.0,0.0
2018-11-04,48.34,48.34,48.34,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.38,48.38,48.38,0.0,0.0
2018-11-11,48.0,48.0,48.0,0.0,0.0,48.06,48.06,48.06,0.0,0.0,47.98,47.98,47.98,0.0,0.0,47.98,47.98,47.98,0.0,0.0
2018-11-18,47.57,47.57,47.57,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.57,47.57,47.57,0.0,0.0
2018-11-25,47.54,47.54,47.54,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.54,47.54,47.54,0.0,0.0,47.89,47.89,47.89,0.0,0.0
2018-12-02,47.6,47.6,47.6,0.0,0.0,47.65,47.65,47.65,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.65,47.65,47.65,0.0,0.0
2018-12-09,47.27,47.27,47.27,0.0,0.0,47.4,47.4,47.4,0.0,0.0,47.04,47.04,47.04,0.0,0.0,47.09,47.09,47.09,0.0,0.0
2018-12-16,45.72,45.72,45.72,0.0,0.0,45.72,45.72,45.72,0.0,0.0,45.65,45.65,45.65,0.0,0.0,45.65,45.65,45.65,0.0,0.0
2018-12-23,45.67,45.67,45.67,0.0,0.0,45.67,45.67,45.67,0.0,0.0,45.58,45.58,45.58,0.0,0.0,45.67,45.67,45.67,0.0,0.0
2018-12-30,45.11,45.11,45.11,0.0,0.0,45.17,45.17,45.17,0.0,0.0,45.11,45.11,45.11,0.0,0.0,45.17,45.17,45.17,0.0,0.0
2019-01-06,45.31,45.31,45.31,0.0,0.0,45.37,45.37,45.37,0.0,0.0,45.31,45.31,45.31,0.0,0.0,45.37,45.37,45.37,0.0,0.0
2019-01-13,45.03,45.03,45.03,0.0,0.0,45.11,45.11,45.11,0.0,0.0,43.01,43.01,43.01,0.0,0.0,44.94,44.94,44.94,0.0,0.0
2019-01-20,44.99,44.99,44.99,0.0,0.0,44.99,44.99,44.99,0.0,0.0,44.97,44.97,44.97,0.0,0.0,44.98,44.98,44.98,0.0,0.0
2019-01-27,44.7,44.7,44.7,0.0,0.0,44.76,44.76,44.76,0.0,0.0,44.64,44.64,44.64,0.0,0.0,44.76,44.76,44.76,0.0,0.0
2019-02-03,45.2,45.2,45.2,0.0,0.0,45.24,45.24,45.24,0.0,0.0,45.1,45.1,45.1,0.0,0.0,45.1,45.1,45.1,0.0,0.0
2019-02-10,44.77,44.77,44.77,0.0,0.0,44.77,44.77,44.77,0.0,0.0,44.77,44.77,44.77,0.0,0.0,44.77,44.77,44.77,0.0,0.0
2019-02-17,44.7,44.7,44.7,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.7,44.7,44.7,0.0,0.0
2019-02-24,44.54,44.54,44.54,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.54,44.54,44.54,0.0,0.0,44.7,44.7,44.7,0.0,0.0
2019-03-03,44.96,44.96,44.96,0.0,0.0,44.99,44.99,44.99,0.0,0.0,44.96,44.96,44.96,0.0,0.0,44.99,44.99,44.99,0.0,0.0
2019-03-10,44.53,44.53,44.53,0.0,0.0,44.66,44.66,44.66,0.0,0.0,44.53,44.53,44.53,0.0,0.0,44.66,44.66,44.66,0.0,0.0
2019-03-17,44.7,44.7,44.7,0.0,0.0,44.81,44.81,44.81,0.0,0.0,44.62,44.62,44.62,0.0,0.0,44.69,44.69,44.69,0.0,0.0
2019-03-24,44.95,44.95,44.95,0.0,0.0,45.2,45.2,45.2,0.0,0.0,44.63,44.63,44.63,0.0,0.0,44.76,44.76,44.76,0.0,0.0
2019-03-31,45.03,45.03,45.03,0.0,0.0,45.03,45.03,45.03,0.0,0.0,44.68,44.68,44.68,0.0,0.0,44.82,44.82,44.82,0.0,0.0
2019-04-07,44.78,44.78,44.78,0.0,0.0,44.78,44.78,44.78,0.0,0.0,44.78,44.78,44.78,0.0,0.0,44.78,44.78,44.78,0.0,0.0
2019-04-14,44.7,44.7,44.7,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.7,44.7,44.7,0.0,0.0
2019-04-21,45.09,45.09,45.09,0.0,0.0,45.09,45.09,45.09,0.0,0.0,45.09,45.09,45.09,0.0,0.0,45.09,45.09,45.09,0.0,0.0
2019-04-28,44.85,44.85,44.85,0.0,0.0,45.05,45.05,45.05,0.0,0.0,44.85,44.85,44.85,0.0,0.0,45.05,45.05,45.05,0.0,0.0
2019-05-05,44.82,44.82,44.82,0.0,0.0,44.82,44.82,44.82,0.0,0.0,44.5,44.5,44.5,0.0,0.0,44.5,44.5,44.5,0.0,0.0
2019-05-12,44.66,44.66,44.66,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.65,44.65,44.65,0.0,0.0,44.68,44.68,44.68,0.0,0.0
2019-05-19,44.34,44.34,44.34,0.0,0.0,44.34,44.34,44.34,0.0,0.0,44.34,44.34,44.34,0.0,0.0,44.34,44.34,44.34,0.0,0.0
2019-05-26,43.5,43.5,43.5,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.28,43.28,43.28,0.0,0.0,43.28,43.28,43.28,0.0,0.0
2019-06-02,43.91,43.91,43.91,0.0,0.0,43.91,43.91,43.91,0.0,0.0,43.91,43.91,43.91,0.0,0.0,43.91,43.91,43.91,0.0,0.0
2019-06-09,43.72,43.72,43.72,0.0,0.0,43.82,43.82,43.82,0.0,0.0,43.69,43.69,43.69,0.0,0.0,43.69,43.69,43.69,0.0,0.0
2019-06-16,44.0,44.0,44.0,0.0,0.0,44.1,44.1,44.1,0.0,0.0,43.97,43.97,43.97,0.0,0.0,44.1,44.1,44.1,0.0,0.0
2019-06-23,44.01,44.01,44.01,0.0,0.0,44.01,44.01,44.01,0.0,0.0,43.98,43.98,43.98,0.0,0.0,43.98,43.98,43.98,0.0,0.0
2019-06-30,44.29,44.29,44.29,0.0,0.0,44.29,44.29,44.29,0.0,0.0,44.29,44.29,44.29,0.0,0.0,44.29,44.29,44.29,0.0,0.0
2019-07-07,44.21,44.21,44.21,0.0,0.0,44.27,44.27,44.27,0.0,0.0,44.2,44.2,44.2,0.0,0.0,44.27,44.27,44.27,0.0,0.0
2019-07-14,44.11,44.11,44.11,0.0,0.0,44.18,44.18,44.18,0.0,0.0,44.09,44.09,44.09,0.0,0.0,44.18,44.18,44.18,0.0,0.0
2019-07-21,44.49,44.49,44.49,0.0,0.0,44.54,44.54,44.54,0.0,0.0,44.49,44.49,44.49,0.0,0.0,44.54,44.54,44.54,0.0,0.0
2019-07-28,44.5,44.5,44.5,0.0,0.0,44.5,44.5,44.5,0.0,0.0,44.48,44.48,44.48,0.0,0.0,44.48,44.48,44.48,0.0,0.0
2019-08-04,44.91,44.91,44.91,0.0,0.0,44.91,44.91,44.91,0.0,0.0,44.91,44.91,44.91,0.0,0.0,44.91,44.91,44.91,0.0,0.0
2019-08-11,44.73,44.73,44.73,0.0,0.0,44.91,44.91,44.91,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.91,44.91,44.91,0.0,0.0
2019-08-18,45.01,45.01,45.01,0.0,0.0,45.01,45.01,45.01,0.0,0.0,44.86,44.86,44.86,0.0,0.0,44.86,44.86,44.86,0.0,0.0
2019-08-25,45.35,45.35,45.35,0.0,0.0,45.35,45.35,45.35,0.0,0.0,45.18,45.18,45.18,0.0,0.0,45.29,45.29,45.29,0.0,0.0
2019-09-01,45.3,45.3,45.3,0.0,0.0,45.3,45.3,45.3,0.0,0.0,45.24,45.24,45.24,0.0,0.0,45.24,45.24,45.24,0.0,0.0
2019-09-08,44.41,44.41,44.41,0.0,0.0,44.56,44.56,44.56,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.56,44.56,44.56,0.0,0.0
2019-09-15,44.84,44.84,44.84,0.0,0.0,44.87,44.87,44.87,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.87,44.87,44.87,0.0,0.0
2019-09-22,44.64,44.64,44.64,0.0,0.0,44.64,44.64,44.64,0.0,0.0,44.44,44.44,44.44,0.0,0.0,44.56,44.56,44.56,0.0,0.0
2019-09-29,44.2,44.2,44.2,0.0,0.0,44.42,44.42,44.42,0.0,0.0,44.2,44.2,44.2,0.0,0.0,44.42,44.42,44.42,0.0,0.0
2019-10-06,44.25,44.25,44.25,0.0,0.0,44.31,44.31,44.31,0.0,0.0,44.25,44.25,44.25,0.0,0.0,44.31,44.31,44.31,0.0,0.0
2019-10-13,43.85,43.85,43.85,0.0,0.0,44.21,44.21,44.21,0.0,0.0,43.85,43.85,43.85,0.0,0.0,44.06,44.06,44.06,0.0,0.0
2019-10-20,44.3,44.3,44.3,0.0,0.0,44.37,44.37,44.37,0.0,0.0,44.17,44.17,44.17,0.0,0.0,44.37,44.37,44.37,0.0,0.0
2019-10-27,44.12,44.12,44.12,0.0,0.0,44.31,44.31,44.31,0.0,0.0,44.12,44.12,44.12,0.0,0.0,44.31,44.31,44.31,0.0,0.0
2019-11-03,44.02,44.02,44.02,0.0,0.0,44.02,44.02,44.02,0.0,0.0,44.02,44.02,44.02,0.0,0.0,44.02,44.02,44.02,0.0,0.0
2019-11-10,43.86,43.86,43.86,0.0,0.0,44.04,44.04,44.04,0.0,0.0,43.86,43.86,43.86,0.0,0.0,44.04,44.04,44.04,0.0,0.0
2019-11-17,44.02,44.02,44.02,0.0,0.0,44.02,44.02,44.02,0.0,0.0,44.02,44.02,44.02,0.0,0.0,44.02,44.02,44.02,0.0,0.0
2019-11-24,43.7,43.7,43.7,0.0,0.0,43.7,43.7,43.7,0.0,0.0,43.7,43.7,43.7,0.0,0.0,43.7,43.7,43.7,0.0,0.0
2019-12-01,43.89,43.89,43.89,0.0,0.0,43.89,43.89,43.89,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.53,43.53,43.53,0.0,0.0
2019-12-08,43.44,43.44,43.44,0.0,0.0,43.44,43.44,43.44,0.0,0.0,43.23,43.23,43.23,0.0,0.0,43.23,43.23,43.23,0.0,0.0
2019-12-15,42.79,42.79,42.79,0.0,0.0,42.99,42.99,42.99,0.0,0.0,42.79,42.79,42.79,0.0,0.0,42.92,42.92,42.92,0.0,0.0
2019-12-22,42.62,42.62,42.62,0.0,0.0,43.0,43.0,43.0,0.0,0.0,42.62,42.62,42.62,0.0,0.0,42.79,42.79,42.79,0.0,0.0
2019-12-29,43.09,43.09,43.09,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.02,43.02,43.02,0.0,0.0,43.15,43.15,43.15,0.0,0.0
