Date,HSKA_Open_average,HSKA_Open_max,HSKA_Open_min,HSKA_Open_volatility,HSKA_Open_change,HSKA_High_average,HSKA_High_max,HSKA_High_min,HSKA_High_volatility,HSKA_High_change,HSKA_Low_average,HSKA_Low_max,HSKA_Low_min,HSKA_Low_volatility,HSKA_Low_change,HSKA_Close_average,HSKA_Close_max,HSKA_Close_min,HSKA_Close_volatility,HSKA_Close_change,HSKA_Volume_average,HSKA_Volume_max,HSKA_Volume_min,HSKA_Volume_volatility,HSKA_Volume_change
2018-01-14,80.026,80.97,78.97,2.0,0.6599999999999966,81.298,81.63,80.93,0.6999999999999886,0.6999999999999886,78.906,79.49,78.23,1.259999999999991,0.5300000000000011,80.42,81.08,79.8,1.2800000000000011,0.6700000000000017,46996,65592,33969,31623,-17142
2018-01-21,82.352,83.29,81.4,1.8900000000000006,0.9299999999999926,83.398,83.98,82.63,1.3500000000000085,0.6099999999999994,81.044,82.01,80.0,2.010000000000005,0.0799999999999983,82.004,83.18,80.12,3.0600000000000023,-2.1099999999999994,69423,121634,26442,95192,56133
2018-01-28,76.608,79.05,71.95,7.099999999999994,-7.099999999999994,77.856,80.09,74.08,6.010000000000005,-6.010000000000005,74.426,77.54,71.03,6.510000000000005,-5.310000000000002,75.322,78.69,71.57,7.1200000000000045,-6.599999999999994,76996,120421,38321,82100,25257
2018-02-04,65.384,70.92,60.4,10.520000000000003,-9.170000000000002,66.72,74.0,61.95,12.049999999999997,-12.049999999999997,61.894,68.84,56.59,12.25,-8.810000000000002,63.136,69.22,60.07,9.149999999999999,-8.699999999999996,157166,239204,92941,146263,33533
2018-02-11,59.7025,60.39,57.97,2.4200000000000017,0.2700000000000031,61.6075,62.52,60.5,2.020000000000003,1.5499999999999972,58.4225,59.59,57.84,1.75,0.44000000000000483,60.03,61.05,58.36,2.6899999999999977,2.6899999999999977,227435,402626,110706,291920,97244
2018-02-18,60.672,61.25,59.93,1.3200000000000003,-0.35999999999999943,61.396,61.87,60.93,0.9399999999999977,0.7100000000000009,59.554,59.8,59.0,0.7999999999999972,0.759999999999998,60.482,61.15,59.71,1.4399999999999977,1.4399999999999977,90295,152647,47148,105499,58665
2018-02-25,63.766,67.41,59.86,7.549999999999997,5.520000000000003,66.522,68.56,61.17,7.390000000000001,6.640000000000001,60.402,65.64,57.15,8.490000000000002,6.980000000000004,65.176,67.98,59.69,8.290000000000006,7.170000000000002,214589,326686,100928,225758,-220453
2018-03-04,71.084,76.73,67.04,9.689999999999998,9.689999999999998,73.476,77.7,69.12,8.579999999999998,8.579999999999998,69.924,75.72,65.73,9.989999999999995,9.989999999999995,73.2,76.93,69.01,7.920000000000002,7.920000000000002,132107,198093,96618,101475,56523
2018-03-11,77.922,78.65,76.92,1.730000000000004,1.4500000000000028,79.218,79.67,78.64,1.0300000000000011,0.25,77.078,77.52,76.55,0.9699999999999989,0.3299999999999983,78.284,78.73,77.72,1.0100000000000051,0.3100000000000023,132834,167882,95757,72125,-36822
2018-03-18,78.454,78.72,78.08,0.6400000000000006,-0.20000000000000284,79.32,80.2,78.94,1.2600000000000051,0.980000000000004,77.446,77.64,77.1,0.5400000000000063,-0.4000000000000057,78.56,80.04,77.96,2.0800000000000125,1.8000000000000114,80609,119328,40958,78370,45209
2018-03-25,78.95,80.11,77.84,2.269999999999996,-1.230000000000004,80.0775,80.89,79.23,1.6599999999999966,-1.6599999999999966,76.99,78.52,75.82,2.700000000000003,-2.700000000000003,78.07,79.07,76.67,2.3999999999999915,-2.3100000000000023,65422,77385,53309,24076,-2723
2018-04-01,75.66,77.05,74.54,2.509999999999991,-2.039999999999992,77.226,78.12,76.54,1.5799999999999983,-0.7700000000000102,73.724,74.23,73.16,1.0700000000000074,0.8400000000000034,75.498,76.13,74.5,1.6299999999999955,0.3199999999999932,54011,72734,37668,35066,-19703
2018-04-08,77.844,78.42,76.97,1.4500000000000028,1.4500000000000028,79.12,80.29,78.09,2.200000000000003,0.8400000000000034,77.08800000000001,78.4,76.64,1.7600000000000051,1.75,78.13,78.92,77.83,1.0900000000000034,0.9000000000000057,39869,64319,27066,37253,30606
2018-04-15,81.13,83.37,79.38,3.990000000000009,3.990000000000009,82.594,83.83,80.38,3.450000000000003,3.450000000000003,79.76,81.87,78.5,3.3700000000000045,1.2800000000000011,81.376,83.17,79.46,3.710000000000008,1.0900000000000034,54632,77317,43164,34153,-34153
2018-04-22,81.468,83.26,80.0,3.260000000000005,2.239999999999995,82.402,84.0,80.7,3.299999999999997,2.299999999999997,79.61,80.62,78.5,2.1200000000000045,1.7000000000000028,81.506,83.21,79.89,3.319999999999993,1.730000000000004,58671,92297,27450,64847,44743
2018-04-29,84.288,90.28,81.57,8.710000000000008,8.710000000000008,87.882,93.6,82.84,10.759999999999991,10.759999999999991,81.39,89.85,71.6,18.25,9.379999999999995,86.84400000000001,91.83,82.67,9.159999999999997,9.159999999999997,122796,230197,83992,146205,20979
2018-05-06,92.576,93.3,91.62,1.6799999999999926,1.6799999999999926,93.89,94.98,92.92,2.0600000000000023,1.1400000000000006,91.836,93.3,91.02,2.280000000000001,2.280000000000001,93.054,94.43,92.46,1.970000000000013,1.4300000000000068,89219,121077,55149,65928,-2525
2018-05-13,98.51,103.0,93.48,9.519999999999996,9.180000000000007,101.066,105.21,94.25,10.959999999999994,8.769999999999996,96.962,101.21,92.29,8.919999999999987,8.11999999999999,99.83800000000001,102.43,93.43,9.0,7.959999999999994,121864,199405,39021,160384,27681
2018-05-20,102.275,104.1,101.39,2.7099999999999937,0.7199999999999989,103.6175,104.91,102.54,2.3699999999999903,0.37999999999999545,101.1425,101.84,100.08,1.7600000000000051,-0.12999999999999545,102.64750000000001,104.43,101.79,2.6400000000000006,-0.46999999999999886,55317,105160,30247,74913,-9741
2018-05-27,104.50200000000001,107.18,100.87,6.310000000000002,5.049999999999997,107.068,110.18,104.21,5.970000000000013,2.5,103.55199999999999,105.63,99.73,5.8999999999999915,5.22999999999999,105.416,106.94,103.56,3.3799999999999955,2.450000000000003,58920,77722,42351,35371,-6169
2018-06-03,106.098,106.93,104.36,2.5700000000000074,0.6800000000000068,106.94200000000001,107.23,106.22,1.0100000000000051,0.060000000000002274,104.62,105.92,102.82,3.1000000000000085,0.6700000000000017,105.898,106.89,104.13,2.760000000000005,-0.21000000000000796,47245,60486,37871,22615,-1430
2018-06-10,106.766,107.18,106.27,0.9100000000000108,-0.9100000000000108,108.054,111.34,107.0,4.340000000000003,4.159999999999997,105.434,106.11,104.92,1.1899999999999977,-1.0900000000000034,107.21000000000001,108.91,106.51,2.3999999999999915,1.9299999999999926,73883,101458,37511,63947,43960
2018-06-17,104.804,108.25,101.42,6.829999999999998,-6.829999999999998,105.638,109.88,102.59,7.289999999999992,-6.969999999999999,100.624,105.69,97.75,7.939999999999998,-5.939999999999998,103.724,106.5,102.03,4.469999999999999,-4.090000000000003,65777,89267,43285,45982,18276
2018-06-24,102.424,103.13,101.67,1.4599999999999937,0.5899999999999892,105.09599999999999,105.66,104.07,1.5900000000000034,-0.0799999999999983,101.23400000000001,102.69,99.9,2.789999999999992,1.2999999999999972,103.214,105.48,101.97,3.510000000000005,3.0799999999999983,56460,142889,18847,124042,6347
2018-07-01,107.3375,110.45,105.6,4.8500000000000085,-0.07000000000000739,109.75999999999999,110.5,107.6,2.9000000000000057,2.8500000000000085,105.8425,106.88,105.07,1.8100000000000023,0.5300000000000011,108.02,109.86,106.12,3.739999999999995,1.5999999999999943,28225,40878,14348,26530,26530
2018-07-08,106.962,108.84,104.35,4.490000000000009,-0.5700000000000074,108.166,109.32,106.2,3.1199999999999903,-0.04999999999999716,105.04,106.84,103.53,3.3100000000000023,3.3100000000000023,106.802,108.49,104.9,3.589999999999989,2.780000000000001,24297,27803,17794,10009,-5328
2018-07-15,108.114,109.51,107.42,2.0900000000000034,0.21999999999999886,109.362,110.0,108.35,1.6500000000000057,-0.06999999999999318,106.658,107.23,105.88,1.3500000000000085,0.23000000000000398,108.072,109.32,107.62,1.6999999999999886,0.3299999999999983,23867,42725,14222,28503,4736
2018-07-22,105.658,108.4,101.2,7.200000000000003,-7.200000000000003,107.02,108.5,101.75,6.75,-6.650000000000006,102.886,106.01,96.38,9.63000000000001,-9.63000000000001,103.51,106.69,97.59,9.099999999999994,-9.099999999999994,36128,52242,27395,24847,21117
2018-07-29,101.312,103.67,97.77,5.900000000000006,4.439999999999998,104.348,105.58,102.13,3.450000000000003,2.8700000000000045,100.578,102.21,97.67,4.539999999999992,4.539999999999992,102.928,104.93,100.25,4.680000000000007,4.680000000000007,42054,73095,26349,46746,-39473
2018-08-05,98.88600000000001,100.04,97.25,2.7900000000000063,-2.6400000000000006,100.778,102.58,98.0,4.579999999999998,-1.769999999999996,97.09,99.24,95.52,3.719999999999999,1.3299999999999983,99.042,100.93,97.62,3.3100000000000023,-2.210000000000008,58994,108961,24844,84117,-58195
2018-08-12,99.226,100.54,98.15,2.3900000000000006,2.1000000000000085,100.576,101.56,99.0,2.5600000000000023,0.8299999999999983,99.03999999999999,100.49,97.85,2.6400000000000006,2.269999999999996,99.846,101.33,98.58,2.75,2.6200000000000045,20629,26207,16480,9727,-4143
2018-08-19,102.82600000000001,104.15,101.04,3.1099999999999994,-0.35999999999999943,104.07600000000001,104.93,101.78,3.1500000000000057,-3.1500000000000057,101.504,102.87,99.64,3.230000000000004,-1.7600000000000051,102.56,104.27,100.25,4.019999999999996,-4.019999999999996,19477,28160,14315,13845,-9784
2018-08-26,99.28999999999999,101.5,96.91,4.590000000000003,1.2600000000000051,102.8875,108.08,99.18,8.899999999999991,6.1499999999999915,97.7225,100.5,95.34,5.159999999999997,1.9399999999999977,101.0325,107.0,97.14,9.86,8.340000000000003,67660,153054,28832,124222,108758
2018-09-02,104.71,106.58,102.3,4.280000000000001,-1.1400000000000006,106.498,108.16,104.91,3.25,1.5799999999999983,102.362,103.61,101.02,2.5900000000000034,1.2000000000000028,104.824,107.33,102.61,4.719999999999999,3.1400000000000006,23545,30581,13012,17569,-4611
