Date,INTGStock_Open_average,INTGStock_Open_max,INTGStock_Open_min,INTGStock_Open_volatility,INTGStock_Open_change,INTGStock_High_average,INTGStock_High_max,INTGStock_High_min,INTGStock_High_volatility,INTGStock_High_change,INTGStock_Low_average,INTGStock_Low_max,INTGStock_Low_min,INTGStock_Low_volatility,INTGStock_Low_change,INTGStock_Close_average,INTGStock_Close_max,INTGStock_Close_min,INTGStock_Close_volatility,INTGStock_Close_change,INTGStock_Volume_average,INTGStock_Volume_max,INTGStock_Volume_min,INTGStock_Volume_volatility,INTGStock_Volume_change
2018-03-25,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,933,933,933,0,0
2018-04-01,23.742,25.28,22.93,2.3500000000000014,-0.2699999999999996,24.144,25.61,23.2,2.41,-0.21000000000000085,23.054,24.15,21.3,2.849999999999998,1.2699999999999996,23.782,24.15,23.2,0.9499999999999993,-0.21000000000000085,2535,5734,509,5225,1727
2018-04-08,23.87,24.45,23.1,1.3499999999999979,-0.1999999999999993,24.494,25.57,24.0,1.5700000000000003,-1.5700000000000003,23.136,23.95,22.55,1.3999999999999986,0.7199999999999989,23.79,24.0,23.1,0.8999999999999986,0.0,6679,14184,826,13358,-2376
2018-04-15,23.434,24.12,22.7,1.4200000000000017,0.870000000000001,23.794,25.33,22.7,2.629999999999999,0.7699999999999996,23.29,24.0,22.7,1.3000000000000007,0.75,23.483999999999998,24.0,22.7,1.3000000000000007,0.75,3518,7027,0,7027,5677
2018-04-22,24.496000000000002,26.6,23.43,3.1700000000000017,-0.10000000000000142,24.85,26.6,24.1,2.5,0.0,23.76,24.1,23.25,0.8500000000000014,-0.20000000000000284,23.91,24.1,23.5,0.6000000000000014,0.0,2345,4527,0,4527,1722
2018-04-29,24.986,25.65,24.25,1.3999999999999986,-1.129999999999999,25.456,26.25,24.88,1.370000000000001,-0.75,24.368,24.58,24.2,0.379999999999999,0.05000000000000071,25.05,25.63,24.48,1.1499999999999986,-0.129999999999999,1334,2032,970,1062,-632
2018-05-06,25.98,26.92,25.2,1.7200000000000024,0.6499999999999986,26.734,27.0,26.25,0.75,0.5,25.483999999999998,26.15,24.72,1.4299999999999997,1.4299999999999997,26.424,26.8,25.6,1.1999999999999993,1.129999999999999,4057,7308,2163,5145,-1996
2018-05-13,26.702,26.92,26.17,0.75,-0.1700000000000017,26.814,26.92,26.7,0.22000000000000242,-0.1700000000000017,25.82,26.4,24.32,2.0799999999999983,-0.2699999999999996,26.326,26.75,26.13,0.620000000000001,-0.620000000000001,2080,4103,321,3782,-304
2018-05-20,25.962,26.2,25.65,0.5500000000000007,-0.4299999999999997,26.406,27.0,26.0,1.0,-0.6700000000000017,25.882,26.13,25.48,0.6499999999999986,-0.4299999999999997,26.27,27.0,26.0,1.0,-0.8999999999999986,3666,8825,1200,7625,7625
2018-05-27,26.095,26.23,26.0,0.23000000000000043,-0.05000000000000071,26.1325,26.28,26.0,0.28000000000000114,-0.04999999999999716,25.855,26.05,25.42,0.629999999999999,0.629999999999999,26.05,26.15,25.95,0.1999999999999993,-0.04999999999999716,2165,4427,176,4251,-3753
2018-06-03,25.745,25.9,25.38,0.5199999999999996,-0.4700000000000024,26.0575,26.18,25.95,0.23000000000000043,0.10000000000000142,25.13,25.8,24.52,1.2800000000000011,-1.0599999999999987,25.85,25.95,25.8,0.14999999999999858,-0.05000000000000071,7443,11296,3537,7759,5942
2018-06-10,25.9,26.5,25.7,0.8000000000000007,0.8000000000000007,26.124,26.5,25.7,0.8000000000000007,0.6999999999999993,25.768,26.5,25.35,1.1499999999999986,1.1499999999999986,25.904,26.5,25.7,0.8000000000000007,0.8000000000000007,1955,5631,200,5431,-5085
2018-06-17,26.09,26.5,25.65,0.8500000000000014,0.8500000000000014,26.25,26.5,25.75,0.75,0.75,26.046,26.5,25.43,1.0700000000000003,1.0700000000000003,26.134,26.5,25.67,0.8299999999999983,0.8299999999999983,525,1111,0,1111,-894
2018-06-24,26.394,26.8,25.62,1.1799999999999997,0.3000000000000007,26.97,27.4,26.5,0.8999999999999986,0.8000000000000007,25.852,26.18,25.62,0.5599999999999987,0.41000000000000014,26.678,27.0,26.18,0.8200000000000003,0.5300000000000011,4853,9748,927,8821,-223
2018-07-01,27.333333333333332,27.9,26.7,1.1999999999999993,0.6999999999999993,28.083333333333332,29.0,27.25,1.75,1.75,27.146666666666665,27.9,26.7,1.1999999999999993,0.14000000000000057,28.05,28.9,27.25,1.6499999999999986,1.6499999999999986,1289,2565,606,1959,1868
2018-07-08,29.7125,30.5,28.1,2.3999999999999986,2.3999999999999986,30.75,31.0,30.4,0.6000000000000014,0.20000000000000284,29.2175,30.5,28.1,2.3999999999999986,2.3999999999999986,30.6875,31.0,30.2,0.8000000000000007,0.3500000000000014,2472,5404,1339,4065,-4065
2018-07-15,29.816666666666666,30.45,29.5,0.9499999999999993,-0.9499999999999993,29.816666666666666,30.45,29.5,0.9499999999999993,-0.9499999999999993,29.816666666666666,30.45,29.5,0.9499999999999993,-0.9499999999999993,29.816666666666666,30.45,29.5,0.9499999999999993,-0.9499999999999993,279,475,0,475,475
2018-07-22,29.55,29.55,29.55,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.55,29.55,29.55,0.0,0.0,287,400,174,226,-226
2018-07-29,29.796,30.24,29.5,0.7399999999999984,-0.7399999999999984,29.808,30.3,29.5,0.8000000000000007,-0.7399999999999984,29.688,30.24,29.5,0.7399999999999984,-0.1999999999999993,29.7,30.3,29.5,0.8000000000000007,-0.1999999999999993,353,587,252,335,-142
2018-08-05,29.57,30.0,28.77,1.2300000000000004,0.05999999999999872,29.983333333333334,30.0,29.95,0.05000000000000071,0.05000000000000071,28.856666666666666,29.7,28.1,1.5999999999999979,1.5999999999999979,28.933333333333334,29.8,28.15,1.6500000000000021,1.6500000000000021,1615,3099,514,2585,-2585
2018-08-12,29.77,29.8,29.74,0.060000000000002274,-0.060000000000002274,29.77,29.8,29.74,0.060000000000002274,-0.060000000000002274,28.685000000000002,28.71,28.66,0.05000000000000071,-0.05000000000000071,28.855,29.0,28.71,0.28999999999999915,0.28999999999999915,491,576,407,169,169
2018-08-19,27.86,28.17,27.55,0.620000000000001,-0.620000000000001,28.6,28.8,28.4,0.40000000000000213,-0.40000000000000213,27.86,28.17,27.55,0.620000000000001,-0.620000000000001,28.6,28.8,28.4,0.40000000000000213,-0.40000000000000213,499,565,434,131,131
2018-08-26,29.345,29.94,28.75,1.1900000000000013,1.1900000000000013,30.0,30.0,30.0,0.0,0.0,29.345,29.94,28.75,1.1900000000000013,1.1900000000000013,29.494999999999997,29.99,29.0,0.9899999999999984,0.9899999999999984,1878,2371,1385,986,-986
2018-09-02,29.925,30.0,29.85,0.14999999999999858,-0.14999999999999858,29.925,30.0,29.85,0.14999999999999858,-0.14999999999999858,29.425,29.85,29.0,0.8500000000000014,0.8500000000000014,29.925,30.0,29.85,0.14999999999999858,-0.14999999999999858,722,1262,183,1079,-1079
2018-09-09,33.62,36.0,29.6,6.399999999999999,5.5,35.94,38.4,31.0,7.399999999999999,7.399999999999999,32.414,34.15,29.6,4.549999999999997,3.6499999999999986,35.266,37.9,31.0,6.899999999999999,4.030000000000001,2249,3595,955,2640,2640
2018-09-16,36.33,38.55,35.1,3.4499999999999957,0.0,37.736,39.35,35.83,3.520000000000003,-3.3500000000000014,34.004,35.05,31.87,3.179999999999996,-1.6499999999999986,35.36,39.35,32.75,6.600000000000001,-5.399999999999999,5201,9692,1933,7759,3717
2018-09-23,34.843333333333334,35.05,34.53,0.519999999999996,-0.519999999999996,35.88333333333333,36.1,35.5,0.6000000000000014,0.6000000000000014,33.49333333333333,33.95,32.65,1.3000000000000043,-0.07000000000000028,34.300000000000004,35.0,33.95,1.0499999999999972,1.0499999999999972,3698,6962,920,6042,-2294
2018-09-30,35.198,36.1,34.8,1.3000000000000043,0.9200000000000017,35.198,36.1,34.8,1.3000000000000043,0.9200000000000017,34.879999999999995,35.0,34.8,0.20000000000000284,-0.20000000000000284,34.903999999999996,35.0,34.8,0.20000000000000284,-0.09000000000000341,585,1059,334,725,406
2018-10-07,34.51,35.84,32.48,3.3600000000000065,-3.3600000000000065,34.51,35.84,32.48,3.3600000000000065,-3.3600000000000065,34.51,35.84,32.48,3.3600000000000065,-3.3600000000000065,34.51,35.84,32.48,3.3600000000000065,-3.3600000000000065,64,193,0,193,193
2018-10-14,33.5775,34.53,31.5,3.030000000000001,3.030000000000001,33.7025,34.53,32.0,2.530000000000001,2.530000000000001,33.5775,34.53,31.5,3.030000000000001,3.030000000000001,33.7025,34.53,32.0,2.530000000000001,2.530000000000001,331,764,0,764,-555
2018-10-21,31.064999999999998,31.13,31.0,0.129999999999999,-0.129999999999999,31.450000000000003,31.76,31.14,0.620000000000001,-0.620000000000001,30.89,31.13,30.65,0.4800000000000004,-0.4800000000000004,31.205,31.76,30.65,1.110000000000003,-1.110000000000003,957,1289,626,663,663
2018-10-28,29.955,30.65,29.26,1.389999999999997,-1.389999999999997,29.955,30.65,29.26,1.389999999999997,-1.389999999999997,29.955,30.65,29.26,1.389999999999997,-1.389999999999997,29.955,30.65,29.26,1.389999999999997,-1.389999999999997,391,561,222,339,339
2018-11-04,31.85333333333333,34.87,30.04,4.829999999999998,4.829999999999998,33.07,35.1,30.73,4.370000000000001,4.370000000000001,31.07,33.8,29.37,4.429999999999996,3.759999999999998,32.89,34.56,30.73,3.830000000000002,3.830000000000002,2455,3893,1413,2480,646
2018-11-11,31.533333333333335,34.1,29.44,4.66,-4.66,31.576666666666668,34.1,29.57,4.530000000000001,-4.530000000000001,30.65,31.45,29.44,2.009999999999998,-2.009999999999998,31.193333333333335,32.95,29.57,3.3800000000000026,-3.3800000000000026,629,969,274,695,-324
2018-11-18,29.439999999999998,30.0,28.88,1.120000000000001,1.120000000000001,31.075000000000003,31.85,30.3,1.5500000000000007,1.5500000000000007,29.439999999999998,30.0,28.88,1.120000000000001,1.120000000000001,30.89,31.78,30.0,1.7800000000000011,1.7800000000000011,2887,3165,2609,556,556
2018-11-25,32.057500000000005,33.03,31.2,1.8300000000000018,1.8300000000000018,33.23,33.9,32.37,1.5300000000000011,-0.44999999999999574,31.82,32.71,30.57,2.1400000000000006,2.1400000000000006,33.1425,33.71,32.37,1.3400000000000034,-0.28999999999999915,1475,2881,651,2230,-2196
2018-12-02,32.11,33.31,30.8,2.5100000000000016,0.980000000000004,33.1,33.44,32.7,0.7399999999999949,0.5499999999999972,31.75,32.12,30.8,1.3199999999999967,-0.01999999999999602,32.6475,33.37,31.7,1.6699999999999982,0.4799999999999969,1528,2021,957,1064,1064
2018-12-09,31.65,32.15,30.8,1.3499999999999979,-0.14999999999999858,32.47333333333333,33.62,30.8,2.8199999999999967,-0.6199999999999974,31.6,32.0,30.8,1.1999999999999993,0.0,32.47333333333333,33.62,30.8,2.8199999999999967,-0.6199999999999974,3385,7844,536,7308,-6067
2018-12-16,31.426,32.49,30.4,2.0900000000000034,-0.8800000000000026,31.902,33.0,30.4,2.6000000000000014,-0.8900000000000006,31.17,32.14,30.3,1.8399999999999999,-1.129999999999999,31.887999999999998,33.0,30.4,2.6000000000000014,-0.9600000000000009,876,1555,223,1332,386
2018-12-23,32.265,32.99,31.54,1.4500000000000028,1.4500000000000028,33.7,34.4,33.0,1.3999999999999986,-1.3999999999999986,32.025,32.51,31.54,0.9699999999999989,0.9699999999999989,32.8,33.09,32.51,0.5800000000000054,-0.5800000000000054,4636,7763,1509,6254,-6254
2018-12-30,33.0,33.0,33.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.18,32.18,32.18,0.0,0.0,704,704,704,0,0
2019-01-06,31.45,31.45,31.45,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.45,31.45,31.45,0.0,0.0,438,438,438,0,0
2019-01-13,30.814999999999998,32.03,30.0,2.030000000000001,0.8800000000000026,30.814999999999998,32.03,30.0,2.030000000000001,0.8800000000000026,30.814999999999998,32.03,30.0,2.030000000000001,0.8800000000000026,30.814999999999998,32.03,30.0,2.030000000000001,0.8800000000000026,335,530,111,419,255
2019-01-20,32.17,32.17,32.17,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.17,32.17,32.17,0.0,0.0,32.2,32.2,32.2,0.0,0.0,1209,1209,1209,0,0
2019-01-27,31.926666666666666,32.55,31.58,0.9699999999999989,0.8999999999999986,32.53,33.0,31.65,1.3500000000000014,1.3500000000000014,31.576666666666664,31.65,31.5,0.14999999999999858,-0.14999999999999858,31.73333333333333,32.05,31.5,0.5499999999999972,-0.14999999999999858,740,1111,507,604,604
2019-02-03,33.1475,33.5,32.17,1.3299999999999983,1.25,33.42,33.66,33.0,0.6599999999999966,0.4200000000000017,32.875,33.5,32.17,1.3299999999999983,1.25,33.255,33.6,33.0,0.6000000000000014,0.4200000000000017,900,1741,0,1741,-1396
2019-02-10,32.6,34.0,31.77,2.2300000000000004,1.0500000000000043,32.7425,34.0,31.79,2.210000000000001,1.0500000000000043,32.59,34.0,31.73,2.2699999999999996,1.0500000000000043,32.59,34.0,31.73,2.2699999999999996,1.0500000000000043,736,1596,0,1596,-15
2019-02-17,31.599999999999998,31.74,31.32,0.41999999999999815,-0.41999999999999815,31.599999999999998,31.74,31.32,0.41999999999999815,-0.41999999999999815,31.596666666666668,31.74,31.32,0.41999999999999815,-0.41999999999999815,31.596666666666668,31.74,31.32,0.41999999999999815,-0.41999999999999815,362,516,263,253,45
2019-02-24,30.882,31.5,29.12,2.379999999999999,2.379999999999999,31.18,31.5,30.6,0.8999999999999986,0.8999999999999986,30.13,31.5,29.12,2.379999999999999,0.129999999999999,30.702,31.5,29.25,2.25,-1.3500000000000014,1084,1657,571,1086,-699
2019-03-03,29.674999999999997,30.15,29.2,0.9499999999999993,0.9499999999999993,29.674999999999997,30.15,29.2,0.9499999999999993,0.9499999999999993,29.674999999999997,30.15,29.2,0.9499999999999993,0.9499999999999993,29.674999999999997,30.15,29.2,0.9499999999999993,0.9499999999999993,240,260,220,40,-40
2019-03-10,29.786666666666665,30.26,29.2,1.0600000000000023,-0.360000000000003,30.206666666666667,31.16,29.2,1.9600000000000009,0.8999999999999986,29.62,30.26,29.2,1.0600000000000023,-0.860000000000003,30.206666666666667,31.16,29.2,1.9600000000000009,0.8999999999999986,470,943,0,943,474
2019-03-17,29.975,30.5,29.46,1.0399999999999991,1.0,30.515,31.5,30.0,1.5,0.5,29.585,30.37,29.1,1.2699999999999996,1.0,30.2225,31.22,29.56,1.6600000000000001,0.8900000000000006,2032,2693,1368,1325,1325
2019-03-24,30.3875,30.5,30.2,0.3000000000000007,-0.15000000000000213,30.7725,31.3,30.5,0.8000000000000007,-0.5100000000000016,30.317500000000003,30.5,30.01,0.48999999999999844,-0.33999999999999986,30.5275,30.7,30.41,0.28999999999999915,0.1999999999999993,2250,4123,435,3688,253
2019-03-31,30.198,30.49,29.93,0.5599999999999987,-0.2699999999999996,30.336,30.52,30.07,0.4499999999999993,-0.21999999999999886,29.9,30.3,29.56,0.740000000000002,0.17999999999999972,30.194,30.43,29.97,0.46000000000000085,0.33000000000000185,1486,2275,300,1975,-1318
2019-04-07,30.5,31.2,29.82,1.379999999999999,-0.6699999999999982,30.958000000000002,31.35,30.27,1.0800000000000018,-0.5799999999999983,30.204,30.65,29.82,0.8299999999999983,-0.5199999999999996,30.516,30.77,30.27,0.5,-0.259999999999998,1908,4725,356,4369,786
2019-04-14,30.615000000000002,30.7,30.53,0.16999999999999815,0.16999999999999815,30.9775,31.34,30.53,0.8099999999999987,0.8099999999999987,30.305,30.53,30.0,0.5300000000000011,-0.5300000000000011,30.84,31.14,30.53,0.6099999999999994,0.6099999999999994,3102,7326,307,7019,7019
2019-04-21,30.965,31.44,30.6,0.8399999999999999,0.8399999999999999,31.605,32.96,30.65,2.3100000000000023,2.3100000000000023,30.78,31.43,29.97,1.4600000000000009,0.8299999999999983,31.3875,32.09,30.65,1.4400000000000048,1.4400000000000048,2236,4420,495,3925,3925
2019-04-28,30.71,31.0,30.4,0.6000000000000014,-0.5500000000000007,31.052,31.41,30.8,0.6099999999999994,-0.45000000000000284,30.602,31.0,30.16,0.8399999999999999,-0.5500000000000007,30.862,31.41,30.16,1.25,-0.5399999999999991,2857,2971,2684,287,-159
2019-05-05,30.556,31.0,29.8,1.1999999999999993,0.5,31.566,32.0,30.98,1.0199999999999996,0.5,30.508,31.0,29.8,1.1999999999999993,0.6799999999999997,31.084,31.84,30.6,1.2399999999999984,1.0,3933,5913,2741,3172,-2539
2019-05-12,31.62,32.0,31.22,0.7800000000000011,-0.4400000000000013,31.62,32.0,31.22,0.7800000000000011,-0.4400000000000013,31.62,32.0,31.22,0.7800000000000011,-0.4400000000000013,31.62,32.0,31.22,0.7800000000000011,-0.4400000000000013,505,1040,0,1040,-913
2019-05-19,30.852,31.38,30.37,1.009999999999998,-1.009999999999998,31.268,32.8,30.5,2.299999999999997,-0.879999999999999,30.402,31.38,29.75,1.629999999999999,-1.4199999999999982,30.792,31.38,30.37,1.009999999999998,-0.879999999999999,3089,9753,200,9553,3098
2019-05-26,30.682499999999997,31.0,30.43,0.5700000000000003,0.5700000000000003,30.975,31.0,30.9,0.10000000000000142,0.10000000000000142,30.6125,30.87,30.43,0.4400000000000013,0.4400000000000013,30.83,31.0,30.5,0.5,0.4200000000000017,1927,3125,1357,1768,-1431
2019-06-02,30.998,31.0,30.99,0.010000000000001563,-0.010000000000001563,31.0,31.0,31.0,0.0,0.0,30.934,31.0,30.83,0.1700000000000017,-0.1700000000000017,30.964,31.0,30.83,0.1700000000000017,-0.1700000000000017,973,1516,303,1213,1056
2019-06-09,31.08,31.49,30.83,0.6600000000000001,0.6600000000000001,31.2325,31.5,31.0,0.5,0.5,31.057499999999997,31.42,30.83,0.5900000000000034,0.5900000000000034,31.155,31.42,30.99,0.43000000000000327,0.43000000000000327,2108,4916,854,4062,-711
2019-06-16,31.246,31.5,31.0,0.5,-0.26000000000000156,31.266,31.5,31.08,0.4200000000000017,-0.25,31.148,31.34,31.0,0.33999999999999986,-0.23999999999999844,31.148,31.34,31.0,0.33999999999999986,-0.23999999999999844,966,1201,822,379,-195
2019-06-23,31.148,31.5,30.32,1.1799999999999997,0.26000000000000156,31.29,31.5,31.0,0.5,0.25,30.782,31.49,30.32,1.1699999999999982,-0.3999999999999986,30.928,31.5,30.38,1.120000000000001,-0.4400000000000013,1745,2758,830,1928,1315
2019-06-30,30.814999999999998,31.39,29.99,1.4000000000000021,0.6600000000000001,31.075,31.4,30.65,0.75,-0.3500000000000014,30.595,31.08,29.99,1.0899999999999999,0.6600000000000001,30.89,31.25,30.65,0.6000000000000014,-0.3500000000000014,780,1713,301,1412,-1412
2019-07-07,30.884,31.35,30.4,0.9500000000000028,-0.4299999999999997,30.982,31.36,30.4,0.9600000000000009,-0.3000000000000007,30.752,31.2,30.16,1.0399999999999991,-0.7899999999999991,30.83,31.36,30.16,1.1999999999999993,-0.9400000000000013,1873,4522,360,4162,3683
2019-07-14,30.118,30.35,29.93,0.4200000000000017,0.4200000000000017,30.246,30.86,29.96,0.8999999999999986,0.8999999999999986,30.028,30.2,29.93,0.2699999999999996,0.2699999999999996,30.216,30.86,29.96,0.8999999999999986,0.8999999999999986,725,1106,444,662,200
2019-07-21,30.8275,31.5,30.41,1.0899999999999999,-0.3000000000000007,30.945,31.5,30.58,0.9200000000000017,-0.2700000000000031,30.5775,31.35,29.7,1.6500000000000021,-1.1500000000000021,30.71,31.44,29.7,1.740000000000002,-1.1500000000000021,1406,2861,300,2561,2561
2019-07-28,30.38,30.69,29.94,0.75,0.3299999999999983,30.472,30.69,30.27,0.4200000000000017,-0.129999999999999,30.222,30.5,29.94,0.5599999999999987,0.3299999999999983,30.314,30.5,30.1,0.3999999999999986,-0.129999999999999,961,1374,206,1168,-1013
2019-08-04,29.994,30.19,29.71,0.4800000000000004,-0.4399999999999977,30.104,30.39,29.94,0.4499999999999993,-0.4499999999999993,29.698,29.72,29.62,0.09999999999999787,-0.00999999999999801,29.778,29.96,29.62,0.33999999999999986,0.05999999999999872,6163,13657,1971,11686,-1174
2019-08-11,29.714,29.75,29.62,0.129999999999999,-0.129999999999999,29.752,29.84,29.62,0.21999999999999886,-0.18999999999999773,29.706,29.75,29.62,0.129999999999999,-0.129999999999999,29.726,29.81,29.62,0.18999999999999773,-0.18999999999999773,2479,10478,109,10369,-91
2019-08-18,29.62,29.62,29.62,0.0,0.0,29.625,29.63,29.62,0.00999999999999801,0.00999999999999801,29.560000000000002,29.62,29.5,0.120000000000001,-0.120000000000001,29.625,29.63,29.62,0.00999999999999801,0.00999999999999801,1618,3236,0,3236,3236
2019-08-25,29.195,29.25,29.11,0.14000000000000057,-0.10000000000000142,29.3275,29.69,29.11,0.5800000000000018,-0.5800000000000018,29.16,29.21,29.11,0.10000000000000142,-0.10000000000000142,29.29,29.54,29.11,0.4299999999999997,-0.4299999999999997,1086,2268,200,2068,-1277
2019-09-01,29.0375,29.11,28.95,0.16000000000000014,-0.060000000000002274,29.4775,30.25,29.08,1.1700000000000017,1.1700000000000017,29.035,29.11,28.95,0.16000000000000014,-0.05000000000000071,29.45,30.16,29.08,1.0800000000000018,1.0800000000000018,1754,3615,0,3615,211
2019-09-08,29.68,30.11,29.31,0.8000000000000007,-0.6699999999999982,29.9125,30.25,29.75,0.5,-0.5,29.585,29.81,29.31,0.5,-0.33999999999999986,29.747500000000002,29.82,29.68,0.14000000000000057,-0.07000000000000028,2860,4463,1381,3082,-3082
2019-09-15,29.354,29.7,29.11,0.5899999999999999,-0.23000000000000043,29.63,29.75,29.34,0.41000000000000014,0.41000000000000014,29.276,29.34,29.11,0.23000000000000043,-0.23000000000000043,29.586,29.75,29.34,0.41000000000000014,0.41000000000000014,1023,1854,169,1685,1237
2019-09-22,29.572499999999998,29.75,29.3,0.4499999999999993,0.030000000000001137,29.7475,29.84,29.52,0.3200000000000003,0.019999999999999574,29.57,29.74,29.3,0.4399999999999977,0.019999999999999574,29.71,29.82,29.52,0.3000000000000007,-0.07000000000000028,5087,10212,204,10008,6382
2019-09-29,29.686666666666667,30.0,29.31,0.6900000000000013,0.25,29.97,30.6,29.31,1.2900000000000027,-0.6000000000000014,29.46333333333333,29.75,29.31,0.4400000000000013,-0.4200000000000017,29.466666666666665,29.76,29.31,0.45000000000000284,-0.43000000000000327,3478,9830,298,9532,-9523
2019-10-06,29.6425,29.75,29.35,0.3999999999999986,0.3999999999999986,29.7675,29.82,29.75,0.07000000000000028,-0.07000000000000028,29.6375,29.75,29.33,0.4200000000000017,0.4200000000000017,29.725,29.75,29.65,0.10000000000000142,0.10000000000000142,1330,3203,452,2751,-2751
2019-10-13,29.75,29.75,29.75,0.0,0.0,29.764,29.82,29.75,0.07000000000000028,0.0,29.636,29.75,29.34,0.41000000000000014,-0.16000000000000014,29.682,29.82,29.34,0.4800000000000004,0.0,1953,2204,1716,488,264
2019-10-20,29.63,29.81,29.46,0.34999999999999787,0.34999999999999787,29.935,30.0,29.75,0.25,0.010000000000001563,29.564999999999998,29.81,29.2,0.6099999999999994,0.6099999999999994,29.935,30.0,29.75,0.25,0.010000000000001563,1526,3742,200,3542,-3174
2019-10-27,29.618,30.0,29.35,0.6499999999999986,0.6499999999999986,29.938,30.0,29.75,0.25,0.05000000000000071,29.608,30.0,29.35,0.6499999999999986,0.6499999999999986,29.882,30.0,29.75,0.25,0.120000000000001,1083,2056,103,1953,-1118
2019-11-03,30.965,31.55,30.38,1.1700000000000017,-1.1700000000000017,32.165,32.78,31.55,1.2300000000000004,1.2300000000000004,30.965,31.55,30.38,1.1700000000000017,-1.1700000000000017,31.990000000000002,32.43,31.55,0.879999999999999,0.879999999999999,1039,1876,202,1674,1674
2019-11-10,31.764,32.24,30.9,1.3400000000000034,0.240000000000002,32.776,36.35,30.9,5.450000000000003,3.6099999999999994,31.764,32.24,30.9,1.3400000000000034,0.240000000000002,32.746,36.35,30.9,5.450000000000003,3.759999999999998,1015,2621,350,2271,1815
