Date,Entrepreneur 30 Fund_Open_average,Entrepreneur 30 Fund_Open_max,Entrepreneur 30 Fund_Open_min,Entrepreneur 30 Fund_Open_volatility,Entrepreneur 30 Fund_Open_change,Entrepreneur 30 Fund_High_average,Entrepreneur 30 Fund_High_max,Entrepreneur 30 Fund_High_min,Entrepreneur 30 Fund_High_volatility,Entrepreneur 30 Fund_High_change,Entrepreneur 30 Fund_Low_average,Entrepreneur 30 Fund_Low_max,Entrepreneur 30 Fund_Low_min,Entrepreneur 30 Fund_Low_volatility,Entrepreneur 30 Fund_Low_change,Entrepreneur 30 Fund_Close_average,Entrepreneur 30 Fund_Close_max,Entrepreneur 30 Fund_Close_min,Entrepreneur 30 Fund_Close_volatility,Entrepreneur 30 Fund_Close_change
2018-10-14,16.65,16.65,16.65,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.65,16.65,16.65,0.0,0.0,16.71,16.71,16.71,0.0,0.0
2018-10-21,15.86,15.86,15.86,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.55,15.55,15.55,0.0,0.0
2018-10-28,16.1,16.1,16.1,0.0,0.0,16.17,16.17,16.17,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.17,16.17,16.17,0.0,0.0
2018-11-04,16.17,16.17,16.17,0.0,0.0,16.17,16.17,16.17,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.86,15.86,15.86,0.0,0.0
2018-11-11,15.34,15.34,15.34,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.32,15.32,15.32,0.0,0.0,15.32,15.32,15.32,0.0,0.0
2018-11-18,15.34,15.34,15.34,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.5,15.5,15.5,0.0,0.0
2018-11-25,16.53,16.53,16.53,0.0,0.0,16.54,16.54,16.54,0.0,0.0,16.47,16.47,16.47,0.0,0.0,16.47,16.47,16.47,0.0,0.0
2018-12-02,15.4,15.4,15.4,0.0,0.0,15.46,15.46,15.46,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2018-12-09,15.03,15.03,15.03,0.0,0.0,15.18,15.18,15.18,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.71,14.71,14.71,0.0,0.0
2018-12-16,13.03,13.03,13.03,0.0,0.0,13.18,13.18,13.18,0.0,0.0,13.02,13.02,13.02,0.0,0.0,13.02,13.02,13.02,0.0,0.0
2018-12-23,13.97,13.97,13.97,0.0,0.0,14.01,14.01,14.01,0.0,0.0,13.91,13.91,13.91,0.0,0.0,14.01,14.01,14.01,0.0,0.0
2018-12-30,14.45,14.45,14.45,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.45,14.45,14.45,0.0,0.0,14.69,14.69,14.69,0.0,0.0
2019-01-06,15.06,15.06,15.06,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.06,15.06,15.06,0.0,0.0,15.07,15.07,15.07,0.0,0.0
2019-01-13,15.59,15.59,15.59,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.72,15.72,15.72,0.0,0.0
2019-01-20,15.48,15.48,15.48,0.0,0.0,15.53,15.53,15.53,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.53,15.53,15.53,0.0,0.0
2019-01-27,16.16,16.16,16.16,0.0,0.0,16.27,16.27,16.27,0.0,0.0,16.16,16.16,16.16,0.0,0.0,16.27,16.27,16.27,0.0,0.0
2019-02-03,16.27,16.27,16.27,0.0,0.0,16.27,16.27,16.27,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.18,16.18,16.18,0.0,0.0
2019-02-10,16.54,16.54,16.54,0.0,0.0,16.54,16.54,16.54,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.49,16.49,16.49,0.0,0.0
2019-02-17,16.77,16.77,16.77,0.0,0.0,16.78,16.78,16.78,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.69,16.69,16.69,0.0,0.0
2019-02-24,16.68,16.68,16.68,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.7,16.7,16.7,0.0,0.0
2019-03-03,16.54,16.54,16.54,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.54,16.54,16.54,0.0,0.0,16.69,16.69,16.69,0.0,0.0
2019-03-10,16.87,16.87,16.87,0.0,0.0,17.02,17.02,17.02,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.91,16.91,16.91,0.0,0.0
2019-03-17,16.9,16.9,16.9,0.0,0.0,16.9,16.9,16.9,0.0,0.0,16.78,16.78,16.78,0.0,0.0,16.89,16.89,16.89,0.0,0.0
2019-03-24,17.28,17.28,17.28,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.39,17.39,17.39,0.0,0.0
2019-03-31,17.46,17.46,17.46,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.46,17.46,17.46,0.0,0.0,17.6,17.6,17.6,0.0,0.0
2019-04-07,17.77,17.77,17.77,0.0,0.0,17.77,17.77,17.77,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.73,17.73,17.73,0.0,0.0
2019-04-14,17.69,17.69,17.69,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.79,17.79,17.79,0.0,0.0
2019-04-21,18.22,18.22,18.22,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.18,18.18,18.18,0.0,0.0,18.23,18.23,18.23,0.0,0.0
2019-04-28,17.92,17.92,17.92,0.0,0.0,17.92,17.92,17.92,0.0,0.0,17.92,17.92,17.92,0.0,0.0,17.92,17.92,17.92,0.0,0.0
2019-05-05,16.83,16.83,16.83,0.0,0.0,16.83,16.83,16.83,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.8,16.8,16.8,0.0,0.0
2019-05-12,16.86,16.86,16.86,0.0,0.0,17.01,17.01,17.01,0.0,0.0,16.86,16.86,16.86,0.0,0.0,16.96,16.96,16.96,0.0,0.0
2019-05-19,16.91,16.91,16.91,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.88,16.88,16.88,0.0,0.0,16.88,16.88,16.88,0.0,0.0
2019-05-26,15.95,15.95,15.95,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.95,15.95,15.95,0.0,0.0
2019-06-02,17.18,17.18,17.18,0.0,0.0,17.18,17.18,17.18,0.0,0.0,17.09,17.09,17.09,0.0,0.0,17.09,17.09,17.09,0.0,0.0
2019-06-09,17.18,17.18,17.18,0.0,0.0,17.19,17.19,17.19,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.15,17.15,17.15,0.0,0.0
2019-06-16,17.54,17.54,17.54,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.49,17.49,17.49,0.0,0.0,17.49,17.49,17.49,0.0,0.0
2019-06-23,17.67,17.67,17.67,0.0,0.0,17.71,17.71,17.71,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.71,17.71,17.71,0.0,0.0
2019-06-30,17.78,17.78,17.78,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.77,17.77,17.77,0.0,0.0,17.79,17.79,17.79,0.0,0.0
2019-07-07,18.2,18.2,18.2,0.0,0.0,18.23,18.23,18.23,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.23,18.23,18.23,0.0,0.0
2019-07-14,17.83,17.83,17.83,0.0,0.0,17.91,17.91,17.91,0.0,0.0,17.83,17.83,17.83,0.0,0.0,17.91,17.91,17.91,0.0,0.0
2019-07-21,18.31,18.31,18.31,0.0,0.0,18.31,18.31,18.31,0.0,0.0,18.13,18.13,18.13,0.0,0.0,18.15,18.15,18.15,0.0,0.0
2019-07-28,16.69,16.69,16.69,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.69,16.69,16.69,0.0,0.0
2019-08-04,17.0,17.0,17.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.91,16.91,16.91,0.0,0.0
2019-08-11,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2019-08-18,16.96,16.96,16.96,0.0,0.0,16.96,16.96,16.96,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.95,16.95,16.95,0.0,0.0
2019-08-25,17.15,17.15,17.15,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.11,17.11,17.11,0.0,0.0
2019-09-01,17.29,17.29,17.29,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2019-09-08,17.26,17.26,17.26,0.0,0.0,17.32,17.32,17.32,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.32,17.32,17.32,0.0,0.0
2019-09-15,17.08,17.08,17.08,0.0,0.0,17.12,17.12,17.12,0.0,0.0,17.08,17.08,17.08,0.0,0.0,17.11,17.11,17.11,0.0,0.0
2019-09-22,16.71,16.71,16.71,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.71,16.71,16.71,0.0,0.0,16.84,16.84,16.84,0.0,0.0
2019-09-29,16.88,16.88,16.88,0.0,0.0,16.95,16.95,16.95,0.0,0.0,16.88,16.88,16.88,0.0,0.0,16.9,16.9,16.9,0.0,0.0
2019-10-06,17.08,17.08,17.08,0.0,0.0,17.09,17.09,17.09,0.0,0.0,17.07,17.07,17.07,0.0,0.0,17.09,17.09,17.09,0.0,0.0
2019-10-13,17.09,17.09,17.09,0.0,0.0,17.14,17.14,17.14,0.0,0.0,17.08,17.08,17.08,0.0,0.0,17.14,17.14,17.14,0.0,0.0
2019-10-20,17.22,17.22,17.22,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.3,17.3,17.3,0.0,0.0
2019-10-27,17.54,17.54,17.54,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2019-11-03,17.61,17.61,17.61,0.0,0.0,17.64,17.64,17.64,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.61,17.61,17.61,0.0,0.0
2019-11-10,17.82,17.82,17.82,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.89,17.89,17.89,0.0,0.0
2019-11-17,18.17,18.17,18.17,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.17,18.17,18.17,0.0,0.0,18.25,18.25,18.25,0.0,0.0
2019-11-24,17.97,17.97,17.97,0.0,0.0,18.03,18.03,18.03,0.0,0.0,17.97,17.97,17.97,0.0,0.0,18.03,18.03,18.03,0.0,0.0
2019-12-01,18.18,18.18,18.18,0.0,0.0,18.18,18.18,18.18,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.1,18.1,18.1,0.0,0.0
2019-12-08,18.36,18.36,18.36,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.34,18.34,18.34,0.0,0.0,18.34,18.34,18.34,0.0,0.0
2019-12-15,18.54,18.54,18.54,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.51,18.51,18.51,0.0,0.0,18.51,18.51,18.51,0.0,0.0
2019-12-22,18.41,18.41,18.41,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.4,18.4,18.4,0.0,0.0,18.4,18.4,18.4,0.0,0.0
2019-12-29,18.66,18.66,18.66,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.7,18.7,18.7,0.0,0.0
