Date,NLS_stock_Open_average,NLS_stock_Open_max,NLS_stock_Open_min,NLS_stock_Open_volatility,NLS_stock_Open_change,NLS_stock_High_average,NLS_stock_High_max,NLS_stock_High_min,NLS_stock_High_volatility,NLS_stock_High_change,NLS_stock_Low_average,NLS_stock_Low_max,NLS_stock_Low_min,NLS_stock_Low_volatility,NLS_stock_Low_change,NLS_stock_Close_average,NLS_stock_Close_max,NLS_stock_Close_min,NLS_stock_Close_volatility,NLS_stock_Close_change,NLS_stock_Volume_average,NLS_stock_Volume_max,NLS_stock_Volume_min,NLS_stock_Volume_volatility,NLS_stock_Volume_change
2018-01-14,13.3625,13.55,13.3,0.25,0.0,13.6325,13.85,13.48,0.3699999999999992,-0.25,13.275,13.3,13.2,0.10000000000000142,0.0,13.45,13.6,13.3,0.29999999999999893,0.09999999999999964,297120,426168,203173,222995,-222995
2018-01-21,13.37,13.6,13.1,0.5,-0.45000000000000107,13.5,13.65,13.2,0.45000000000000107,-0.45000000000000107,13.13,13.35,12.9,0.4499999999999993,-0.4499999999999993,13.27,13.6,13.0,0.5999999999999996,-0.4499999999999993,214672,281827,171771,110056,11876
2018-01-28,12.89,13.0,12.8,0.1999999999999993,-0.1999999999999993,13.0,13.05,12.85,0.20000000000000107,-0.20000000000000107,12.610000000000001,12.8,12.15,0.6500000000000004,-0.6500000000000004,12.75,12.95,12.3,0.6499999999999986,-0.6499999999999986,274794,561137,139231,421906,279529
2018-02-04,11.89,12.25,11.35,0.9000000000000004,-0.1999999999999993,12.19,12.35,12.0,0.34999999999999964,0.0,11.66,11.8,11.35,0.45000000000000107,0.0,11.96,12.25,11.75,0.5,0.5,364171,551467,205808,345659,-212032
2018-02-11,12.03,12.25,11.85,0.40000000000000036,-0.40000000000000036,12.216,12.4,12.0,0.40000000000000036,-0.40000000000000036,11.82,12.0,11.6,0.40000000000000036,-0.15000000000000036,12.0,12.15,11.9,0.25,-0.09999999999999964,238671,340078,145532,194546,-106058
2018-02-18,11.7875,11.9,11.65,0.25,0.09999999999999964,11.95,12.0,11.9,0.09999999999999964,0.09999999999999964,11.65,11.8,11.55,0.25,0.25,11.8375,11.95,11.65,0.29999999999999893,0.29999999999999893,234577,284298,200987,83311,-82496
2018-02-25,11.99,12.3,11.85,0.45000000000000107,-0.049999999999998934,12.48,12.75,12.35,0.40000000000000036,0.34999999999999964,11.82,11.95,11.7,0.25,-0.14999999999999858,12.09,12.55,11.85,0.7000000000000011,0.3000000000000007,339130,447723,204451,243272,221872
2018-03-04,12.31,12.95,11.5,1.4499999999999993,-0.10000000000000142,12.9,13.15,12.7,0.45000000000000107,-0.10000000000000142,12.03,12.35,11.3,1.049999999999999,0.10000000000000142,12.59,13.0,12.3,0.6999999999999993,0.0,739564,1612603,351996,1260607,-328960
2018-03-11,13.03,13.2,12.55,0.6499999999999986,0.6499999999999986,13.384,13.7,13.2,0.5,0.5,12.92,13.15,12.55,0.5999999999999996,0.5999999999999996,13.23,13.65,13.0,0.6500000000000004,0.5,505598,612300,391615,220685,35311
2018-03-18,12.94,13.55,12.6,0.9500000000000011,-0.9500000000000011,13.02,13.6,12.65,0.9499999999999993,-0.9499999999999993,12.586,13.0,12.25,0.75,-0.75,12.66,13.05,12.3,0.75,-0.75,394316,476331,324080,152251,-47577
2018-03-25,12.712499999999999,13.2,12.35,0.8499999999999996,0.75,13.175,13.65,12.55,1.0999999999999996,1.0999999999999996,12.587499999999999,13.2,12.1,1.0999999999999996,1.0999999999999996,12.9625,13.45,12.35,1.0999999999999996,1.0999999999999996,384673,493781,327508,166273,-165075
2018-04-01,13.57,13.9,13.3,0.5999999999999996,0.3500000000000014,13.83,14.1,13.6,0.5,0.5,13.384,13.65,13.1,0.5500000000000007,0.5,13.65,13.9,13.3,0.5999999999999996,0.4499999999999993,261727,324563,216932,107631,45028
2018-04-08,13.71,13.8,13.65,0.15000000000000036,-0.09999999999999964,13.796,13.95,13.7,0.25,-0.11999999999999922,13.488,13.5,13.46,0.03999999999999915,-0.019999999999999574,13.66,13.7,13.6,0.09999999999999964,-0.049999999999998934,171521,210188,147597,62591,-5086
