Date,FTRStock_Open_average,FTRStock_Open_max,FTRStock_Open_min,FTRStock_Open_volatility,FTRStock_Open_change,FTRStock_High_average,FTRStock_High_max,FTRStock_High_min,FTRStock_High_volatility,FTRStock_High_change,FTRStock_Low_average,FTRStock_Low_max,FTRStock_Low_min,FTRStock_Low_volatility,FTRStock_Low_change,FTRStock_Close_average,FTRStock_Close_max,FTRStock_Close_min,FTRStock_Close_volatility,FTRStock_Close_change,FTRStock_Volume_average,FTRStock_Volume_max,FTRStock_Volume_min,FTRStock_Volume_volatility,FTRStock_Volume_change
2018-03-25,7.135,7.26,7.03,0.22999999999999954,0.22999999999999954,7.325,7.44,7.17,0.27000000000000046,0.27000000000000046,7.0375,7.17,6.9,0.2699999999999996,0.2699999999999996,7.2175,7.42,7.04,0.3799999999999999,0.3799999999999999,2145877,3031420,1566540,1464880,687670
2018-04-01,7.414,7.89,7.05,0.8399999999999999,0.3199999999999994,7.82,8.22,7.43,0.7900000000000009,0.3100000000000005,7.2459999999999996,7.6,7.0,0.5999999999999996,0.5899999999999999,7.528,7.88,7.02,0.8600000000000003,0.7000000000000002,2889514,4830060,2012770,2817290,18190
2018-04-08,8.290000000000001,8.82,7.79,1.0300000000000002,0.34000000000000075,8.59,8.91,8.09,0.8200000000000003,0.33000000000000007,8.04,8.42,7.72,0.7000000000000002,0.41000000000000103,8.408,8.87,8.09,0.7799999999999994,0.17999999999999972,3301104,4444020,1663950,2780070,-2024540
2018-04-15,8.6,8.93,8.27,0.6600000000000001,0.19000000000000128,8.838000000000001,9.0,8.57,0.4299999999999997,-0.08999999999999986,8.438,8.78,8.16,0.6199999999999992,0.07000000000000028,8.616,8.96,8.28,0.6800000000000015,-0.2900000000000009,2060852,2647100,1676760,970340,227670
2018-04-22,8.374,8.49,8.21,0.27999999999999936,-0.05999999999999872,8.504,8.63,8.35,0.28000000000000114,0.08000000000000007,8.117999999999999,8.35,7.88,0.46999999999999975,0.15999999999999925,8.388,8.52,8.21,0.3099999999999987,0.08999999999999986,2189866,2576180,1751340,824840,440460
2018-04-29,9.358,11.0,8.3,2.6999999999999993,2.59,10.018,11.61,8.41,3.1999999999999993,3.0999999999999996,9.208,10.83,8.1,2.7300000000000004,2.6099999999999994,9.844000000000001,11.34,8.15,3.1899999999999995,3.039999999999999,5815738,12418700,1406880,11011820,3464910
2018-05-06,9.874,11.34,9.07,2.2699999999999996,-2.1799999999999997,10.081999999999999,11.64,9.28,2.360000000000001,-2.130000000000001,9.356,10.53,8.79,1.7400000000000002,-1.6199999999999992,9.512,10.56,9.03,1.5300000000000011,-1.5300000000000011,4685198,6217210,2978890,3238320,-1485790
2018-05-13,9.242,9.38,9.05,0.33000000000000007,0.25,9.466,9.53,9.4,0.129999999999999,0.02999999999999936,9.126000000000001,9.21,9.02,0.19000000000000128,0.11000000000000121,9.298,9.38,9.24,0.14000000000000057,0.02999999999999936,1904430,2520970,1446170,1074800,-584530
2018-05-20,8.896,9.65,7.76,1.8900000000000006,-1.5,9.028,9.87,7.84,2.0299999999999994,-1.7799999999999994,8.386,9.49,7.22,2.2700000000000005,-1.990000000000001,8.584,9.6,7.69,1.9099999999999993,-1.9099999999999993,4125896,6347740,2035880,4311860,2476310
2018-05-27,7.5875,7.74,7.42,0.3200000000000003,-0.09999999999999964,7.7925,8.01,7.53,0.47999999999999954,-0.47999999999999954,7.3774999999999995,7.55,7.17,0.3799999999999999,-0.1900000000000004,7.585,7.74,7.43,0.3100000000000005,-0.1899999999999995,4951105,7905170,3116900,4788270,4429200
2018-06-03,7.518,7.73,7.3,0.4300000000000006,-0.20999999999999996,7.6,7.75,7.38,0.3700000000000001,-0.35000000000000053,7.358,7.5,7.24,0.2599999999999998,-0.25,7.47,7.7,7.32,0.3799999999999999,-0.34999999999999964,2742740,3806190,1723160,2083030,-401000
2018-06-10,7.564,7.77,7.35,0.41999999999999993,0.41999999999999993,7.7940000000000005,8.15,7.38,0.7700000000000005,0.40000000000000036,7.414,7.62,7.22,0.40000000000000036,0.3100000000000005,7.652,7.84,7.38,0.45999999999999996,0.25,2855170,3422760,1786550,1636210,1157410
2018-06-17,7.434,7.74,6.87,0.8700000000000001,-0.7400000000000002,7.542,7.83,6.99,0.8399999999999999,-0.8099999999999996,7.086,7.59,6.32,1.2699999999999996,-1.25,7.198,7.74,6.54,1.2000000000000002,-1.1600000000000001,4749312,10909180,1623120,9286060,4303490
2018-06-24,6.03,6.55,5.31,1.2400000000000002,-1.2400000000000002,6.144,6.6,5.41,1.1899999999999995,-1.1899999999999995,5.696,6.16,5.08,1.08,-1.08,5.79,6.17,5.26,0.9100000000000001,-0.8099999999999996,5412718,10252010,3701710,6550300,649550
2018-07-01,5.1425,5.32,5.0,0.3200000000000003,-0.15000000000000036,5.34,5.55,5.22,0.33000000000000007,0.20999999999999996,4.99,5.16,4.9,0.2599999999999998,0.2400000000000002,5.1625,5.51,4.95,0.5599999999999996,0.5599999999999996,3821950,4388160,3046790,1341370,-1341370
2018-07-08,5.356,5.64,5.12,0.5199999999999996,-0.5199999999999996,5.436,5.67,5.17,0.5,-0.5,5.222,5.39,5.05,0.33999999999999986,-0.33999999999999986,5.242,5.42,5.06,0.3600000000000003,-0.3600000000000003,2445196,2944110,1912360,1031750,-743960
2018-07-15,5.0120000000000005,5.07,4.94,0.1299999999999999,-0.1299999999999999,5.118,5.2,4.94,0.2599999999999998,-0.22999999999999954,4.91,5.0,4.69,0.3099999999999996,-0.27999999999999936,4.932,5.07,4.71,0.3600000000000003,-0.2599999999999998,3202312,4343580,2238840,2104740,1640390
2018-07-22,4.812,5.15,4.66,0.4900000000000002,0.4300000000000006,4.9719999999999995,5.2,4.75,0.4500000000000002,0.4500000000000002,4.632,4.82,4.52,0.3000000000000007,0.27000000000000046,4.826,5.14,4.62,0.5199999999999996,0.20999999999999996,5013326,8686310,2995580,5690730,-577010
2018-07-29,5.008,5.44,4.76,0.6800000000000006,0.5900000000000007,5.3420000000000005,5.65,5.15,0.5,0.5,4.918,5.21,4.65,0.5599999999999996,0.3700000000000001,5.226,5.49,4.91,0.5800000000000001,0.47999999999999954,4427900,6611760,2714640,3897120,1035560
2018-08-05,5.238,5.47,5.04,0.4299999999999997,-0.13999999999999968,5.376,5.53,5.17,0.3600000000000003,-0.22000000000000064,5.074,5.25,4.97,0.28000000000000025,-0.21999999999999975,5.186,5.44,5.01,0.4300000000000006,-0.3000000000000007,3094516,3586570,2750920,835650,460710
2018-08-12,5.266,5.42,5.11,0.3099999999999996,0.21999999999999975,5.44,5.53,5.22,0.3100000000000005,0.2600000000000007,5.212,5.31,5.1,0.20999999999999996,0.20999999999999996,5.318,5.46,5.16,0.2999999999999998,0.16000000000000014,2295482,2735160,1471340,1263820,1126790
2018-08-19,5.61,5.75,5.34,0.41000000000000014,0.25,5.79,5.94,5.69,0.25,-0.10000000000000053,5.548,5.7,5.34,0.3600000000000003,0.25,5.674,5.73,5.61,0.1200000000000001,-0.05000000000000071,2427036,4233190,1496310,2736880,-2580560
2018-08-26,5.612,5.74,5.31,0.4300000000000006,-0.39000000000000057,5.674,5.78,5.38,0.40000000000000036,-0.40000000000000036,5.438,5.65,5.12,0.5300000000000002,-0.41999999999999993,5.5280000000000005,5.73,5.2,0.5300000000000002,-0.45999999999999996,2381482,3541350,1219350,2322000,1702050
2018-09-02,5.09,5.22,4.97,0.25,0.0699999999999994,5.3075,5.48,5.16,0.3200000000000003,0.3000000000000007,5.005,5.22,4.82,0.39999999999999947,0.39999999999999947,5.1925,5.4,5.05,0.35000000000000053,0.34000000000000075,2760372,3706230,2036270,1669960,-1669960
2018-09-09,5.574,5.76,5.41,0.34999999999999964,0.34999999999999964,5.7459999999999996,5.89,5.62,0.2699999999999996,0.1899999999999995,5.532,5.71,5.32,0.3899999999999997,0.3899999999999997,5.644,5.79,5.47,0.3200000000000003,0.3200000000000003,2192116,3030880,1909310,1121570,-1121570
2018-09-16,6.316,6.58,5.75,0.8300000000000001,0.8300000000000001,6.612,6.69,6.54,0.15000000000000036,0.15000000000000036,6.188,6.43,5.73,0.6999999999999993,0.6999999999999993,6.47,6.6,6.38,0.21999999999999975,0.08999999999999986,5404166,10862120,2920490,7941630,5040190
2018-09-23,6.484,6.66,6.4,0.2599999999999998,0.040000000000000036,6.654,6.84,6.52,0.3200000000000003,0.020000000000000462,6.372,6.47,6.26,0.20999999999999996,-0.07000000000000028,6.522,6.67,6.48,0.1899999999999995,0.0,2261348,2949280,1349690,1599590,42770
2018-09-30,6.792,7.1,6.27,0.8300000000000001,0.45999999999999996,7.044,7.17,6.66,0.5099999999999998,0.46999999999999975,6.59,6.86,6.25,0.6100000000000003,0.5099999999999998,6.838,7.13,6.29,0.8399999999999999,0.5199999999999996,3005208,4881510,1906980,2974530,158730
2018-10-07,6.718,6.94,6.17,0.7700000000000005,-0.6600000000000001,6.842,7.25,6.2,1.0499999999999998,-0.71,6.29,6.85,5.35,1.5,-1.3200000000000003,6.392,7.05,5.37,1.6799999999999997,-1.5300000000000002,3486952,5598820,1709060,3889760,3889760
2018-10-14,5.484,5.62,5.36,0.2599999999999998,-0.04999999999999982,5.644,5.71,5.52,0.1900000000000004,0.1800000000000006,5.29,5.4,5.14,0.2600000000000007,0.2400000000000002,5.474,5.66,5.26,0.40000000000000036,0.22000000000000064,2612034,4064840,1669560,2395280,-1874950
2018-10-21,5.046,5.47,4.58,0.8899999999999997,-0.8899999999999997,5.11,5.61,4.63,0.9800000000000004,-0.9800000000000004,4.756,5.26,4.26,1.0,-1.0,4.836,5.27,4.46,0.8099999999999996,-0.8099999999999996,3727492,5216680,2170080,3046600,3046600
2018-10-28,4.758,4.88,4.52,0.3600000000000003,0.33000000000000007,4.996,5.09,4.9,0.1899999999999995,0.0,4.702,4.84,4.52,0.3200000000000003,0.3200000000000003,4.822,5.0,4.68,0.3200000000000003,0.3200000000000003,2657554,3900720,1713050,2187670,-2187670
2018-11-04,4.474,5.03,3.96,1.0700000000000003,-1.0700000000000003,4.648,5.39,4.03,1.3599999999999994,-1.12,4.318,4.98,3.81,1.1700000000000004,-1.0699999999999998,4.438,5.26,3.87,1.3899999999999997,-1.1399999999999997,5724404,10891730,1944750,8946980,2694030
2018-11-11,3.852,3.96,3.72,0.23999999999999977,-0.10000000000000009,3.984,4.1,3.77,0.3299999999999996,-0.08999999999999986,3.732,3.89,3.52,0.3700000000000001,-0.06000000000000005,3.85,3.95,3.72,0.22999999999999998,-0.03000000000000025,2997784,4181650,2570930,1610720,337330
2018-11-18,3.7075,3.88,3.58,0.2999999999999998,-0.2999999999999998,3.82,4.09,3.67,0.41999999999999993,-0.41999999999999993,3.59,3.75,3.49,0.2599999999999998,-0.22999999999999998,3.655,3.81,3.59,0.2200000000000002,-0.2200000000000002,2317690,3635450,1015680,2619770,-1561750
2018-11-25,3.642,3.73,3.55,0.18000000000000016,0.03000000000000025,3.77,3.84,3.72,0.11999999999999966,-0.020000000000000018,3.566,3.65,3.46,0.18999999999999995,-0.08999999999999986,3.632,3.75,3.56,0.18999999999999995,0.009999999999999787,3391532,5650060,1632620,4017440,1993190
2018-12-02,3.5375,3.77,3.31,0.45999999999999996,-0.3500000000000001,3.6,3.79,3.41,0.3799999999999999,-0.3799999999999999,3.365,3.59,3.18,0.4099999999999997,-0.4099999999999997,3.4325,3.78,3.2,0.5799999999999996,-0.5799999999999996,2855270,3094900,2570300,524600,-350780
2018-12-09,2.924,3.19,2.7,0.48999999999999977,-0.48999999999999977,3.0,3.21,2.76,0.4500000000000002,-0.4500000000000002,2.766,2.94,2.63,0.31000000000000005,-0.31000000000000005,2.8,2.98,2.64,0.33999999999999986,-0.33999999999999986,4338772,5122390,3057260,2065130,-1158650
2018-12-16,2.438,2.64,2.26,0.38000000000000034,-0.38000000000000034,2.552,2.79,2.38,0.41000000000000014,-0.3500000000000001,2.282,2.52,2.09,0.43000000000000016,-0.3799999999999999,2.344,2.53,2.21,0.31999999999999984,-0.31999999999999984,4502742,7035840,3304810,3731030,3064480
2018-12-23,2.2075,2.26,2.16,0.09999999999999964,0.03000000000000025,2.325,2.41,2.26,0.15000000000000036,0.15000000000000036,2.1149999999999998,2.21,2.01,0.20000000000000018,0.06000000000000005,2.26,2.32,2.17,0.1499999999999999,0.1499999999999999,3285182,4802000,2085150,2716850,987900
2018-12-30,2.3825,2.45,2.34,0.11000000000000032,0.06000000000000005,2.525,2.58,2.47,0.10999999999999988,0.05999999999999961,2.3,2.39,2.22,0.16999999999999993,0.16999999999999993,2.42,2.51,2.34,0.16999999999999993,0.1299999999999999,2982525,3357350,2546890,810460,-584780
2019-01-06,2.588,2.82,2.5,0.31999999999999984,-0.04999999999999982,2.766,2.88,2.62,0.2599999999999998,-0.16000000000000014,2.484,2.52,2.45,0.06999999999999984,0.009999999999999787,2.656,2.82,2.52,0.2999999999999998,-0.11000000000000032,3290922,4886720,2123280,2763440,-790240
2019-01-13,2.594,2.64,2.55,0.0900000000000003,0.0900000000000003,2.678,2.71,2.64,0.06999999999999984,0.0,2.542,2.57,2.51,0.06000000000000005,0.020000000000000018,2.614,2.64,2.58,0.06000000000000005,0.040000000000000036,1907062,2556780,1645440,911340,-138010
2019-01-20,2.345,2.61,2.12,0.48999999999999977,-0.48999999999999977,2.3775,2.65,2.19,0.45999999999999996,-0.45999999999999996,2.12,2.35,1.97,0.3800000000000001,-0.3800000000000001,2.17,2.39,1.98,0.41000000000000014,-0.41000000000000014,5086782,7175870,3181020,3994850,3567610
2019-01-27,1.952,2.0,1.85,0.1499999999999999,-0.010000000000000009,2.03,2.08,1.97,0.1100000000000001,0.020000000000000018,1.9,1.99,1.81,0.17999999999999994,0.07000000000000006,1.954,2.05,1.85,0.19999999999999973,0.1299999999999999,3390928,4463790,2319470,2144320,-2144320
2019-02-03,2.05,2.17,1.93,0.24,-0.11999999999999988,2.122,2.23,1.99,0.24,-0.17000000000000015,1.954,2.05,1.9,0.1499999999999999,-0.1499999999999999,2.02,2.13,1.92,0.20999999999999996,-0.16999999999999993,5857854,10522390,2072930,8449460,2400980
2019-02-10,2.216,2.4,1.98,0.41999999999999993,0.41999999999999993,2.372,2.69,2.1,0.5899999999999999,0.5899999999999999,2.186,2.38,1.95,0.42999999999999994,0.42999999999999994,2.338,2.65,2.09,0.56,0.56,4395394,6832220,2548360,4283860,3261340
2019-02-17,2.665,2.81,2.58,0.22999999999999998,-0.029999999999999805,2.74,2.86,2.6,0.2599999999999998,-0.20999999999999996,2.4975,2.57,2.45,0.11999999999999966,-0.05999999999999961,2.6425,2.75,2.55,0.20000000000000018,-0.20000000000000018,5067777,5931030,3466680,2464350,-2464350
2019-02-24,2.792,3.11,2.42,0.69,0.5499999999999998,2.986,3.5,2.54,0.96,0.6100000000000003,2.6919999999999997,3.01,2.38,0.6299999999999999,0.6199999999999997,2.814,3.12,2.43,0.69,0.69,12066430,30081380,4623450,25457930,-1879540
2019-03-03,2.934,3.16,2.72,0.43999999999999995,-0.43999999999999995,2.952,3.19,2.73,0.45999999999999996,-0.45999999999999996,2.77,2.92,2.62,0.2999999999999998,-0.2999999999999998,2.846,3.07,2.69,0.3799999999999999,-0.3799999999999999,3924576,5924640,1776110,4148530,-4148530
2019-03-10,2.674,2.73,2.6,0.1299999999999999,-0.10999999999999988,2.712,2.77,2.61,0.16000000000000014,-0.11000000000000032,2.566,2.65,2.41,0.23999999999999977,-0.1599999999999997,2.594,2.69,2.45,0.23999999999999977,-0.1499999999999999,3650926,5641820,2772800,2869020,2299650
2019-03-17,2.4539999999999997,2.55,2.4,0.1499999999999999,0.0,2.524,2.57,2.45,0.11999999999999966,-0.11999999999999966,2.362,2.44,2.2,0.23999999999999977,-0.23999999999999977,2.392,2.53,2.2,0.3299999999999996,-0.3299999999999996,3584082,4555130,2866680,1688450,1688450
2019-03-24,2.164,2.23,2.07,0.16000000000000014,-0.1200000000000001,2.218,2.3,2.09,0.20999999999999996,-0.20000000000000018,2.086,2.21,1.98,0.22999999999999998,-0.14000000000000012,2.106,2.21,1.99,0.21999999999999997,-0.2100000000000002,3471040,5036570,2186170,2850400,2850400
2019-03-31,2.26,2.56,2.01,0.5500000000000003,0.5500000000000003,2.43,2.68,2.15,0.5300000000000002,0.5300000000000002,2.23,2.48,2.0,0.48,0.48,2.36,2.55,2.14,0.4099999999999997,0.36999999999999966,4563958,7930010,3059170,4870840,610130
2019-04-07,2.434,2.52,2.31,0.20999999999999996,0.04999999999999982,2.516,2.59,2.43,0.1599999999999997,0.08000000000000007,2.35,2.46,2.27,0.18999999999999995,0.08999999999999986,2.424,2.56,2.27,0.29000000000000004,0.2400000000000002,3104558,4633410,1915670,2717740,-34480
2019-04-14,2.5275,2.59,2.45,0.13999999999999968,-0.020000000000000018,2.5975,2.66,2.51,0.15000000000000036,0.06000000000000005,2.4625,2.55,2.42,0.1299999999999999,0.1299999999999999,2.525,2.59,2.46,0.1299999999999999,0.10000000000000009,2278177,2709980,1910040,799940,-212670
2019-04-21,2.514,2.56,2.46,0.10000000000000009,-0.040000000000000036,2.59,2.66,2.54,0.1200000000000001,0.08000000000000007,2.442,2.49,2.4,0.0900000000000003,0.08000000000000007,2.54,2.64,2.48,0.16000000000000014,0.0900000000000003,3132586,3661220,2689400,971820,-234900
2019-04-28,2.466,2.8,2.14,0.6599999999999997,-0.5499999999999998,2.5180000000000002,2.9,2.14,0.7599999999999998,-0.6299999999999999,2.306,2.75,2.02,0.73,-0.6200000000000001,2.384,2.85,2.06,0.79,-0.6499999999999999,5636496,13215390,2689460,10525930,588200
2019-05-05,2.118,2.17,2.08,0.08999999999999986,0.04999999999999982,2.174,2.19,2.15,0.040000000000000036,0.020000000000000018,2.07,2.1,2.04,0.06000000000000005,0.029999999999999805,2.128,2.17,2.08,0.08999999999999986,-0.040000000000000036,2619342,3048740,2084560,964180,-299100
2019-05-12,2.054,2.1,2.0,0.10000000000000009,-0.04999999999999982,2.08,2.11,2.04,0.06999999999999984,-0.020000000000000018,1.994,2.04,1.91,0.13000000000000012,-0.09000000000000008,2.022,2.08,1.92,0.16000000000000014,-0.10999999999999988,2376076,3379580,1831730,1547850,-622340
2019-05-19,1.944,2.09,1.8,0.2899999999999998,-0.11999999999999988,1.988,2.09,1.83,0.2599999999999998,-0.1499999999999999,1.8559999999999999,1.94,1.75,0.18999999999999995,-0.1499999999999999,1.896,2.03,1.77,0.2599999999999998,-0.19999999999999996,2675182,4439070,1526340,2912730,-1009460
2019-05-26,1.925,2.17,1.8,0.3699999999999999,0.06000000000000005,1.95,2.17,1.82,0.34999999999999987,0.07999999999999985,1.79,1.85,1.66,0.19000000000000017,0.16000000000000014,1.835,1.88,1.73,0.1499999999999999,0.1499999999999999,4045557,7272850,2455340,4817510,628050
2019-06-02,1.958,2.05,1.87,0.17999999999999972,0.11999999999999988,1.99,2.05,1.88,0.16999999999999993,0.1100000000000001,1.848,1.93,1.72,0.20999999999999996,-0.10000000000000009,1.914,2.02,1.74,0.28,-0.1399999999999999,2708244,5237200,1137130,4100070,4100070
2019-06-09,1.658,1.86,1.48,0.3800000000000001,-0.3500000000000001,1.694,1.86,1.52,0.3400000000000001,-0.3400000000000001,1.526,1.75,1.32,0.42999999999999994,-0.42999999999999994,1.588,1.78,1.46,0.32000000000000006,-0.32000000000000006,3247048,5455480,1515970,3939510,2336610
2019-06-16,1.352,1.46,1.22,0.24,-0.09999999999999987,1.43,1.49,1.33,0.15999999999999992,-0.020000000000000018,1.284,1.39,1.21,0.17999999999999994,-0.09999999999999987,1.336,1.4,1.21,0.18999999999999995,-0.010000000000000009,5553990,8604660,2508060,6096600,6096600
2019-06-23,1.528,1.7,1.42,0.28,0.28,1.6239999999999999,1.77,1.47,0.30000000000000004,0.30000000000000004,1.472,1.64,1.34,0.2999999999999998,0.2999999999999998,1.6039999999999999,1.75,1.43,0.32000000000000006,0.32000000000000006,4784876,6594770,3899810,2694960,142800
2019-06-30,1.7475,1.76,1.73,0.030000000000000027,-0.010000000000000009,1.8050000000000002,1.83,1.79,0.040000000000000036,0.020000000000000018,1.71,1.75,1.68,0.07000000000000006,0.010000000000000009,1.7675,1.78,1.75,0.030000000000000027,0.020000000000000018,1670102,2555150,1040520,1514630,-899870
2019-07-07,1.756,1.79,1.71,0.08000000000000007,0.0,1.776,1.81,1.72,0.09000000000000008,-0.030000000000000027,1.672,1.72,1.64,0.08000000000000007,-0.030000000000000027,1.722,1.78,1.69,0.09000000000000008,0.020000000000000018,1885106,2984950,757920,2227030,-51430
2019-07-14,1.524,1.73,1.35,0.3799999999999999,-0.3799999999999999,1.56,1.73,1.39,0.3400000000000001,-0.3400000000000001,1.442,1.67,1.31,0.3599999999999999,-0.3599999999999999,1.46,1.67,1.31,0.3599999999999999,-0.3599999999999999,2025788,3315520,678100,2637420,1628750
2019-07-21,1.306,1.33,1.29,0.040000000000000036,-0.010000000000000009,1.34,1.36,1.32,0.040000000000000036,-0.040000000000000036,1.272,1.28,1.25,0.030000000000000027,-0.030000000000000027,1.302,1.32,1.28,0.040000000000000036,0.0,1387084,1849540,714380,1135160,-696170
2019-07-28,1.314,1.38,1.22,0.15999999999999992,-0.050000000000000044,1.3659999999999999,1.42,1.27,0.1499999999999999,-0.09000000000000008,1.25,1.32,1.17,0.15000000000000013,-0.08000000000000007,1.288,1.36,1.21,0.15000000000000013,-0.1100000000000001,2283830,3188090,1651935,1536155,1135907
2019-08-04,1.034,1.16,0.93,0.22999999999999987,-0.22999999999999987,1.072,1.25,0.93,0.31999999999999995,-0.2699999999999999,0.9580000000000001,1.12,0.83,0.29000000000000015,-0.29000000000000015,1.012,1.23,0.83,0.4,-0.29999999999999993,3576391,4576997,2118416,2458581,715619
2019-08-11,0.762,0.84,0.69,0.15000000000000002,-0.12,0.794,0.85,0.74,0.10999999999999999,-0.039999999999999925,0.702,0.75,0.67,0.07999999999999996,-0.020000000000000018,0.746,0.79,0.68,0.10999999999999999,-0.010000000000000009,2744512,4565162,1762127,2803035,-469219
2019-08-18,0.83,0.86,0.8,0.05999999999999994,0.029999999999999916,0.86,0.88,0.84,0.040000000000000036,-0.010000000000000009,0.788,0.81,0.74,0.07000000000000006,-0.040000000000000036,0.818,0.86,0.74,0.12,-0.07999999999999996,1331921,1893740,651331,1242409,-262266
2019-08-25,0.774,0.82,0.7,0.12,0.0,0.808,0.83,0.78,0.04999999999999993,-0.019999999999999907,0.734,0.76,0.7,0.06000000000000005,0.020000000000000018,0.776,0.81,0.73,0.08000000000000007,-0.010000000000000009,1080920,1551190,679873,871317,-146365
2019-09-01,0.775,0.8,0.75,0.050000000000000044,-0.010000000000000009,0.8150000000000001,0.85,0.8,0.04999999999999993,0.039999999999999925,0.7475,0.77,0.72,0.050000000000000044,0.050000000000000044,0.775,0.81,0.74,0.07000000000000006,0.07000000000000006,1167794,1646582,559188,1087394,262773
2019-09-08,1.02,1.25,0.82,0.43000000000000005,0.31999999999999995,1.1099999999999999,1.25,0.85,0.4,0.33999999999999997,0.9500000000000001,1.05,0.81,0.24,0.18999999999999995,1.052,1.19,0.85,0.33999999999999997,0.20000000000000007,3015646,5169875,1640190,3529685,231186
2019-09-15,1.09,1.16,1.0,0.15999999999999992,-0.08000000000000007,1.14,1.17,1.08,0.08999999999999986,-0.06999999999999984,1.02,1.1,0.9,0.20000000000000007,-0.12,1.078,1.14,1.01,0.1299999999999999,-0.1299999999999999,2778876,7819998,1076915,6743083,5940994
2019-09-22,0.954,1.03,0.87,0.16000000000000003,-0.13,0.988,1.06,0.92,0.14,-0.14,0.91,1.0,0.82,0.18000000000000005,-0.14,0.934,1.04,0.86,0.18000000000000005,-0.17000000000000004,1730191,2136309,1320005,816304,-293958
2019-09-29,0.866,0.89,0.84,0.050000000000000044,0.010000000000000009,0.902,0.92,0.89,0.030000000000000027,-0.020000000000000018,0.828,0.85,0.8,0.04999999999999993,0.0,0.87,0.89,0.85,0.040000000000000036,0.020000000000000018,974790,1387066,508552,878514,-750984
2019-10-06,0.986,1.05,0.87,0.18000000000000005,0.13,1.056,1.11,1.02,0.09000000000000008,-0.030000000000000027,0.956,0.98,0.87,0.10999999999999999,0.10999999999999999,1.01,1.04,0.99,0.050000000000000044,-0.030000000000000027,1344713,2277608,678604,1599004,-1477497
