Date,KMB_Open_average,KMB_Open_max,KMB_Open_min,KMB_Open_volatility,KMB_Open_change,KMB_High_average,KMB_High_max,KMB_High_min,KMB_High_volatility,KMB_High_change,KMB_Low_average,KMB_Low_max,KMB_Low_min,KMB_Low_volatility,KMB_Low_change,KMB_Close_average,KMB_Close_max,KMB_Close_min,KMB_Close_volatility,KMB_Close_change,KMB_Volume_average,KMB_Volume_max,KMB_Volume_min,KMB_Volume_volatility,KMB_Volume_change
2018-01-14,115.116,116.36,113.66,2.700000000000003,1.5400000000000063,116.37599999999999,117.13,114.64,2.489999999999995,2.4299999999999926,114.52199999999999,115.07,113.21,1.8599999999999994,1.8599999999999994,115.732,116.91,114.26,2.6499999999999915,2.6499999999999915,2706781,3243764,2452092,791672,-791672
2018-01-21,119.75,122.6,116.21,6.390000000000001,5.650000000000006,121.42,123.5,118.21,5.290000000000006,4.530000000000001,118.344,120.35,115.18,5.1699999999999875,4.47999999999999,120.586,123.44,117.84,5.599999999999994,1.8699999999999903,3788022,5303490,3037359,2266131,-593185
2018-01-28,117.782,119.5,116.03,3.469999999999999,-3.469999999999999,118.376,119.99,117.02,2.969999999999999,-2.969999999999999,115.684,118.27,111.62,6.6499999999999915,-6.6499999999999915,116.298,118.5,111.88,6.6200000000000045,-6.6200000000000045,2874308,3682974,2205098,1477876,1067461
2018-02-04,112.32000000000001,114.12,110.51,3.6099999999999994,1.75,114.076,115.02,112.35,2.6700000000000017,0.15000000000000568,111.036,112.25,109.51,2.739999999999995,1.7199999999999989,112.66,114.14,111.44,2.700000000000003,-0.46999999999999886,3264902,4998609,2418910,2579699,-2303371
2018-02-11,113.595,115.85,112.23,3.6199999999999903,2.6699999999999875,115.155,117.24,113.55,3.6899999999999977,3.339999999999989,113.1425,115.61,111.98,3.6299999999999955,3.1500000000000057,114.3275,116.1,112.66,3.4399999999999977,3.4399999999999977,1922393,2087582,1678621,408961,103977
2018-02-18,113.89200000000001,115.51,112.39,3.1200000000000045,-1.6099999999999994,114.526,115.51,113.65,1.8599999999999994,-0.8800000000000097,112.64,113.45,111.88,1.5700000000000074,-0.2400000000000091,113.462,114.46,111.94,2.519999999999996,0.009999999999990905,1554107,2168386,1217088,951298,-596672
2018-02-25,112.36999999999999,114.24,111.0,3.239999999999995,-2.0799999999999983,113.406,114.53,112.65,1.8799999999999955,-0.8900000000000006,111.406,112.34,110.59,1.75,-0.3200000000000074,112.098,113.18,110.92,2.260000000000005,0.8400000000000034,1962900,2309586,1830892,478694,-118252
2018-03-04,112.14,113.13,110.99,2.1400000000000006,-1.3299999999999983,113.026,113.71,112.06,1.6499999999999915,0.21999999999999886,111.218,111.65,110.76,0.8900000000000006,0.6200000000000045,112.372,113.06,111.76,1.2999999999999972,0.010000000000005116,1965637,3152990,1263704,1889286,1137781
2018-03-11,112.256,113.4,111.2,2.200000000000003,-1.3200000000000074,112.916,114.07,111.78,2.289999999999992,-1.3199999999999932,111.098,112.7,110.46,2.240000000000009,-2.019999999999996,111.618,112.96,110.94,2.019999999999996,-1.8699999999999903,2212270,3850118,1433951,2416167,-138054
2018-03-18,108.61,111.39,105.88,5.510000000000005,-5.510000000000005,109.132,111.92,106.53,5.390000000000001,-5.390000000000001,106.922,109.82,104.58,5.239999999999995,-4.6299999999999955,107.26,110.12,104.74,5.38000000000001,-4.560000000000002,2390219,3038820,1505878,1532942,713685
2018-03-25,108.375,110.34,105.51,4.829999999999998,4.239999999999995,110.3475,112.5,108.8,3.700000000000003,1.3200000000000074,107.365,109.82,105.37,4.449999999999989,1.1799999999999926,108.545,110.13,107.09,3.039999999999992,-0.4099999999999966,2639755,3391225,1998584,1392641,-528779
2018-04-01,108.398,109.35,107.27,2.0799999999999983,1.5100000000000051,109.77,111.13,108.22,2.9099999999999966,1.4399999999999977,107.35,108.08,106.5,1.5799999999999983,1.1299999999999955,108.708,109.41,107.88,1.5300000000000011,0.480000000000004,2219454,2476665,1832575,644090,-453770
2018-04-08,107.464,108.76,106.34,2.4200000000000017,-2.4200000000000017,108.164,109.53,106.67,2.8599999999999994,-1.960000000000008,106.686,108.17,105.62,2.549999999999997,-2.0600000000000023,107.014,108.47,105.84,2.6299999999999955,-1.6599999999999966,1747508,2247989,1389253,858736,858736
2018-04-15,104.368,107.07,100.27,6.799999999999997,-6.799999999999997,104.882,107.58,101.66,5.920000000000002,-5.530000000000001,102.118,106.48,97.53,8.950000000000003,-7.969999999999999,103.004,106.6,98.52,8.079999999999998,-8.079999999999998,4417087,7658121,2410783,5247338,5247338
2018-04-22,101.44,104.72,97.68,7.039999999999992,7.039999999999992,103.606,105.0,101.5,3.5,3.5,100.92399999999999,103.04,97.1,5.940000000000012,5.940000000000012,102.688,104.51,100.4,4.109999999999999,3.1400000000000006,3617856,6222259,2214630,4007629,-3242922
2018-04-29,102.704,104.07,101.24,2.8299999999999983,1.0999999999999943,103.678,104.24,103.06,1.1799999999999926,0.6199999999999903,101.704,102.49,100.76,1.7299999999999898,0.47999999999998977,102.704,103.73,101.07,2.660000000000011,-0.04999999999999716,1896886,2563876,1437755,1126121,-564208
2018-05-06,103.60600000000001,104.98,102.54,2.4399999999999977,1.7999999999999972,104.34,105.27,103.43,1.8399999999999892,1.5,102.876,104.14,101.62,2.519999999999996,2.430000000000007,103.688,104.9,101.85,3.0500000000000114,2.950000000000003,1741735,2677326,1232557,1444769,-376279
2018-05-13,104.432,105.0,104.06,0.9399999999999977,0.06999999999999318,104.96,105.56,104.54,1.019999999999996,0.22999999999998977,103.458,104.22,102.62,1.5999999999999943,0.8599999999999994,104.43,104.89,103.67,1.2199999999999989,0.7199999999999989,2042409,2499526,1675756,823770,-88459
2018-05-20,104.59,104.77,104.3,0.46999999999999886,-0.46999999999999886,105.4125,105.93,104.85,1.0800000000000125,0.010000000000005116,103.985,104.11,103.66,0.45000000000000284,-0.04999999999999716,104.7875,105.46,104.36,1.0999999999999943,0.6799999999999926,1731677,1856417,1562584,293833,8906
2018-05-27,103.514,105.03,101.06,3.969999999999999,-3.8999999999999915,104.162,106.18,101.73,4.450000000000003,-4.450000000000003,101.972,104.47,100.32,4.150000000000006,-3.469999999999999,102.664,105.42,100.85,4.570000000000007,-3.480000000000004,2876893,6930203,1423760,5506443,-587987
2018-06-03,101.506,103.17,99.83,3.3400000000000034,1.3700000000000045,102.604,104.05,101.13,2.9200000000000017,2.25,100.902,103.05,99.63,3.4200000000000017,2.6199999999999903,102.05799999999999,103.64,100.75,2.8900000000000006,2.8299999999999983,2121405,3113802,1425544,1688258,798146
2018-06-10,103.062,103.86,102.09,1.769999999999996,-0.9000000000000057,103.556,104.08,102.98,1.0999999999999943,-0.7399999999999949,101.71600000000001,102.76,100.2,2.5600000000000023,-2.0900000000000034,102.528,103.53,100.74,2.7900000000000063,-2.7900000000000063,2395637,3448761,1942282,1506479,239834
2018-06-17,100.806,102.12,100.1,2.0200000000000102,0.1599999999999966,102.578,104.12,101.59,2.530000000000001,1.2800000000000011,100.30799999999999,101.05,99.36,1.6899999999999977,0.3499999999999943,101.796,103.88,100.14,3.739999999999995,1.539999999999992,2350670,2918272,1787233,1131039,309962
2018-06-24,103.912,104.75,103.06,1.6899999999999977,0.8599999999999994,104.976,106.12,104.12,2.0,1.259999999999991,102.984,104.19,101.78,2.4099999999999966,2.4099999999999966,104.312,105.34,103.32,2.0200000000000102,1.6500000000000057,2036268,2237277,1653246,584031,-414929
2018-07-01,106.015,106.88,105.25,1.6299999999999955,0.6299999999999955,106.7525,107.59,105.76,1.8299999999999983,1.0300000000000011,105.18,106.4,104.37,2.030000000000001,0.6299999999999955,105.8425,106.85,104.6,2.25,0.5500000000000114,1900337,2661262,1201211,1460051,546727
2018-07-08,105.208,105.68,104.84,0.8400000000000034,0.5300000000000011,105.852,106.7,105.25,1.4500000000000028,0.6899999999999977,104.328,104.75,103.17,1.5799999999999983,1.4399999999999977,105.206,105.62,104.76,0.8599999999999994,0.6400000000000006,2102800,2979295,1669136,1310159,-1310159
2018-07-15,104.514,105.89,103.0,2.8900000000000006,-0.6200000000000045,105.466,106.57,104.05,2.519999999999996,-1.059999999999988,103.676,105.37,102.15,3.219999999999999,-1.5200000000000102,104.808,106.47,103.55,2.9200000000000017,-1.0300000000000011,2845467,4612080,1669871,2942209,2065987
2018-07-22,106.198,107.57,103.23,4.339999999999989,4.159999999999997,107.862,109.19,106.2,2.989999999999995,2.1899999999999977,105.822,107.15,103.0,4.150000000000006,4.150000000000006,107.32600000000001,108.06,106.16,1.9000000000000057,1.8500000000000085,2680655,4215238,2099492,2115746,-2115746
2018-07-29,113.112,116.07,108.12,7.949999999999989,7.949999999999989,116.108,119.49,113.44,6.049999999999997,2.769999999999996,112.656,115.9,108.12,7.780000000000001,7.780000000000001,114.974,116.7,112.34,4.359999999999999,2.739999999999995,3854133,6698998,2160059,4538939,-4538939
2018-08-05,112.60000000000001,116.01,110.53,5.480000000000004,-5.480000000000004,113.122,116.09,111.45,4.640000000000001,-4.640000000000001,111.19,113.64,109.19,4.450000000000003,-4.450000000000003,111.692,114.0,110.09,3.9099999999999966,-2.969999999999999,2119202,3184393,1601927,1582466,1450667
2018-08-12,115.39,119.77,110.77,9.0,8.659999999999997,117.482,120.48,111.81,8.670000000000002,8.670000000000002,114.574,117.87,110.42,7.450000000000003,7.1200000000000045,116.704,119.56,111.13,8.430000000000007,6.980000000000004,3356644,6018481,1478265,4540216,732994
2018-08-19,116.652,117.87,115.72,2.1500000000000057,-1.210000000000008,117.066,118.0,116.59,1.4099999999999966,-1.0499999999999972,115.454,115.96,114.91,1.0499999999999972,-1.0499999999999972,116.128,116.94,115.23,1.7099999999999937,-1.7099999999999937,1422689,2175852,1119760,1056092,-839972
2018-08-26,115.2325,115.71,114.63,1.0799999999999983,-1.0799999999999983,115.955,116.45,115.48,0.9699999999999989,-0.7000000000000028,114.545,115.06,113.88,1.1800000000000068,-0.8599999999999994,115.0875,115.54,114.38,1.1600000000000108,0.23000000000000398,1915763,2841857,1217462,1624395,461547
2018-09-02,114.944,116.06,113.18,2.8799999999999955,1.0,116.244,116.86,115.25,1.6099999999999994,1.4000000000000057,114.23,115.57,113.17,2.3999999999999915,2.2099999999999937,115.518,116.69,113.68,3.009999999999991,2.019999999999996,2010039,3171890,1152822,2019068,-749227
2018-09-09,115.898,116.45,115.06,1.3900000000000006,0.8599999999999994,116.464,117.27,115.81,1.4599999999999937,1.4599999999999937,115.036,115.55,114.53,1.019999999999996,0.5499999999999972,116.21000000000001,117.09,115.15,1.9399999999999977,1.9399999999999977,1199812,1394062,967418,426644,426644
2018-09-16,116.786,117.57,115.84,1.7299999999999898,-1.2299999999999898,117.154,117.57,116.48,1.0899999999999892,-1.0899999999999892,115.656,116.59,113.91,2.680000000000007,-2.210000000000008,116.138,117.07,113.98,3.089999999999989,-3.089999999999989,1506252,2131922,889173,1242749,292255
2018-09-23,113.368,114.64,112.63,2.010000000000005,-0.8900000000000006,114.176,114.64,113.66,0.980000000000004,-0.35999999999999943,112.568,113.0,112.3,0.7000000000000028,0.6299999999999955,113.148,113.64,112.51,1.1299999999999955,1.0899999999999892,1359489,1865631,1062038,803593,-376924
2018-09-30,113.024,115.37,111.57,3.8000000000000114,-1.7199999999999989,114.428,115.85,112.56,3.289999999999992,0.15000000000000568,112.17999999999999,113.36,110.74,2.6200000000000045,-1.480000000000004,113.452,114.61,112.39,2.219999999999999,-0.3400000000000034,1811694,2227923,1433571,794352,17447
2018-10-07,111.428,114.38,108.85,5.530000000000001,-5.289999999999992,113.13,115.59,109.57,6.02000000000001,-4.200000000000003,109.88,113.88,107.52,6.359999999999999,-4.929999999999993,110.922,114.11,108.13,5.980000000000004,-3.819999999999993,2213708,3433304,1389820,2043484,-91646
2018-10-14,110.406,112.06,108.91,3.1500000000000057,0.7099999999999937,111.33200000000001,113.33,110.01,3.319999999999993,1.7600000000000051,108.126,110.13,104.86,5.269999999999996,-4.700000000000003,109.0,110.23,106.4,3.8299999999999983,-3.6699999999999875,2925625,4258255,1529060,2729195,2729195
