Date,ODP_Open_average,ODP_Open_max,ODP_Open_min,ODP_Open_volatility,ODP_Open_change,ODP_High_average,ODP_High_max,ODP_High_min,ODP_High_volatility,ODP_High_change,ODP_Low_average,ODP_Low_max,ODP_Low_min,ODP_Low_volatility,ODP_Low_change,ODP_Close_average,ODP_Close_max,ODP_Close_min,ODP_Close_volatility,ODP_Close_change,ODP_Volume_average,ODP_Volume_max,ODP_Volume_min,ODP_Volume_volatility,ODP_Volume_change
2018-01-14,3.544,3.6,3.5,0.10000000000000009,-0.08000000000000007,3.59,3.66,3.55,0.11000000000000032,-0.0900000000000003,3.5020000000000002,3.58,3.47,0.10999999999999988,-0.10999999999999988,3.542,3.61,3.5,0.10999999999999988,-0.06999999999999984,3487024,4902008,2303873,2598135,-1004231
2018-01-21,3.476,3.5,3.43,0.06999999999999984,-0.06999999999999984,3.494,3.54,3.46,0.08000000000000007,-0.06999999999999984,3.398,3.43,3.36,0.07000000000000028,-0.06000000000000005,3.44,3.49,3.39,0.10000000000000009,-0.10000000000000009,3840479,4947103,2608990,2338113,2144761
2018-01-28,3.29,3.38,3.2,0.17999999999999972,-0.17999999999999972,3.336,3.42,3.25,0.16999999999999993,-0.16999999999999993,3.194,3.3,3.03,0.27,-0.27,3.2279999999999998,3.32,3.03,0.29000000000000004,-0.27,4182799,4914724,2640461,2274263,868849
2018-02-04,3.088,3.12,3.02,0.10000000000000009,0.08000000000000007,3.164,3.19,3.13,0.06000000000000005,0.0,2.9939999999999998,3.07,2.89,0.17999999999999972,0.11999999999999966,3.102,3.14,3.04,0.10000000000000009,0.050000000000000266,5449349,7253012,3656190,3596822,-1629618
2018-02-11,3.1075,3.14,3.05,0.0900000000000003,0.0,3.165,3.22,3.12,0.10000000000000009,0.06000000000000005,3.0675,3.12,3.01,0.11000000000000032,0.040000000000000036,3.1225,3.18,3.09,0.0900000000000003,0.0900000000000003,3686940,4583261,2967827,1615434,222792
2018-02-18,3.098,3.19,3.05,0.14000000000000012,-0.06999999999999984,3.154,3.2,3.12,0.08000000000000007,-0.07000000000000028,3.02,3.05,2.98,0.06999999999999984,-0.020000000000000018,3.032,3.09,2.98,0.10999999999999988,-0.029999999999999805,4636918,6385398,3116895,3268503,1788673
2018-02-25,2.696,3.02,2.42,0.6000000000000001,-0.54,2.734,3.06,2.52,0.54,-0.54,2.5260000000000002,2.9,2.27,0.6299999999999999,-0.44999999999999973,2.582,2.9,2.41,0.48999999999999977,-0.43999999999999995,10634321,13835327,6632131,7203196,4221295
2018-03-04,2.4739999999999998,2.53,2.42,0.10999999999999988,0.0,2.53,2.56,2.48,0.08000000000000007,-0.010000000000000231,2.438,2.48,2.4,0.08000000000000007,0.029999999999999805,2.488,2.55,2.41,0.13999999999999968,0.040000000000000036,5671961,7999637,3999949,3999688,-3999688
2018-03-11,2.442,2.57,2.34,0.22999999999999998,-0.22999999999999998,2.468,2.57,2.36,0.20999999999999996,-0.20999999999999996,2.358,2.46,2.28,0.18000000000000016,-0.18000000000000016,2.382,2.46,2.31,0.1499999999999999,-0.1499999999999999,5008460,9467196,3185500,6281696,-555965
2018-03-18,2.2279999999999998,2.32,2.08,0.23999999999999977,-0.23999999999999977,2.262,2.33,2.17,0.16000000000000014,-0.16000000000000014,2.134,2.27,2.02,0.25,-0.18999999999999995,2.178,2.3,2.02,0.2799999999999998,-0.13999999999999968,6634932,9103826,2736901,6366925,-853753
2018-03-25,2.1325,2.16,2.09,0.07000000000000028,-0.010000000000000231,2.18,2.19,2.16,0.029999999999999805,0.009999999999999787,2.075,2.09,2.06,0.029999999999999805,-0.009999999999999787,2.1125,2.15,2.08,0.06999999999999984,-0.009999999999999787,5678695,6828017,4398638,2429379,-1676937
2018-04-01,2.082,2.12,2.06,0.06000000000000005,-0.040000000000000036,2.116,2.16,2.06,0.10000000000000009,-0.08000000000000007,2.034,2.06,2.0,0.06000000000000005,-0.04999999999999982,2.064,2.11,2.0,0.10999999999999988,-0.10000000000000009,5224287,6162370,3407085,2755285,-1487583
