Date,OGENStock_Open_average,OGENStock_Open_max,OGENStock_Open_min,OGENStock_Open_volatility,OGENStock_Open_change,OGENStock_High_average,OGENStock_High_max,OGENStock_High_min,OGENStock_High_volatility,OGENStock_High_change,OGENStock_Low_average,OGENStock_Low_max,OGENStock_Low_min,OGENStock_Low_volatility,OGENStock_Low_change,OGENStock_Close_average,OGENStock_Close_max,OGENStock_Close_min,OGENStock_Close_volatility,OGENStock_Close_change,OGENStock_Volume_average,OGENStock_Volume_max,OGENStock_Volume_min,OGENStock_Volume_volatility,OGENStock_Volume_change
2018-01-14,1.72375,1.785,1.7,0.08499999999999996,-0.08499999999999996,1.77375,1.8,1.71,0.09000000000000008,0.015000000000000124,1.5925,1.7,1.55,0.1499999999999999,0.1499999999999999,1.6865,1.798,1.551,0.2470000000000001,0.10400000000000009,3546,4915,2669,2246,-131
2018-01-21,2.04,3.04,1.58,1.46,1.24,2.594,4.05,1.65,2.4,1.2499999999999998,1.788,2.51,1.36,1.1499999999999997,1.1499999999999997,2.184,2.87,1.61,1.26,1.09,60564,208063,4295,203768,27360
2018-01-28,2.392,2.68,2.18,0.5,-0.38000000000000034,2.416,2.68,2.3,0.38000000000000034,-0.38000000000000034,2.174,2.22,2.1,0.1200000000000001,-0.020000000000000018,2.256,2.32,2.18,0.13999999999999968,0.03999999999999959,9913,25040,2298,22742,-10161
2018-02-04,2.472,2.8,2.2,0.5999999999999996,-0.05999999999999961,2.632,3.03,2.23,0.7999999999999998,-0.7999999999999998,2.2960000000000003,2.46,2.13,0.33000000000000007,-0.040000000000000036,2.4362,2.7,2.13,0.5700000000000003,-0.48800000000000043,7027,24072,566,23506,-23506
2018-02-11,2.094,2.2,1.94,0.26000000000000023,-0.16000000000000014,2.142,2.2,2.04,0.16000000000000014,-0.16000000000000014,1.99,2.09,1.94,0.1499999999999999,0.0,2.026,2.12,1.95,0.17000000000000015,0.0,2277,6086,568,5518,-1503
2018-02-18,1.8575,1.97,1.75,0.21999999999999997,-0.21999999999999997,1.8599999999999999,1.97,1.75,0.21999999999999997,-0.21999999999999997,1.6975,1.8,1.44,0.3600000000000001,-0.3600000000000001,1.7850000000000001,1.87,1.69,0.18000000000000016,-0.18000000000000016,4887,6250,1286,4964,4964
2018-02-25,1.744,1.85,1.62,0.22999999999999998,-0.07999999999999985,1.8018,1.94,1.669,0.2709999999999999,-0.18100000000000005,1.6958,1.839,1.58,0.2589999999999999,-0.11999999999999988,1.7416,1.84,1.63,0.2100000000000002,-0.17100000000000004,421,566,298,268,-171
2018-03-04,2.322,3.15,1.68,1.47,1.47,3.018,4.2,1.77,2.43,1.38,2.178,2.98,1.68,1.3,0.9200000000000002,2.42,3.17,1.77,1.4,0.8399999999999999,121505,311105,512,310593,39243
2018-03-11,2.2600000000000002,2.59,2.1,0.48999999999999977,-0.46999999999999975,2.302,2.59,2.18,0.4099999999999997,-0.4099999999999997,2.056,2.28,1.9,0.3799999999999999,-0.3799999999999999,2.112,2.31,1.95,0.3600000000000001,-0.30000000000000027,19542,27197,10903,16294,-15418
2018-03-18,2.07,2.18,1.97,0.2100000000000002,-0.15999999999999992,2.112,2.33,1.97,0.3600000000000001,-0.3600000000000001,1.916,1.99,1.81,0.17999999999999994,-0.17999999999999994,1.98,2.2,1.88,0.3200000000000003,-0.3200000000000003,10634,19457,7301,12156,-1319
2018-03-25,1.935,2.15,1.8,0.34999999999999987,-0.34999999999999987,2.2125,3.26,1.8,1.4599999999999997,-1.4599999999999997,1.78,1.81,1.7,0.1100000000000001,-0.1100000000000001,1.8075,1.88,1.74,0.1399999999999999,-0.1399999999999999,23689,71430,5163,66267,-66267
2018-04-01,1.772,2.21,1.53,0.6799999999999999,0.3899999999999999,2.0380000000000003,3.1,1.6,1.5,1.28,1.638,1.88,1.53,0.34999999999999987,0.22999999999999998,1.712,1.9,1.55,0.34999999999999987,0.25,96741,445242,1483,443759,438788
2018-04-08,1.742,1.86,1.68,0.18000000000000016,-0.16000000000000014,1.756,1.86,1.7,0.16000000000000014,-0.16000000000000014,1.626,1.65,1.6,0.04999999999999982,0.010000000000000009,1.694,1.72,1.68,0.040000000000000036,-0.010000000000000009,11548,24467,2088,22379,-22379
2018-04-15,1.666,1.7,1.61,0.08999999999999986,-0.05999999999999983,1.678,1.73,1.61,0.11999999999999988,-0.11999999999999988,1.614,1.66,1.55,0.10999999999999988,-0.09999999999999987,1.6248,1.68,1.55,0.1299999999999999,-0.09999999999999987,10319,19804,1532,18272,7004
2018-04-22,1.546,1.87,1.39,0.4800000000000002,-0.16000000000000014,1.566,1.87,1.4,0.4700000000000002,-0.15000000000000013,1.404,1.47,1.36,0.10999999999999988,-0.10999999999999988,1.4446,1.5330000000000001,1.36,0.17300000000000004,-0.10999999999999988,37319,143742,8034,135708,-2523
2018-04-29,1.31,1.49,1.22,0.27,-0.27,1.3800000000000001,1.57,1.24,0.33000000000000007,0.08000000000000007,1.19,1.25,1.14,0.1100000000000001,-0.030000000000000027,1.24,1.3,1.19,0.1100000000000001,-0.08000000000000007,13393,29382,4126,25256,19576
2018-05-06,1.3800000000000001,1.62,1.26,0.3600000000000001,0.030000000000000027,1.486,1.73,1.28,0.44999999999999996,0.030000000000000027,1.282,1.32,1.25,0.07000000000000006,0.0,1.3664,1.59,1.25,0.3400000000000001,-0.0020000000000000018,76883,220133,3829,216304,24438
2018-05-13,1.202,1.25,1.16,0.09000000000000008,-0.09000000000000008,1.226,1.3,1.17,0.13000000000000012,-0.08000000000000007,1.158,1.18,1.14,0.040000000000000036,-0.010000000000000009,1.2,1.27,1.16,0.1100000000000001,-0.040000000000000036,18048,28057,11709,16348,-2648
2018-05-20,1.236,1.35,1.17,0.18000000000000016,0.06000000000000005,1.334,1.65,1.2,0.44999999999999996,0.050000000000000044,1.1842,1.22,1.17,0.050000000000000044,0.020999999999999908,1.2342,1.4,1.17,0.22999999999999998,0.0009999999999998899,72822,270539,5876,264663,-2281
2018-05-27,1.6475,2.1,1.2,0.9000000000000001,0.3900000000000001,1.7550000000000001,2.43,1.2,1.2300000000000002,0.3900000000000001,1.4625,1.78,1.2,0.5800000000000001,0.17000000000000015,1.5375,2.0,1.2,0.8,0.25,400757,1267778,6274,1261504,80792
2018-06-03,1.544,1.66,1.39,0.27,0.16999999999999993,1.6099999999999999,1.73,1.49,0.24,0.16999999999999993,1.43,1.55,1.31,0.24,0.24,1.528,1.63,1.4,0.22999999999999998,0.15000000000000013,50008,110701,11015,99686,-25543
2018-06-10,1.49,1.63,1.4,0.22999999999999998,-0.22999999999999998,1.524,1.68,1.46,0.21999999999999997,-0.21999999999999997,1.408,1.48,1.36,0.11999999999999988,-0.08000000000000007,1.436,1.51,1.4,0.1100000000000001,-0.08000000000000007,27736,65471,8236,57235,-57235
2018-06-17,1.562,1.68,1.39,0.29000000000000004,0.17999999999999994,1.632,1.79,1.46,0.33000000000000007,0.17999999999999994,1.458,1.56,1.35,0.20999999999999996,0.1399999999999999,1.534,1.68,1.38,0.30000000000000004,0.14000000000000012,27143,52481,3188,49293,14564
2018-06-24,1.548,1.71,1.4,0.31000000000000005,-0.15000000000000013,1.566,1.71,1.4,0.31000000000000005,-0.15000000000000013,1.432,1.5,1.35,0.1499999999999999,-0.1299999999999999,1.4614,1.52,1.38,0.14000000000000012,-0.13000000000000012,16259,46792,6173,40619,4058
2018-07-01,1.425,1.54,1.31,0.22999999999999998,-0.22999999999999998,1.4449999999999998,1.54,1.39,0.15000000000000013,-0.15000000000000013,1.35,1.37,1.31,0.06000000000000005,-0.050000000000000044,1.385,1.42,1.36,0.05999999999999983,-0.040000000000000036,8265,20289,1698,18591,13475
2018-07-08,1.282,1.42,0.85,0.57,-0.5499999999999999,1.328,1.61,0.85,0.7600000000000001,-0.5499999999999999,1.208,1.36,0.76,0.6000000000000001,-0.6000000000000001,1.234,1.41,0.8,0.6099999999999999,-0.5799999999999998,51827,166531,2123,164408,164408
