Date,PBR_stock_Open_average,PBR_stock_Open_max,PBR_stock_Open_min,PBR_stock_Open_volatility,PBR_stock_Open_change,PBR_stock_High_average,PBR_stock_High_max,PBR_stock_High_min,PBR_stock_High_volatility,PBR_stock_High_change,PBR_stock_Low_average,PBR_stock_Low_max,PBR_stock_Low_min,PBR_stock_Low_volatility,PBR_stock_Low_change,PBR_stock_Close_average,PBR_stock_Close_max,PBR_stock_Close_min,PBR_stock_Close_volatility,PBR_stock_Close_change,PBR_stock_Volume_average,PBR_stock_Volume_max,PBR_stock_Volume_min,PBR_stock_Volume_volatility,PBR_stock_Volume_change
2018-01-14,11.932500000000001,12.19,11.65,0.5399999999999991,0.41999999999999993,12.06,12.23,11.71,0.5199999999999996,0.46999999999999886,11.825,12.01,11.58,0.4299999999999997,0.4299999999999997,12.0275,12.16,11.7,0.46000000000000085,0.46000000000000085,24753667,31938952,15712221,16226731,-11699475
2018-01-21,12.604000000000001,13.24,11.97,1.2699999999999996,1.1099999999999994,13.028,13.87,12.08,1.7899999999999991,1.5999999999999996,12.506,13.08,11.86,1.2200000000000006,1.0199999999999996,12.896,13.83,12.05,1.7799999999999994,1.58,35454829,63096464,12338721,50757743,28769127
2018-01-28,13.661999999999999,13.73,13.52,0.21000000000000085,0.030000000000001137,13.77,13.99,13.52,0.47000000000000064,-0.16000000000000014,13.36,13.56,13.1,0.46000000000000085,-0.20999999999999908,13.512,13.95,13.3,0.6499999999999986,-0.3100000000000005,21662140,30150598,17592712,12557886,-5206096
2018-02-04,12.904,13.35,12.48,0.8699999999999992,-0.6699999999999999,13.152,13.47,12.6,0.870000000000001,-0.7100000000000009,12.372,12.73,11.87,0.8600000000000012,-0.6400000000000006,12.668,13.33,12.21,1.1199999999999992,-0.35999999999999943,28193418,31071484,23899264,7172220,-2306998
2018-02-11,12.554,12.78,12.33,0.4499999999999993,0.20000000000000107,12.78,13.0,12.53,0.47000000000000064,0.27999999999999936,12.424,12.69,12.2,0.4900000000000002,0.35999999999999943,12.636000000000001,12.82,12.46,0.35999999999999943,0.28999999999999915,14599895,24648154,10971386,13676768,261799
2018-02-18,13.4025,13.74,12.97,0.7699999999999996,0.7699999999999996,13.6975,14.04,13.48,0.5599999999999987,0.5599999999999987,13.28,13.62,12.95,0.6699999999999999,0.6699999999999999,13.48,13.94,13.16,0.7799999999999994,0.6500000000000004,18264575,21132172,15427092,5705080,2071160
2018-02-25,14.202,14.5,13.72,0.7799999999999994,-0.5399999999999991,14.374,14.58,14.23,0.34999999999999964,-0.1899999999999995,13.93,14.19,13.57,0.6199999999999992,-0.5299999999999994,14.164,14.39,13.98,0.41000000000000014,-0.19000000000000128,19770368,24389960,14487822,9902138,-9902138
2018-03-04,14.488,14.86,14.18,0.6799999999999997,0.3100000000000005,14.661999999999999,14.93,14.45,0.4800000000000004,0.010000000000001563,14.274,14.58,14.07,0.5099999999999998,0.29999999999999893,14.518,14.71,14.27,0.4400000000000013,0.09000000000000163,17339544,22954980,11418921,11536059,-6278513
2018-03-11,14.464,14.73,14.06,0.6699999999999999,-0.6699999999999999,14.57,14.82,14.27,0.5500000000000007,-0.5500000000000007,14.252,14.55,13.92,0.6300000000000008,-0.5100000000000016,14.352,14.67,14.07,0.5999999999999996,-0.5700000000000003,11537132,15001291,8808845,6192446,4140158
2018-03-18,14.034,14.31,13.83,0.4800000000000004,0.33999999999999986,14.312,14.55,14.01,0.5400000000000009,0.4800000000000004,13.888,14.13,13.69,0.4400000000000013,0.4400000000000013,14.092,14.48,13.73,0.75,0.5800000000000001,14551110,17312826,13167731,4145095,1342948
