Date,NPTNStock_Open_average,NPTNStock_Open_max,NPTNStock_Open_min,NPTNStock_Open_volatility,NPTNStock_Open_change,NPTNStock_High_average,NPTNStock_High_max,NPTNStock_High_min,NPTNStock_High_volatility,NPTNStock_High_change,NPTNStock_Low_average,NPTNStock_Low_max,NPTNStock_Low_min,NPTNStock_Low_volatility,NPTNStock_Low_change,NPTNStock_Close_average,NPTNStock_Close_max,NPTNStock_Close_min,NPTNStock_Close_volatility,NPTNStock_Close_change,NPTNStock_Volume_average,NPTNStock_Volume_max,NPTNStock_Volume_min,NPTNStock_Volume_volatility,NPTNStock_Volume_change
2018-01-14,6.425,6.75,6.27,0.4800000000000004,-0.4800000000000004,6.57,6.77,6.42,0.34999999999999964,-0.23999999999999932,6.2425,6.27,6.18,0.08999999999999986,0.07000000000000028,6.3825,6.49,6.3,0.1900000000000004,0.11000000000000032,681072,902202,531249,370953,-364155
2018-01-21,6.466,6.6,6.4,0.1999999999999993,0.009999999999999787,6.624,6.74,6.55,0.1900000000000004,-0.1900000000000004,6.34,6.42,6.29,0.1299999999999999,-0.07000000000000028,6.494,6.64,6.35,0.29000000000000004,-0.08999999999999986,652660,891966,456451,435515,-326217
2018-01-28,5.834,6.12,5.56,0.5600000000000005,-0.5499999999999998,5.9639999999999995,6.38,5.68,0.7000000000000002,-0.7000000000000002,5.64,5.98,5.44,0.54,-0.54,5.738,6.08,5.49,0.5899999999999999,-0.5899999999999999,958069,1206484,554833,651651,-16058
2018-02-04,5.478,5.8,4.96,0.8399999999999999,0.33999999999999986,5.758,5.87,5.48,0.3899999999999997,0.3899999999999997,5.26,5.52,4.95,0.5699999999999994,0.4899999999999993,5.578,5.83,5.16,0.6699999999999999,0.6600000000000001,1138247,1942118,924609,1017509,-15201
2018-02-11,5.74,5.92,5.45,0.46999999999999975,0.019999999999999574,5.908,6.15,5.57,0.5800000000000001,0.15000000000000036,5.638,5.88,5.42,0.45999999999999996,0.2699999999999996,5.818,6.14,5.54,0.5999999999999996,0.5099999999999998,543640,686971,401091,285880,-59302
2018-02-18,6.0175,6.36,5.54,0.8200000000000003,-0.6100000000000003,6.165,6.37,5.87,0.5,-0.5,5.71,6.1,5.33,0.7699999999999996,-0.7699999999999996,5.9325,6.33,5.55,0.7800000000000002,-0.5099999999999998,962847,1518246,685967,832279,268809
2018-02-25,6.014,6.1,5.87,0.22999999999999954,0.20999999999999996,6.256,6.4,6.11,0.29000000000000004,0.29000000000000004,5.854,5.96,5.73,0.22999999999999954,0.22999999999999954,6.094,6.34,5.89,0.4500000000000002,0.29000000000000004,891739,1560010,418814,1141196,885957
2018-03-04,6.658,6.99,6.33,0.6600000000000001,0.5700000000000003,6.964,7.22,6.48,0.7399999999999993,0.7399999999999993,6.596,6.84,6.31,0.5300000000000002,0.5300000000000002,6.812,7.17,6.35,0.8200000000000003,0.8200000000000003,977666,1339275,573115,766160,766160
2018-03-11,7.2940000000000005,7.73,6.93,0.8000000000000007,-0.6299999999999999,7.508,8.15,7.15,1.0,-1.0,6.964,7.2,6.8,0.40000000000000036,-0.23000000000000043,7.178,7.71,6.9,0.8099999999999996,-0.5800000000000001,1626370,4063903,759985,3303918,-3303918
2018-03-18,6.7780000000000005,7.11,6.46,0.6500000000000004,-0.6500000000000004,6.838,7.13,6.51,0.6200000000000001,-0.6200000000000001,6.518,6.79,6.09,0.7000000000000002,-0.7000000000000002,6.609999999999999,6.95,6.1,0.8500000000000005,-0.8500000000000005,987958,1638950,479165,1159785,642317
2018-03-25,6.1825,6.33,6.01,0.3200000000000003,-0.2599999999999998,6.5600000000000005,7.15,6.21,0.9400000000000004,0.8300000000000001,6.0325,6.13,5.98,0.14999999999999947,0.0,6.3149999999999995,6.85,6.01,0.8399999999999999,0.6299999999999999,1340863,2347389,799381,1548008,1474570
2018-04-01,6.4639999999999995,6.8,6.09,0.71,-0.4900000000000002,6.6739999999999995,6.97,6.51,0.45999999999999996,-0.3799999999999999,6.22,6.55,6.03,0.5199999999999996,-0.4399999999999995,6.372,6.56,6.23,0.3299999999999992,-0.3099999999999996,942055,1201883,647800,554083,-431803
