Date,AMRS_stock_Open_average,AMRS_stock_Open_max,AMRS_stock_Open_min,AMRS_stock_Open_volatility,AMRS_stock_Open_change,AMRS_stock_High_average,AMRS_stock_High_max,AMRS_stock_High_min,AMRS_stock_High_volatility,AMRS_stock_High_change,AMRS_stock_Low_average,AMRS_stock_Low_max,AMRS_stock_Low_min,AMRS_stock_Low_volatility,AMRS_stock_Low_change,AMRS_stock_Close_average,AMRS_stock_Close_max,AMRS_stock_Close_min,AMRS_stock_Close_volatility,AMRS_stock_Close_change,AMRS_stock_Volume_average,AMRS_stock_Volume_max,AMRS_stock_Volume_min,AMRS_stock_Volume_volatility,AMRS_stock_Volume_change
2018-11-25,4.456,4.74,4.01,0.7300000000000004,0.7300000000000004,4.819,4.975,4.62,0.35499999999999954,0.23499999999999943,4.3992,4.69,4.01,0.6800000000000006,0.6800000000000006,4.654,4.94,4.36,0.5800000000000001,0.5800000000000001,1447756,2443630,854140,1589490,-1452190
2018-12-02,4.58,5.16,4.05,1.1100000000000003,-0.8100000000000005,4.7284999999999995,5.2139999999999995,4.22,0.9939999999999998,-0.5439999999999996,4.235,4.73,3.95,0.7800000000000002,-0.46000000000000085,4.3875,4.83,4.17,0.6600000000000001,-0.4900000000000002,2111092,3179960,991710,2188250,1668480
2018-12-09,4.3420000000000005,4.44,4.2,0.2400000000000002,-0.1299999999999999,4.454,4.59,4.23,0.35999999999999943,-0.35999999999999943,4.1942,4.301,3.98,0.3210000000000002,-0.25000000000000044,4.284,4.42,4.09,0.33000000000000007,-0.33000000000000007,808352,1075230,562130,513100,47890
2018-12-16,3.782,4.18,3.41,0.7699999999999996,-0.7699999999999996,3.8554,4.25,3.415,0.835,-0.835,3.496,3.93,2.99,0.94,-0.94,3.548,3.99,3.02,0.9700000000000002,-0.9700000000000002,1579610,3567930,797880,2770050,2394200
2018-12-23,3.1799999999999997,3.46,3.02,0.43999999999999995,0.41000000000000014,3.4050000000000002,3.66,3.24,0.41999999999999993,0.41000000000000014,3.06525,3.325,2.92,0.40500000000000025,0.3250000000000002,3.3049999999999997,3.53,3.07,0.45999999999999996,0.36999999999999966,986768,1643932,387310,1256622,1256622
2018-12-30,3.7,3.91,3.27,0.6400000000000001,0.06000000000000005,3.9425,4.02,3.835,0.1849999999999996,0.0699999999999994,3.4575,3.81,3.13,0.6800000000000002,0.5300000000000002,3.7275,3.93,3.34,0.5900000000000003,0.5900000000000003,1379696,2686265,842392,1843873,-1818564
2019-01-06,3.992,4.1,3.91,0.1899999999999995,-0.06000000000000005,4.1,4.22,3.99,0.22999999999999954,-0.09999999999999964,3.862,3.93,3.79,0.14000000000000012,-0.08999999999999986,3.9739999999999998,4.05,3.83,0.21999999999999975,-0.21999999999999975,643553,801525,447327,354198,-215727
2019-01-13,3.734,3.82,3.65,0.16999999999999993,-0.16000000000000014,3.808,3.91,3.71,0.20000000000000018,-0.10000000000000009,3.616,3.7,3.47,0.22999999999999998,-0.22999999999999998,3.696,3.81,3.59,0.2200000000000002,-0.15000000000000036,792095,939468,623648,315820,119962
2019-01-20,3.44,3.59,3.36,0.22999999999999998,-0.21999999999999975,3.46,3.59,3.37,0.21999999999999975,-0.21999999999999975,3.2925,3.405,3.145,0.2599999999999998,-0.2599999999999998,3.335,3.44,3.19,0.25,-0.25,657748,746433,511253,235180,113717
2019-01-27,3.094,3.45,2.8,0.6500000000000004,0.28000000000000025,3.2582,3.47,2.951,0.5190000000000001,0.2400000000000002,2.867,3.135,2.64,0.49499999999999966,0.2649999999999997,3.088,3.39,2.8,0.5900000000000003,0.25,1120758,1335601,628442,707159,-359763
2019-02-03,4.734,5.5,3.19,2.31,2.31,5.3229999999999995,6.06,3.245,2.8149999999999995,2.8149999999999995,4.51,5.37,3.1,2.27,2.27,5.0520000000000005,5.7,3.16,2.54,2.54,16833826,54105748,376938,53728810,9055194
2019-02-10,5.016,5.78,4.58,1.2000000000000002,-1.2000000000000002,5.1756,5.86,4.6530000000000005,1.2069999999999999,-0.7200000000000006,4.638,4.87,4.4,0.46999999999999975,-0.29000000000000004,4.82,5.01,4.59,0.41999999999999993,-0.04999999999999982,3526256,5084520,2266424,2818096,-1793103
2019-02-17,4.655,4.95,4.46,0.4900000000000002,-0.3100000000000005,4.9375,5.06,4.75,0.3099999999999996,-0.02999999999999936,4.485,4.62,4.4,0.21999999999999975,0.13999999999999968,4.64,4.93,4.47,0.45999999999999996,0.39999999999999947,2083763,3115012,1462286,1652726,-1339801
2019-02-24,4.77,5.0,4.6,0.40000000000000036,-0.28000000000000025,4.868,5.03,4.75,0.28000000000000025,-0.28000000000000025,4.598,4.79,4.49,0.2999999999999998,-0.1900000000000004,4.71,4.9,4.6,0.3000000000000007,-0.25,1439701,1794201,908985,885216,-538716
2019-03-03,4.6,4.8,4.3,0.5,-0.3700000000000001,4.689,4.97,4.355,0.6149999999999993,-0.46499999999999986,4.41,4.635,4.16,0.47499999999999964,-0.375,4.544,4.8,4.27,0.5300000000000002,-0.5300000000000002,1184014,1557739,984940,572799,-211163
2019-03-10,4.386,4.68,4.16,0.5199999999999996,-0.1299999999999999,4.5352,4.771,4.21,0.5609999999999999,-0.2999999999999998,4.194,4.33,3.9,0.43000000000000016,-0.36999999999999966,4.308,4.66,3.93,0.73,-0.4700000000000002,1335926,1799159,1035722,763437,457520
2019-03-17,3.454,3.95,2.8,1.1500000000000004,-1.1400000000000001,3.571,4.13,2.8,1.33,-1.2800000000000002,3.0,3.8,2.17,1.63,-1.63,3.166,3.88,2.26,1.62,-1.5500000000000003,5353948,6524854,3922636,2602218,2305155
2019-03-24,2.2159999999999997,2.42,1.94,0.48,0.16999999999999993,2.351,2.53,2.16,0.36999999999999966,0.20499999999999963,2.004,2.1,1.87,0.22999999999999998,0.010000000000000231,2.1,2.34,1.88,0.45999999999999996,0.0,5797724,9540441,3357756,6182685,5932892
2019-03-31,2.364,2.99,2.07,0.9200000000000004,0.8800000000000003,2.6346,3.2230000000000003,2.13,1.0930000000000004,1.0930000000000004,2.252,2.61,1.99,0.6199999999999999,0.6199999999999999,2.4739999999999998,2.9,2.07,0.8300000000000001,0.7000000000000002,5200487,9018043,1731273,7286770,1400512
2019-04-07,3.084,3.65,2.24,1.4099999999999997,-0.6599999999999997,3.496,4.1,3.04,1.0599999999999996,0.04999999999999982,2.7814,3.53,2.22,1.3099999999999996,-0.4299999999999997,3.21,3.75,2.87,0.8799999999999999,-0.1200000000000001,5171653,7555024,1883641,5671383,2904543
2019-04-14,3.7424999999999997,4.3,3.16,1.1399999999999997,1.1399999999999997,4.27375,5.13,3.7,1.4299999999999997,1.4299999999999997,3.652,4.25,3.0980000000000003,1.1519999999999997,1.1519999999999997,4.15,5.02,3.45,1.5699999999999994,1.5699999999999994,6035053,7979057,3678610,4300447,1162888
2019-04-21,4.97,5.12,4.8,0.3200000000000003,-0.16000000000000014,5.324,5.75,4.97,0.7800000000000002,-0.3200000000000003,4.7106,5.01,4.463,0.5469999999999997,-0.1200000000000001,4.95,5.12,4.75,0.3700000000000001,-0.17999999999999972,3273120,5302398,1787031,3515367,-1860552
2019-04-28,4.538,4.81,4.31,0.5,-0.3199999999999994,4.7318,5.06,4.44,0.6199999999999992,0.12099999999999955,4.283,4.405,4.03,0.375,-0.004999999999999893,4.5360000000000005,5.04,4.05,0.9900000000000002,0.3700000000000001,1885783,2898614,1081950,1816664,-733784
2019-05-05,4.75,4.9,4.48,0.41999999999999993,-0.41999999999999993,4.902,5.11,4.75,0.3600000000000003,-0.35000000000000053,4.638,4.8,4.44,0.35999999999999943,-0.35999999999999943,4.728,4.9,4.54,0.3600000000000003,-0.3200000000000003,1147675,1693787,890983,802804,-676515
2019-05-12,4.318,4.42,4.22,0.20000000000000018,-0.15000000000000036,4.4559999999999995,4.595,4.38,0.21499999999999986,-0.10500000000000043,4.126,4.2,4.08,0.1200000000000001,0.1200000000000001,4.296,4.39,4.24,0.14999999999999947,-0.009999999999999787,1049709,1778969,648448,1130521,-313547
2019-05-19,4.1819999999999995,4.3,4.09,0.20999999999999996,-0.08000000000000007,4.256,4.4,4.14,0.2600000000000007,-0.13000000000000078,3.966,4.0,3.92,0.08000000000000007,0.06000000000000005,4.136,4.24,4.02,0.22000000000000064,-0.07000000000000028,887172,1333850,630048,703802,-425646
2019-05-26,3.7325,4.03,3.51,0.5200000000000005,-0.5200000000000005,3.8545,4.06,3.5380000000000003,0.5219999999999994,-0.5219999999999994,3.4915000000000003,3.6,3.35,0.25,-0.25,3.6075,3.75,3.39,0.3599999999999999,-0.3599999999999999,889240,1362686,676032,686654,-595528
2019-06-02,3.602,3.72,3.36,0.3600000000000003,0.28000000000000025,3.7754,3.97,3.6919999999999997,0.27800000000000047,0.05300000000000038,3.5220000000000002,3.64,3.36,0.28000000000000025,0.2400000000000002,3.65,3.72,3.57,0.15000000000000036,0.0900000000000003,451023,501417,323280,178137,-178137
2019-06-09,3.9899999999999998,4.12,3.69,0.43000000000000016,0.3999999999999999,4.228,4.37,4.1,0.27000000000000046,-0.13999999999999968,3.8868,4.025,3.6839999999999997,0.34100000000000064,0.22100000000000009,4.036,4.1,3.93,0.16999999999999948,-0.16999999999999948,699269,1127316,411554,715762,-580524
2019-06-16,4.0360000000000005,4.15,3.95,0.20000000000000018,0.009999999999999787,4.132,4.19,4.02,0.17000000000000082,-0.0600000000000005,3.876,4.05,3.58,0.46999999999999975,-0.21999999999999975,3.972,4.13,3.67,0.45999999999999996,-0.29000000000000004,622281,1341705,381406,960299,771384
2019-06-23,3.4419999999999997,3.67,3.21,0.45999999999999996,-0.20999999999999996,3.582,3.83,3.46,0.3700000000000001,-0.2400000000000002,3.2992,3.53,3.176,0.35399999999999965,-0.21999999999999975,3.42,3.56,3.22,0.33999999999999986,0.010000000000000231,875960,1387492,555588,831904,557756
2019-06-30,3.5475,3.62,3.44,0.18000000000000016,-0.16999999999999993,3.62,3.76,3.54,0.21999999999999975,-0.20999999999999996,3.455,3.59,3.4,0.18999999999999995,-0.18999999999999995,3.515,3.65,3.43,0.21999999999999975,-0.21999999999999975,333808,454202,182089,272113,-87773
2019-07-07,3.252,3.42,3.05,0.3700000000000001,-0.29000000000000004,3.3156,3.45,3.15,0.30000000000000027,-0.27600000000000025,3.128,3.26,2.97,0.2899999999999996,-0.2899999999999996,3.222,3.35,3.08,0.27,-0.18999999999999995,504487,773902,407112,366790,-65329
2019-07-14,3.03,3.12,2.92,0.20000000000000018,-0.20000000000000018,3.121,3.215,3.01,0.20500000000000007,-0.11499999999999977,2.944,3.04,2.83,0.20999999999999996,-0.10000000000000009,3.016,3.12,2.92,0.20000000000000018,-0.11000000000000032,415905,542504,331662,210842,-60183
2019-07-21,3.0260000000000002,3.1,2.95,0.1499999999999999,-0.08999999999999986,3.09,3.11,3.07,0.040000000000000036,-0.020000000000000018,2.884,2.96,2.77,0.18999999999999995,-0.08000000000000007,2.9899999999999998,3.09,2.82,0.27,-0.27,874293,2726255,271090,2455165,2141356
2019-07-28,2.93,3.1,2.81,0.29000000000000004,0.0900000000000003,3.046,3.19,2.88,0.31000000000000005,0.11000000000000032,2.7936,2.93,2.62,0.31000000000000005,0.1379999999999999,2.926,3.09,2.82,0.27,0.010000000000000231,1052203,1547159,675693,871466,-182213
2019-08-04,3.006,3.69,2.75,0.94,0.94,3.2270000000000003,3.7,2.8689999999999998,0.8310000000000004,0.8310000000000004,2.872,3.3,2.67,0.6299999999999999,0.6299999999999999,3.148,3.63,2.82,0.81,0.77,1294631,3357014,523359,2833655,606604
2019-08-11,3.658,3.94,3.47,0.46999999999999975,-0.029999999999999805,3.878,4.2,3.615,0.585,-0.52,3.5338,3.8,3.37,0.4299999999999997,-0.04100000000000037,3.694,3.9,3.44,0.45999999999999996,-0.22999999999999998,970566,1860204,573928,1286276,-1286276
2019-08-18,4.166,4.4,3.85,0.5500000000000003,0.1599999999999997,4.374,4.5,4.13,0.3700000000000001,-0.3200000000000003,4.02,4.25,3.76,0.4900000000000002,0.20000000000000018,4.212,4.41,4.05,0.3600000000000003,-0.3600000000000003,962215,1533712,728108,805604,-784903
2019-08-25,3.858,4.1,3.69,0.4099999999999997,-0.31999999999999984,3.9250000000000003,4.109,3.7560000000000002,0.35299999999999976,-0.1589999999999998,3.63,3.79,3.51,0.28000000000000025,-0.14000000000000012,3.772,3.97,3.67,0.30000000000000027,-0.1900000000000004,642050,740901,555365,185536,22500
2019-09-01,3.955,4.15,3.82,0.3300000000000005,0.30000000000000027,4.0675,4.2,3.87,0.33000000000000007,0.33000000000000007,3.79,4.0,3.55,0.4500000000000002,0.33999999999999986,4.005,4.15,3.8,0.35000000000000053,0.35000000000000053,787283,1154900,409046,745854,222694
2019-09-08,4.51,4.82,4.15,0.6699999999999999,0.5800000000000001,4.74,4.97,4.31,0.6600000000000001,0.5500000000000007,4.372,4.63,4.01,0.6200000000000001,0.6200000000000001,4.6339999999999995,4.81,4.28,0.5299999999999994,0.5199999999999996,1019846,1516702,588065,928637,-246049
2019-09-15,4.602,4.85,4.36,0.4899999999999993,-0.4899999999999993,4.6178,4.859,4.42,0.43900000000000006,-0.43900000000000006,4.318,4.56,4.18,0.3799999999999999,-0.3799999999999999,4.506,4.79,4.38,0.41000000000000014,-0.40000000000000036,821712,1154591,473302,681289,681289
2019-09-22,4.582,4.77,4.4,0.3699999999999992,0.33999999999999986,4.7700000000000005,4.99,4.57,0.41999999999999993,0.41500000000000004,4.48,4.65,4.3,0.35000000000000053,0.3200000000000003,4.678,4.79,4.55,0.2400000000000002,0.20999999999999996,879499,1307439,441687,865752,-452827
2019-09-29,4.55,4.71,4.28,0.4299999999999997,-0.4299999999999997,4.715,5.26,4.39,0.8700000000000001,-0.3250000000000002,4.3,4.585,3.79,0.7949999999999999,-0.2649999999999997,4.554,4.76,4.35,0.41000000000000014,-0.35999999999999943,1234088,2055654,618824,1436830,-111763
2019-10-06,3.966,4.35,3.44,0.9099999999999997,-0.9099999999999997,4.046,4.45,3.67,0.7800000000000002,-0.7800000000000002,3.6882,4.235,3.25,0.9850000000000003,-0.9850000000000003,3.804,4.31,3.46,0.8499999999999996,-0.6599999999999997,1106939,1599298,775158,824140,690188
