Date,OGZPY_Open_average,OGZPY_Open_max,OGZPY_Open_min,OGZPY_Open_volatility,OGZPY_Open_change,OGZPY_High_average,OGZPY_High_max,OGZPY_High_min,OGZPY_High_volatility,OGZPY_High_change,OGZPY_Low_average,OGZPY_Low_max,OGZPY_Low_min,OGZPY_Low_volatility,OGZPY_Low_change,OGZPY_Close_average,OGZPY_Close_max,OGZPY_Close_min,OGZPY_Close_volatility,OGZPY_Close_change,OGZPY_Volume_average,OGZPY_Volume_max,OGZPY_Volume_min,OGZPY_Volume_volatility,OGZPY_Volume_change
2018-05-27,4.5988,4.64,4.53,0.10999999999999943,0.08000000000000007,4.626799999999999,4.68,4.59,0.08999999999999986,0.08999999999999986,4.556,4.63,4.51,0.1200000000000001,0.1200000000000001,4.5809999999999995,4.635,4.54,0.09499999999999975,0.08499999999999996,406108,549274,263484,285790,-174282
2018-06-03,4.5964,4.66,4.49,0.16999999999999993,-0.1299999999999999,4.6293999999999995,4.69,4.54,0.15000000000000036,-0.09699999999999953,4.572,4.64,4.48,0.15999999999999925,-0.11999999999999922,4.606,4.68,4.5,0.17999999999999972,-0.11000000000000032,380234,720444,190422,530022,-137069
2018-06-10,4.400799999999999,4.47,4.26,0.20999999999999996,-0.20999999999999996,4.417,4.49,4.29,0.20000000000000018,-0.20000000000000018,4.371,4.45,4.235,0.21499999999999986,-0.21499999999999986,4.399,4.48,4.285,0.19500000000000028,-0.19500000000000028,465820,609016,316493,292523,100542
2018-06-17,4.2540000000000004,4.32,4.15,0.16999999999999993,0.16999999999999993,4.298,4.37,4.21,0.16000000000000014,0.11000000000000032,4.2198,4.3,4.129,0.17100000000000026,0.17100000000000026,4.284,4.36,4.21,0.15000000000000036,0.1200000000000001,486168,648078,238549,409529,49800
2018-06-24,4.3922,4.49,4.35,0.14000000000000057,0.14000000000000057,4.418,4.52,4.38,0.13999999999999968,0.13999999999999968,4.372,4.47,4.31,0.16000000000000014,0.16000000000000014,4.404,4.51,4.36,0.14999999999999947,0.14999999999999947,916609,1356412,438555,917857,332008
2018-07-01,4.54025,4.65,4.47,0.1800000000000006,0.1800000000000006,4.575,4.67,4.49,0.17999999999999972,0.17999999999999972,4.52,4.61,4.43,0.1800000000000006,0.1800000000000006,4.5475,4.66,4.43,0.23000000000000043,0.23000000000000043,367015,425690,300341,125349,-48075
2018-07-08,4.64,4.66,4.59,0.07000000000000028,0.0,4.662,4.69,4.62,0.07000000000000028,-0.010000000000000675,4.602,4.66,4.56,0.10000000000000053,-0.040000000000000036,4.627,4.685,4.565,0.11999999999999922,-0.034999999999999254,356443,731448,171226,560222,-66295
2018-07-15,4.37,4.54,4.29,0.25,-0.17999999999999972,4.402,4.6,4.32,0.27999999999999936,-0.20999999999999996,4.3508,4.54,4.27,0.27000000000000046,-0.1900000000000004,4.379,4.56,4.29,0.2699999999999996,-0.1899999999999995,540424,865132,266293,598839,50438
2018-07-22,4.388,4.43,4.37,0.05999999999999961,0.02999999999999936,4.4243999999999994,4.47,4.39,0.08000000000000007,0.019999999999999574,4.368,4.42,4.35,0.07000000000000028,0.07000000000000028,4.393,4.46,4.36,0.09999999999999964,0.09499999999999975,764193,1157465,511157,646308,-441438
2018-07-29,4.444,4.5,4.38,0.1200000000000001,-0.10000000000000053,4.476,4.55,4.41,0.13999999999999968,-0.13999999999999968,4.428,4.48,4.37,0.11000000000000032,-0.11000000000000032,4.464,4.54,4.4,0.13999999999999968,-0.13999999999999968,341636,831352,184325,647027,-572131
2018-08-05,4.3282,4.436,4.22,0.2160000000000002,-0.2160000000000002,4.358,4.46,4.24,0.21999999999999975,-0.21999999999999975,4.294,4.41,4.17,0.2400000000000002,-0.2400000000000002,4.315,4.43,4.205,0.22499999999999964,-0.22499999999999964,322799,440447,246949,193498,193498
2018-08-12,4.1852,4.21,4.15,0.05999999999999961,-0.009999999999999787,4.228,4.26,4.19,0.0699999999999994,-0.040000000000000036,4.162,4.19,4.13,0.0600000000000005,-0.020000000000000462,4.21,4.255,4.165,0.08999999999999986,-0.03500000000000014,327011,423109,166987,256122,-225909
2018-08-19,4.2330000000000005,4.28,4.205,0.07500000000000018,0.04999999999999982,4.264,4.3,4.22,0.08000000000000007,0.009999999999999787,4.198,4.26,4.13,0.1299999999999999,0.02999999999999936,4.2226,4.27,4.133,0.13699999999999957,0.019999999999999574,402982,864232,172999,691233,-65566
2018-08-26,4.3100000000000005,4.32,4.3,0.020000000000000462,-0.020000000000000462,4.358750000000001,4.44,4.31,0.13000000000000078,0.11000000000000032,4.27625,4.3,4.25,0.04999999999999982,0.03500000000000014,4.33,4.43,4.26,0.16999999999999993,0.14999999999999947,364206,480717,288531,192186,181444
2018-09-02,4.296,4.34,4.26,0.08000000000000007,-0.0600000000000005,4.312,4.35,4.29,0.05999999999999961,-0.040000000000000036,4.26,4.3,4.23,0.0699999999999994,-0.05999999999999961,4.2924,4.35,4.26,0.08999999999999986,-0.053000000000000824,493994,863554,212762,650792,-650792
2018-09-09,4.468,4.54,4.31,0.23000000000000043,0.23000000000000043,4.506,4.58,4.38,0.20000000000000018,0.20000000000000018,4.4479999999999995,4.54,4.31,0.23000000000000043,0.23000000000000043,4.474,4.555,4.365,0.1899999999999995,0.1899999999999995,433665,560898,296553,264345,50380
2018-09-16,4.731,4.81,4.65,0.15999999999999925,0.15999999999999925,4.755,4.84,4.68,0.16000000000000014,0.16000000000000014,4.696,4.8,4.65,0.14999999999999947,0.14999999999999947,4.7168,4.819,4.66,0.1589999999999998,0.14400000000000013,787056,1051841,243159,808682,-143509
2018-09-23,4.890000000000001,4.956,4.82,0.13600000000000012,0.13600000000000012,4.934,5.0,4.88,0.1200000000000001,0.08000000000000007,4.874,4.94,4.8,0.14000000000000057,0.09999999999999964,4.908,4.97,4.815,0.15499999999999936,0.09499999999999975,635277,960416,413828,546588,416539
2018-09-30,5.1,5.14,5.0,0.13999999999999968,0.1299999999999999,5.128,5.21,5.0,0.20999999999999996,0.20999999999999996,5.068,5.13,4.97,0.16000000000000014,0.15000000000000036,5.1024,5.205,4.985,0.21999999999999975,0.21999999999999975,988733,2103124,423334,1679790,1585507
2018-10-07,5.07,5.25,4.9,0.34999999999999964,-0.21999999999999975,5.08,5.27,4.92,0.34999999999999964,-0.23999999999999932,4.982,5.19,4.84,0.35000000000000053,-0.23000000000000043,5.0122,5.23,4.87,0.3600000000000003,-0.26500000000000057,644937,1118556,464166,654390,620132
2018-10-14,4.9266,5.025,4.87,0.15500000000000025,-0.07000000000000028,4.974,5.1,4.89,0.20999999999999996,-0.20999999999999996,4.884,4.99,4.78,0.20999999999999996,-0.16999999999999993,4.93,5.06,4.8,0.2599999999999998,-0.2599999999999998,341405,542226,161046,381180,269077
2018-10-21,4.691,4.77,4.615,0.15499999999999936,-0.040000000000000036,4.736,4.8,4.67,0.1299999999999999,-0.07000000000000028,4.656,4.7,4.6,0.10000000000000053,-0.09000000000000075,4.6930000000000005,4.75,4.62,0.1299999999999999,-0.11500000000000021,366137,582458,238809,343649,-212812
2018-10-28,4.6812000000000005,4.71,4.62,0.08999999999999986,0.08000000000000007,4.715,4.75,4.655,0.09499999999999975,0.07500000000000018,4.659,4.7,4.585,0.11500000000000021,0.11500000000000021,4.692,4.725,4.655,0.0699999999999994,0.0699999999999994,347135,518127,245092,273035,-228848
2018-11-04,4.655,4.75,4.5,0.25,-0.2400000000000002,4.6819999999999995,4.81,4.5,0.3099999999999996,-0.2599999999999998,4.624,4.75,4.43,0.3200000000000003,-0.29000000000000004,4.653,4.81,4.44,0.3699999999999992,-0.3199999999999994,337421,514841,177629,337212,337212
2018-11-11,4.589,4.695,4.46,0.23500000000000032,0.23500000000000032,4.618,4.71,4.47,0.2400000000000002,0.2400000000000002,4.5544,4.66,4.38,0.28000000000000025,0.28000000000000025,4.59,4.71,4.38,0.33000000000000007,0.33000000000000007,298518,462247,115085,347162,71477
2018-11-18,4.57425,4.63,4.454,0.17600000000000016,-0.17400000000000038,4.605,4.66,4.51,0.15000000000000036,-0.1299999999999999,4.5455000000000005,4.612,4.44,0.1719999999999997,-0.11999999999999922,4.588,4.652,4.495,0.15700000000000003,-0.09999999999999964,178736,324259,72270,251989,159037
2018-11-25,4.844,5.0,4.57,0.4299999999999997,0.3799999999999999,4.8946,5.01,4.63,0.3799999999999999,0.3730000000000002,4.812,4.94,4.57,0.3700000000000001,0.34999999999999964,4.8580000000000005,4.99,4.595,0.39500000000000046,0.34500000000000064,570380,1371984,171999,1199985,310998
2018-12-02,4.8435,4.895,4.779,0.11599999999999966,-0.040000000000000036,4.885,4.94,4.82,0.1200000000000001,-0.05999999999999961,4.8,4.85,4.75,0.09999999999999964,-0.040000000000000036,4.82125,4.85,4.79,0.05999999999999961,-0.03500000000000014,384635,471499,276680,194819,53946
2018-12-09,4.6922,4.82,4.63,0.1900000000000004,-0.1900000000000004,4.71,4.835,4.635,0.20000000000000018,-0.20000000000000018,4.628,4.7,4.52,0.1800000000000006,-0.1800000000000006,4.6622,4.75,4.54,0.20999999999999996,-0.20999999999999996,669319,1879142,306896,1572246,134100
2018-12-16,4.441,4.53,4.335,0.19500000000000028,-0.19500000000000028,4.477,4.57,4.37,0.20000000000000018,-0.16999999999999993,4.4004,4.51,4.312,0.1979999999999995,-0.1979999999999995,4.418,4.515,4.33,0.1849999999999996,-0.1849999999999996,649646,990020,220338,769682,-646477
2018-12-23,4.373749999999999,4.42,4.31,0.11000000000000032,0.11000000000000032,4.41125,4.45,4.38,0.07000000000000028,0.06500000000000039,4.32625,4.38,4.28,0.09999999999999964,0.09999999999999964,4.38375,4.45,4.32,0.1299999999999999,0.06500000000000039,412761,788536,270381,518155,47437
2018-12-30,4.5545,4.68,4.39,0.29000000000000004,0.29000000000000004,4.635,4.73,4.55,0.1800000000000006,0.1800000000000006,4.545,4.68,4.39,0.29000000000000004,0.29000000000000004,4.6075,4.715,4.495,0.21999999999999975,0.21999999999999975,308187,591702,149498,442204,-335103
2019-01-06,4.724,4.765,4.675,0.08999999999999986,0.055000000000000604,4.774,4.82,4.73,0.08999999999999986,0.03999999999999915,4.714,4.74,4.67,0.07000000000000028,0.04999999999999982,4.7546,4.788,4.715,0.0730000000000004,0.025000000000000355,190151,361445,103346,258099,240917
2019-01-13,4.6785,4.75,4.633,0.11699999999999999,0.07000000000000028,4.72575,4.77,4.7,0.0699999999999994,0.056999999999999496,4.665,4.72,4.63,0.08999999999999986,0.05999999999999961,4.702500000000001,4.745,4.675,0.07000000000000028,0.054999999999999716,390525,854148,153939,700209,-483877
2019-01-20,4.789,4.86,4.7,0.16000000000000014,0.1200000000000001,4.821,4.88,4.74,0.13999999999999968,0.08999999999999986,4.764,4.84,4.68,0.16000000000000014,0.08999999999999986,4.8014,4.872,4.705,0.16699999999999982,0.08499999999999996,357012,481528,89120,392408,-128148
2019-01-27,4.9190000000000005,4.95,4.87,0.08000000000000007,0.04999999999999982,4.946,5.0,4.88,0.1200000000000001,0.07000000000000028,4.896,4.94,4.84,0.10000000000000053,0.07000000000000028,4.920599999999999,4.975,4.848,0.12699999999999978,0.07699999999999996,324204,557883,235980,321903,-65411
2019-02-03,4.8692,4.94,4.81,0.13000000000000078,-0.10000000000000053,4.8912,4.97,4.8260000000000005,0.14399999999999924,-0.08999999999999986,4.83,4.93,4.73,0.1999999999999993,-0.10999999999999943,4.853,4.95,4.775,0.17499999999999982,-0.10000000000000053,198603,287796,94019,193777,148627
2019-02-10,4.7585,4.91,4.61,0.2999999999999998,-0.2160000000000002,4.7975,4.94,4.66,0.28000000000000025,-0.1900000000000004,4.70725,4.88,4.579,0.30100000000000016,-0.1899999999999995,4.74375,4.895,4.64,0.2549999999999999,-0.15499999999999936,400859,460237,361214,99023,71817
2019-02-17,4.645,4.68,4.6,0.08000000000000007,0.07000000000000028,4.678,4.705,4.65,0.054999999999999716,0.054999999999999716,4.628,4.65,4.58,0.07000000000000028,0.07000000000000028,4.6530000000000005,4.665,4.635,0.03000000000000025,0.01499999999999968,427292,556342,316561,239781,15101
2019-02-24,4.698,4.775,4.65,0.125,0.009999999999999787,4.721,4.775,4.68,0.09500000000000064,-0.040000000000000036,4.656,4.71,4.6,0.11000000000000032,-0.05000000000000071,4.687,4.72,4.64,0.08000000000000007,-0.05000000000000071,195278,245192,89089,156103,138888
2019-03-03,4.575,4.63,4.5,0.1299999999999999,-0.10500000000000043,4.592,4.64,4.5,0.13999999999999968,-0.05999999999999961,4.537999999999999,4.6,4.47,0.1299999999999999,-0.08000000000000007,4.562,4.62,4.495,0.125,-0.04499999999999993,331763,431564,205879,225685,217482
2019-03-10,4.632,4.78,4.56,0.22000000000000064,0.22000000000000064,4.672,4.8,4.59,0.20999999999999996,0.20999999999999996,4.62,4.78,4.54,0.2400000000000002,0.2400000000000002,4.649,4.79,4.57,0.21999999999999975,0.21999999999999975,370115,803341,128230,675111,267203
2019-03-17,4.742,4.8,4.65,0.14999999999999947,-0.1299999999999999,4.7700000000000005,4.83,4.7,0.1299999999999999,-0.08999999999999986,4.7074,4.77,4.61,0.15999999999999925,-0.09699999999999953,4.743,4.82,4.64,0.1800000000000006,-0.07999999999999918,242995,479851,80208,399643,-399643
2019-03-24,4.5968,4.67,4.53,0.13999999999999968,-0.03000000000000025,4.624,4.7,4.57,0.1299999999999999,0.020000000000000462,4.562,4.635,4.495,0.13999999999999968,0.03500000000000014,4.5889999999999995,4.685,4.52,0.16500000000000004,0.0649999999999995,290022,552501,170635,381866,-89196
2019-03-31,4.7718,4.88,4.67,0.20999999999999996,0.20999999999999996,4.808,4.9,4.71,0.1900000000000004,0.1900000000000004,4.756,4.86,4.65,0.20999999999999996,0.20999999999999996,4.778,4.895,4.68,0.21499999999999986,0.21499999999999986,415365,747136,222300,524836,451067
2019-04-07,4.958,5.06,4.91,0.14999999999999947,-0.07000000000000028,4.9646,5.07,4.91,0.16000000000000014,-0.07699999999999996,4.916,5.03,4.85,0.1800000000000006,-0.07000000000000028,4.9270000000000005,5.03,4.85,0.1800000000000006,-0.054999999999999716,567326,826322,284114,542208,228803
2019-04-14,5.0337499999999995,5.12,4.93,0.1900000000000004,0.1200000000000001,5.0775,5.14,5.04,0.09999999999999964,0.010000000000000675,4.985,5.04,4.92,0.1200000000000001,0.07000000000000028,5.0329999999999995,5.06,5.012,0.04800000000000004,0.0,512953,818711,159917,658794,-219899
2019-04-21,4.9517999999999995,5.02,4.89,0.1299999999999999,-0.03999999999999915,4.9836,5.06,4.89,0.16999999999999993,-0.0019999999999997797,4.923,5.0,4.86,0.13999999999999968,-0.040000000000000036,4.963,5.05,4.86,0.1899999999999995,-0.009999999999999787,230018,283510,168196,115314,44231
2019-04-28,5.034,5.06,5.0,0.05999999999999961,-0.05999999999999961,5.048,5.077,5.015,0.06200000000000028,-0.04499999999999993,4.996,5.04,4.96,0.08000000000000007,-0.040000000000000036,5.02,5.05,5.005,0.04499999999999993,-0.01499999999999968,216525,292450,108116,184334,20917
2019-05-05,4.982,5.04,4.94,0.09999999999999964,-0.08999999999999986,4.998,5.05,4.96,0.08999999999999986,-0.08999999999999986,4.9510000000000005,4.995,4.92,0.07500000000000018,-0.0600000000000005,4.969,4.997,4.92,0.07699999999999996,-0.07000000000000028,259924,366123,143490,222633,-135111
2019-05-12,6.001,6.155,5.56,0.5950000000000006,0.5950000000000006,6.146,6.27,6.01,0.2599999999999998,0.20999999999999996,5.972,6.15,5.49,0.6600000000000001,0.6600000000000001,6.0974,6.21,5.987,0.22299999999999986,0.1900000000000004,3756589,8112046,290701,7821345,-7130559
2019-05-19,6.405,6.46,6.36,0.09999999999999964,-0.04999999999999982,6.455,6.54,6.37,0.16999999999999993,-0.16999999999999993,6.327500000000001,6.42,6.15,0.2699999999999996,-0.20999999999999996,6.3925,6.515,6.22,0.29499999999999993,-0.29499999999999993,3061684,4308545,1884809,2423736,-1000144
2019-05-26,6.5120000000000005,7.17,6.24,0.9299999999999997,0.9299999999999997,6.599,7.24,6.26,0.9800000000000004,0.9800000000000004,6.442,7.09,6.05,1.04,1.04,6.516,7.15,6.16,0.9900000000000002,0.9900000000000002,1703402,2556670,756461,1800209,-1326590
2019-06-02,7.0338,7.109,6.94,0.1689999999999996,0.1689999999999996,7.09,7.14,7.02,0.1200000000000001,0.019999999999999574,6.9724,7.072,6.8,0.27200000000000024,0.27200000000000024,7.0489999999999995,7.12,6.97,0.15000000000000036,0.11000000000000032,1441010,2441397,508363,1933034,244500
2019-06-09,7.188,7.22,7.15,0.0699999999999994,-0.04999999999999982,7.21,7.23,7.19,0.040000000000000036,-0.02999999999999936,7.112,7.19,7.03,0.16000000000000014,-0.08000000000000007,7.1468,7.21,7.084,0.12600000000000033,-0.10000000000000053,391323,659805,223135,436670,-309084
2019-06-16,7.24,7.315,7.135,0.1800000000000006,0.1800000000000006,7.278,7.35,7.2,0.14999999999999947,0.14999999999999947,7.208,7.29,7.12,0.16999999999999993,0.16000000000000014,7.256,7.35,7.19,0.15999999999999925,0.15999999999999925,502509,868344,201100,667244,-423464
2019-06-23,7.4239999999999995,7.83,7.3,0.5300000000000002,0.5300000000000002,7.4472000000000005,7.84,7.325,0.5149999999999997,0.5149999999999997,7.37,7.7,7.25,0.4500000000000002,0.4500000000000002,7.4,7.71,7.3,0.41000000000000014,0.40000000000000036,603725,1508311,144503,1363808,919173
2019-06-30,7.7787500000000005,7.84,7.695,0.14499999999999957,0.0649999999999995,7.815,7.86,7.73,0.1299999999999999,0.07999999999999918,7.7475,7.81,7.68,0.1299999999999999,0.0600000000000005,7.7755,7.85,7.69,0.15999999999999925,0.06200000000000028,697118,1098869,429681,669188,-93245
2019-07-07,7.7802,7.871,7.72,0.1510000000000007,-0.08000000000000007,7.797,7.885,7.73,0.15499999999999936,-0.07999999999999918,7.714,7.82,7.56,0.2600000000000007,-0.1900000000000004,7.748,7.87,7.59,0.28000000000000025,-0.17999999999999972,647156,1795045,213591,1581454,1581454
2019-07-14,7.014,7.45,6.87,0.5800000000000001,-0.5800000000000001,7.042,7.51,6.89,0.6200000000000001,-0.6099999999999994,6.9548,7.43,6.78,0.6499999999999995,-0.6059999999999999,6.998,7.5,6.81,0.6900000000000004,-0.665,502390,639861,375636,264225,-264225
2019-07-21,7.09,7.41,6.73,0.6799999999999997,0.5499999999999998,7.109,7.415,6.76,0.6550000000000002,0.5499999999999998,6.986,7.35,6.64,0.71,0.5499999999999998,7.044,7.4,6.64,0.7600000000000007,0.5700000000000003,1202130,3115968,232228,2883740,1305884
2019-07-28,7.204,7.46,6.85,0.6100000000000003,-0.5600000000000005,7.22,7.49,6.87,0.6200000000000001,-0.5599999999999996,7.086,7.35,6.74,0.6099999999999994,-0.6099999999999994,7.12,7.43,6.75,0.6799999999999997,-0.6799999999999997,1220842,2714009,408617,2305392,2305392
2019-08-04,6.9718,7.075,6.89,0.1850000000000005,0.043999999999999595,7.014,7.09,6.95,0.13999999999999968,0.03000000000000025,6.944,7.05,6.89,0.16000000000000014,0.05000000000000071,6.9816,7.07,6.9,0.16999999999999993,0.0699999999999994,309968,525403,166068,359335,-84210
2019-08-11,6.7904,6.87,6.7,0.16999999999999993,-0.16999999999999993,6.8709999999999996,7.09,6.76,0.33000000000000007,-0.33000000000000007,6.7620000000000005,6.86,6.67,0.1900000000000004,-0.16999999999999993,6.8324,7.04,6.68,0.3600000000000003,-0.28000000000000025,390865,694883,145882,549001,61588
2019-08-18,6.9479999999999995,7.04,6.88,0.16000000000000014,-0.009999999999999787,6.982,7.06,6.92,0.13999999999999968,-0.020000000000000462,6.899,6.99,6.843999999999999,0.1460000000000008,0.016000000000000902,6.9304,7.05,6.85,0.20000000000000018,-0.0420000000000007,325287,731634,104209,627425,-113854
2019-08-25,6.84375,6.961,6.71,0.25100000000000033,0.23899999999999988,6.8725000000000005,6.97,6.75,0.21999999999999975,0.20000000000000018,6.7875,6.92,6.64,0.28000000000000025,0.22000000000000064,6.84275,6.97,6.7,0.2699999999999996,0.1899999999999995,506219,1028444,301841,726603,-726603
2019-09-01,7.0062,7.1,6.83,0.2699999999999996,0.25100000000000033,7.046,7.11,6.88,0.23000000000000043,0.21999999999999975,6.988,7.07,6.82,0.25,0.25,7.0258,7.09,6.87,0.21999999999999975,0.21999999999999975,177551,344843,104882,239961,239961
2019-09-08,7.1418,7.24,7.09,0.15000000000000036,0.15000000000000036,7.186,7.31,7.15,0.15999999999999925,0.15999999999999925,7.117999999999999,7.22,7.05,0.16999999999999993,0.16999999999999993,7.146,7.29,7.05,0.2400000000000002,0.2400000000000002,274777,557497,75884,481613,205904
2019-09-15,7.1606,7.24,7.1,0.14000000000000057,-0.14000000000000057,7.206,7.24,7.17,0.07000000000000028,-0.040000000000000036,7.1259999999999994,7.16,7.09,0.07000000000000028,-0.0600000000000005,7.1552,7.182,7.12,0.06200000000000028,-0.03399999999999981,221761,395988,82672,313316,136207
2019-09-22,7.0686,7.15,6.95,0.20000000000000018,-0.1979999999999995,7.086,7.16,6.96,0.20000000000000018,-0.1900000000000004,7.0034,7.097,6.9,0.19700000000000006,-0.14999999999999947,7.032,7.16,6.9,0.2599999999999998,-0.14999999999999947,253019,427173,169085,258088,212213
2019-09-29,6.846,6.9,6.76,0.14000000000000057,0.0,6.878,6.95,6.84,0.11000000000000032,0.04999999999999982,6.802,6.89,6.75,0.13999999999999968,0.0699999999999994,6.834,6.91,6.8,0.11000000000000032,0.07000000000000028,200373,377891,108529,269362,-2193
