Date,IQ Hedge Macro TrackerEtf_Open_average,IQ Hedge Macro TrackerEtf_Open_max,IQ Hedge Macro TrackerEtf_Open_min,IQ Hedge Macro TrackerEtf_Open_volatility,IQ Hedge Macro TrackerEtf_Open_change,IQ Hedge Macro TrackerEtf_High_average,IQ Hedge Macro TrackerEtf_High_max,IQ Hedge Macro TrackerEtf_High_min,IQ Hedge Macro TrackerEtf_High_volatility,IQ Hedge Macro TrackerEtf_High_change,IQ Hedge Macro TrackerEtf_Low_average,IQ Hedge Macro TrackerEtf_Low_max,IQ Hedge Macro TrackerEtf_Low_min,IQ Hedge Macro TrackerEtf_Low_volatility,IQ Hedge Macro TrackerEtf_Low_change,IQ Hedge Macro TrackerEtf_Close_average,IQ Hedge Macro TrackerEtf_Close_max,IQ Hedge Macro TrackerEtf_Close_min,IQ Hedge Macro TrackerEtf_Close_volatility,IQ Hedge Macro TrackerEtf_Close_change
2018-07-29,26.3,26.3,26.3,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.3,26.3,26.3,0.0,0.0
2018-08-05,26.19,26.19,26.19,0.0,0.0,26.19,26.19,26.19,0.0,0.0,26.19,26.19,26.19,0.0,0.0,26.19,26.19,26.19,0.0,0.0
2018-08-12,26.14,26.14,26.14,0.0,0.0,26.14,26.14,26.14,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.06,26.06,26.06,0.0,0.0
2018-08-19,26.21,26.21,26.21,0.0,0.0,26.21,26.21,26.21,0.0,0.0,26.21,26.21,26.21,0.0,0.0,26.21,26.21,26.21,0.0,0.0
2018-08-26,26.21,26.21,26.21,0.0,0.0,26.21,26.21,26.21,0.0,0.0,26.18,26.18,26.18,0.0,0.0,26.21,26.21,26.21,0.0,0.0
2018-09-02,25.94,25.94,25.94,0.0,0.0,25.94,25.94,25.94,0.0,0.0,25.94,25.94,25.94,0.0,0.0,25.94,25.94,25.94,0.0,0.0
2018-09-09,26.09,26.09,26.09,0.0,0.0,26.09,26.09,26.09,0.0,0.0,26.09,26.09,26.09,0.0,0.0,26.09,26.09,26.09,0.0,0.0
2018-09-16,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2018-09-23,26.26,26.26,26.26,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.26,26.26,26.26,0.0,0.0
2018-09-30,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0
2018-10-07,25.66,25.66,25.66,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.7,25.7,25.7,0.0,0.0
2018-10-14,26.75,26.75,26.75,0.0,0.0,26.75,26.75,26.75,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.81,25.81,25.81,0.0,0.0
2018-10-21,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2018-10-28,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2018-11-04,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0
2018-11-11,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2018-11-18,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2018-11-25,25.76,25.76,25.76,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2018-12-02,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2018-12-09,25.48,25.48,25.48,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2018-12-16,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0
2018-12-23,24.94,24.94,24.94,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2018-12-30,25.05,25.05,25.05,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2019-01-06,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2019-01-13,25.53,25.53,25.53,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2019-01-20,25.59,25.59,25.59,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2019-01-27,25.75,25.75,25.75,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.74,25.74,25.74,0.0,0.0
2019-02-03,25.66,25.66,25.66,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2019-02-10,25.83,25.83,25.83,0.0,0.0,25.84,25.84,25.84,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.84,25.84,25.84,0.0,0.0
2019-02-17,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0
2019-02-24,26.01,26.01,26.01,0.0,0.0,26.01,26.01,26.01,0.0,0.0,25.97,25.97,25.97,0.0,0.0,25.98,25.98,25.98,0.0,0.0
2019-03-03,25.77,25.77,25.77,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.82,25.82,25.82,0.0,0.0
2019-03-10,26.04,26.04,26.04,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.04,26.04,26.04,0.0,0.0,26.04,26.04,26.04,0.0,0.0
2019-03-17,25.95,25.95,25.95,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.95,25.95,25.95,0.0,0.0
2019-03-24,26.04,26.04,26.04,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.04,26.04,26.04,0.0,0.0,26.06,26.06,26.06,0.0,0.0
2019-03-31,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2019-04-07,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2019-04-14,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0
2019-04-21,26.23,26.23,26.23,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2019-04-28,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2019-05-05,25.96,25.96,25.96,0.0,0.0,26.0,26.0,26.0,0.0,0.0,25.96,25.96,25.96,0.0,0.0,26.0,26.0,26.0,0.0,0.0
2019-05-12,25.87,25.87,25.87,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.87,25.87,25.87,0.0,0.0,25.87,25.87,25.87,0.0,0.0
2019-05-19,25.74,25.74,25.74,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.74,25.74,25.74,0.0,0.0
2019-05-26,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2019-06-02,25.9,25.9,25.9,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.9,25.9,25.9,0.0,0.0
2019-06-09,25.91,25.91,25.91,0.0,0.0,25.91,25.91,25.91,0.0,0.0,25.91,25.91,25.91,0.0,0.0,25.91,25.91,25.91,0.0,0.0
2019-06-16,26.2,26.2,26.2,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.2,26.2,26.2,0.0,0.0
2019-06-23,26.26,26.26,26.26,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.26,26.26,26.26,0.0,0.0
2019-06-30,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2019-07-07,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2019-07-14,26.3,26.3,26.3,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.3,26.3,26.3,0.0,0.0
2019-07-21,26.33,26.33,26.33,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.35,26.35,26.35,0.0,0.0
2019-07-28,26.04,26.04,26.04,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.03,26.03,26.03,0.0,0.0,26.03,26.03,26.03,0.0,0.0
2019-08-04,25.94,25.94,25.94,0.0,0.0,25.94,25.94,25.94,0.0,0.0,25.94,25.94,25.94,0.0,0.0,25.94,25.94,25.94,0.0,0.0
2019-08-11,25.9,25.9,25.9,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.89,25.89,25.89,0.0,0.0
2019-08-18,25.89,25.89,25.89,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.82,25.82,25.82,0.0,0.0
2019-08-25,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0
2019-09-01,26.22,26.22,26.22,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.2,26.2,26.2,0.0,0.0
2019-09-08,26.36,26.36,26.36,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.36,26.36,26.36,0.0,0.0
2019-09-15,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.3,26.3,26.3,0.0,0.0
2019-09-22,26.1,26.1,26.1,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.1,26.1,26.1,0.0,0.0
2019-09-29,26.07,26.07,26.07,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2019-10-06,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2019-10-13,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2019-10-20,26.4,26.4,26.4,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2019-10-27,26.48,26.48,26.48,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2019-11-03,26.55,26.55,26.55,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2019-11-10,26.48,26.48,26.48,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.48,26.48,26.48,0.0,0.0
2019-11-17,26.46,26.46,26.46,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.46,26.46,26.46,0.0,0.0
2019-11-24,26.49,26.49,26.49,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2019-12-01,26.54,26.54,26.54,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2019-12-08,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2019-12-15,26.85,26.85,26.85,0.0,0.0,26.85,26.85,26.85,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.82,26.82,26.82,0.0,0.0
2019-12-22,26.93,26.93,26.93,0.0,0.0,27.02,27.02,27.02,0.0,0.0,26.93,26.93,26.93,0.0,0.0,27.02,27.02,27.02,0.0,0.0
2019-12-29,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0
