Date,CIDM_Open_average,CIDM_Open_max,CIDM_Open_min,CIDM_Open_volatility,CIDM_Open_change,CIDM_High_average,CIDM_High_max,CIDM_High_min,CIDM_High_volatility,CIDM_High_change,CIDM_Low_average,CIDM_Low_max,CIDM_Low_min,CIDM_Low_volatility,CIDM_Low_change,CIDM_Close_average,CIDM_Close_max,CIDM_Close_min,CIDM_Close_volatility,CIDM_Close_change,CIDM_Volume_average,CIDM_Volume_max,CIDM_Volume_min,CIDM_Volume_volatility,CIDM_Volume_change
2018-01-14,1.378,1.39,1.37,0.019999999999999796,0.019999999999999796,1.44766,1.55,1.39,0.16000000000000014,0.040000000000000036,1.35602,1.37,1.35,0.020000000000000018,0.010099999999999998,1.38978,1.4289,1.36,0.06889999999999996,0.03890000000000016,218929,536266,18081,518185,29082
2018-01-21,1.4016799999999998,1.4284,1.39,0.03839999999999999,-0.03839999999999999,1.4151,1.4308,1.41,0.02080000000000015,-0.02080000000000015,1.3784,1.392,1.37,0.021999999999999797,-0.009999999999999787,1.39408,1.4,1.3804,0.01959999999999984,-0.010000000000000009,21915,31052,14120,16932,-14481
2018-01-28,1.362,1.38,1.33,0.04999999999999982,-0.04999999999999982,1.38238,1.4,1.36,0.039999999999999813,-0.026899999999999924,1.334,1.37,1.24,0.13000000000000012,-0.13000000000000012,1.344,1.38,1.27,0.10999999999999988,-0.10999999999999988,40298,92704,5422,87282,75050
2018-02-04,1.27296,1.34,1.23,0.1100000000000001,0.03479999999999994,1.3015,1.35,1.265,0.08500000000000019,-0.0050000000000001155,1.23514,1.251,1.23,0.020999999999999908,0.0,1.25112,1.28,1.23,0.050000000000000044,-0.010000000000000009,8953,13283,2533,10750,-578
2018-02-11,1.275025,1.32,1.24,0.08000000000000007,0.030000000000000027,1.3059500000000002,1.34,1.27,0.07000000000000006,-0.023800000000000043,1.2353,1.25,1.23,0.020000000000000018,-0.0012000000000000899,1.2675,1.3,1.245,0.05499999999999994,-0.019999999999999796,34719,69688,5489,64199,43002
2018-02-18,1.246,1.27,1.21,0.06000000000000005,-0.030000000000000027,1.27548,1.3374,1.25,0.08739999999999992,0.08739999999999992,1.218,1.23,1.21,0.020000000000000018,-0.010000000000000009,1.24204,1.3,1.21,0.09000000000000008,0.07000000000000006,30109,61809,6713,55096,43304
2018-02-25,1.294,1.3,1.29,0.010000000000000009,-0.010000000000000009,1.316,1.33,1.3,0.030000000000000027,0.020000000000000018,1.24526,1.28,1.21,0.07000000000000006,0.020100000000000007,1.288,1.31,1.25,0.06000000000000005,0.020000000000000018,19933,39364,11105,28259,-3874
2018-03-04,1.296,1.32,1.26,0.06000000000000005,0.0,1.3478,1.35,1.34,0.010000000000000009,0.010000000000000009,1.28948,1.32,1.26,0.06000000000000005,0.030000000000000027,1.31004,1.33,1.29,0.040000000000000036,0.01990000000000003,9665,16847,4867,11980,5345
2018-03-11,1.33,1.35,1.3,0.050000000000000044,-0.030000000000000027,1.342,1.35,1.32,0.030000000000000027,-0.030000000000000027,1.3042,1.33,1.28,0.050000000000000044,-0.050000000000000044,1.32602,1.35,1.28,0.07000000000000006,-0.05010000000000003,17737,29075,11203,17872,-9584
2018-03-18,1.30714,1.3623,1.261,0.10130000000000017,0.10130000000000017,1.3704,1.422,1.33,0.09199999999999986,0.09199999999999986,1.30114,1.3623,1.261,0.10130000000000017,0.10130000000000017,1.3469600000000002,1.3948,1.29,0.1048,0.1048,10704,24009,3418,20591,9713
2018-03-25,1.375,1.4,1.33,0.06999999999999984,0.010000000000000009,1.415,1.44,1.39,0.050000000000000044,-0.040000000000000036,1.320025,1.34,1.28,0.06000000000000005,-0.00990000000000002,1.36615,1.402,1.3126,0.08939999999999992,-0.02200000000000002,32639,87093,11396,75697,-70494
2018-04-01,1.364,1.39,1.33,0.05999999999999983,-0.04999999999999982,1.39062,1.4,1.3769,0.0230999999999999,-0.020000000000000018,1.34288,1.38,1.31,0.06999999999999984,-0.020000000000000018,1.356,1.39,1.31,0.07999999999999985,-0.010000000000000009,13480,35455,2863,32592,-20733
2018-04-08,1.384,1.39,1.38,0.010000000000000009,-0.010000000000000009,1.432,1.52,1.39,0.13000000000000012,-0.10000000000000009,1.35738,1.37,1.35,0.020000000000000018,-0.0132000000000001,1.38842,1.4121,1.36,0.05209999999999981,-0.03210000000000002,89094,349141,11971,337170,-335190
2018-04-15,1.414,1.52,1.37,0.1499999999999999,0.1499999999999999,1.482,1.57,1.42,0.15000000000000013,0.13000000000000012,1.4,1.47,1.37,0.09999999999999987,0.09999999999999987,1.45,1.53,1.39,0.14000000000000012,0.1200000000000001,138742,527210,13709,513501,69690
2018-04-22,1.59,1.66,1.52,0.1399999999999999,0.10000000000000009,1.6255,1.68,1.5485,0.13149999999999995,0.13149999999999995,1.5486,1.61,1.432,0.17800000000000016,0.11900000000000022,1.596,1.65,1.52,0.1299999999999999,0.1299999999999999,97576,222683,19780,202903,46369
2018-04-29,1.636,1.65,1.62,0.029999999999999805,0.0,1.64732,1.6616,1.635,0.026599999999999957,-0.011600000000000055,1.61002,1.63,1.5801,0.04989999999999983,0.029999999999999805,1.63418,1.65,1.62,0.029999999999999805,0.020000000000000018,33420,93566,8333,85233,-67977
2018-05-06,1.642,1.65,1.62,0.029999999999999805,0.0,1.66,1.68,1.65,0.030000000000000027,0.030000000000000027,1.6122,1.63,1.6,0.029999999999999805,0.020999999999999908,1.64332,1.66,1.63,0.030000000000000027,0.030000000000000027,51290,94608,32483,62125,-6519
2018-05-13,1.638,1.65,1.62,0.029999999999999805,0.010000000000000009,1.658,1.7,1.63,0.07000000000000006,0.050000000000000044,1.60182,1.6329,1.57,0.06289999999999996,-0.02190000000000003,1.638,1.66,1.62,0.039999999999999813,0.010000000000000009,56900,173387,8428,164959,164246
2018-05-20,1.6902249999999999,1.7309,1.65,0.0809000000000002,0.07090000000000019,1.7202250000000001,1.7309,1.7,0.03090000000000015,0.03090000000000015,1.634,1.646,1.62,0.0259999999999998,-0.016000000000000014,1.6789999999999998,1.72,1.646,0.07400000000000007,0.04400000000000004,61845,110970,15223,95747,-59967
2018-05-27,1.612,1.66,1.58,0.07999999999999985,-0.07999999999999985,1.618,1.67,1.58,0.08999999999999986,-0.08999999999999986,1.54978,1.5769,1.51,0.06689999999999996,-0.06689999999999996,1.57,1.6,1.51,0.09000000000000008,-0.09000000000000008,40517,80593,18616,61977,2570
2018-06-03,1.506,1.55,1.47,0.08000000000000007,-0.040000000000000036,1.53,1.56,1.52,0.040000000000000036,0.010000000000000009,1.46628,1.4857,1.45,0.035700000000000065,0.009100000000000108,1.488,1.51,1.46,0.050000000000000044,-0.020000000000000018,115194,318425,29359,289066,-18006
2018-06-10,1.4802,1.5,1.47,0.030000000000000027,-0.030000000000000027,1.50952,1.53,1.5,0.030000000000000027,0.017400000000000082,1.43766,1.4583,1.4,0.05830000000000002,-0.008299999999999974,1.47252,1.5126,1.44,0.0726,-0.05259999999999998,72417,130522,15614,114908,-54195
2018-06-17,1.5222,1.56,1.47,0.09000000000000008,0.050000000000000044,1.56026,1.57,1.54,0.030000000000000027,0.008700000000000152,1.48478,1.52,1.45,0.07000000000000006,-0.020000000000000018,1.528,1.55,1.52,0.030000000000000027,-0.010000000000000009,54078,115680,19711,95969,29782
2018-06-24,1.594,1.75,1.54,0.20999999999999996,-0.20999999999999996,1.65902,1.81,1.58,0.22999999999999998,-0.22999999999999998,1.52694,1.55,1.4801,0.06990000000000007,0.059900000000000064,1.568,1.59,1.55,0.040000000000000036,-0.010000000000000009,43840,138318,6726,131592,-131592
2018-07-01,1.5575,1.58,1.52,0.06000000000000005,-0.010000000000000009,1.5975000000000001,1.62,1.58,0.040000000000000036,0.030000000000000027,1.5375,1.56,1.5,0.06000000000000005,-0.010000000000000009,1.57375,1.62,1.54,0.08000000000000007,-0.020000000000000018,20236,61687,2622,59065,157
2018-07-08,1.538,1.59,1.5,0.09000000000000008,-0.040000000000000036,1.554,1.61,1.5,0.1100000000000001,-0.1100000000000001,1.486,1.54,1.45,0.09000000000000008,-0.09000000000000008,1.504,1.56,1.46,0.10000000000000009,-0.10000000000000009,8731,13013,4344,8669,310
2018-07-15,1.49582,1.52,1.4716,0.0484,0.02750000000000008,1.52566,1.53,1.52,0.010000000000000009,-0.010000000000000009,1.47784,1.5,1.4492,0.050799999999999956,0.050799999999999956,1.508,1.52,1.48,0.040000000000000036,0.0,11049,21177,1710,19467,-7932
2018-07-22,1.53948,1.5684,1.51,0.05840000000000001,-0.018799999999999928,1.55344,1.5684,1.54,0.02839999999999998,-0.018799999999999928,1.49932,1.5,1.4966,0.0034000000000000696,-0.0034000000000000696,1.52426,1.55,1.5,0.050000000000000044,-0.028699999999999948,6173,12022,1913,10109,-1343
2018-07-29,1.474,1.52,1.41,0.1100000000000001,0.030000000000000027,1.5348,1.569,1.51,0.05899999999999994,0.014999999999999902,1.4502,1.49,1.41,0.08000000000000007,0.049000000000000155,1.4802,1.511,1.42,0.09099999999999997,0.030999999999999917,16784,43641,3084,40557,-39396
2018-08-05,1.537,1.555,1.52,0.03499999999999992,-0.020000000000000018,1.5449,1.555,1.5295,0.025499999999999856,-0.010499999999999954,1.49834,1.5472,1.45,0.09719999999999995,-0.040000000000000036,1.5145,1.55,1.45,0.10000000000000009,-0.050000000000000044,8580,21129,1275,19854,19544
2018-08-12,1.43358,1.49,1.3866,0.10339999999999994,-0.06869999999999998,1.45664,1.55,1.3928,0.1572,-0.1572,1.37828,1.45,1.32,0.1299999999999999,-0.09060000000000001,1.42574,1.5325,1.3762,0.15629999999999988,-0.15629999999999988,25080,34327,10513,23814,7438
2018-08-19,1.41962,1.6,1.3,0.30000000000000004,-0.05810000000000004,1.46,1.6,1.41,0.19000000000000017,-0.020000000000000018,1.3550200000000001,1.4080000000000001,1.3,0.1080000000000001,-0.027599999999999847,1.3795600000000001,1.42,1.3,0.11999999999999988,-0.11499999999999999,20061,43592,2773,40819,-2339
2018-08-26,1.2783,1.31,1.2463,0.06370000000000009,-0.06370000000000009,1.3058,1.34,1.26,0.08000000000000007,-0.08000000000000007,1.22905,1.25,1.21,0.040000000000000036,-0.040000000000000036,1.255,1.27,1.25,0.020000000000000018,0.0,19180,31282,9198,22084,-16069
2018-09-02,1.2175,1.25,1.2,0.050000000000000044,-0.050000000000000044,1.240825,1.25,1.2233,0.026699999999999946,-0.026699999999999946,1.1205,1.21,0.9775,0.23249999999999993,-0.23249999999999993,1.171025,1.24,1.01,0.22999999999999998,-0.22409999999999997,30193,51229,5190,46039,23577
2018-09-09,1.2507000000000001,1.35,1.1,0.25,0.20999999999999996,1.348,1.41,1.31,0.09999999999999987,-0.09999999999999987,1.2247000000000001,1.27,1.1,0.16999999999999993,0.16999999999999993,1.31634,1.35,1.27,0.08000000000000007,-0.07169999999999987,39944,147643,3541,144102,-144102
2018-09-16,1.25602,1.28,1.24,0.040000000000000036,-0.040000000000000036,1.292,1.31,1.27,0.040000000000000036,-0.040000000000000036,1.2017,1.2749,1.0585,0.21639999999999993,-0.09489999999999998,1.25784,1.2749,1.2343,0.04059999999999997,-0.004899999999999904,19535,60046,1422,58624,4636
2018-09-23,1.19886,1.25,1.1743,0.0757000000000001,-0.07000000000000006,1.22398,1.28,1.18,0.10000000000000009,-0.06000000000000005,1.1672,1.1859,1.1501,0.035800000000000054,-0.025900000000000034,1.18656,1.215,1.16,0.05500000000000016,-0.025000000000000133,13942,23068,8157,14911,-6688
