Date,PEIX_Open_average,PEIX_Open_max,PEIX_Open_min,PEIX_Open_volatility,PEIX_Open_change,PEIX_High_average,PEIX_High_max,PEIX_High_min,PEIX_High_volatility,PEIX_High_change,PEIX_Low_average,PEIX_Low_max,PEIX_Low_min,PEIX_Low_volatility,PEIX_Low_change,PEIX_Close_average,PEIX_Close_max,PEIX_Close_min,PEIX_Close_volatility,PEIX_Close_change,PEIX_Volume_average,PEIX_Volume_max,PEIX_Volume_min,PEIX_Volume_volatility,PEIX_Volume_change
2018-01-14,4.5600000000000005,4.75,4.45,0.2999999999999998,-0.25,4.63,4.75,4.5,0.25,-0.09999999999999964,4.445,4.5,4.4,0.09999999999999964,-0.04999999999999982,4.5600000000000005,4.65,4.45,0.20000000000000018,0.0,293589,515681,172248,343433,-343433
2018-01-21,4.5200000000000005,4.65,4.45,0.20000000000000018,-0.20000000000000018,4.5486,4.65,4.45,0.20000000000000018,-0.20000000000000018,4.3950000000000005,4.55,4.25,0.2999999999999998,-0.2999999999999998,4.46,4.6,4.35,0.25,-0.25,343290,583403,186318,397085,397085
2018-01-28,4.1899999999999995,4.35,4.05,0.2999999999999998,-0.25,4.26,4.35,4.15,0.1999999999999993,-0.1999999999999993,4.05,4.25,3.8,0.4500000000000002,-0.4500000000000002,4.12,4.3,3.85,0.44999999999999973,-0.44999999999999973,339418,479715,257645,222070,114559
2018-02-04,3.68,3.75,3.6,0.1499999999999999,-0.04999999999999982,3.84,3.95,3.75,0.20000000000000018,-0.10000000000000009,3.6,3.65,3.55,0.10000000000000009,0.0,3.685,3.8,3.625,0.17499999999999982,0.1499999999999999,311328,399334,256020,143314,-93385
2018-02-11,3.925,4.2,3.75,0.4500000000000002,0.4500000000000002,4.1,4.3,3.9,0.3999999999999999,0.3999999999999999,3.9000000000000004,4.15,3.75,0.40000000000000036,0.40000000000000036,4.0375,4.25,3.8,0.4500000000000002,0.4500000000000002,283586,341882,203147,138735,138735
2018-02-18,4.29,4.4,4.25,0.15000000000000036,0.0,4.4190000000000005,4.495,4.35,0.14500000000000046,-0.09499999999999975,4.191,4.255,4.1,0.15500000000000025,0.0,4.33,4.4,4.25,0.15000000000000036,0.05000000000000071,219866,392801,140966,251835,-248987
2018-02-25,4.0,4.4,3.75,0.6500000000000004,-0.5500000000000003,4.095,4.4,3.85,0.5500000000000003,-0.4500000000000002,3.841,4.2,3.65,0.5500000000000003,-0.5500000000000003,3.94,4.3,3.65,0.6499999999999999,-0.6499999999999999,546762,851677,343207,508470,254221
2018-03-04,3.4899999999999998,3.65,3.25,0.3999999999999999,-0.1499999999999999,3.695,4.15,3.35,0.8000000000000003,0.37500000000000044,3.35,3.5,3.1,0.3999999999999999,0.0,3.515,4.15,3.1,1.0500000000000003,0.6250000000000004,627894,1113663,340387,773276,662929
2018-03-11,3.7,4.15,3.5,0.6500000000000004,-0.6500000000000004,3.7800000000000002,4.15,3.55,0.6000000000000005,-0.6000000000000005,3.53,3.65,3.35,0.2999999999999998,-0.2999999999999998,3.57,3.675,3.4,0.2749999999999999,-0.2749999999999999,638806,1104916,373200,731716,-149042
2018-03-18,3.42,3.5,3.35,0.1499999999999999,0.0,3.529,3.65,3.495,0.1549999999999998,-0.004999999999999893,3.256,3.35,3.05,0.30000000000000027,-0.30000000000000027,3.3649999999999998,3.55,3.2,0.34999999999999964,-0.17499999999999982,487842,678589,414235,264354,209570
