Date,AMSF_Open_average,AMSF_Open_max,AMSF_Open_min,AMSF_Open_volatility,AMSF_Open_change,AMSF_High_average,AMSF_High_max,AMSF_High_min,AMSF_High_volatility,AMSF_High_change,AMSF_Low_average,AMSF_Low_max,AMSF_Low_min,AMSF_Low_volatility,AMSF_Low_change,AMSF_Close_average,AMSF_Close_max,AMSF_Close_min,AMSF_Close_volatility,AMSF_Close_change,AMSF_Volume_average,AMSF_Volume_max,AMSF_Volume_min,AMSF_Volume_volatility,AMSF_Volume_change
2018-01-14,61.56,62.3,60.8,1.5,1.1500000000000057,62.306,62.6,61.75,0.8500000000000014,0.75,61.256,61.65,60.8,0.8500000000000014,0.8500000000000014,61.89,62.4,61.35,1.0499999999999972,1.0499999999999972,57656,93844,32067,61777,-57088
2018-01-21,62.36,63.2,61.55,1.6500000000000057,-0.75,62.8,63.4,61.8,1.6000000000000014,-1.6000000000000014,61.57,62.15,61.0,1.1499999999999986,-1.1499999999999986,62.1,62.9,61.35,1.5499999999999972,-1.5499999999999972,44038,56585,28103,28482,-16688
2018-01-28,60.78,61.2,60.5,0.7000000000000028,-0.6000000000000014,61.422000000000004,61.65,61.25,0.3999999999999986,-0.3999999999999986,60.02,60.8,58.75,2.049999999999997,-2.049999999999997,60.54,61.0,59.0,2.0,-2.0,96056,138072,44547,93525,39879
2018-02-04,58.230000000000004,59.1,57.7,1.3999999999999986,-0.14999999999999858,59.07,59.6,58.45,1.1499999999999986,-0.8499999999999943,57.03,57.4,56.65,0.75,0.45000000000000284,58.15,59.05,57.3,1.75,-0.9000000000000057,85990,120714,59801,60913,-59394
2018-02-11,58.0375,58.75,57.45,1.2999999999999972,0.9500000000000028,58.67,59.25,57.98,1.2700000000000031,0.6700000000000017,57.1625,57.8,56.35,1.4499999999999957,0.5,58.375,58.75,57.85,0.8999999999999986,0.5499999999999972,48929,69816,39441,30375,74
2018-02-18,58.14,58.5,58.0,0.5,0.14999999999999858,58.91,59.15,58.55,0.6000000000000014,0.5,57.466,57.75,57.03,0.7199999999999989,0.04999999999999716,58.35,59.15,58.05,1.1000000000000014,1.1000000000000014,54798,82038,37570,44468,-44468
2018-02-25,56.31,57.7,55.2,2.5,-1.7999999999999972,57.11,58.55,56.15,2.3999999999999986,-2.3999999999999986,54.74,55.45,53.05,2.4000000000000057,1.5500000000000043,56.24,57.75,55.6,2.1499999999999986,-2.049999999999997,141340,195495,84424,111071,-37762
2018-03-04,56.29,56.95,55.7,1.25,1.25,57.04,57.55,56.35,1.1999999999999957,1.1000000000000014,55.74,56.75,53.95,2.799999999999997,2.799999999999997,56.61,57.05,56.35,0.6999999999999957,0.44999999999999574,83851,151352,56347,95005,-79043
2018-03-11,56.17,56.85,55.7,1.1499999999999986,-0.9500000000000028,56.63,57.2,55.9,1.3000000000000043,-1.3000000000000043,55.4,56.15,54.05,2.1000000000000014,-2.1000000000000014,55.7,56.4,54.2,2.1999999999999957,-2.1999999999999957,174109,261059,52578,208481,88948
2018-03-18,54.4,55.55,53.3,2.25,-1.1500000000000057,55.18,56.1,54.1,2.0,-1.8999999999999986,53.79,55.0,52.65,2.3500000000000014,-1.1499999999999986,54.25,55.65,52.7,2.9499999999999957,-1.6499999999999986,87191,142026,52226,89800,-45993
