Date,Vanguard Consumer Staples_Open_average,Vanguard Consumer Staples_Open_max,Vanguard Consumer Staples_Open_min,Vanguard Consumer Staples_Open_volatility,Vanguard Consumer Staples_Open_change,Vanguard Consumer Staples_High_average,Vanguard Consumer Staples_High_max,Vanguard Consumer Staples_High_min,Vanguard Consumer Staples_High_volatility,Vanguard Consumer Staples_High_change,Vanguard Consumer Staples_Low_average,Vanguard Consumer Staples_Low_max,Vanguard Consumer Staples_Low_min,Vanguard Consumer Staples_Low_volatility,Vanguard Consumer Staples_Low_change,Vanguard Consumer Staples_Close_average,Vanguard Consumer Staples_Close_max,Vanguard Consumer Staples_Close_min,Vanguard Consumer Staples_Close_volatility,Vanguard Consumer Staples_Close_change
2018-11-04,145.86,145.86,145.86,0.0,0.0,147.14,147.14,147.14,0.0,0.0,145.86,145.86,145.86,0.0,0.0,146.82,146.82,146.82,0.0,0.0
2018-11-11,144.16,144.16,144.16,0.0,0.0,145.25,145.25,145.25,0.0,0.0,143.85,143.85,143.85,0.0,0.0,144.71,144.71,144.71,0.0,0.0
2018-11-18,140.71,140.71,140.71,0.0,0.0,142.05,142.05,142.05,0.0,0.0,140.52,140.52,140.52,0.0,0.0,141.44,141.44,141.44,0.0,0.0
2018-11-25,144.15,144.15,144.15,0.0,0.0,145.27,145.27,145.27,0.0,0.0,143.75,143.75,143.75,0.0,0.0,145.27,145.27,145.27,0.0,0.0
2018-12-02,142.73,142.73,142.73,0.0,0.0,143.07,143.07,143.07,0.0,0.0,140.3,140.3,140.3,0.0,0.0,140.91,140.91,140.91,0.0,0.0
2018-12-09,140.85,140.85,140.85,0.0,0.0,140.85,140.85,140.85,0.0,0.0,139.0,139.0,139.0,0.0,0.0,139.34,139.34,139.34,0.0,0.0
2018-12-16,130.92,130.92,130.92,0.0,0.0,133.57,133.57,133.57,0.0,0.0,129.46,129.46,129.46,0.0,0.0,129.47,129.47,129.47,0.0,0.0
2018-12-23,131.56,131.56,131.56,0.0,0.0,132.08,132.08,132.08,0.0,0.0,130.19,130.19,130.19,0.0,0.0,130.58,130.58,130.58,0.0,0.0
2018-12-30,130.7,130.7,130.7,0.0,0.0,132.6,132.6,132.6,0.0,0.0,130.48,130.48,130.48,0.0,0.0,132.53,132.53,132.53,0.0,0.0
2019-01-06,133.26,133.26,133.26,0.0,0.0,133.76,133.76,133.76,0.0,0.0,133.0,133.0,133.0,0.0,0.0,133.76,133.76,133.76,0.0,0.0
2019-01-13,135.06,135.06,135.06,0.0,0.0,136.5,136.5,136.5,0.0,0.0,135.05,135.05,135.05,0.0,0.0,136.1,136.1,136.1,0.0,0.0
2019-01-20,134.94,134.94,134.94,0.0,0.0,135.55,135.55,135.55,0.0,0.0,134.0,134.0,134.0,0.0,0.0,134.21,134.21,134.21,0.0,0.0
2019-01-27,138.4,138.4,138.4,0.0,0.0,138.46,138.46,138.46,0.0,0.0,137.37,137.37,137.37,0.0,0.0,137.83,137.83,137.83,0.0,0.0
2019-02-03,138.3,138.3,138.3,0.0,0.0,139.28,139.28,139.28,0.0,0.0,137.82,137.82,137.82,0.0,0.0,139.28,139.28,139.28,0.0,0.0
2019-02-10,140.54,140.54,140.54,0.0,0.0,141.1,141.1,141.1,0.0,0.0,140.54,140.54,140.54,0.0,0.0,140.88,140.88,140.88,0.0,0.0
2019-02-17,140.73,140.73,140.73,0.0,0.0,141.4,141.4,141.4,0.0,0.0,140.5,140.5,140.5,0.0,0.0,141.39,141.39,141.39,0.0,0.0
2019-02-24,141.67,141.67,141.67,0.0,0.0,141.67,141.67,141.67,0.0,0.0,140.06,140.06,140.06,0.0,0.0,140.96,140.96,140.96,0.0,0.0
2019-03-03,139.64,139.64,139.64,0.0,0.0,139.92,139.92,139.92,0.0,0.0,138.99,138.99,138.99,0.0,0.0,139.58,139.58,139.58,0.0,0.0
2019-03-10,142.22,142.22,142.22,0.0,0.0,143.24,143.24,143.24,0.0,0.0,142.22,142.22,142.22,0.0,0.0,142.74,142.74,142.74,0.0,0.0
2019-03-17,142.97,142.97,142.97,0.0,0.0,143.82,143.82,143.82,0.0,0.0,142.69,142.69,142.69,0.0,0.0,142.73,142.73,142.73,0.0,0.0
2019-03-24,144.58,144.58,144.58,0.0,0.0,145.32,145.32,145.32,0.0,0.0,144.24,144.24,144.24,0.0,0.0,145.21,145.21,145.21,0.0,0.0
2019-03-31,143.65,143.65,143.65,0.0,0.0,143.98,143.98,143.98,0.0,0.0,143.3,143.3,143.3,0.0,0.0,143.87,143.87,143.87,0.0,0.0
2019-04-07,145.23,145.23,145.23,0.0,0.0,145.43,145.43,145.43,0.0,0.0,144.69,144.69,144.69,0.0,0.0,145.25,145.25,145.25,0.0,0.0
2019-04-14,147.26,147.26,147.26,0.0,0.0,147.65,147.65,147.65,0.0,0.0,146.16,146.16,146.16,0.0,0.0,146.74,146.74,146.74,0.0,0.0
2019-04-21,145.8,145.8,145.8,0.0,0.0,147.05,147.05,147.05,0.0,0.0,145.79,145.79,145.79,0.0,0.0,147.05,147.05,147.05,0.0,0.0
2019-04-28,147.81,147.81,147.81,0.0,0.0,148.39,148.39,148.39,0.0,0.0,147.6,147.6,147.6,0.0,0.0,148.16,148.16,148.16,0.0,0.0
2019-05-05,145.69,145.69,145.69,0.0,0.0,147.95,147.95,147.95,0.0,0.0,145.0,145.0,145.0,0.0,0.0,147.74,147.74,147.74,0.0,0.0
2019-05-12,148.42,148.42,148.42,0.0,0.0,149.59,149.59,149.59,0.0,0.0,148.42,148.42,148.42,0.0,0.0,148.79,148.79,148.79,0.0,0.0
2019-05-19,148.74,148.74,148.74,0.0,0.0,148.74,148.74,148.74,0.0,0.0,147.42,147.42,147.42,0.0,0.0,147.96,147.96,147.96,0.0,0.0
2019-05-26,143.67,143.67,143.67,0.0,0.0,143.7,143.7,143.7,0.0,0.0,142.38,142.38,142.38,0.0,0.0,142.66,142.66,142.66,0.0,0.0
2019-06-02,149.12,149.12,149.12,0.0,0.0,150.59,150.59,150.59,0.0,0.0,149.12,149.12,149.12,0.0,0.0,149.93,149.93,149.93,0.0,0.0
2019-06-09,151.22,151.22,151.22,0.0,0.0,151.58,151.58,151.58,0.0,0.0,151.07,151.07,151.07,0.0,0.0,151.24,151.24,151.24,0.0,0.0
2019-06-16,150.49,150.49,150.49,0.0,0.0,150.75,150.75,150.75,0.0,0.0,150.0,150.0,150.0,0.0,0.0,150.14,150.14,150.14,0.0,0.0
2019-06-23,149.49,149.49,149.49,0.0,0.0,149.5,149.5,149.5,0.0,0.0,148.51,148.51,148.51,0.0,0.0,148.76,148.76,148.76,0.0,0.0
2019-06-30,151.77,151.77,151.77,0.0,0.0,152.12,152.12,152.12,0.0,0.0,150.7,150.7,150.7,0.0,0.0,152.0,152.0,152.0,0.0,0.0
2019-07-07,152.61,152.61,152.61,0.0,0.0,153.29,153.29,153.29,0.0,0.0,152.58,152.58,152.58,0.0,0.0,152.97,152.97,152.97,0.0,0.0
2019-07-14,154.66,154.66,154.66,0.0,0.0,154.88,154.88,154.88,0.0,0.0,153.32,153.32,153.32,0.0,0.0,153.37,153.37,153.37,0.0,0.0
2019-07-21,152.96,152.96,152.96,0.0,0.0,154.46,154.46,154.46,0.0,0.0,152.75,152.75,152.75,0.0,0.0,154.33,154.33,154.33,0.0,0.0
2019-07-28,151.52,151.52,151.52,0.0,0.0,152.32,152.32,152.32,0.0,0.0,151.0,151.0,151.0,0.0,0.0,151.56,151.56,151.56,0.0,0.0
2019-08-04,152.39,152.39,152.39,0.0,0.0,152.81,152.81,152.81,0.0,0.0,150.81,150.81,150.81,0.0,0.0,151.58,151.58,151.58,0.0,0.0
2019-08-11,152.52,152.52,152.52,0.0,0.0,154.2,154.2,154.2,0.0,0.0,152.52,152.52,152.52,0.0,0.0,153.68,153.68,153.68,0.0,0.0
2019-08-18,154.42,154.42,154.42,0.0,0.0,155.01,155.01,155.01,0.0,0.0,151.43,151.43,151.43,0.0,0.0,152.27,152.27,152.27,0.0,0.0
2019-08-25,155.33,155.33,155.33,0.0,0.0,155.69,155.69,155.69,0.0,0.0,154.26,154.26,154.26,0.0,0.0,154.7,154.7,154.7,0.0,0.0
2019-09-01,156.69,156.69,156.69,0.0,0.0,157.02,157.02,157.02,0.0,0.0,156.41,156.41,156.41,0.0,0.0,156.77,156.77,156.77,0.0,0.0
2019-09-08,156.59,156.59,156.59,0.0,0.0,157.37,157.37,157.37,0.0,0.0,156.11,156.11,156.11,0.0,0.0,156.41,156.41,156.41,0.0,0.0
2019-09-15,155.87,155.87,155.87,0.0,0.0,156.31,156.31,156.31,0.0,0.0,155.15,155.15,155.15,0.0,0.0,155.15,155.15,155.15,0.0,0.0
2019-09-22,156.41,156.41,156.41,0.0,0.0,156.52,156.52,156.52,0.0,0.0,154.95,154.95,154.95,0.0,0.0,155.8,155.8,155.8,0.0,0.0
2019-09-29,154.23,154.23,154.23,0.0,0.0,156.21,156.21,156.21,0.0,0.0,154.23,154.23,154.23,0.0,0.0,156.09,156.09,156.09,0.0,0.0
2019-10-06,155.37,155.37,155.37,0.0,0.0,155.67,155.67,155.67,0.0,0.0,154.53,154.53,154.53,0.0,0.0,154.76,154.76,154.76,0.0,0.0
2019-10-13,154.5,154.5,154.5,0.0,0.0,155.06,155.06,155.06,0.0,0.0,154.5,154.5,154.5,0.0,0.0,154.53,154.53,154.53,0.0,0.0
2019-10-20,156.12,156.12,156.12,0.0,0.0,156.12,156.12,156.12,0.0,0.0,155.26,155.26,155.26,0.0,0.0,155.35,155.35,155.35,0.0,0.0
2019-10-27,156.23,156.23,156.23,0.0,0.0,156.42,156.42,156.42,0.0,0.0,155.72,155.72,155.72,0.0,0.0,155.95,155.95,155.95,0.0,0.0
2019-11-03,155.09,155.09,155.09,0.0,0.0,155.44,155.44,155.44,0.0,0.0,154.62,154.62,154.62,0.0,0.0,155.14,155.14,155.14,0.0,0.0
2019-11-10,156.72,156.72,156.72,0.0,0.0,156.99,156.99,156.99,0.0,0.0,155.94,155.94,155.94,0.0,0.0,156.56,156.56,156.56,0.0,0.0
2019-11-17,156.69,156.69,156.69,0.0,0.0,156.96,156.96,156.96,0.0,0.0,155.72,155.72,155.72,0.0,0.0,156.26,156.26,156.26,0.0,0.0
2019-11-24,158.17,158.17,158.17,0.0,0.0,158.5,158.5,158.5,0.0,0.0,157.93,157.93,157.93,0.0,0.0,158.11,158.11,158.11,0.0,0.0
2019-12-01,159.54,159.54,159.54,0.0,0.0,160.41,160.41,160.41,0.0,0.0,159.54,159.54,159.54,0.0,0.0,159.78,159.78,159.78,0.0,0.0
2019-12-08,159.46,159.46,159.46,0.0,0.0,160.15,160.15,160.15,0.0,0.0,158.99,158.99,158.99,0.0,0.0,160.0,160.0,160.0,0.0,0.0
2019-12-15,160.62,160.62,160.62,0.0,0.0,161.96,161.96,161.96,0.0,0.0,160.62,160.62,160.62,0.0,0.0,161.44,161.44,161.44,0.0,0.0
2019-12-22,161.63,161.63,161.63,0.0,0.0,161.94,161.94,161.94,0.0,0.0,161.5,161.5,161.5,0.0,0.0,161.92,161.92,161.92,0.0,0.0
2019-12-29,159.11,159.11,159.11,0.0,0.0,160.33,160.33,160.33,0.0,0.0,159.0,159.0,159.0,0.0,0.0,159.59,159.59,159.59,0.0,0.0
