Date,DISCB_Open_average,DISCB_Open_max,DISCB_Open_min,DISCB_Open_volatility,DISCB_Open_change,DISCB_High_average,DISCB_High_max,DISCB_High_min,DISCB_High_volatility,DISCB_High_change,DISCB_Low_average,DISCB_Low_max,DISCB_Low_min,DISCB_Low_volatility,DISCB_Low_change,DISCB_Close_average,DISCB_Close_max,DISCB_Close_min,DISCB_Close_volatility,DISCB_Close_change,DISCB_Volume_average,DISCB_Volume_max,DISCB_Volume_min,DISCB_Volume_volatility,DISCB_Volume_change
2016-01-03,25.7425,26.3,25.38,0.9200000000000017,-0.629999999999999,25.7425,26.3,25.38,0.9200000000000017,-0.629999999999999,25.7275,26.3,25.38,0.9200000000000017,-0.629999999999999,25.7275,26.3,25.38,0.9200000000000017,-0.629999999999999,376,640,1,639,-96
2016-01-10,26.310000000000002,27.44,25.51,1.9299999999999997,-0.14999999999999858,26.310000000000002,27.44,25.51,1.9299999999999997,-0.14999999999999858,26.3075,27.44,25.51,1.9299999999999997,-0.14000000000000057,26.310000000000002,27.44,25.51,1.9299999999999997,-0.14999999999999858,210,450,29,421,-338
2016-01-17,26.1175,27.37,25.07,2.3000000000000007,-0.8200000000000003,26.21,27.37,25.07,2.3000000000000007,-0.4499999999999993,26.0825,27.37,25.07,2.3000000000000007,-0.9600000000000009,26.21,27.37,25.07,2.3000000000000007,-0.4499999999999993,3343,13232,0,13232,13231
2016-01-24,27.81,28.18,27.4,0.7800000000000011,-0.7800000000000011,27.866666666666667,28.18,27.4,0.7800000000000011,-0.7800000000000011,27.240000000000002,27.76,26.91,0.8500000000000014,-0.14000000000000057,27.27,27.76,26.91,0.8500000000000014,-0.23000000000000043,352,640,66,574,-284
2016-01-31,28.34,29.72,27.16,2.5599999999999987,1.8200000000000003,28.34,29.72,27.16,2.5599999999999987,1.8200000000000003,27.945,29.72,27.16,2.5599999999999987,0.240000000000002,27.945,29.72,27.16,2.5599999999999987,0.240000000000002,26,57,0,57,57
2016-02-07,24.913333333333334,25.6,24.3,1.3000000000000007,-1.3000000000000007,24.913333333333334,25.6,24.3,1.3000000000000007,-1.3000000000000007,24.61,24.84,24.3,0.5399999999999991,-0.5399999999999991,24.61,24.84,24.3,0.5399999999999991,-0.5399999999999991,1332,3520,180,3340,-117
2016-02-14,25.643333333333334,26.52,24.47,2.0500000000000007,1.4700000000000024,25.776666666666667,26.87,24.47,2.400000000000002,1.5199999999999996,25.643333333333334,26.52,24.47,2.0500000000000007,1.4700000000000024,25.66,26.52,24.47,2.0500000000000007,1.5199999999999996,449,1290,1,1289,1289
2016-02-21,26.5325,27.28,25.33,1.9500000000000028,-1.9500000000000028,26.5325,27.28,25.33,1.9500000000000028,-1.9500000000000028,26.45,27.28,25.0,2.280000000000001,-2.280000000000001,26.45,27.28,25.0,2.280000000000001,-2.280000000000001,90,301,0,301,301
2016-02-28,27.245,28.07,25.69,2.379999999999999,2.379999999999999,27.4725,28.08,26.59,1.4899999999999984,1.4899999999999984,27.245,28.07,25.69,2.379999999999999,2.379999999999999,27.4725,28.08,26.59,1.4899999999999984,1.4899999999999984,44,130,1,129,-119
2016-03-06,28.035,28.39,27.68,0.7100000000000009,-0.7100000000000009,28.035,28.39,27.68,0.7100000000000009,-0.7100000000000009,27.884999999999998,28.39,27.38,1.0100000000000016,-1.0100000000000016,27.884999999999998,28.39,27.38,1.0100000000000016,-1.0100000000000016,108,201,15,186,186
