Date,HWC_Open_average,HWC_Open_max,HWC_Open_min,HWC_Open_volatility,HWC_Open_change,HWC_High_average,HWC_High_max,HWC_High_min,HWC_High_volatility,HWC_High_change,HWC_Low_average,HWC_Low_max,HWC_Low_min,HWC_Low_volatility,HWC_Low_change,HWC_Close_average,HWC_Close_max,HWC_Close_min,HWC_Close_volatility,HWC_Close_change,HWC_Volume_average,HWC_Volume_max,HWC_Volume_min,HWC_Volume_volatility,HWC_Volume_change
2018-01-14,54.9,56.2,53.85,2.3500000000000014,1.9500000000000028,55.51,56.2,54.5,1.7000000000000028,1.7000000000000028,54.42,55.55,53.35,2.1999999999999957,2.0,55.17,56.1,53.55,2.5500000000000043,2.3500000000000014,653933,1131560,381609,749951,-233638
2018-01-21,55.4,55.95,55.1,0.8500000000000014,-0.3999999999999986,55.564,55.95,55.25,0.7000000000000028,-0.3299999999999983,54.61,54.95,54.35,0.6000000000000014,-0.30000000000000426,55.02,55.5,54.7,0.7999999999999972,-0.7999999999999972,521789,677776,403291,274485,-40336
2018-01-28,54.03,54.55,53.4,1.1499999999999986,-0.6499999999999986,54.766,55.05,54.45,0.5999999999999943,-0.25,52.758,53.95,50.51,3.440000000000005,-2.1000000000000014,53.82,54.8,52.25,2.549999999999997,-1.75,593675,686824,411651,275173,88727
2018-02-04,52.24,53.45,51.0,2.450000000000003,1.1000000000000014,53.19,54.2,52.27,1.9299999999999997,-0.8499999999999943,51.144,52.6,50.27,2.3299999999999983,0.8999999999999986,52.236,53.4,51.08,2.3200000000000003,-1.3999999999999986,696238,1108533,459111,649422,-437898
2018-02-11,52.425,53.55,51.45,2.0999999999999943,1.6499999999999986,53.3375,54.0,52.25,1.75,1.75,52.18,53.05,51.2,1.8499999999999943,1.8499999999999943,53.1625,53.9,52.0,1.8999999999999986,1.8999999999999986,413191,470777,356598,114179,56222
2018-02-18,53.519999999999996,53.8,53.15,0.6499999999999986,-0.04999999999999716,54.01,54.3,53.52,0.779999999999994,-0.36999999999999744,52.664,52.85,52.45,0.3999999999999986,-0.14999999999999858,53.28,53.8,52.65,1.1499999999999986,0.7999999999999972,561946,829067,447923,381144,350955
2018-02-25,52.19,53.55,50.95,2.5999999999999943,-1.2999999999999972,53.264,54.35,52.3,2.0500000000000043,-0.6000000000000014,51.449999999999996,52.3,50.65,1.6499999999999986,-0.75,52.38,53.5,51.7,1.7999999999999972,1.2000000000000028,554881,653663,504866,148797,-34590
2018-03-04,54.74,55.65,53.75,1.8999999999999986,1.8999999999999986,55.406,55.95,54.4,1.5500000000000043,1.5500000000000043,54.086,55.23,53.0,2.229999999999997,2.229999999999997,55.05,55.75,54.3,1.4500000000000028,1.4500000000000028,414615,668291,318366,349925,-15936
2018-03-11,55.46,55.95,54.9,1.0500000000000043,-0.5,55.93,56.4,55.35,1.0499999999999972,-0.3999999999999986,54.756,55.3,54.25,1.0499999999999972,-1.0499999999999972,55.23,55.7,54.65,1.0500000000000043,-0.8500000000000014,679306,1500091,434656,1065435,82098
2018-03-18,53.5,55.05,51.25,3.799999999999997,-3.799999999999997,53.922000000000004,55.25,52.27,2.979999999999997,-2.979999999999997,52.28,54.5,50.25,4.25,-4.25,52.77,54.6,50.4,4.200000000000003,-2.3999999999999986,667494,1286085,429678,856407,856407
