Date,EMCF_Open_average,EMCF_Open_max,EMCF_Open_min,EMCF_Open_volatility,EMCF_Open_change,EMCF_High_average,EMCF_High_max,EMCF_High_min,EMCF_High_volatility,EMCF_High_change,EMCF_Low_average,EMCF_Low_max,EMCF_Low_min,EMCF_Low_volatility,EMCF_Low_change,EMCF_Close_average,EMCF_Close_max,EMCF_Close_min,EMCF_Close_volatility,EMCF_Close_change,EMCF_Volume_average,EMCF_Volume_max,EMCF_Volume_min,EMCF_Volume_volatility,EMCF_Volume_change
2018-01-14,31.384,32.96,30.5,2.460000000000001,-0.5600000000000023,32.084,32.99,30.5,2.490000000000002,-0.5600000000000023,30.88,32.4,30.44,1.9599999999999973,1.8999999999999986,31.368,32.99,30.45,2.5400000000000027,1.8999999999999986,810,2232,0,2232,-610
2018-01-21,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.25,32.4,32.1,0.29999999999999716,-0.29999999999999716,32.25,32.4,32.1,0.29999999999999716,-0.29999999999999716,382,615,150,465,465
2018-01-28,31.34,31.9,30.82,1.0799999999999983,-1.0700000000000003,31.34,31.9,30.82,1.0799999999999983,-1.0700000000000003,30.7975,31.9,29.7,2.1999999999999993,-1.129999999999999,31.0975,31.9,30.77,1.129999999999999,-1.129999999999999,2861,9473,303,9170,-119
2018-02-04,31.006666666666668,31.5,30.75,0.75,0.7300000000000004,31.156666666666666,31.95,30.75,1.1999999999999993,1.1799999999999997,31.006666666666668,31.5,30.75,0.75,0.7300000000000004,31.156666666666666,31.95,30.75,1.1999999999999993,1.1799999999999997,445,889,158,731,599
2018-02-11,32.2625,33.6,30.89,2.710000000000001,0.16999999999999815,33.0475,33.98,31.06,2.919999999999998,-2.919999999999998,31.4225,33.5,30.24,3.2600000000000016,0.16999999999999815,32.1,33.6,30.24,3.360000000000003,-2.5400000000000027,780,2067,0,2067,-2067
2018-02-18,31.938000000000002,33.0,30.6,2.3999999999999986,-2.3999999999999986,32.228,33.44,30.6,2.8399999999999963,-2.3999999999999986,31.938000000000002,33.0,30.6,2.3999999999999986,-2.3999999999999986,32.228,33.44,30.6,2.8399999999999963,-2.3999999999999986,290,757,0,757,124
2018-02-25,31.71,33.0,30.42,2.5799999999999983,2.5799999999999983,33.325,33.4,33.25,0.14999999999999858,-0.14999999999999858,31.46,32.5,30.42,2.0799999999999983,2.0799999999999983,32.7,32.9,32.5,0.3999999999999986,-0.3999999999999986,981,1036,926,110,110
2018-03-04,32.22,33.5,31.0,2.5,0.5,32.82,33.5,31.61,1.8900000000000006,1.0,31.742,33.49,29.72,3.770000000000003,0.5,31.992,33.49,29.72,3.770000000000003,-0.75,1826,3880,114,3766,1076
2018-03-11,32.123333333333335,33.0,30.52,2.4800000000000004,-0.14999999999999858,32.89333333333333,33.0,32.83,0.1700000000000017,-0.14999999999999858,32.123333333333335,33.0,30.52,2.4800000000000004,-0.14999999999999858,32.89333333333333,33.0,32.83,0.1700000000000017,-0.14999999999999858,781,1632,315,1317,-83
2018-03-18,31.99,33.25,31.31,1.9400000000000013,1.8500000000000014,33.16,33.55,33.0,0.5499999999999972,0.5499999999999972,31.7375,33.09,30.55,2.5400000000000027,2.5400000000000027,32.88,33.42,32.01,1.4100000000000037,1.4100000000000037,3734,7345,1331,6014,-4539
2018-03-25,32.33,33.0,31.66,1.3399999999999999,-1.3399999999999999,32.56,33.41,31.71,1.6999999999999957,-1.6999999999999957,32.25,33.0,31.5,1.5,-1.5,32.485,33.41,31.56,1.8499999999999979,-1.8499999999999979,1150,1212,1089,123,123
2018-04-01,32.414,33.5,31.13,2.370000000000001,1.6899999999999977,32.414,33.5,31.13,2.370000000000001,1.6899999999999977,32.326,33.5,31.13,2.370000000000001,2.129999999999999,32.326,33.5,31.13,2.370000000000001,2.129999999999999,410,854,217,637,-521
2018-04-08,32.436,33.5,31.63,1.870000000000001,1.5,32.708,33.5,31.63,1.870000000000001,1.0900000000000034,32.162,33.5,31.63,1.870000000000001,1.75,32.454,33.5,31.63,1.870000000000001,1.0900000000000034,618,1350,0,1350,-1025
2018-04-15,32.827999999999996,33.41,32.0,1.4099999999999966,0.6799999999999997,32.862,33.5,32.0,1.5,0.8500000000000014,32.812,33.41,32.0,1.4099999999999966,0.6000000000000014,32.862,33.5,32.0,1.5,0.8500000000000014,223,552,0,552,552
2018-04-22,32.552,33.45,31.3,2.150000000000002,0.1700000000000017,32.936,33.45,31.84,1.610000000000003,0.1700000000000017,31.878,33.45,31.05,2.400000000000002,-0.629999999999999,31.878,33.45,31.05,2.400000000000002,-0.629999999999999,776,1775,0,1775,-745
2018-04-29,32.058,32.73,31.32,1.4099999999999966,1.4099999999999966,32.102000000000004,32.95,31.32,1.6300000000000026,1.6300000000000026,31.912,32.5,31.32,1.1799999999999997,0.6799999999999997,31.912,32.5,31.32,1.1799999999999997,0.6799999999999997,317,1267,0,1267,1267
