Date,Global X MLP_Open_average,Global X MLP_Open_max,Global X MLP_Open_min,Global X MLP_Open_volatility,Global X MLP_Open_change,Global X MLP_High_average,Global X MLP_High_max,Global X MLP_High_min,Global X MLP_High_volatility,Global X MLP_High_change,Global X MLP_Low_average,Global X MLP_Low_max,Global X MLP_Low_min,Global X MLP_Low_volatility,Global X MLP_Low_change,Global X MLP_Close_average,Global X MLP_Close_max,Global X MLP_Close_min,Global X MLP_Close_volatility,Global X MLP_Close_change
2018-10-28,8.87,8.87,8.87,0.0,0.0,9.04,9.04,9.04,0.0,0.0,8.84,8.84,8.84,0.0,0.0,8.99,8.99,8.99,0.0,0.0
2018-11-04,8.84,8.84,8.84,0.0,0.0,8.87,8.87,8.87,0.0,0.0,8.72,8.72,8.72,0.0,0.0,8.72,8.72,8.72,0.0,0.0
2018-11-11,8.63,8.63,8.63,0.0,0.0,8.77,8.77,8.77,0.0,0.0,8.63,8.63,8.63,0.0,0.0,8.68,8.68,8.68,0.0,0.0
2018-11-18,8.52,8.52,8.52,0.0,0.0,8.59,8.59,8.59,0.0,0.0,8.46,8.46,8.46,0.0,0.0,8.51,8.51,8.51,0.0,0.0
2018-11-25,8.69,8.69,8.69,0.0,0.0,8.81,8.81,8.81,0.0,0.0,8.69,8.69,8.69,0.0,0.0,8.79,8.79,8.79,0.0,0.0
2018-12-02,8.39,8.39,8.39,0.0,0.0,8.4,8.4,8.4,0.0,0.0,8.2,8.2,8.2,0.0,0.0,8.31,8.31,8.31,0.0,0.0
2018-12-09,8.46,8.46,8.46,0.0,0.0,8.48,8.48,8.48,0.0,0.0,8.14,8.14,8.14,0.0,0.0,8.2,8.2,8.2,0.0,0.0
2018-12-16,7.6,7.6,7.6,0.0,0.0,7.6,7.6,7.6,0.0,0.0,7.33,7.33,7.33,0.0,0.0,7.33,7.33,7.33,0.0,0.0
2018-12-23,7.6,7.6,7.6,0.0,0.0,7.68,7.68,7.68,0.0,0.0,7.56,7.56,7.56,0.0,0.0,7.67,7.67,7.67,0.0,0.0
2018-12-30,8.34,8.34,8.34,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.32,8.32,8.32,0.0,0.0,8.43,8.43,8.43,0.0,0.0
2019-01-06,8.5,8.5,8.5,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.43,8.43,8.43,0.0,0.0,8.47,8.47,8.47,0.0,0.0
2019-01-13,8.68,8.68,8.68,0.0,0.0,8.75,8.75,8.75,0.0,0.0,8.63,8.63,8.63,0.0,0.0,8.73,8.73,8.73,0.0,0.0
2019-01-20,8.65,8.65,8.65,0.0,0.0,8.65,8.65,8.65,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.61,8.61,8.61,0.0,0.0
2019-01-27,8.82,8.82,8.82,0.0,0.0,8.91,8.91,8.91,0.0,0.0,8.76,8.76,8.76,0.0,0.0,8.9,8.9,8.9,0.0,0.0
2019-02-03,8.32,8.32,8.32,0.0,0.0,8.37,8.37,8.37,0.0,0.0,8.29,8.29,8.29,0.0,0.0,8.35,8.35,8.35,0.0,0.0
2019-02-10,8.78,8.78,8.78,0.0,0.0,8.78,8.78,8.78,0.0,0.0,8.7,8.7,8.7,0.0,0.0,8.74,8.74,8.74,0.0,0.0
2019-02-17,8.73,8.73,8.73,0.0,0.0,8.78,8.78,8.78,0.0,0.0,8.67,8.67,8.67,0.0,0.0,8.76,8.76,8.76,0.0,0.0
2019-02-24,8.62,8.62,8.62,0.0,0.0,8.64,8.64,8.64,0.0,0.0,8.53,8.53,8.53,0.0,0.0,8.62,8.62,8.62,0.0,0.0
2019-03-03,8.68,8.68,8.68,0.0,0.0,8.79,8.79,8.79,0.0,0.0,8.65,8.65,8.65,0.0,0.0,8.74,8.74,8.74,0.0,0.0
2019-03-10,8.75,8.75,8.75,0.0,0.0,8.86,8.86,8.86,0.0,0.0,8.72,8.72,8.72,0.0,0.0,8.86,8.86,8.86,0.0,0.0
2019-03-17,8.87,8.87,8.87,0.0,0.0,8.89,8.89,8.89,0.0,0.0,8.73,8.73,8.73,0.0,0.0,8.8,8.8,8.8,0.0,0.0
2019-03-24,8.94,8.94,8.94,0.0,0.0,9.02,9.02,9.02,0.0,0.0,8.91,8.91,8.91,0.0,0.0,8.99,8.99,8.99,0.0,0.0
2019-03-31,9.0,9.0,9.0,0.0,0.0,9.03,9.03,9.03,0.0,0.0,8.94,8.94,8.94,0.0,0.0,8.97,8.97,8.97,0.0,0.0
2019-04-07,8.99,8.99,8.99,0.0,0.0,8.99,8.99,8.99,0.0,0.0,8.9,8.9,8.9,0.0,0.0,8.93,8.93,8.93,0.0,0.0
2019-04-14,8.82,8.82,8.82,0.0,0.0,8.9,8.9,8.9,0.0,0.0,8.81,8.81,8.81,0.0,0.0,8.89,8.89,8.89,0.0,0.0
2019-04-21,8.84,8.84,8.84,0.0,0.0,8.87,8.87,8.87,0.0,0.0,8.79,8.79,8.79,0.0,0.0,8.85,8.85,8.85,0.0,0.0
2019-04-28,8.69,8.69,8.69,0.0,0.0,8.78,8.78,8.78,0.0,0.0,8.66,8.66,8.66,0.0,0.0,8.72,8.72,8.72,0.0,0.0
2019-05-05,8.79,8.79,8.79,0.0,0.0,8.81,8.81,8.81,0.0,0.0,8.68,8.68,8.68,0.0,0.0,8.72,8.72,8.72,0.0,0.0
2019-05-12,8.88,8.88,8.88,0.0,0.0,8.89,8.89,8.89,0.0,0.0,8.84,8.84,8.84,0.0,0.0,8.87,8.87,8.87,0.0,0.0
2019-05-19,8.81,8.81,8.81,0.0,0.0,8.84,8.84,8.84,0.0,0.0,8.73,8.73,8.73,0.0,0.0,8.79,8.79,8.79,0.0,0.0
2019-05-26,8.63,8.63,8.63,0.0,0.0,8.69,8.69,8.69,0.0,0.0,8.59,8.59,8.59,0.0,0.0,8.64,8.64,8.64,0.0,0.0
2019-06-02,8.71,8.71,8.71,0.0,0.0,8.75,8.75,8.75,0.0,0.0,8.65,8.65,8.65,0.0,0.0,8.72,8.72,8.72,0.0,0.0
2019-06-09,8.69,8.69,8.69,0.0,0.0,8.71,8.71,8.71,0.0,0.0,8.61,8.61,8.61,0.0,0.0,8.65,8.65,8.65,0.0,0.0
2019-06-16,8.78,8.78,8.78,0.0,0.0,8.78,8.78,8.78,0.0,0.0,8.71,8.71,8.71,0.0,0.0,8.76,8.76,8.76,0.0,0.0
2019-06-23,8.86,8.86,8.86,0.0,0.0,8.91,8.91,8.91,0.0,0.0,8.84,8.84,8.84,0.0,0.0,8.85,8.85,8.85,0.0,0.0
2019-06-30,8.99,8.99,8.99,0.0,0.0,9.0,9.0,9.0,0.0,0.0,8.92,8.92,8.92,0.0,0.0,8.95,8.95,8.95,0.0,0.0
2019-07-07,9.11,9.11,9.11,0.0,0.0,9.11,9.11,9.11,0.0,0.0,9.06,9.06,9.06,0.0,0.0,9.06,9.06,9.06,0.0,0.0
2019-07-14,9.0,9.0,9.0,0.0,0.0,9.14,9.14,9.14,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.14,9.14,9.14,0.0,0.0
2019-07-21,9.04,9.04,9.04,0.0,0.0,9.04,9.04,9.04,0.0,0.0,8.89,8.89,8.89,0.0,0.0,8.9,8.9,8.9,0.0,0.0
2019-07-28,8.74,8.74,8.74,0.0,0.0,8.74,8.74,8.74,0.0,0.0,8.49,8.49,8.49,0.0,0.0,8.56,8.56,8.56,0.0,0.0
2019-08-04,8.22,8.22,8.22,0.0,0.0,8.23,8.23,8.23,0.0,0.0,8.14,8.14,8.14,0.0,0.0,8.17,8.17,8.17,0.0,0.0
2019-08-11,8.36,8.36,8.36,0.0,0.0,8.4,8.4,8.4,0.0,0.0,8.31,8.31,8.31,0.0,0.0,8.37,8.37,8.37,0.0,0.0
2019-08-18,8.18,8.18,8.18,0.0,0.0,8.18,8.18,8.18,0.0,0.0,8.08,8.08,8.08,0.0,0.0,8.1,8.1,8.1,0.0,0.0
2019-08-25,8.26,8.26,8.26,0.0,0.0,8.33,8.33,8.33,0.0,0.0,8.24,8.24,8.24,0.0,0.0,8.27,8.27,8.27,0.0,0.0
2019-09-01,8.23,8.23,8.23,0.0,0.0,8.34,8.34,8.34,0.0,0.0,8.22,8.22,8.22,0.0,0.0,8.32,8.32,8.32,0.0,0.0
2019-09-08,8.68,8.68,8.68,0.0,0.0,8.76,8.76,8.76,0.0,0.0,8.61,8.61,8.61,0.0,0.0,8.66,8.66,8.66,0.0,0.0
2019-09-15,8.61,8.61,8.61,0.0,0.0,8.61,8.61,8.61,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.58,8.58,8.58,0.0,0.0
2019-09-22,8.26,8.26,8.26,0.0,0.0,8.4,8.4,8.4,0.0,0.0,8.26,8.26,8.26,0.0,0.0,8.38,8.38,8.38,0.0,0.0
2019-09-29,8.31,8.31,8.31,0.0,0.0,8.32,8.32,8.32,0.0,0.0,8.22,8.22,8.22,0.0,0.0,8.23,8.23,8.23,0.0,0.0
2019-10-06,8.07,8.07,8.07,0.0,0.0,8.07,8.07,8.07,0.0,0.0,7.98,7.98,7.98,0.0,0.0,8.04,8.04,8.04,0.0,0.0
2019-10-13,8.01,8.01,8.01,0.0,0.0,8.08,8.08,8.08,0.0,0.0,8.01,8.01,8.01,0.0,0.0,8.05,8.05,8.05,0.0,0.0
2019-10-20,8.05,8.05,8.05,0.0,0.0,8.11,8.11,8.11,0.0,0.0,7.94,7.94,7.94,0.0,0.0,7.95,7.95,7.95,0.0,0.0
2019-10-27,8.0,8.0,8.0,0.0,0.0,8.13,8.13,8.13,0.0,0.0,8.0,8.0,8.0,0.0,0.0,8.05,8.05,8.05,0.0,0.0
2019-11-03,7.62,7.62,7.62,0.0,0.0,7.62,7.62,7.62,0.0,0.0,7.51,7.51,7.51,0.0,0.0,7.52,7.52,7.52,0.0,0.0
2019-11-10,7.48,7.48,7.48,0.0,0.0,7.5,7.5,7.5,0.0,0.0,7.33,7.33,7.33,0.0,0.0,7.33,7.33,7.33,0.0,0.0
2019-11-17,7.48,7.48,7.48,0.0,0.0,7.53,7.53,7.53,0.0,0.0,7.45,7.45,7.45,0.0,0.0,7.5,7.5,7.5,0.0,0.0
2019-11-24,7.4,7.4,7.4,0.0,0.0,7.4,7.4,7.4,0.0,0.0,7.25,7.25,7.25,0.0,0.0,7.27,7.27,7.27,0.0,0.0
2019-12-01,7.26,7.26,7.26,0.0,0.0,7.45,7.45,7.45,0.0,0.0,7.25,7.25,7.25,0.0,0.0,7.45,7.45,7.45,0.0,0.0
2019-12-08,7.6,7.6,7.6,0.0,0.0,7.73,7.73,7.73,0.0,0.0,7.58,7.58,7.58,0.0,0.0,7.73,7.73,7.73,0.0,0.0
2019-12-15,7.83,7.83,7.83,0.0,0.0,7.95,7.95,7.95,0.0,0.0,7.83,7.83,7.83,0.0,0.0,7.95,7.95,7.95,0.0,0.0
2019-12-22,7.94,7.94,7.94,0.0,0.0,7.96,7.96,7.96,0.0,0.0,7.8,7.8,7.8,0.0,0.0,7.83,7.83,7.83,0.0,0.0
2019-12-29,8.0,8.0,8.0,0.0,0.0,8.06,8.06,8.06,0.0,0.0,7.93,7.93,7.93,0.0,0.0,8.05,8.05,8.05,0.0,0.0
