Date,ELSE_Open_average,ELSE_Open_max,ELSE_Open_min,ELSE_Open_volatility,ELSE_Open_change,ELSE_High_average,ELSE_High_max,ELSE_High_min,ELSE_High_volatility,ELSE_High_change,ELSE_Low_average,ELSE_Low_max,ELSE_Low_min,ELSE_Low_volatility,ELSE_Low_change,ELSE_Close_average,ELSE_Close_max,ELSE_Close_min,ELSE_Close_volatility,ELSE_Close_change,ELSE_Volume_average,ELSE_Volume_max,ELSE_Volume_min,ELSE_Volume_volatility,ELSE_Volume_change
2018-01-14,4.1075,4.14,4.07,0.0699999999999994,-0.0699999999999994,4.12,4.17,4.08,0.08999999999999986,-0.08999999999999986,4.0725,4.09,4.06,0.03000000000000025,0.0,4.0775,4.09,4.06,0.03000000000000025,0.0,1685,2695,503,2192,-1615
2018-01-21,4.096,4.2,4.06,0.14000000000000057,0.1299999999999999,4.126,4.2,4.08,0.1200000000000001,0.1200000000000001,4.04,4.05,4.03,0.019999999999999574,0.0,4.082,4.14,4.05,0.08999999999999986,0.05999999999999961,6274,11500,2312,9188,63
2018-01-28,4.054,4.1,3.99,0.10999999999999943,0.010000000000000675,4.0920000000000005,4.12,4.05,0.07000000000000028,-0.04999999999999982,3.968,4.06,3.76,0.2999999999999998,-0.27000000000000046,4.034,4.09,3.95,0.13999999999999968,-0.08000000000000007,7056,11221,712,10509,-508
2018-02-04,3.944,4.04,3.85,0.18999999999999995,-0.10000000000000009,4.014,4.05,3.94,0.10999999999999988,-0.009999999999999787,3.872,3.91,3.85,0.06000000000000005,0.020000000000000018,3.942,4.0,3.86,0.14000000000000012,0.14000000000000012,5685,14926,1483,13443,1135
2018-02-11,3.968,4.04,3.91,0.1299999999999999,0.029999999999999805,3.968,4.04,3.91,0.1299999999999999,0.029999999999999805,3.958,4.04,3.9,0.14000000000000012,-0.010000000000000231,3.96,4.04,3.91,0.1299999999999999,-0.010000000000000231,1709,6000,107,5893,5458
2018-02-18,3.8975,3.94,3.85,0.08999999999999986,0.06999999999999984,3.9225000000000003,3.97,3.85,0.1200000000000001,0.08000000000000007,3.88,3.93,3.85,0.08000000000000007,0.029999999999999805,3.9075,3.97,3.85,0.1200000000000001,0.029999999999999805,2134,3866,0,3866,3571
2018-02-25,3.962,4.0,3.92,0.08000000000000007,0.08000000000000007,4.032,4.15,3.99,0.16000000000000014,0.009999999999999787,3.962,4.0,3.92,0.08000000000000007,0.08000000000000007,4.004,4.02,3.99,0.02999999999999936,0.009999999999999787,3822,9678,378,9300,-4623
2018-03-04,3.9450000000000003,3.99,3.9,0.0900000000000003,0.050000000000000266,3.95,3.99,3.9,0.0900000000000003,0.07000000000000028,3.935,3.95,3.9,0.050000000000000266,0.050000000000000266,3.94,3.97,3.9,0.07000000000000028,0.07000000000000028,633,1492,0,1492,1492
2018-03-11,3.96,4.02,3.89,0.12999999999999945,-0.050000000000000266,4.047499999999999,4.1,4.02,0.08000000000000007,0.08000000000000007,3.9125,3.95,3.88,0.07000000000000028,-0.010000000000000231,3.9800000000000004,3.99,3.97,0.020000000000000018,0.0,9094,11812,5594,6218,6218
2018-03-18,4.12,4.41,3.89,0.52,0.11999999999999966,4.232,4.44,3.91,0.5300000000000002,0.2400000000000002,4.014,4.19,3.89,0.30000000000000027,0.040000000000000036,4.138,4.4,3.91,0.4900000000000002,0.14999999999999947,28198,73059,728,72331,17133
2018-03-25,4.0175,4.09,3.92,0.16999999999999993,-0.08999999999999986,4.125,4.15,4.1,0.05000000000000071,0.05000000000000071,3.985,4.01,3.92,0.08999999999999986,-0.08999999999999986,4.047499999999999,4.12,4.01,0.11000000000000032,0.08000000000000007,7433,18303,2365,15938,-1798
2018-04-01,4.016,4.15,3.94,0.2100000000000004,-0.18000000000000016,4.078,4.15,3.99,0.16000000000000014,-0.11000000000000032,3.954,4.01,3.91,0.09999999999999964,-0.020000000000000018,4.018,4.11,3.92,0.1900000000000004,-0.16000000000000014,3219,4615,939,3676,1107
2018-04-08,4.194,4.3,4.03,0.2699999999999996,0.23999999999999932,4.248,4.3,4.12,0.17999999999999972,-0.03000000000000025,4.082,4.14,4.03,0.10999999999999943,0.019999999999999574,4.12,4.15,4.07,0.08000000000000007,0.040000000000000036,6988,21331,628,20703,-20703
