Date,Vanguard Long-Term Corporate Bond_etf_Open_average,Vanguard Long-Term Corporate Bond_etf_Open_max,Vanguard Long-Term Corporate Bond_etf_Open_min,Vanguard Long-Term Corporate Bond_etf_Open_volatility,Vanguard Long-Term Corporate Bond_etf_Open_change,Vanguard Long-Term Corporate Bond_etf_High_average,Vanguard Long-Term Corporate Bond_etf_High_max,Vanguard Long-Term Corporate Bond_etf_High_min,Vanguard Long-Term Corporate Bond_etf_High_volatility,Vanguard Long-Term Corporate Bond_etf_High_change,Vanguard Long-Term Corporate Bond_etf_Low_average,Vanguard Long-Term Corporate Bond_etf_Low_max,Vanguard Long-Term Corporate Bond_etf_Low_min,Vanguard Long-Term Corporate Bond_etf_Low_volatility,Vanguard Long-Term Corporate Bond_etf_Low_change,Vanguard Long-Term Corporate Bond_etf_Close_average,Vanguard Long-Term Corporate Bond_etf_Close_max,Vanguard Long-Term Corporate Bond_etf_Close_min,Vanguard Long-Term Corporate Bond_etf_Close_volatility,Vanguard Long-Term Corporate Bond_etf_Close_change
2019-05-05,90.93,90.93,90.93,0.0,0.0,91.13,91.13,91.13,0.0,0.0,90.88,90.88,90.88,0.0,0.0,91.06,91.06,91.06,0.0,0.0
2019-05-12,91.66,91.66,91.66,0.0,0.0,91.66,91.66,91.66,0.0,0.0,91.31,91.31,91.31,0.0,0.0,91.43,91.43,91.43,0.0,0.0
2019-05-19,91.88,91.88,91.88,0.0,0.0,91.95,91.95,91.95,0.0,0.0,91.74,91.74,91.74,0.0,0.0,91.95,91.95,91.95,0.0,0.0
2019-05-26,92.84,92.84,92.84,0.0,0.0,93.23,93.23,93.23,0.0,0.0,92.74,92.74,92.74,0.0,0.0,93.21,93.21,93.21,0.0,0.0
2019-06-02,93.66,93.66,93.66,0.0,0.0,94.04,94.04,94.04,0.0,0.0,93.42,93.42,93.42,0.0,0.0,93.78,93.78,93.78,0.0,0.0
2019-06-09,93.73,93.73,93.73,0.0,0.0,93.99,93.99,93.99,0.0,0.0,93.73,93.73,93.73,0.0,0.0,93.96,93.96,93.96,0.0,0.0
2019-06-16,96.27,96.27,96.27,0.0,0.0,96.29,96.29,96.29,0.0,0.0,95.84,95.84,95.84,0.0,0.0,95.99,95.99,95.99,0.0,0.0
2019-06-23,96.87,96.87,96.87,0.0,0.0,96.97,96.97,96.97,0.0,0.0,96.57,96.57,96.57,0.0,0.0,96.87,96.87,96.87,0.0,0.0
2019-06-30,96.93,96.93,96.93,0.0,0.0,97.12,97.12,97.12,0.0,0.0,96.07,96.07,96.07,0.0,0.0,96.88,96.88,96.88,0.0,0.0
2019-07-07,95.55,95.55,95.55,0.0,0.0,95.75,95.75,95.75,0.0,0.0,95.33,95.33,95.33,0.0,0.0,95.58,95.58,95.58,0.0,0.0
2019-07-14,96.62,96.62,96.62,0.0,0.0,96.75,96.75,96.75,0.0,0.0,96.37,96.37,96.37,0.0,0.0,96.5,96.5,96.5,0.0,0.0
2019-07-21,97.36,97.36,97.36,0.0,0.0,97.38,97.38,97.38,0.0,0.0,96.96,96.96,96.96,0.0,0.0,97.21,97.21,97.21,0.0,0.0
2019-07-28,98.29,98.29,98.29,0.0,0.0,98.44,98.44,98.44,0.0,0.0,97.58,97.58,97.58,0.0,0.0,98.43,98.43,98.43,0.0,0.0
2019-08-04,100.09,100.09,100.09,0.0,0.0,100.14,100.14,100.14,0.0,0.0,99.42,99.42,99.42,0.0,0.0,99.67,99.67,99.67,0.0,0.0
2019-08-11,101.7,101.7,101.7,0.0,0.0,102.07,102.07,102.07,0.0,0.0,101.11,101.11,101.11,0.0,0.0,101.91,101.91,101.91,0.0,0.0
2019-08-18,101.69,101.69,101.69,0.0,0.0,102.75,102.75,102.75,0.0,0.0,101.55,101.55,101.55,0.0,0.0,102.69,102.69,102.69,0.0,0.0
2019-08-25,102.82,102.82,102.82,0.0,0.0,102.99,102.99,102.99,0.0,0.0,102.41,102.41,102.41,0.0,0.0,102.58,102.58,102.58,0.0,0.0
2019-09-01,101.83,101.83,101.83,0.0,0.0,102.25,102.25,102.25,0.0,0.0,101.76,101.76,101.76,0.0,0.0,102.25,102.25,102.25,0.0,0.0
2019-09-08,98.68,98.68,98.68,0.0,0.0,98.84,98.84,98.84,0.0,0.0,97.62,97.62,97.62,0.0,0.0,97.65,97.65,97.65,0.0,0.0
2019-09-15,100.28,100.28,100.28,0.0,0.0,100.93,100.93,100.93,0.0,0.0,100.16,100.16,100.16,0.0,0.0,100.86,100.86,100.86,0.0,0.0
2019-09-22,100.88,100.88,100.88,0.0,0.0,100.97,100.97,100.97,0.0,0.0,100.57,100.57,100.57,0.0,0.0,100.9,100.9,100.9,0.0,0.0
2019-09-29,101.57,101.57,101.57,0.0,0.0,102.08,102.08,102.08,0.0,0.0,101.56,101.56,101.56,0.0,0.0,102.08,102.08,102.08,0.0,0.0
2019-10-06,100.06,100.06,100.06,0.0,0.0,100.13,100.13,100.13,0.0,0.0,99.6,99.6,99.6,0.0,0.0,99.82,99.82,99.82,0.0,0.0
2019-10-13,100.26,100.26,100.26,0.0,0.0,100.62,100.62,100.62,0.0,0.0,100.2,100.2,100.2,0.0,0.0,100.33,100.33,100.33,0.0,0.0
2019-10-20,100.81,100.81,100.81,0.0,0.0,100.81,100.81,100.81,0.0,0.0,100.33,100.33,100.33,0.0,0.0,100.5,100.5,100.5,0.0,0.0
2019-10-27,101.0,101.0,101.0,0.0,0.0,101.23,101.23,101.23,0.0,0.0,100.68,100.68,100.68,0.0,0.0,101.0,101.0,101.0,0.0,0.0
2019-11-03,99.03,99.03,99.03,0.0,0.0,99.23,99.23,99.23,0.0,0.0,98.55,98.55,98.55,0.0,0.0,98.65,98.65,98.65,0.0,0.0
2019-11-10,99.98,99.98,99.98,0.0,0.0,100.2,100.2,100.2,0.0,0.0,99.91,99.91,99.91,0.0,0.0,100.0,100.0,100.0,0.0,0.0
2019-11-17,101.04,101.04,101.04,0.0,0.0,101.04,101.04,101.04,0.0,0.0,100.7,100.7,100.7,0.0,0.0,100.96,100.96,100.96,0.0,0.0
2019-11-24,102.09,102.09,102.09,0.0,0.0,102.09,102.09,102.09,0.0,0.0,101.5,101.5,101.5,0.0,0.0,101.81,101.81,101.81,0.0,0.0
2019-12-01,101.03,101.03,101.03,0.0,0.0,101.57,101.57,101.57,0.0,0.0,100.99,100.99,100.99,0.0,0.0,101.29,101.29,101.29,0.0,0.0
2019-12-08,101.87,101.87,101.87,0.0,0.0,102.39,102.39,102.39,0.0,0.0,101.43,101.43,101.43,0.0,0.0,102.14,102.14,102.14,0.0,0.0
2019-12-15,101.62,101.62,101.62,0.0,0.0,101.7,101.7,101.7,0.0,0.0,101.34,101.34,101.34,0.0,0.0,101.7,101.7,101.7,0.0,0.0
2019-12-22,102.07,102.07,102.07,0.0,0.0,102.13,102.13,102.13,0.0,0.0,101.88,101.88,101.88,0.0,0.0,101.88,101.88,101.88,0.0,0.0
2019-12-29,102.05,102.05,102.05,0.0,0.0,102.45,102.45,102.45,0.0,0.0,101.97,101.97,101.97,0.0,0.0,102.39,102.39,102.39,0.0,0.0
