Date,PBH_Open_average,PBH_Open_max,PBH_Open_min,PBH_Open_volatility,PBH_Open_change,PBH_High_average,PBH_High_max,PBH_High_min,PBH_High_volatility,PBH_High_change,PBH_Low_average,PBH_Low_max,PBH_Low_min,PBH_Low_volatility,PBH_Low_change,PBH_Close_average,PBH_Close_max,PBH_Close_min,PBH_Close_volatility,PBH_Close_change,PBH_Volume_average,PBH_Volume_max,PBH_Volume_min,PBH_Volume_volatility,PBH_Volume_change
2018-04-01,33.714,34.38,33.17,1.2100000000000009,0.45000000000000284,34.134,34.38,33.63,0.75,0.22000000000000597,33.172,33.92,32.69,1.230000000000004,0.020000000000003126,33.59,34.17,33.0,1.1700000000000017,0.10000000000000142,712176,894889,354309,540580,-126081
2018-04-08,32.614000000000004,33.32,31.66,1.6600000000000001,-1.6600000000000001,32.712,33.32,31.71,1.6099999999999994,-1.6099999999999994,32.002,32.57,31.18,1.3900000000000006,-1.3900000000000006,32.124,32.78,31.37,1.4100000000000001,-1.4100000000000001,796483,1179341,594166,585175,172804
2018-04-15,31.502,32.32,30.47,1.8500000000000014,-1.25,31.806,32.49,30.77,1.7200000000000024,-1.7200000000000024,30.96,31.65,30.04,1.6099999999999994,-1.5100000000000016,31.236,32.15,30.25,1.8999999999999986,-1.8999999999999986,585745,705530,366551,338979,33011
2018-04-22,31.022,32.01,30.25,1.759999999999998,1.5700000000000003,31.542,32.34,30.46,1.8800000000000026,1.5399999999999991,30.658,31.58,30.1,1.4799999999999969,0.7199999999999989,31.134,31.96,30.3,1.6600000000000001,0.5199999999999996,645786,1061908,414362,647546,256245
2018-04-29,29.49,30.83,28.6,2.229999999999997,-1.5199999999999996,29.768,30.88,29.4,1.4800000000000004,-1.4800000000000004,28.406000000000002,29.44,27.87,1.5700000000000003,-1.25,29.132,29.44,28.64,0.8000000000000007,-0.5800000000000018,989987,1373337,690589,682748,48683
2018-05-06,31.171999999999997,34.94,28.9,6.039999999999999,6.039999999999999,32.226,36.91,29.21,7.699999999999996,6.52,29.922,33.67,27.84,5.830000000000002,4.930000000000003,31.624,35.82,28.49,7.330000000000002,6.359999999999999,1847871,4461783,700388,3761395,732423
2018-05-13,35.688,37.57,34.74,2.8299999999999983,-0.8200000000000003,36.68,38.21,35.3,2.9100000000000037,-2.9100000000000037,34.704,35.38,33.99,1.3900000000000006,-1.3900000000000006,35.414,37.98,34.3,3.6799999999999997,-3.6799999999999997,1333586,1902005,540109,1361896,-890099
2018-05-20,33.914,34.49,33.48,1.0100000000000051,-0.2600000000000051,34.638,35.26,34.17,1.0899999999999963,0.769999999999996,33.474000000000004,33.89,33.05,0.8400000000000034,0.25,33.842,34.64,33.17,1.4699999999999989,0.7999999999999972,832528,1045690,731878,313812,-8194
2018-05-27,34.2925,34.98,33.77,1.2099999999999937,-0.45999999999999375,34.739999999999995,35.22,33.91,1.3100000000000023,-0.9400000000000048,33.4075,33.99,33.01,0.980000000000004,-0.36999999999999744,33.9875,34.91,33.43,1.4799999999999969,-0.20999999999999375,950255,1328045,483595,844450,-458333
2018-06-03,34.596000000000004,35.28,33.64,1.6400000000000006,1.490000000000002,35.211999999999996,35.94,34.16,1.7800000000000011,1.7800000000000011,34.274,35.13,33.36,1.7700000000000031,1.5900000000000034,34.886,35.65,34.06,1.5899999999999963,1.5899999999999963,532823,675780,319694,356086,76993
2018-06-10,35.55,35.78,35.39,0.39000000000000057,-0.35999999999999943,36.08,36.81,35.78,1.0300000000000011,0.9100000000000037,34.814,35.2,34.46,0.740000000000002,0.35999999999999943,35.79,36.79,35.43,1.3599999999999994,1.2999999999999972,753302,1215488,449509,765979,719689
2018-06-17,37.346000000000004,38.21,36.43,1.7800000000000011,1.7800000000000011,37.792,38.75,36.74,2.009999999999998,2.009999999999998,36.858,37.82,35.48,2.3400000000000034,2.3400000000000034,37.53,38.13,36.57,1.5600000000000023,1.5600000000000023,1029494,1824297,524047,1300250,463603
2018-06-24,37.978,38.58,37.28,1.2999999999999972,0.5499999999999972,38.684000000000005,39.34,37.95,1.3900000000000006,0.6200000000000045,37.49,38.37,37.01,1.3599999999999994,0.8699999999999974,38.008,38.41,37.45,0.9599999999999937,0.6700000000000017,644514,849554,519473,330081,79057
2018-07-01,37.4625,38.19,36.81,1.3799999999999955,-1.1599999999999966,38.185,39.47,37.37,2.1000000000000014,-1.519999999999996,36.932500000000005,38.03,36.23,1.8000000000000043,-1.009999999999998,37.5025,38.3,36.6,1.6999999999999957,-0.529999999999994,443855,591792,296909,294883,-148447
2018-07-08,38.392,38.8,38.03,0.769999999999996,0.490000000000002,38.88,39.1,38.6,0.5,0.490000000000002,38.032,38.32,37.82,0.5,0.4399999999999977,38.586,38.85,38.27,0.5799999999999983,0.4099999999999966,343986,403736,262522,141214,-95914
2018-07-15,38.234,38.86,37.71,1.1499999999999986,-0.8599999999999994,38.45,38.86,38.0,0.8599999999999994,-0.8599999999999994,37.548,38.06,36.74,1.3200000000000003,-0.9099999999999966,37.894,38.5,36.82,1.6799999999999997,-1.3900000000000006,384982,555608,268317,287291,118144
2018-07-22,36.160000000000004,36.81,35.63,1.1799999999999997,-0.8900000000000006,36.44,37.01,35.95,1.0599999999999952,-1.0599999999999952,35.65,36.18,35.24,0.9399999999999977,-0.8100000000000023,35.93,36.25,35.45,0.7999999999999972,-0.39000000000000057,538051,647859,304656,343203,-330982
2018-07-29,35.448,35.93,34.48,1.4500000000000028,-1.3700000000000045,36.312,36.71,35.91,0.8000000000000043,-0.10000000000000142,34.418,35.59,32.34,3.25,-1.4100000000000037,35.552,36.44,34.44,2.0,0.5,876212,1762288,531295,1230993,136271
2018-08-05,37.172,37.84,36.44,1.4000000000000057,1.0399999999999991,37.73,37.99,37.51,0.480000000000004,-0.12999999999999545,36.658,36.97,36.02,0.9499999999999957,0.9499999999999957,37.414,37.77,37.06,0.7100000000000009,-0.3400000000000034,489821,822937,324328,498609,-415415
2018-08-12,37.484,38.06,37.09,0.9699999999999989,0.6900000000000048,38.032,38.86,37.37,1.490000000000002,1.490000000000002,37.056,37.75,36.59,1.1599999999999966,1.1599999999999966,37.72,38.65,37.11,1.5399999999999991,1.5399999999999991,381094,493416,224164,269252,-150623
2018-08-19,38.988,39.29,38.72,0.5700000000000003,0.0799999999999983,39.268,39.79,38.94,0.8500000000000014,-0.2700000000000031,38.462,38.8,38.14,0.6599999999999966,0.13000000000000256,38.928,39.35,38.42,0.9299999999999997,-0.4799999999999969,393397,685929,288101,397828,-359594
2018-08-26,38.716,38.97,38.56,0.4099999999999966,0.07000000000000028,39.18,39.72,38.69,1.0300000000000011,0.09000000000000341,38.014,38.81,35.99,2.8200000000000003,-2.280000000000001,38.828,39.17,38.5,0.6700000000000017,-0.11999999999999744,437857,709685,240015,469670,385428
2018-09-02,38.16,38.49,37.58,0.9100000000000037,-0.14999999999999858,38.715,39.23,38.49,0.7399999999999949,0.7399999999999949,37.4875,38.1,36.9,1.2000000000000028,0.9200000000000017,38.2875,39.13,37.5,1.6300000000000026,1.6300000000000026,653286,1262815,300265,962550,-349829
2018-09-09,38.648,39.25,38.01,1.240000000000002,-0.4799999999999969,38.954,39.31,38.63,0.6799999999999997,-0.09000000000000341,38.142,38.46,37.68,0.7800000000000011,0.030000000000001137,38.502,38.78,37.9,0.8800000000000026,0.13999999999999346,386546,591279,181529,409750,-292293
2018-09-16,38.24,38.75,37.87,0.8800000000000026,-0.8800000000000026,38.653999999999996,39.22,38.05,1.1700000000000017,0.36999999999999744,37.628,38.17,37.1,1.0700000000000003,-0.30000000000000426,38.346,39.07,37.91,1.1600000000000037,0.5700000000000003,579433,1237399,375035,862364,856342
2018-09-23,38.438,38.91,37.95,0.9599999999999937,-0.759999999999998,38.778,39.13,38.43,0.7000000000000028,-0.490000000000002,37.722,37.95,37.46,0.490000000000002,-0.240000000000002,38.234,38.69,37.89,0.7999999999999972,-0.5,539670,724944,382801,342143,-99537
2018-09-30,38.132,38.64,37.5,1.1400000000000006,0.480000000000004,38.674,39.27,38.32,0.9500000000000028,0.37999999999999545,37.52,37.7,37.39,0.3100000000000023,0.10000000000000142,38.014,38.68,37.53,1.1499999999999986,0.18999999999999773,403164,599597,260550,339047,-244698
2018-10-07,38.36,39.2,37.53,1.6700000000000017,0.740000000000002,38.944,40.03,38.32,1.7100000000000009,-0.060000000000002274,37.662,38.67,36.94,1.730000000000004,-0.39000000000000057,38.324,39.35,37.42,1.9299999999999997,-0.8699999999999974,431238,637842,249786,388056,255240
2018-10-14,38.36,39.07,37.37,1.7000000000000028,0.5,39.158,39.69,38.62,1.0700000000000003,-0.3500000000000014,37.818,38.54,37.31,1.2299999999999969,-0.05999999999999517,38.422000000000004,39.2,37.57,1.6300000000000026,-1.0300000000000011,523219,727593,368088,359505,143435
2018-10-21,36.712,37.49,36.0,1.490000000000002,-1.490000000000002,37.452,38.2,36.62,1.5800000000000054,-1.5800000000000054,36.206,37.32,35.09,2.229999999999997,-2.229999999999997,36.536,37.49,35.8,1.6900000000000048,-1.5,612939,861995,438688,423307,55799
2018-10-28,36.616,37.98,35.63,2.3499999999999943,1.3899999999999935,37.258,38.34,36.58,1.7600000000000051,1.4500000000000028,35.508,36.58,34.29,2.289999999999999,1.3099999999999952,36.652,37.73,35.73,2.0,2.0,768029,1108053,590307,517746,-294004
2018-11-04,39.88,41.19,37.71,3.479999999999997,3.009999999999998,40.967999999999996,41.76,39.4,2.3599999999999994,1.8900000000000006,39.397999999999996,40.55,37.51,3.039999999999999,1.8700000000000045,40.334,41.29,39.06,2.229999999999997,0.75,519034,790470,386867,403603,-99589
2018-11-11,38.757999999999996,39.87,37.62,2.25,-2.25,39.168,40.04,38.3,1.740000000000002,-1.740000000000002,38.214,39.09,37.52,1.5700000000000003,-1.5700000000000003,38.57,39.16,37.98,1.1799999999999997,-0.9599999999999937,529417,597009,454433,142576,-7014
2018-11-18,37.942499999999995,38.4,37.68,0.7199999999999989,-0.7199999999999989,38.4225,38.65,38.28,0.36999999999999744,-0.18999999999999773,37.6025,37.75,37.37,0.38000000000000256,-0.07000000000000028,37.965,38.2,37.66,0.5400000000000063,-0.07000000000000028,314530,542808,110137,432671,-432671
2018-11-25,38.42,39.0,37.98,1.0200000000000031,0.6499999999999986,39.0,39.43,38.68,0.75,0.6799999999999997,38.083999999999996,38.64,37.41,1.230000000000004,0.5900000000000034,38.544000000000004,38.93,38.06,0.8699999999999974,0.6099999999999994,370390,495074,253655,241419,241419
2018-12-02,37.33,39.06,35.86,3.200000000000003,-3.200000000000003,37.775,39.39,36.52,2.8699999999999974,-2.5900000000000034,36.254999999999995,37.53,35.29,2.240000000000002,-2.0500000000000043,36.7175,38.11,35.96,2.1499999999999986,-2.1300000000000026,516240,895337,354435,540902,99163
2018-12-09,34.321999999999996,36.08,33.1,2.979999999999997,-2.979999999999997,34.714,36.26,33.7,2.559999999999995,-2.559999999999995,33.228,33.97,31.96,2.009999999999998,-2.009999999999998,33.426,34.15,32.1,2.049999999999997,-2.049999999999997,460025,652810,350119,302691,50163
2018-12-16,31.3,31.83,30.7,1.129999999999999,-0.7199999999999989,31.593999999999998,31.9,31.11,0.7899999999999991,-0.7699999999999996,30.386,31.01,29.67,1.3399999999999999,-1.1599999999999966,30.724,31.5,29.9,1.6000000000000014,-1.1400000000000006,656810,1168910,469195,699715,525473
2018-12-23,30.080000000000002,30.71,29.51,1.1999999999999993,0.6000000000000014,30.82,31.21,29.95,1.2600000000000016,1.2600000000000016,29.27,30.26,28.73,1.5300000000000011,1.5300000000000011,30.3375,31.11,29.28,1.8299999999999983,1.3299999999999983,361972,392730,336882,55848,19055
2018-12-30,30.665,30.8,30.47,0.33000000000000185,-0.16000000000000014,31.380000000000003,31.69,31.26,0.4299999999999997,0.4299999999999997,30.1025,30.34,29.82,0.5199999999999996,-0.19000000000000128,30.795,31.38,30.21,1.1699999999999982,0.5,412477,499167,357019,142148,-70330
2019-01-06,31.291999999999998,31.75,30.75,1.0,-0.39000000000000057,31.808,32.17,31.2,0.9700000000000024,-0.4200000000000017,30.74,31.39,30.38,1.0100000000000016,0.21000000000000085,31.324,31.72,30.91,0.8099999999999987,-0.060000000000002274,365069,485164,221429,263735,-73832
2019-01-13,27.912,28.49,26.36,2.129999999999999,-0.28999999999999915,28.778,29.3,28.17,1.129999999999999,-0.8100000000000023,27.336000000000002,28.16,26.25,1.9100000000000001,1.5700000000000003,28.302,28.65,27.87,0.7799999999999976,-0.6600000000000001,1070716,2379561,557165,1822396,-1822396
2019-01-20,27.445,27.6,27.13,0.4700000000000024,-0.05000000000000071,27.877499999999998,28.27,27.45,0.8200000000000003,0.3099999999999987,27.1375,27.29,26.99,0.3000000000000007,-0.019999999999999574,27.335,27.49,27.11,0.379999999999999,-0.16999999999999815,646959,733418,448652,284766,-246835
2019-01-27,27.62,28.05,27.13,0.9200000000000017,0.9200000000000017,28.054,28.29,27.7,0.5899999999999999,0.4200000000000017,27.296,27.49,27.07,0.41999999999999815,0.23999999999999844,27.64,27.92,27.52,0.40000000000000213,0.10999999999999943,449052,581369,349024,232345,232345
2019-02-03,27.854,28.42,27.02,1.4000000000000021,-0.620000000000001,28.53,29.15,27.73,1.4199999999999982,-0.5599999999999987,27.412,28.03,26.66,1.370000000000001,-0.5500000000000007,27.866,28.32,27.02,1.3000000000000007,-0.75,778317,1226774,433975,792799,38824
2019-02-10,28.552,29.1,27.62,1.4800000000000004,1.1400000000000006,29.024,29.39,28.29,1.1000000000000014,0.9200000000000017,28.172,28.56,27.48,1.0799999999999983,0.9899999999999984,28.626,29.1,28.27,0.8300000000000018,0.25,566040,752126,445571,306555,-48863
2019-02-17,28.947499999999998,29.64,28.52,1.120000000000001,1.120000000000001,29.2825,29.8,28.97,0.8300000000000018,0.8300000000000018,28.645,28.97,28.38,0.5899999999999999,0.5899999999999999,29.0375,29.51,28.64,0.870000000000001,0.870000000000001,401750,508102,332654,175448,100206
2019-02-24,29.09,29.57,28.46,1.1099999999999994,-0.10999999999999943,29.478,29.87,29.08,0.7900000000000027,0.05000000000000071,28.752,29.28,27.93,1.3500000000000014,0.28000000000000114,29.054,29.28,28.63,0.6500000000000021,0.26000000000000156,528089,997233,393044,604189,-45004
2019-03-03,28.114,29.39,26.99,2.400000000000002,-2.400000000000002,28.323999999999998,29.39,27.4,1.990000000000002,-1.990000000000002,27.498,28.24,26.92,1.3199999999999967,-1.25,27.672,28.64,27.09,1.5500000000000007,-1.490000000000002,426206,466773,378361,88412,-52230
2019-03-10,27.404,28.02,26.79,1.2300000000000004,0.8599999999999994,27.91,28.46,27.26,1.1999999999999993,1.1600000000000001,27.204,27.98,26.49,1.490000000000002,1.379999999999999,27.634,28.32,26.79,1.5300000000000011,1.5300000000000011,579317,815113,320132,494981,311057
2019-03-17,28.496,28.79,28.16,0.629999999999999,0.4399999999999977,28.89,29.19,28.68,0.5100000000000016,0.20000000000000284,28.164,28.49,27.93,0.5599999999999987,0.0,28.65,29.0,28.45,0.5500000000000007,0.3000000000000007,547602,995877,338040,657837,499157
2019-03-24,29.182000000000002,29.98,28.69,1.2899999999999991,1.2899999999999991,29.586,30.07,28.91,1.1600000000000001,1.1600000000000001,28.902,29.64,28.07,1.5700000000000003,1.5700000000000003,29.352,29.91,28.73,1.1799999999999997,1.1799999999999997,429937,604145,267878,336267,-201293
2019-03-31,28.996,30.11,28.26,1.8499999999999979,-1.5500000000000007,29.316,30.15,28.68,1.4699999999999989,-0.6499999999999986,28.496,29.33,28.07,1.259999999999998,-0.8299999999999983,28.62,29.35,28.2,1.1500000000000021,-0.7700000000000031,781545,1273067,505540,767527,691220
2019-04-07,28.218,28.53,27.9,0.6300000000000026,0.010000000000001563,28.602,29.0,28.37,0.629999999999999,0.1999999999999993,27.948,28.39,27.49,0.9000000000000021,-0.28999999999999915,28.262,28.52,28.0,0.5199999999999996,-0.16000000000000014,639138,1007659,384500,623159,138355
2019-04-14,28.432499999999997,28.94,27.74,1.2000000000000028,-0.6600000000000001,28.755,29.08,28.12,0.9599999999999973,-0.75,27.9775,28.49,27.52,0.9699999999999989,-0.7300000000000004,28.2575,28.88,27.65,1.2300000000000004,-0.3400000000000034,443694,534220,338138,196082,-45547
2019-04-21,28.637999999999998,29.12,28.04,1.0800000000000018,0.9299999999999997,29.07,29.46,28.38,1.0800000000000018,1.0800000000000018,28.324,28.96,27.76,1.1999999999999993,1.1999999999999993,28.842,29.29,28.31,0.9800000000000004,0.9800000000000004,321060,442973,224937,218036,-66389
2019-04-28,29.326,29.59,28.96,0.629999999999999,0.23999999999999844,29.562,29.81,29.42,0.389999999999997,0.16000000000000014,29.048000000000002,29.52,28.71,0.8099999999999987,0.3299999999999983,29.374,29.7,29.03,0.6699999999999982,0.39000000000000057,334217,373806,288389,85417,23490
2019-05-05,30.15,30.6,29.15,1.4500000000000028,1.4299999999999997,30.864,31.4,30.39,1.009999999999998,0.75,29.354,30.27,27.57,2.6999999999999993,1.120000000000001,30.52,31.12,29.98,1.1400000000000006,0.5600000000000023,649112,1037522,352020,685502,154468
2019-05-12,30.236,30.53,29.95,0.5800000000000018,-0.5399999999999991,30.74,31.05,30.41,0.6400000000000006,-0.2699999999999996,29.976,30.2,29.71,0.48999999999999844,-0.28999999999999915,30.252,30.49,30.03,0.4599999999999973,-0.16000000000000014,494083,608481,408797,199684,-101003
2019-05-19,29.744,30.15,29.35,0.7999999999999972,-0.41999999999999815,30.038,30.4,29.58,0.8200000000000003,-0.07000000000000028,29.432,29.61,29.23,0.379999999999999,-0.21999999999999886,29.746,30.28,29.37,0.9100000000000001,0.14999999999999858,234854,290115,178826,111289,-55888
2019-05-26,29.2775,29.92,28.87,1.0500000000000007,-1.0500000000000007,29.5225,29.92,29.08,0.8400000000000034,-0.8400000000000034,28.825,29.37,28.48,0.8900000000000006,-0.8900000000000006,29.177500000000002,29.4,29.02,0.379999999999999,-0.36999999999999744,394572,527600,201218,326382,-191077
2019-06-02,30.04,30.87,29.02,1.8500000000000014,0.8300000000000018,30.548,31.13,29.74,1.3900000000000006,0.5800000000000018,29.71,30.33,29.0,1.3299999999999983,0.8399999999999999,30.196,30.7,29.68,1.0199999999999996,0.46000000000000085,442392,556750,282643,274107,-113563
2019-06-09,30.37,30.65,30.11,0.5399999999999991,0.25,30.732,31.0,30.5,0.5,0.1999999999999993,30.094,30.38,29.8,0.5799999999999983,0.3099999999999987,30.416,30.6,30.06,0.5400000000000027,0.3500000000000014,313247,426137,247220,178917,31825
2019-06-16,31.18,31.82,30.41,1.4100000000000001,1.0199999999999996,31.682,32.03,31.25,0.7800000000000011,0.35999999999999943,30.926000000000002,31.42,30.11,1.3100000000000023,0.8300000000000018,31.252,31.52,31.0,0.5199999999999996,0.17999999999999972,378185,689466,234282,455184,399840
2019-06-23,30.936,31.09,30.79,0.3000000000000007,-0.17999999999999972,31.474,31.93,31.11,0.8200000000000003,0.4299999999999997,30.642,30.91,30.42,0.48999999999999844,0.14000000000000057,30.992,31.68,30.72,0.9600000000000009,0.8900000000000006,499458,822528,278458,544070,544070
2019-06-30,32.085,32.46,31.59,0.870000000000001,-0.28999999999999915,32.3525,32.59,31.86,0.730000000000004,-0.730000000000004,31.7175,32.0,31.24,0.7600000000000016,-0.6400000000000006,32.0275,32.52,31.66,0.860000000000003,-0.860000000000003,399801,543408,328501,214907,-171779
2019-07-07,31.206,31.6,30.94,0.6600000000000001,-0.6600000000000001,31.56,32.1,31.15,0.9500000000000028,-0.7700000000000031,30.823999999999998,31.18,30.39,0.7899999999999991,-0.4299999999999997,31.07,31.35,30.96,0.39000000000000057,-0.39000000000000057,459246,568450,353269,215181,-98083
2019-07-14,31.11,32.51,29.92,2.5899999999999963,1.5599999999999987,31.779999999999998,32.91,30.95,1.9599999999999973,1.9599999999999973,30.77,32.07,29.84,2.2300000000000004,2.1900000000000013,31.332,32.57,29.93,2.6400000000000006,2.1600000000000037,409875,563836,265316,298520,-129159
2019-07-21,32.61,33.16,32.14,1.019999999999996,0.9200000000000017,33.202,33.63,32.45,1.1799999999999997,1.1799999999999997,32.508,33.05,31.96,1.0899999999999963,1.0899999999999963,32.932,33.51,32.15,1.3599999999999994,1.3599999999999994,394946,528741,238454,290287,-260806
2019-07-28,33.916000000000004,34.7,33.49,1.2100000000000009,-0.17999999999999972,34.66,35.85,34.13,1.7199999999999989,0.1700000000000017,33.4,34.56,32.27,2.289999999999999,-0.28000000000000114,34.098,34.67,33.54,1.1300000000000026,-0.509999999999998,523676,823103,288334,534769,177342
2019-08-04,32.848,33.4,32.29,1.1099999999999994,0.36999999999999744,33.388,33.98,32.96,1.019999999999996,0.7099999999999937,32.41,33.13,31.82,1.3100000000000023,1.1000000000000014,33.04,33.97,32.59,1.3799999999999955,1.3699999999999974,490770,699412,372789,326623,-169469
2019-08-11,33.032,33.86,32.43,1.4299999999999997,-0.9500000000000028,33.462,34.27,32.9,1.3700000000000045,-1.0900000000000034,32.714,33.29,32.23,1.0600000000000023,-0.509999999999998,32.94,33.38,32.44,0.9400000000000048,-0.47000000000000597,271904,391868,209725,182143,-133020
2019-08-18,32.872,33.27,32.48,0.7900000000000063,-0.46000000000000085,33.054,33.37,32.75,0.6199999999999974,-0.3499999999999943,32.275999999999996,32.64,31.52,1.120000000000001,-0.9599999999999973,32.53,32.97,31.8,1.1699999999999982,-0.7600000000000016,333583,478583,208296,270287,-70236
2019-08-25,31.816,32.28,31.16,1.120000000000001,-0.2799999999999976,31.978,32.35,31.63,0.7200000000000024,-0.3100000000000023,31.396,31.87,30.76,1.1099999999999994,-0.4400000000000013,31.672,32.07,31.31,0.7600000000000016,-0.19000000000000128,260955,299659,181062,118597,118597
2019-09-01,31.9925,32.26,31.69,0.5699999999999967,0.5699999999999967,32.4425,32.74,32.07,0.6700000000000017,0.6700000000000017,31.6475,32.19,31.26,0.9299999999999962,0.629999999999999,32.0925,32.54,31.58,0.9600000000000009,0.5899999999999999,389363,452893,338424,114469,-26162
2019-09-08,34.576,36.85,32.7,4.149999999999999,2.8799999999999955,35.554,36.94,33.15,3.789999999999999,3.020000000000003,33.994,35.36,32.21,3.1499999999999986,3.1499999999999986,35.186,36.8,33.14,3.6599999999999966,2.8500000000000014,515594,738889,323951,414938,160490
2019-09-15,34.42,35.8,33.31,2.489999999999995,-2.3599999999999994,34.711999999999996,35.98,33.66,2.3200000000000003,-1.8099999999999952,33.696,34.87,33.07,1.7999999999999972,-1.4600000000000009,33.908,34.95,33.27,1.6799999999999997,-1.25,608152,1007364,469970,537394,446215
2019-09-22,34.58,35.14,33.51,1.6300000000000026,1.3800000000000026,35.114,35.27,34.91,0.36000000000000654,0.36000000000000654,34.214,34.49,33.51,0.980000000000004,0.7100000000000009,34.706,35.13,34.35,0.7800000000000011,-0.3999999999999986,322371,488039,230568,257471,154638
2019-09-29,34.153999999999996,34.83,33.52,1.3099999999999952,0.14000000000000057,34.824,35.24,34.23,1.0100000000000051,0.21000000000000085,33.828,34.33,33.34,0.9899999999999949,0.07000000000000028,34.406,35.2,33.75,1.4500000000000028,0.5100000000000051,246149,288639,209997,78642,-37378
2019-10-06,35.446,36.35,34.93,1.4200000000000017,1.3599999999999994,35.978,36.46,35.54,0.9200000000000017,0.3299999999999983,34.886,35.26,34.45,0.8099999999999952,0.3400000000000034,35.386,35.81,34.58,1.230000000000004,-0.44000000000000483,365764,504727,174435,330292,30398
2019-10-13,35.019999999999996,35.41,34.46,0.9499999999999957,0.18999999999999773,35.416,35.86,34.96,0.8999999999999986,-0.0800000000000054,34.51,34.89,34.06,0.8299999999999983,-0.8299999999999983,34.86,35.6,34.42,1.1799999999999997,-0.36999999999999744,330961,446681,212372,234309,82531
2019-10-20,35.514,36.11,34.95,1.1599999999999966,0.269999999999996,36.028,36.38,35.62,0.7600000000000051,-0.09000000000000341,35.118,35.46,34.92,0.5399999999999991,0.03999999999999915,35.51,36.05,34.98,1.0700000000000003,-0.3400000000000034,189994,200349,158036,42313,42313
