Date,OZK_Open_average,OZK_Open_max,OZK_Open_min,OZK_Open_volatility,OZK_Open_change,OZK_High_average,OZK_High_max,OZK_High_min,OZK_High_volatility,OZK_High_change,OZK_Low_average,OZK_Low_max,OZK_Low_min,OZK_Low_volatility,OZK_Low_change,OZK_Close_average,OZK_Close_max,OZK_Close_min,OZK_Close_volatility,OZK_Close_change,OZK_Volume_average,OZK_Volume_max,OZK_Volume_min,OZK_Volume_volatility,OZK_Volume_change
2018-01-14,51.342,51.8,51.02,0.779999999999994,0.21000000000000085,52.062,52.96,51.52,1.4399999999999977,-0.6300000000000026,50.844,51.38,50.24,1.1400000000000006,0.38000000000000256,51.658,52.23,51.09,1.1399999999999935,0.0,1813760,3396062,705415,2690647,-1953229
2018-01-21,52.246,53.04,51.82,1.2199999999999989,-0.35999999999999943,52.582,53.12,51.82,1.2999999999999972,-0.6999999999999957,51.49,51.92,51.07,0.8500000000000014,-0.480000000000004,51.916,52.67,51.5,1.1700000000000017,-1.1700000000000017,1173730,1702050,796518,905532,-905532
2018-01-28,50.396,51.17,49.7,1.4699999999999989,-1.4699999999999989,51.034,51.67,50.51,1.1600000000000037,-1.1600000000000037,49.554,50.37,48.41,1.9600000000000009,-1.9600000000000009,49.964,50.56,48.47,2.0900000000000034,-1.9299999999999997,2173585,6269406,890959,5378447,612787
2018-02-04,48.576,49.4,47.44,1.9600000000000009,1.6600000000000037,49.456,49.63,49.14,0.490000000000002,0.1700000000000017,47.484,48.45,46.06,2.3900000000000006,2.289999999999999,48.67,49.19,47.55,1.6400000000000006,0.23000000000000398,1136282,2122335,657135,1465200,-1266815
2018-02-11,50.435,51.74,48.85,2.8900000000000006,2.8900000000000006,51.355,52.39,49.69,2.700000000000003,2.700000000000003,50.19,51.65,48.58,3.0700000000000003,3.0700000000000003,51.2125,52.07,49.56,2.509999999999998,2.509999999999998,907437,1227313,699310,528003,-497840
2018-02-18,51.204,51.96,50.62,1.3400000000000034,-0.46000000000000085,51.672,52.13,51.15,0.980000000000004,-0.47000000000000597,50.336,50.71,50.01,0.7000000000000028,0.7000000000000028,50.944,51.64,50.52,1.1199999999999974,0.9699999999999989,835211,1291489,436260,855229,-855229
2018-02-25,50.652,51.6,49.74,1.8599999999999994,-0.6700000000000017,51.754,52.47,50.93,1.5399999999999991,0.25,49.902,50.76,49.07,1.6899999999999977,-0.28999999999999915,50.896,52.23,49.89,2.3399999999999963,1.4599999999999937,627894,781086,530046,251040,5130
2018-03-04,52.79,53.01,52.4,0.6099999999999994,0.6000000000000014,53.406,53.7,53.19,0.5100000000000051,0.240000000000002,52.074,52.37,51.8,0.5700000000000003,0.5700000000000003,52.858,53.11,52.49,0.6199999999999974,-0.3300000000000054,684924,900889,536060,364829,-364829
2018-03-11,52.126,52.96,51.35,1.6099999999999994,-0.8200000000000003,52.484,53.02,51.76,1.2600000000000051,-0.9000000000000057,51.352,52.45,50.66,1.7900000000000063,-1.7900000000000063,51.71,52.67,51.04,1.6300000000000026,-1.6300000000000026,914898,1534891,585550,949341,421128
2018-03-18,49.4,51.32,47.44,3.8800000000000026,-3.8800000000000026,49.912,51.48,48.12,3.3599999999999994,-3.3599999999999994,48.244,50.68,46.46,4.219999999999999,-4.009999999999998,48.692,50.8,46.58,4.219999999999999,-2.6700000000000017,1483107,2680023,718565,1961458,310576
2018-03-25,47.5875,48.26,46.76,1.5,-0.3500000000000014,48.275,48.52,47.86,0.6600000000000037,-0.20000000000000284,46.5625,47.11,46.21,0.8999999999999986,-0.3399999999999963,47.3825,48.27,46.96,1.3100000000000023,-0.01999999999999602,1035447,1084583,989085,95498,-84243
2018-04-01,47.624,48.57,47.05,1.5200000000000031,-0.28000000000000114,48.312,48.9,47.66,1.240000000000002,-0.6500000000000057,46.944,47.93,46.3,1.6300000000000026,-0.7900000000000063,47.576,48.58,46.35,2.229999999999997,-1.5799999999999983,1070779,1253723,899747,353976,-107288
2018-04-08,46.932,47.99,46.44,1.5500000000000043,-0.3999999999999986,47.388,48.2,46.75,1.4500000000000028,-0.4099999999999966,46.132,46.6,45.76,0.8400000000000034,-0.4100000000000037,46.714,47.76,46.23,1.5300000000000011,-0.5999999999999943,1624533,2601489,1012802,1588687,-404701
2018-04-15,46.65,47.08,46.13,0.9499999999999957,0.259999999999998,47.144,47.65,46.76,0.8900000000000006,0.5899999999999963,46.276,46.92,45.77,1.1499999999999986,1.1499999999999986,46.708,47.39,46.15,1.240000000000002,1.240000000000002,884955,1335865,687823,648042,-614046
2018-04-22,47.606,47.96,47.29,0.6700000000000017,0.4100000000000037,48.025999999999996,48.36,47.83,0.5300000000000011,-0.3999999999999986,47.008,47.29,46.79,0.5,-0.259999999999998,47.408,47.77,46.8,0.970000000000006,-0.7800000000000011,686284,852911,575535,277376,80040
2018-04-29,46.898,47.51,46.15,1.3599999999999994,0.8099999999999952,47.624,48.03,47.1,0.9299999999999997,0.7199999999999989,46.318,46.87,45.86,1.009999999999998,0.9499999999999957,47.152,47.56,46.52,1.0399999999999991,0.4000000000000057,631030,779726,560844,218882,-178442
2018-05-06,48.092,48.47,47.44,1.0300000000000011,0.8100000000000023,48.532,48.68,48.22,0.46000000000000085,0.35999999999999943,47.736,47.98,47.26,0.7199999999999989,0.7199999999999989,48.15,48.31,47.81,0.5,0.35999999999999943,521317,739903,374937,364966,-178445
2018-05-13,48.63,48.99,48.03,0.9600000000000009,0.6000000000000014,49.094,49.29,48.9,0.39000000000000057,0.13000000000000256,48.356,48.64,47.97,0.6700000000000017,0.3999999999999986,48.732,49.02,48.48,0.5400000000000063,0.14000000000000057,567122,939409,383131,556278,397220
2018-05-20,48.4775,48.82,47.94,0.8800000000000026,-0.8100000000000023,48.9325,49.57,48.55,1.0200000000000031,-1.0200000000000031,48.0325,48.75,47.29,1.4600000000000009,-0.8400000000000034,48.52,48.93,48.24,0.6899999999999977,-0.6899999999999977,417241,568438,304642,263796,-263796
2018-05-27,47.91,48.16,47.67,0.4899999999999949,0.25,48.306,48.46,48.17,0.28999999999999915,0.1599999999999966,47.412,47.77,46.98,0.7900000000000063,0.7900000000000063,47.77,48.31,47.21,1.1000000000000014,1.1000000000000014,546214,689083,441339,247744,-71034
2018-06-03,49.122,49.94,48.16,1.7800000000000011,1.7800000000000011,49.596000000000004,50.39,48.44,1.9500000000000028,1.9500000000000028,48.838,49.34,48.02,1.3200000000000003,1.0999999999999943,49.242,49.82,48.3,1.5200000000000031,0.9100000000000037,641250,685891,513907,171984,168148
2018-06-10,48.736,49.25,47.75,1.5,-1.5,49.062,49.9,48.07,1.8299999999999983,-1.4500000000000028,48.09,48.73,47.07,1.6599999999999966,-1.5600000000000023,48.452,49.03,47.75,1.2800000000000011,-1.1199999999999974,1130414,1499093,652300,846793,347315
2018-06-17,47.598,48.24,46.9,1.3400000000000034,-0.44000000000000483,47.882,48.51,46.94,1.5700000000000003,-1.0700000000000003,46.934,47.63,45.93,1.7000000000000028,-1.1300000000000026,47.292,47.96,46.26,1.7000000000000028,-1.7000000000000028,927078,1540732,620583,920149,-204958
2018-06-24,45.507999999999996,46.19,44.43,1.759999999999998,-1.759999999999998,45.884,46.39,45.34,1.0499999999999972,-1.0499999999999972,44.936,45.41,44.18,1.2299999999999969,-1.2299999999999969,45.386,46.2,45.04,1.1600000000000037,-0.8900000000000006,808596,988325,677260,311065,-98597
2018-07-01,45.5375,45.91,45.16,0.75,0.3499999999999943,46.0875,46.94,45.74,1.1999999999999957,1.1099999999999994,45.195,45.73,44.84,0.8899999999999935,0.529999999999994,45.7175,46.81,45.22,1.5900000000000034,1.5300000000000011,568853,737693,281947,455746,398095
2018-07-08,44.116,46.86,41.35,5.509999999999998,-5.509999999999998,44.834,47.18,42.58,4.600000000000001,-4.399999999999999,43.132,45.97,41.07,4.899999999999999,-4.719999999999999,43.641999999999996,46.22,41.24,4.979999999999997,-3.8100000000000023,2638235,6503379,1046399,5456980,-77992
2018-07-15,42.46,42.83,42.0,0.8299999999999983,-0.6599999999999966,42.76,43.28,42.44,0.8400000000000034,-0.8400000000000034,42.094,42.39,41.79,0.6000000000000014,-0.6000000000000014,42.326,42.66,41.99,0.6699999999999946,-0.259999999999998,1217048,1434086,987986,446100,-275054
2018-07-22,41.19,42.57,40.43,2.1400000000000006,-1.5300000000000011,41.582,42.74,41.08,1.6600000000000037,-1.3500000000000014,40.54,41.0,40.18,0.8200000000000003,-0.3999999999999986,40.816,41.15,40.56,0.5899999999999963,-0.5300000000000011,1255203,2006252,834044,1172208,-880926
2018-07-29,41.002,41.47,40.6,0.8699999999999974,0.14999999999999858,41.356,41.73,40.81,0.9199999999999946,-0.4399999999999977,40.452,40.83,40.08,0.75,0.21999999999999886,40.995999999999995,41.47,40.66,0.8100000000000023,-0.14000000000000057,969906,1990832,497365,1493467,-1493467
2018-08-05,40.3,40.92,38.51,2.4100000000000037,-2.4100000000000037,41.094,41.36,40.45,0.9099999999999966,-0.9099999999999966,40.083999999999996,40.82,38.43,2.3900000000000006,-2.3900000000000006,40.576,40.91,39.64,1.269999999999996,-1.240000000000002,765012,1697276,486120,1211156,1196367
2018-08-12,40.008,40.71,39.54,1.1700000000000017,0.9399999999999977,40.574,41.04,39.96,1.0799999999999983,0.740000000000002,39.668,40.37,39.06,1.3099999999999952,0.7100000000000009,40.318,40.93,39.55,1.3800000000000026,0.9399999999999977,773934,1001917,516834,485083,-485083
2018-08-19,40.93,41.15,40.72,0.4299999999999997,-0.39000000000000057,41.302,41.73,41.1,0.6299999999999955,-0.5599999999999952,40.662,41.0,40.42,0.5799999999999983,-0.490000000000002,40.882,41.39,40.55,0.8400000000000034,-0.7199999999999989,599099,831002,387982,443020,43483
2018-08-26,40.49,40.84,40.2,0.6400000000000006,-0.6400000000000006,40.7675,41.04,40.56,0.4799999999999969,-0.4799999999999969,39.9975,40.22,39.75,0.46999999999999886,-0.269999999999996,40.47,40.79,40.25,0.5399999999999991,0.0799999999999983,860241,1332074,628434,703640,4618
2018-09-02,40.314,40.52,40.21,0.3100000000000023,-0.030000000000001137,40.626,40.83,40.25,0.5799999999999983,-0.5,39.982,40.35,39.43,0.9200000000000017,-0.7800000000000011,40.222,40.55,39.72,0.8299999999999983,-0.8299999999999983,656596,787718,547023,240695,193471
2018-09-09,39.41,39.75,38.8,0.9500000000000028,-0.46999999999999886,39.641999999999996,40.16,39.23,0.9299999999999997,-0.8799999999999955,38.848,39.6,38.55,1.0500000000000043,-0.9600000000000009,39.132,39.69,38.69,1.0,-0.8299999999999983,947756,1116885,775580,341305,-119734
2018-09-16,39.522,40.5,38.35,2.1499999999999986,1.6599999999999966,40.002,40.51,38.95,1.5599999999999952,1.5499999999999972,39.0,39.97,38.11,1.8599999999999994,0.9100000000000037,39.518,40.34,38.31,2.030000000000001,1.0300000000000011,1335176,2132066,842312,1289754,-278094
2018-09-23,38.68,39.56,37.95,1.6099999999999994,-1.4699999999999989,38.902,39.56,38.24,1.3200000000000003,-1.2000000000000028,38.13,39.02,37.33,1.6900000000000048,-1.6900000000000048,38.3,39.28,37.51,1.7700000000000031,-1.7700000000000031,1106893,1629331,689447,939884,174933
2018-09-30,38.164,38.69,37.32,1.3699999999999974,0.9200000000000017,38.796,39.25,37.96,1.2899999999999991,0.9299999999999997,37.884,38.41,37.09,1.3199999999999932,0.8599999999999994,38.408,38.72,37.8,0.9200000000000017,0.8700000000000045,850282,1092288,543029,549259,-512577
2018-10-07,37.51,38.64,35.58,3.0600000000000023,-3.0600000000000023,38.001999999999995,39.08,36.64,2.4399999999999977,-2.049999999999997,36.572,38.14,34.62,3.520000000000003,-2.6400000000000006,37.013999999999996,38.23,35.75,2.479999999999997,-1.9699999999999989,1178272,1683828,669930,1013898,440578
2018-10-14,32.078,36.39,25.45,10.940000000000001,-10.510000000000002,32.746,36.8,26.39,10.409999999999997,-10.130000000000003,31.26,35.66,25.01,10.649999999999995,-10.310000000000002,31.716,36.43,25.44,10.989999999999998,-10.900000000000002,6167205,20330808,893147,19437661,4905927
2018-10-21,24.976,25.5,24.42,1.0799999999999983,0.5199999999999996,25.692,26.71,25.2,1.5100000000000016,1.2899999999999991,24.5,25.4,24.15,1.25,0.9100000000000001,25.195999999999998,26.33,24.23,2.099999999999998,1.1699999999999982,3552060,5395825,2522857,2872968,-1651235
2018-10-28,27.136,27.67,26.48,1.1900000000000013,1.1900000000000013,27.584,28.1,26.88,1.2200000000000024,0.8900000000000006,26.722,27.22,26.21,1.009999999999998,1.009999999999998,27.242,27.65,26.37,1.2799999999999976,1.0500000000000007,3140900,7505988,1343161,6162827,-1594049
2018-11-04,27.084,27.42,26.45,0.9700000000000024,-0.9600000000000009,27.306,27.6,26.77,0.8300000000000018,-0.8300000000000018,26.478,27.13,25.76,1.3699999999999974,-1.3699999999999974,26.776,27.34,25.83,1.5100000000000016,-1.5100000000000016,1509888,2000906,896007,1104899,641335
