Date,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Open_average,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Open_max,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Open_min,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Open_volatility,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Open_change,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_High_average,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_High_max,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_High_min,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_High_volatility,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_High_change,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Low_average,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Low_max,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Low_min,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Low_volatility,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Low_change,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Close_average,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Close_max,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Close_min,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Close_volatility,UBS ETRACS Monthly Pay 2X Wells Fargo MLP ex Energ_etf_Close_change
2018-01-14,17.75,17.75,17.75,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.69,17.69,17.69,0.0,0.0
2018-01-21,18.5,18.5,18.5,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2018-01-28,19.0,19.0,19.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,17.72,17.72,17.72,0.0,0.0,18.02,18.02,18.02,0.0,0.0
2018-02-04,15.82,15.82,15.82,0.0,0.0,15.82,15.82,15.82,0.0,0.0,14.81,14.81,14.81,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2018-02-11,17.5,17.5,17.5,0.0,0.0,17.5,17.5,17.5,0.0,0.0,16.43,16.43,16.43,0.0,0.0,17.2,17.2,17.2,0.0,0.0
2018-02-18,16.77,16.77,16.77,0.0,0.0,16.98,16.98,16.98,0.0,0.0,16.75,16.75,16.75,0.0,0.0,16.97,16.97,16.97,0.0,0.0
2018-02-25,16.16,16.16,16.16,0.0,0.0,16.55,16.55,16.55,0.0,0.0,16.16,16.16,16.16,0.0,0.0,16.47,16.47,16.47,0.0,0.0
2018-03-04,17.24,17.24,17.24,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.14,17.14,17.14,0.0,0.0,17.37,17.37,17.37,0.0,0.0
2018-03-11,16.02,16.02,16.02,0.0,0.0,16.25,16.25,16.25,0.0,0.0,15.98,15.98,15.98,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2018-03-18,15.5,15.5,15.5,0.0,0.0,15.5,15.5,15.5,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.69,14.69,14.69,0.0,0.0
2018-03-25,14.59,14.59,14.59,0.0,0.0,14.91,14.91,14.91,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2018-04-01,14.9,14.9,14.9,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.19,14.19,14.19,0.0,0.0,14.32,14.32,14.32,0.0,0.0
2018-04-08,14.53,14.53,14.53,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2018-04-15,15.08,15.08,15.08,0.0,0.0,15.08,15.08,15.08,0.0,0.0,14.97,14.97,14.97,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2018-04-22,14.61,14.61,14.61,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.67,14.67,14.67,0.0,0.0
2018-04-29,15.15,15.15,15.15,0.0,0.0,15.96,15.96,15.96,0.0,0.0,15.15,15.15,15.15,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2018-05-06,16.04,16.04,16.04,0.0,0.0,16.04,16.04,16.04,0.0,0.0,15.88,15.88,15.88,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2018-05-13,15.99,15.99,15.99,0.0,0.0,15.99,15.99,15.99,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.73,15.73,15.73,0.0,0.0
2018-05-20,16.07,16.07,16.07,0.0,0.0,16.18,16.18,16.18,0.0,0.0,16.07,16.07,16.07,0.0,0.0,16.18,16.18,16.18,0.0,0.0
2018-05-27,16.2,16.2,16.2,0.0,0.0,16.56,16.56,16.56,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.47,16.47,16.47,0.0,0.0
2018-06-03,16.73,16.73,16.73,0.0,0.0,16.79,16.79,16.79,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.68,16.68,16.68,0.0,0.0
2018-06-10,16.84,16.84,16.84,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.55,16.55,16.55,0.0,0.0,16.71,16.71,16.71,0.0,0.0
2018-06-17,16.3,16.3,16.3,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.38,16.38,16.38,0.0,0.0
2018-06-24,15.85,15.85,15.85,0.0,0.0,16.07,16.07,16.07,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.9,15.9,15.9,0.0,0.0
2018-07-01,17.29,17.29,17.29,0.0,0.0,17.57,17.57,17.57,0.0,0.0,16.5,16.5,16.5,0.0,0.0,17.55,17.55,17.55,0.0,0.0
2018-07-08,16.85,16.85,16.85,0.0,0.0,17.31,17.31,17.31,0.0,0.0,16.85,16.85,16.85,0.0,0.0,17.29,17.29,17.29,0.0,0.0
