Date,BEBE_stock_Open_average,BEBE_stock_Open_max,BEBE_stock_Open_min,BEBE_stock_Open_volatility,BEBE_stock_Open_change,BEBE_stock_High_average,BEBE_stock_High_max,BEBE_stock_High_min,BEBE_stock_High_volatility,BEBE_stock_High_change,BEBE_stock_Low_average,BEBE_stock_Low_max,BEBE_stock_Low_min,BEBE_stock_Low_volatility,BEBE_stock_Low_change,BEBE_stock_Close_average,BEBE_stock_Close_max,BEBE_stock_Close_min,BEBE_stock_Close_volatility,BEBE_stock_Close_change,BEBE_stock_Volume_average,BEBE_stock_Volume_max,BEBE_stock_Volume_min,BEBE_stock_Volume_volatility,BEBE_stock_Volume_change
2018-01-14,5.1629249999999995,5.5774,4.1898,1.3876,1.3876,6.3681,8.5599,5.5684,2.991500000000001,-2.982400000000001,5.1381499999999996,5.5684,4.1898,1.3785999999999996,1.2885,5.5121,5.5684,5.4783,0.09009999999999962,-0.017999999999999794,35313,129686,363,129323,-125567
2018-01-21,5.4746999999999995,5.5774,5.3702,0.20720000000000027,0.017999999999999794,5.55268,5.6428,5.4513,0.19150000000000045,0.07440000000000069,5.3918,5.4963,5.3251,0.1711999999999998,0.08110000000000017,5.4837,5.5684,5.4062,0.16219999999999946,-0.07209999999999983,7994,16600,1951,14649,1636
2018-01-28,5.45125,5.4963,5.4062,0.09009999999999962,-0.09009999999999962,5.45125,5.4963,5.4062,0.09009999999999962,-0.09009999999999962,5.40845,5.4963,5.3251,0.1711999999999998,-0.09009999999999962,5.42875,5.4963,5.4062,0.09009999999999962,-0.09009999999999962,4740,15327,202,15125,-2766
2018-02-04,5.45448,5.4963,5.4119,0.08439999999999959,0.07969999999999988,5.81352,6.3974,5.4153,0.9821,0.8559999999999999,5.43324,5.4963,5.4062,0.09009999999999962,0.09009999999999962,5.54952,5.7667,5.4107,0.35599999999999987,0.3243999999999998,7764,17458,3021,14437,187
2018-02-11,5.9841,6.3073,5.7396,0.5676999999999994,-0.40549999999999997,6.20456,6.3523,6.0189,0.33339999999999925,0.04499999999999993,5.89402,6.1271,5.7396,0.3875000000000002,-0.22530000000000072,6.09104,6.2622,5.8568,0.4054000000000002,-0.04499999999999993,8376,17504,2147,15357,13363
2018-02-18,5.9499,6.2172,5.8117,0.40549999999999997,-0.40549999999999997,6.232166666666667,6.5325,6.082000000000001,0.450499999999999,-0.450499999999999,5.8147,5.8207,5.8117,0.009000000000000341,-0.009000000000000341,5.9949,6.082000000000001,5.8207,0.2613000000000003,0.0,9260,14994,6325,8669,-8531
2018-02-25,5.91624,6.2621,5.7216,0.5405000000000006,-0.15330000000000066,6.01176,6.3073,5.7216,0.5857000000000001,-0.4956000000000005,5.77748,5.8749,5.6495,0.2254000000000005,-0.15330000000000066,5.86036,6.2172,5.7216,0.4956000000000005,-0.4956000000000005,4508,10311,584,9727,154
2018-03-04,5.55584,5.7216,5.4062,0.31539999999999946,0.0,5.8982399999999995,6.3073,5.6136,0.6936999999999998,0.5855000000000006,5.49094,5.6135,5.4062,0.20730000000000004,0.0,5.8315,6.2621,5.6135,0.6486000000000001,0.6036000000000001,2986,7709,321,7388,-4200
2018-03-11,5.971625,6.2622,5.6315,0.6307,-0.39639999999999986,6.1487750000000005,6.2679,5.8658,0.4020999999999999,-0.4020999999999999,5.870275,6.127000000000001,5.4153,0.7117000000000004,-0.22520000000000095,6.1451,6.2622,5.8568,0.4054000000000002,-0.4054000000000002,2449,6575,646,5929,-4942
2018-03-18,5.64954,5.9469,5.4963,0.45060000000000056,0.22520000000000007,5.658580000000001,5.9469,5.4964,0.4504999999999999,0.22520000000000007,5.59906,5.9469,5.4693,0.4776000000000007,0.4776000000000007,5.65854,5.9469,5.4963,0.45060000000000056,0.22530000000000072,672,1055,339,716,-316
2018-03-25,5.609025,5.6766,5.5414,0.13519999999999932,0.13519999999999932,6.032475,6.1721,5.6766,0.4955000000000007,-0.4955000000000007,5.609025,5.6766,5.5414,0.13519999999999932,0.13519999999999932,5.895099999999999,6.1541,5.6316,0.5225,0.04499999999999993,1571,3191,155,3036,-783
2018-04-01,5.7667,5.9919,5.5865,0.4054000000000002,0.09009999999999962,5.7847,5.9919,5.5865,0.4054000000000002,0.13509999999999955,5.66758,5.7667,5.5865,0.18020000000000014,0.09009999999999962,5.66758,5.7667,5.5865,0.18020000000000014,0.09009999999999962,9718,33689,123,33566,3664
2018-04-08,5.745019999999999,5.8117,5.7216,0.09010000000000051,0.027000000000000135,5.77568,5.8117,5.7216,0.09010000000000051,0.09010000000000051,5.726999999999999,5.7486,5.7216,0.027000000000000135,0.027000000000000135,5.74864,5.8117,5.7216,0.09010000000000051,0.09010000000000051,1174,3082,308,2774,-150
2018-04-15,5.80272,5.8568,5.6315,0.22529999999999983,-0.22529999999999983,5.81176,5.8569,5.6315,0.2254000000000005,-0.22529999999999983,5.7928,5.8568,5.6315,0.22529999999999983,-0.22079999999999966,5.8117399999999995,5.8568,5.6315,0.22529999999999983,-0.22529999999999983,4975,7181,242,6939,-6939
2018-04-22,5.931866666666666,6.2622,5.6766,0.5856000000000003,0.5856000000000003,6.247199999999999,6.5325,5.8568,0.6757,0.6757,5.886833333333334,6.2172,5.5865,0.6307,0.6307,6.1270999999999995,6.3073,5.8568,0.4504999999999999,0.3604000000000003,10403,15615,2753,12862,10088
2018-04-29,6.21538,6.2893,6.1271,0.16219999999999946,0.05399999999999938,6.27666,6.3073,6.2172,0.09009999999999962,0.0,6.18836,6.2893,6.1271,0.16219999999999946,0.05399999999999938,6.24962,6.3073,6.1721,0.13519999999999932,0.045099999999999696,3417,13535,114,13421,-12579
2018-05-06,6.18796,6.3523,6.037000000000001,0.3152999999999988,0.07919999999999927,6.62408,7.6318,6.037000000000001,1.5947999999999993,0.07919999999999927,6.073300000000001,6.1721,5.9236,0.24849999999999994,-0.0682999999999998,6.2373,6.9831,5.9236,1.0594999999999999,-0.0682999999999998,1571,3537,323,3214,228
2018-05-13,6.1258333333333335,6.2799,6.0199,0.2599999999999998,0.2599999999999998,6.1644,6.3955,6.02,0.3755000000000006,0.3755000000000006,6.119433333333333,6.2607,6.0199,0.24080000000000013,0.24080000000000013,6.1354999999999995,6.3088,6.02,0.28880000000000017,0.28880000000000017,5734,16010,476,15534,15293
2018-05-20,6.5015,6.7423,6.2607,0.48160000000000025,0.48160000000000025,6.5624666666666664,6.7423,6.3955,0.3468,0.3468,6.5015,6.7423,6.2607,0.48160000000000025,0.48160000000000025,6.5624666666666664,6.7423,6.3955,0.3468,0.3468,2011,5091,274,4817,-396
2018-05-27,7.03125,7.2239,6.7423,0.48160000000000025,0.48160000000000025,7.15165,7.2239,6.9349,0.2890000000000006,0.2890000000000006,6.826575,7.2239,6.5015,0.7224000000000004,-0.24080000000000013,6.934925,7.2239,6.5015,0.7224000000000004,-0.28889999999999993,897,2373,126,2247,-58
2018-06-03,6.39554,6.6941,6.068,0.6261000000000001,0.14449999999999985,6.52074,6.6941,6.1645,0.5295999999999994,0.14449999999999985,6.1451,6.6941,5.2975,1.3965999999999994,0.6261000000000001,6.4302,6.6941,6.1644,0.5297000000000001,0.5007999999999999,8483,15471,501,14970,-12343
2018-06-10,6.645975,6.8386,6.5015,0.3370999999999995,-0.24080000000000013,6.645975,6.8386,6.5015,0.3370999999999995,-0.24080000000000013,6.561675,6.6941,6.5015,0.19259999999999966,-0.19259999999999966,6.6219,6.7423,6.5015,0.24080000000000013,-0.24080000000000013,6353,17353,516,16837,-16357
2018-06-17,6.9831,6.9831,6.9831,0.0,0.0,6.9831,6.9831,6.9831,0.0,0.0,6.3329,6.3329,6.3329,0.0,0.0,6.3329,6.3329,6.3329,0.0,0.0,368,368,368,0,0
2018-06-24,6.613833333333333,6.8867,6.2607,0.6260000000000003,0.6260000000000003,6.649166666666667,6.8867,6.3185,0.5682,0.5682,6.613833333333333,6.8867,6.2607,0.6260000000000003,0.6260000000000003,6.645933333333334,6.8867,6.3088,0.5779000000000005,0.5779000000000005,770,2010,102,1908,-1908
2018-07-01,6.5015,6.5015,6.5015,0.0,0.0,6.5015,6.5015,6.5015,0.0,0.0,6.5015,6.5015,6.5015,0.0,0.0,6.5015,6.5015,6.5015,0.0,0.0,1275,1275,1275,0,0
2018-07-08,6.2607,6.2607,6.2607,0.0,0.0,6.2703,6.2703,6.2703,0.0,0.0,6.2607,6.2607,6.2607,0.0,0.0,6.2607,6.2607,6.2607,0.0,0.0,808,808,808,0,0
2018-07-15,6.453333333333333,6.7423,6.2607,0.48160000000000025,0.09630000000000027,6.453333333333333,6.7423,6.2607,0.48160000000000025,0.09630000000000027,6.453333333333333,6.7423,6.2607,0.48160000000000025,0.09630000000000027,6.453333333333333,6.7423,6.2607,0.48160000000000025,0.09630000000000027,578,810,184,626,626
2018-07-22,6.64404,7.2239,6.357,0.8669000000000002,0.0,6.9214400000000005,7.3009,6.357,0.9439000000000002,0.6261000000000001,6.46102,6.7423,6.3088,0.43350000000000044,0.048200000000000465,6.67484,7.0312,6.3088,0.7224000000000004,0.6261000000000001,3138,7047,935,6112,-226
2018-07-29,6.715775,6.8482,6.434,0.4142000000000001,-0.09629999999999939,6.715775,6.8482,6.434,0.4142000000000001,-0.09629999999999939,6.679675,6.8001,6.434,0.3660999999999994,0.0,6.679675,6.8001,6.434,0.3660999999999994,0.0,1460,3006,115,2891,-2891
2018-08-05,6.4533249999999995,6.7423,6.2607,0.48160000000000025,-0.28889999999999993,6.58335,6.7808,6.2607,0.5201000000000002,0.2312000000000003,6.4533249999999995,6.7423,6.2607,0.48160000000000025,-0.28889999999999993,6.58335,6.7808,6.2607,0.5201000000000002,0.2312000000000003,1228,3507,272,3235,-2975
2018-08-12,6.710166666666667,6.9349,6.2703,0.6646000000000001,0.6646000000000001,6.777566666666667,7.1275,6.2703,0.8572000000000006,0.8572000000000006,6.485433333333333,6.9253,6.2607,0.6646000000000001,-0.009599999999999831,6.4886333333333335,6.9349,6.2607,0.6741999999999999,-0.009599999999999831,1020,1417,594,823,367
2018-08-19,6.469366666666667,6.6459,6.2607,0.3852000000000002,0.3852000000000002,6.645933333333334,6.7423,6.5496,0.19270000000000032,0.19270000000000032,6.405166666666666,6.5496,6.1644,0.3852000000000002,0.3852000000000002,6.533566666666666,6.6459,6.4052,0.24070000000000036,0.14440000000000008,10298,28786,759,28027,-27436
2018-08-26,6.573675,6.6459,6.5496,0.09630000000000027,0.09630000000000027,6.573675,6.6459,6.5496,0.09630000000000027,0.09630000000000027,6.5496,6.5496,6.5496,0.0,0.0,6.56165,6.5978,6.5496,0.048200000000000465,0.048200000000000465,2727,5218,134,5084,2308
2018-09-02,6.5014666666666665,6.5978,6.434,0.16380000000000017,0.12520000000000042,6.5014666666666665,6.5978,6.434,0.16380000000000017,0.12520000000000042,6.373066666666666,6.4533,6.2607,0.19259999999999966,0.04809999999999981,6.3827,6.4822,6.2607,0.2214999999999998,0.07699999999999996,2530,4655,559,4096,4096
2018-09-09,6.41,6.4533,6.357,0.09629999999999939,-0.0768999999999993,6.41,6.4533,6.357,0.09629999999999939,-0.0768999999999993,6.383475,6.4533,6.357,0.09629999999999939,-0.09629999999999939,6.383475,6.4533,6.357,0.09629999999999939,-0.09629999999999939,615,1146,178,968,488
2018-09-16,6.417175,6.7423,6.3088,0.43350000000000044,0.43350000000000044,6.417175,6.7423,6.3088,0.43350000000000044,0.43350000000000044,6.36665,6.7423,6.1644,0.5779000000000005,0.44310000000000027,6.378674999999999,6.7423,6.1644,0.5779000000000005,0.44310000000000027,985,3029,117,2912,-158
2018-09-23,6.133075,6.357,5.9236,0.4333999999999998,-0.24079999999999924,6.145125,6.4052,5.9236,0.48159999999999936,-0.24079999999999924,5.85135,5.9236,5.7791,0.14450000000000074,0.0,5.85135,5.9236,5.7791,0.14450000000000074,0.0,4163,6417,2781,3636,-440
2018-09-30,6.5188,6.5496,6.5015,0.04809999999999981,0.019199999999999662,6.56888,6.6459,6.5207,0.12520000000000042,-0.12520000000000042,6.48414,6.5015,6.4533,0.048200000000000465,0.048200000000000465,6.5477,6.6459,6.4629,0.18299999999999983,-0.14440000000000008,81478,278498,14560,263938,233855
2018-10-07,6.6703,6.9,6.45,0.4500000000000002,-0.05149999999999988,6.71756,6.9,6.45,0.4500000000000002,-0.14780000000000015,6.5983,6.75,6.25,0.5,-0.25150000000000006,6.606,6.75,6.25,0.5,-0.29000000000000004,3193,12901,177,12724,-12301
2018-10-14,6.666666666666667,6.9,6.25,0.6500000000000004,0.5999999999999996,6.83,6.9,6.74,0.16000000000000014,0.10999999999999943,6.666666666666667,6.9,6.25,0.6500000000000004,0.5999999999999996,6.83,6.9,6.74,0.16000000000000014,0.10999999999999943,382,715,195,520,-477
2018-10-21,6.57,6.8,6.25,0.5499999999999998,0.34999999999999964,6.57,6.8,6.25,0.5499999999999998,0.34999999999999964,6.56,6.8,6.25,0.5499999999999998,0.34999999999999964,6.56,6.8,6.25,0.5499999999999998,0.34999999999999964,2200,11000,0,11000,0
2018-10-28,6.51,6.9,6.0,0.9000000000000004,0.6500000000000004,6.7,7.0,6.35,0.6500000000000004,-0.1999999999999993,6.16,6.85,4.3,2.55,2.3500000000000005,6.585,6.85,6.35,0.5,0.22500000000000053,2626,11403,0,11403,-11403
