Date,GBR_stock_Open_average,GBR_stock_Open_max,GBR_stock_Open_min,GBR_stock_Open_volatility,GBR_stock_Open_change,GBR_stock_High_average,GBR_stock_High_max,GBR_stock_High_min,GBR_stock_High_volatility,GBR_stock_High_change,GBR_stock_Low_average,GBR_stock_Low_max,GBR_stock_Low_min,GBR_stock_Low_volatility,GBR_stock_Low_change,GBR_stock_Close_average,GBR_stock_Close_max,GBR_stock_Close_min,GBR_stock_Close_volatility,GBR_stock_Close_change,GBR_stock_Volume_average,GBR_stock_Volume_max,GBR_stock_Volume_min,GBR_stock_Volume_volatility,GBR_stock_Volume_change
2018-05-06,1.436,1.51,1.39,0.1200000000000001,-0.050000000000000044,1.498,1.66,1.42,0.24,-0.22999999999999998,1.372,1.39,1.35,0.039999999999999813,0.039999999999999813,1.4272799999999999,1.5468,1.3797,0.16710000000000003,-0.1269,24459,74068,4771,69297,-67748
2018-05-13,1.3739999999999999,1.41,1.34,0.06999999999999984,-0.020000000000000018,1.406,1.42,1.39,0.030000000000000027,-0.020000000000000018,1.358,1.4,1.32,0.07999999999999985,-0.010000000000000009,1.368,1.41,1.32,0.08999999999999986,-0.020000000000000018,6893,9195,2948,6247,3781
2018-05-20,1.386,1.41,1.37,0.039999999999999813,-0.019999999999999796,1.426,1.52,1.39,0.13000000000000012,0.10000000000000009,1.37,1.38,1.36,0.019999999999999796,-0.009999999999999787,1.3972,1.43,1.37,0.05999999999999983,0.010000000000000009,4565,9693,1486,8207,8207
2018-05-27,1.5150000000000001,1.78,1.37,0.4099999999999999,-0.06999999999999984,1.705,1.94,1.5,0.43999999999999995,-0.3600000000000001,1.3725,1.42,1.35,0.06999999999999984,0.0,1.48725,1.7890000000000001,1.36,0.42900000000000005,-0.40900000000000025,61186,126592,12544,114048,-70714
2018-06-03,1.396,1.41,1.38,0.030000000000000027,0.010000000000000009,1.41,1.42,1.4,0.020000000000000018,-0.010000000000000009,1.382,1.39,1.38,0.010000000000000009,0.0,1.39338,1.41,1.38,0.030000000000000027,0.0037000000000000366,4441,9800,1526,8274,-2166
2018-06-10,1.402,1.41,1.39,0.020000000000000018,0.010000000000000009,1.436,1.48,1.41,0.07000000000000006,0.0,1.39,1.4,1.38,0.020000000000000018,0.0,1.4009399999999999,1.4147,1.39,0.024700000000000166,-0.010000000000000009,6530,12949,2549,10400,279
2018-06-17,1.424,1.5,1.37,0.1299999999999999,0.1100000000000001,1.472,1.6,1.4,0.20000000000000018,0.10000000000000009,1.3679999999999999,1.39,1.32,0.06999999999999984,-0.010000000000000009,1.39276,1.4097,1.3801,0.02959999999999985,-0.006000000000000005,19126,69669,1729,67940,10482
2018-06-24,1.764,3.05,1.33,1.7199999999999998,0.31000000000000005,2.524,4.74,1.37,3.37,3.3500000000000005,1.456,1.72,1.33,0.3899999999999999,0.19999999999999996,2.0135199999999998,4.22,1.3375,2.8825,2.8825,539700,1970305,6415,1963890,1960923
2018-07-01,6.9225,12.0,4.76,7.24,-1.1400000000000006,9.0475,12.7,5.35,7.35,-7.35,4.645,5.84,4.01,1.83,-1.6399999999999997,5.555,8.9,4.11,4.79,-4.640000000000001,657465,1274919,229221,1045698,-1045698
2018-07-08,3.546,4.15,3.32,0.8300000000000005,-0.7100000000000004,3.922,4.4,3.55,0.8500000000000005,-0.4900000000000002,3.261,3.32,3.185,0.1349999999999998,0.06000000000000005,3.4699999999999998,3.88,3.31,0.5699999999999998,0.04999999999999982,149874,370094,35228,334866,-91442
2018-07-15,3.426,3.7,3.17,0.5300000000000002,-0.22999999999999998,3.682,4.65,3.39,1.2600000000000002,0.07000000000000028,3.168,3.4,3.03,0.3700000000000001,0.0900000000000003,3.2520000000000002,3.5,3.17,0.33000000000000007,-0.010000000000000231,136608,548093,17968,530125,1058
2018-07-22,2.868,3.25,2.56,0.69,-0.5099999999999998,3.078,3.4,2.78,0.6200000000000001,-0.4700000000000002,2.654,3.0,2.53,0.4700000000000002,-0.4700000000000002,2.762,3.02,2.55,0.4700000000000002,-0.4700000000000002,61645,191955,20469,171486,-5591
2018-07-29,2.574,2.7,2.47,0.22999999999999998,0.07000000000000028,2.744,3.03,2.62,0.4099999999999997,-0.4099999999999997,2.47,2.52,2.43,0.08999999999999986,0.020000000000000018,2.552,2.63,2.47,0.1599999999999997,-0.020000000000000018,34678,58836,13036,45800,-45800
2018-08-05,2.652,3.0,2.4,0.6000000000000001,-0.20999999999999996,2.74,3.0,2.46,0.54,-0.5300000000000002,2.45,2.65,2.23,0.41999999999999993,-0.33999999999999986,2.576,2.93,2.34,0.5900000000000003,-0.5300000000000002,39184,92949,13096,79853,-79853
2018-08-12,2.228,2.48,2.1,0.3799999999999999,-0.33000000000000007,2.296,2.48,2.15,0.33000000000000007,-0.33000000000000007,2.11,2.23,2.03,0.20000000000000018,-0.16999999999999993,2.156,2.29,2.07,0.2200000000000002,-0.20000000000000018,10369,14984,7299,7685,-6641
2018-08-19,2.2079999999999997,2.35,2.11,0.2400000000000002,0.10000000000000009,2.318,2.39,2.12,0.27,0.21999999999999975,2.122,2.2,2.05,0.15000000000000036,0.08000000000000007,2.2135599999999998,2.36,2.1168,0.24319999999999986,0.09419999999999984,26010,43269,11872,31397,6407
2018-08-26,2.228,2.38,2.14,0.23999999999999977,0.1599999999999997,2.346,2.55,2.24,0.3099999999999996,0.18000000000000016,2.158,2.2,2.12,0.08000000000000007,-0.050000000000000266,2.23388,2.38,2.1306,0.24940000000000007,0.07979999999999965,33323,91752,7276,84476,16367
2018-09-02,2.1925,2.25,2.14,0.10999999999999988,-0.10999999999999988,2.23,2.3,2.15,0.1499999999999999,-0.1499999999999999,2.0825,2.16,1.93,0.2300000000000002,-0.2300000000000002,2.1075,2.21,1.93,0.28,-0.28,13865,26996,2666,24330,14615
2018-09-09,2.032,2.08,2.0,0.08000000000000007,0.010000000000000231,2.074,2.12,2.01,0.11000000000000032,0.0900000000000003,1.978,2.02,1.92,0.10000000000000009,0.10000000000000009,2.01798,2.06,1.96,0.10000000000000009,0.08000000000000007,8960,17180,2968,14212,6
2018-09-16,2.064,2.14,2.01,0.13000000000000034,-0.11000000000000032,2.126,2.35,2.03,0.3200000000000003,-0.3200000000000003,1.9889599999999998,2.0248,1.95,0.07479999999999998,0.020000000000000018,2.0255,2.07,1.98,0.08999999999999986,-0.020000000000000018,12776,31434,5901,25533,-21698
2018-09-23,2.498,3.14,1.97,1.1700000000000002,0.7,3.338,4.44,2.54,1.9000000000000004,-1.2400000000000002,2.216,2.33,1.97,0.3600000000000001,0.34999999999999987,2.6220000000000003,3.39,2.16,1.23,-1.02,391409,1102459,62399,1040060,-909047
2018-09-30,2.658,2.85,2.46,0.3900000000000001,-0.14000000000000012,2.772,2.96,2.48,0.48,-0.3799999999999999,2.446,2.51,2.4,0.10999999999999988,-0.07000000000000028,2.562,2.82,2.41,0.4099999999999997,-0.4099999999999997,49860,85624,7836,77788,-77788
2018-10-07,2.278,2.45,2.15,0.30000000000000027,-0.30000000000000027,2.37,2.56,2.22,0.33999999999999986,-0.22999999999999998,2.132,2.2,2.02,0.18000000000000016,-0.03000000000000025,2.221,2.4,2.115,0.2849999999999997,-0.020000000000000018,20842,46379,4027,42352,-15459
2018-10-14,2.228,2.29,2.17,0.1200000000000001,0.0,2.278,2.35,2.23,0.1200000000000001,0.0,2.138,2.18,2.06,0.1200000000000001,0.06000000000000005,2.188,2.29,2.1,0.18999999999999995,0.040000000000000036,13201,27488,5795,21693,8679
2018-10-21,2.3,2.64,2.11,0.5300000000000002,-0.050000000000000266,2.5540000000000003,2.87,2.24,0.6299999999999999,-0.6299999999999999,2.13,2.25,2.04,0.20999999999999996,0.0,2.35,2.71,2.13,0.5800000000000001,-0.48,48499,129666,7651,122015,-122015
2018-10-28,2.168,2.24,2.08,0.16000000000000014,-0.1499999999999999,2.29,2.5,2.22,0.2799999999999998,-0.009999999999999787,2.074,2.13,2.0,0.1299999999999999,0.08000000000000007,2.12514,2.1708,2.0849,0.08589999999999964,0.03000000000000025,24950,54959,5859,49100,-3876
2018-11-04,2.27,2.43,2.17,0.26000000000000023,0.03000000000000025,2.4419999999999997,2.75,2.26,0.4900000000000002,-0.2200000000000002,2.208,2.26,2.17,0.08999999999999986,0.03000000000000025,2.264,2.34,2.2,0.13999999999999968,-0.029999999999999805,40155,140312,4733,135579,-18178
2018-11-11,2.196,2.23,2.16,0.06999999999999984,0.020000000000000018,2.342,2.74,2.19,0.5500000000000003,-0.020000000000000018,2.144,2.17,2.12,0.04999999999999982,0.04999999999999982,2.192,2.23,2.13,0.10000000000000009,0.06000000000000005,38865,155617,7152,148465,-3227
2018-11-18,2.2175000000000002,2.27,2.18,0.08999999999999986,0.06000000000000005,2.3,2.36,2.26,0.10000000000000009,-0.03000000000000025,2.205,2.27,2.16,0.10999999999999988,0.06000000000000005,2.235,2.28,2.21,0.06999999999999984,0.010000000000000231,10454,17690,2420,15270,-12901
2018-11-25,2.2760000000000002,2.45,2.19,0.26000000000000023,-0.029999999999999805,2.346,2.46,2.27,0.18999999999999995,-0.10000000000000009,2.206,2.26,2.17,0.08999999999999986,-0.009999999999999787,2.256,2.35,2.2,0.1499999999999999,-0.1499999999999999,13799,25536,5270,20266,-20266
2018-12-02,2.2475,2.28,2.22,0.05999999999999961,0.03999999999999959,2.3675,2.41,2.31,0.10000000000000009,0.040000000000000036,2.2,2.24,2.18,0.06000000000000005,-0.020000000000000018,2.2175000000000002,2.26,2.18,0.07999999999999963,-0.07999999999999963,28397,41956,20675,21281,2541
2018-12-09,2.2,2.22,2.18,0.040000000000000036,0.009999999999999787,2.226,2.27,2.19,0.08000000000000007,-0.050000000000000266,2.0900000000000003,2.18,1.81,0.3700000000000001,-0.3500000000000001,2.112,2.18,1.89,0.29000000000000026,-0.27000000000000024,12056,16445,6031,10414,-1247
2018-12-16,1.754,1.89,1.67,0.21999999999999997,-0.21999999999999997,1.782,1.89,1.67,0.21999999999999997,-0.21999999999999997,1.6079999999999999,1.71,1.4,0.31000000000000005,-0.31000000000000005,1.63582,1.77,1.4,0.3700000000000001,-0.31000000000000005,11354,25750,2444,23306,1085
2018-12-23,1.4525000000000001,1.53,1.36,0.16999999999999993,0.11999999999999988,1.5325,1.66,1.46,0.19999999999999996,0.020000000000000018,1.4100000000000001,1.47,1.36,0.10999999999999988,0.010000000000000009,1.45,1.54,1.39,0.15000000000000013,-0.010000000000000009,8004,11300,4788,6512,3098
2018-12-30,1.475,1.53,1.43,0.10000000000000009,0.09000000000000008,1.535,1.69,1.44,0.25,0.25,1.4375,1.5,1.37,0.1299999999999999,0.1299999999999999,1.49525,1.591,1.4,0.19100000000000006,0.19100000000000006,7477,11820,3961,7859,5933
2019-01-06,1.804,1.88,1.67,0.20999999999999996,0.20000000000000018,1.936,2.1,1.77,0.33000000000000007,0.18999999999999995,1.718,1.77,1.61,0.15999999999999992,0.15999999999999992,1.8,1.93,1.66,0.27,0.18000000000000016,26225,74939,2259,72680,-6641
2019-01-13,1.894,1.96,1.85,0.10999999999999988,0.08000000000000007,1.988,2.08,1.92,0.16000000000000014,-0.08000000000000007,1.85,1.88,1.82,0.05999999999999983,-0.009999999999999787,1.876,1.9,1.82,0.07999999999999985,0.010000000000000009,18221,40298,2633,37665,-25504
2019-01-20,1.8275,1.92,1.72,0.19999999999999996,-0.1299999999999999,1.8425,1.92,1.78,0.1399999999999999,-0.1299999999999999,1.7425,1.83,1.7,0.13000000000000012,-0.1100000000000001,1.7673999999999999,1.8696,1.72,0.14959999999999996,-0.14959999999999996,6878,10260,3084,7176,-6872
2019-01-27,1.736,1.83,1.69,0.14000000000000012,0.13000000000000012,1.788,1.87,1.72,0.15000000000000013,0.1100000000000001,1.692,1.73,1.65,0.08000000000000007,0.06000000000000005,1.73328,1.8,1.67,0.13000000000000012,0.08000000000000007,13330,23084,3160,19924,-1945
2019-02-03,1.752,1.8,1.72,0.08000000000000007,-0.030000000000000027,1.786,1.81,1.75,0.06000000000000005,-0.050000000000000044,1.708,1.74,1.68,0.06000000000000005,-0.06000000000000005,1.75138,1.8,1.7,0.10000000000000009,-0.06000000000000005,7525,11209,2870,8339,1979
2019-02-10,1.786,1.94,1.71,0.22999999999999998,0.1499999999999999,1.864,2.0,1.79,0.20999999999999996,0.20999999999999996,1.726,1.75,1.7,0.050000000000000044,0.050000000000000044,1.738,1.75,1.73,0.020000000000000018,0.020000000000000018,29717,105206,5865,99341,99341
2019-02-17,1.79,1.86,1.75,0.1100000000000001,0.10000000000000009,1.8475000000000001,1.92,1.81,0.10999999999999988,0.06999999999999984,1.7525,1.78,1.73,0.050000000000000044,0.030000000000000027,1.7650000000000001,1.78,1.75,0.030000000000000027,0.010000000000000009,20505,41593,9455,32138,20697
2019-02-24,1.852,1.9,1.82,0.07999999999999985,-0.039999999999999813,1.9,1.95,1.87,0.07999999999999985,0.050000000000000044,1.806,1.83,1.78,0.050000000000000044,0.030000000000000027,1.8320400000000001,1.88,1.81,0.06999999999999984,0.06999999999999984,12165,17233,4518,12715,3174
2019-03-03,1.998,2.1,1.91,0.19000000000000017,0.19000000000000017,2.096,2.13,2.05,0.08000000000000007,-0.029999999999999805,1.92,1.97,1.84,0.1299999999999999,0.08999999999999986,1.98482,2.0299,1.94,0.08990000000000009,0.01419999999999999,24247,57280,4798,52482,-41871
2019-03-10,2.094,2.11,2.07,0.040000000000000036,0.0,2.15,2.23,2.12,0.10999999999999988,-0.10999999999999988,1.988,2.03,1.95,0.07999999999999985,0.0,2.04228,2.0717,1.99,0.08169999999999988,-0.059700000000000086,21489,43678,8804,34874,-34874
2019-03-17,1.948,1.99,1.85,0.1399999999999999,-0.1399999999999999,1.998,2.07,1.92,0.1499999999999999,-0.1200000000000001,1.908,1.98,1.85,0.1299999999999999,-0.1299999999999999,1.91516,1.9801,1.85,0.13009999999999988,-0.13009999999999988,5957,8230,4262,3968,58
2019-03-24,1.858,1.89,1.83,0.05999999999999983,-0.030000000000000027,2.286,3.7,1.87,1.83,1.7300000000000002,1.816,1.85,1.78,0.07000000000000006,-0.040000000000000036,1.9200000000000002,2.24,1.81,0.43000000000000016,0.3700000000000001,303859,1463713,3828,1459885,1438978
2019-03-31,2.116,2.2,2.05,0.15000000000000036,0.13000000000000034,2.248,2.45,2.12,0.33000000000000007,-0.10000000000000009,2.022,2.2,1.92,0.28000000000000025,0.28000000000000025,2.156,2.31,2.06,0.25,0.16000000000000014,42514,87804,20322,67482,-50052
2019-04-07,2.464,2.56,2.39,0.16999999999999993,-0.10999999999999988,2.5220000000000002,2.68,2.43,0.25,-0.18000000000000016,2.326,2.38,2.3,0.08000000000000007,0.009999999999999787,2.3661,2.39,2.32,0.07000000000000028,-0.06000000000000005,29776,57824,7534,50290,-26565
2019-04-14,2.205,2.4,2.07,0.33000000000000007,-0.33000000000000007,2.2625,2.4,2.15,0.25,-0.25,2.0825,2.23,1.94,0.29000000000000004,-0.29000000000000004,2.1375,2.25,2.08,0.16999999999999993,-0.1499999999999999,19570,36351,9022,27329,9703
2019-04-21,2.188,2.32,2.11,0.20999999999999996,0.03000000000000025,2.3040000000000003,2.53,2.18,0.34999999999999964,-0.16999999999999993,2.122,2.16,2.1,0.06000000000000005,-0.009999999999999787,2.176,2.23,2.14,0.08999999999999986,-0.06999999999999984,40841,105957,13744,92213,-34052
2019-04-28,2.104,2.14,2.05,0.0900000000000003,-0.040000000000000036,2.164,2.26,2.11,0.1499999999999999,-0.1499999999999999,2.076,2.14,2.03,0.11000000000000032,-0.08000000000000007,2.1,2.14,2.08,0.06000000000000005,-0.040000000000000036,10654,13750,6722,7028,-4656
2019-05-05,2.002,2.03,1.98,0.04999999999999982,-0.020000000000000018,2.012,2.03,1.98,0.04999999999999982,-0.020000000000000018,1.926,1.98,1.85,0.1299999999999999,0.07999999999999985,1.97,2.01,1.92,0.08999999999999986,-0.050000000000000044,5390,14487,1258,13229,-10616
2019-05-12,1.954,2.04,1.88,0.16000000000000014,0.08000000000000007,2.064,2.17,1.92,0.25,0.16999999999999993,1.932,1.98,1.88,0.10000000000000009,0.08000000000000007,1.9393,1.98,1.88,0.10000000000000009,0.09000000000000008,13896,40345,6073,34272,-3108
2019-05-19,1.93,1.97,1.9,0.07000000000000006,-0.07000000000000006,1.968,2.04,1.9,0.14000000000000012,-0.10000000000000009,1.898,1.94,1.84,0.09999999999999987,-0.06000000000000005,1.906,1.94,1.85,0.08999999999999986,-0.050000000000000044,6599,10550,2511,8039,-2741
2019-05-26,1.875,1.9,1.86,0.039999999999999813,0.029999999999999805,1.9275,1.95,1.91,0.040000000000000036,-0.030000000000000027,1.8375000000000001,1.87,1.75,0.1200000000000001,-0.1200000000000001,1.8569499999999999,1.91,1.75,0.15999999999999992,-0.1499999999999999,5620,11411,2710,8701,6911
2019-06-02,1.742,1.8,1.69,0.1100000000000001,-0.06000000000000005,1.764,1.82,1.69,0.13000000000000012,-0.1200000000000001,1.69838,1.76,1.63,0.13000000000000012,-0.1200000000000001,1.7043599999999999,1.7699,1.64,0.12990000000000013,-0.1200000000000001,2676,6394,1236,5158,982
2019-06-09,1.746,1.83,1.64,0.19000000000000017,0.19000000000000017,1.77,1.83,1.7,0.13000000000000012,0.13000000000000012,1.68,1.75,1.6,0.1499999999999999,0.1299999999999999,1.704,1.75,1.67,0.08000000000000007,0.06000000000000005,4622,12275,1391,10884,-94
2019-06-16,1.792,1.9,1.69,0.20999999999999996,0.17999999999999994,1.812,1.9,1.72,0.17999999999999994,0.17999999999999994,1.698,1.75,1.65,0.10000000000000009,0.07000000000000006,1.7176799999999999,1.79,1.68,0.1100000000000001,0.1100000000000001,3537,5095,931,4164,4035
2019-06-23,1.868,1.96,1.8,0.15999999999999992,0.1399999999999999,1.906,1.96,1.86,0.09999999999999987,0.06999999999999984,1.81,1.83,1.78,0.050000000000000044,0.040000000000000036,1.83802,1.86,1.8,0.06000000000000005,-9.999999999998899e-05,6201,12714,3219,9495,-808
2019-06-30,1.8800000000000001,1.98,1.84,0.1399999999999999,-0.1299999999999999,1.8900000000000001,1.98,1.85,0.1299999999999999,-0.1299999999999999,1.815,1.84,1.79,0.050000000000000044,-0.050000000000000044,1.8418,1.88,1.8,0.07999999999999985,-0.07999999999999985,5928,9412,2473,6939,-6939
2019-07-07,1.846,1.91,1.8,0.10999999999999988,0.040000000000000036,1.904,1.97,1.85,0.11999999999999988,0.039999999999999813,1.794,1.83,1.76,0.07000000000000006,0.030000000000000027,1.8527,1.8827,1.84,0.04269999999999996,-0.010000000000000009,8079,12538,3188,9350,5813
2019-07-14,1.812,1.89,1.76,0.1299999999999999,-0.07000000000000006,1.826,1.89,1.76,0.1299999999999999,-0.07000000000000006,1.774,1.8,1.75,0.050000000000000044,-0.050000000000000044,1.78182,1.8191,1.75,0.06909999999999994,-0.050000000000000044,2280,3099,401,2698,-1412
2019-07-21,1.758,1.8,1.73,0.07000000000000006,-0.020000000000000018,1.762,1.8,1.73,0.07000000000000006,-0.020000000000000018,1.71916,1.74,1.71,0.030000000000000027,0.0,1.71916,1.74,1.71,0.030000000000000027,0.0,1344,3330,114,3216,1831
2019-07-28,1.706,1.76,1.64,0.1200000000000001,0.1200000000000001,1.749,1.79,1.695,0.09499999999999997,0.08000000000000007,1.678,1.72,1.64,0.08000000000000007,0.020000000000000018,1.70446,1.7573,1.66,0.09730000000000016,0.0,5642,14766,356,14410,-13263
2019-08-04,1.6580000000000001,1.79,1.55,0.24,-0.16999999999999993,1.668,1.79,1.55,0.24,-0.16999999999999993,1.55,1.68,1.39,0.29000000000000004,-0.29000000000000004,1.5533000000000001,1.68,1.4065,0.27349999999999985,-0.27349999999999985,1672,3280,510,2770,878
2019-08-11,1.484,1.59,1.41,0.18000000000000016,-0.040000000000000036,1.50762,1.62,1.4381,0.18190000000000017,-0.03190000000000004,1.428,1.45,1.41,0.040000000000000036,-0.010000000000000009,1.47406,1.55,1.41,0.14000000000000012,-0.03190000000000004,3533,8733,299,8434,-422
2019-08-18,1.534,1.6,1.46,0.14000000000000012,0.10000000000000009,1.6580000000000001,1.99,1.53,0.45999999999999996,-0.42999999999999994,1.492,1.53,1.45,0.08000000000000007,0.020000000000000018,1.531,1.6,1.48,0.1200000000000001,-0.1200000000000001,22629,75420,2518,72902,-67191
2019-08-25,1.516,1.56,1.5,0.06000000000000005,-0.050000000000000044,1.543,1.63,1.5026,0.12739999999999996,-0.08749999999999991,1.474,1.51,1.45,0.06000000000000005,0.020000000000000018,1.509,1.5425,1.47,0.07250000000000001,0.022499999999999964,5726,23001,400,22601,-22601
2019-09-01,1.5275,1.56,1.48,0.08000000000000007,0.010000000000000009,1.56,1.6,1.53,0.07000000000000006,0.010000000000000009,1.48,1.5,1.45,0.050000000000000044,0.010000000000000009,1.505,1.54,1.45,0.09000000000000008,-0.010000000000000009,5247,9660,1465,8195,-710
2019-09-08,1.542,1.59,1.46,0.13000000000000012,0.1200000000000001,1.598,1.67,1.53,0.1399999999999999,0.07000000000000006,1.526,1.56,1.46,0.10000000000000009,0.08000000000000007,1.564,1.61,1.49,0.1200000000000001,0.07000000000000006,9712,25651,3696,21955,-4084
2019-09-15,1.978,2.35,1.76,0.5900000000000001,-0.4800000000000002,2.09,2.63,1.79,0.8399999999999999,-0.8399999999999999,1.79,1.99,1.7,0.29000000000000004,-0.29000000000000004,1.908,2.51,1.7,0.8099999999999998,-0.7799999999999998,73390,263263,4044,259219,-259219
2019-09-22,1.752,1.82,1.71,0.1100000000000001,-0.040000000000000036,1.846,1.95,1.77,0.17999999999999994,-0.1299999999999999,1.708,1.73,1.69,0.040000000000000036,-0.010000000000000009,1.74392,1.83,1.7,0.13000000000000012,-0.13000000000000012,9143,15647,3820,11827,-7624
2019-09-29,1.582,1.7,1.5,0.19999999999999996,-0.1499999999999999,1.6300000000000001,1.75,1.55,0.19999999999999996,-0.1499999999999999,1.536,1.65,1.5,0.1499999999999999,-0.1499999999999999,1.556,1.65,1.5,0.1499999999999999,-0.1499999999999999,9661,19450,2450,17000,-1802
2019-10-06,1.492,1.53,1.44,0.09000000000000008,-0.09000000000000008,1.526,1.61,1.49,0.1200000000000001,0.08000000000000007,1.468,1.5,1.42,0.08000000000000007,-0.06000000000000005,1.484,1.52,1.42,0.10000000000000009,0.020000000000000018,5404,20607,150,20457,19422
