Date,GaveKal Knowledge Leaders Developed World_Open_average,GaveKal Knowledge Leaders Developed World_Open_max,GaveKal Knowledge Leaders Developed World_Open_min,GaveKal Knowledge Leaders Developed World_Open_volatility,GaveKal Knowledge Leaders Developed World_Open_change,GaveKal Knowledge Leaders Developed World_High_average,GaveKal Knowledge Leaders Developed World_High_max,GaveKal Knowledge Leaders Developed World_High_min,GaveKal Knowledge Leaders Developed World_High_volatility,GaveKal Knowledge Leaders Developed World_High_change,GaveKal Knowledge Leaders Developed World_Low_average,GaveKal Knowledge Leaders Developed World_Low_max,GaveKal Knowledge Leaders Developed World_Low_min,GaveKal Knowledge Leaders Developed World_Low_volatility,GaveKal Knowledge Leaders Developed World_Low_change,GaveKal Knowledge Leaders Developed World_Close_average,GaveKal Knowledge Leaders Developed World_Close_max,GaveKal Knowledge Leaders Developed World_Close_min,GaveKal Knowledge Leaders Developed World_Close_volatility,GaveKal Knowledge Leaders Developed World_Close_change
2018-06-24,33.9,33.9,33.9,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2018-07-01,33.78,33.78,33.78,0.0,0.0,33.98,33.98,33.98,0.0,0.0,33.78,33.78,33.78,0.0,0.0,33.97,33.97,33.97,0.0,0.0
2018-07-08,34.22,34.22,34.22,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.25,34.25,34.25,0.0,0.0
2018-07-15,34.24,34.24,34.24,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.44,34.44,34.44,0.0,0.0
2018-07-22,34.91,34.91,34.91,0.0,0.0,34.91,34.91,34.91,0.0,0.0,34.64,34.64,34.64,0.0,0.0,34.72,34.72,34.72,0.0,0.0
2018-07-29,34.37,34.37,34.37,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.49,34.49,34.49,0.0,0.0
2018-08-05,33.95,33.95,33.95,0.0,0.0,33.99,33.99,33.99,0.0,0.0,33.89,33.89,33.89,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2018-08-12,33.67,33.67,33.67,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2018-08-19,34.29,34.29,34.29,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.38,34.38,34.38,0.0,0.0
2018-08-26,34.66,34.66,34.66,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.73,34.73,34.73,0.0,0.0
2018-09-02,33.89,33.89,33.89,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.91,33.91,33.91,0.0,0.0
2018-09-09,34.57,34.57,34.57,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.56,34.56,34.56,0.0,0.0
2018-09-16,35.09,35.09,35.09,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.02,35.02,35.02,0.0,0.0,35.02,35.02,35.02,0.0,0.0
2018-09-23,34.86,34.86,34.86,0.0,0.0,34.97,34.97,34.97,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.91,34.91,34.91,0.0,0.0
2018-09-30,34.21,34.21,34.21,0.0,0.0,34.22,34.22,34.22,0.0,0.0,33.95,33.95,33.95,0.0,0.0,34.09,34.09,34.09,0.0,0.0
2018-10-07,32.43,32.43,32.43,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.08,32.08,32.08,0.0,0.0,32.45,32.45,32.45,0.0,0.0
2018-10-14,32.27,32.27,32.27,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.17,32.17,32.17,0.0,0.0,32.24,32.24,32.24,0.0,0.0
2018-10-21,30.76,30.76,30.76,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.85,30.85,30.85,0.0,0.0
2018-10-28,32.33,32.33,32.33,0.0,0.0,32.4,32.4,32.4,0.0,0.0,31.97,31.97,31.97,0.0,0.0,32.12,32.12,32.12,0.0,0.0
2018-11-04,31.95,31.95,31.95,0.0,0.0,32.01,32.01,32.01,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.92,31.92,31.92,0.0,0.0
2018-11-11,31.43,31.43,31.43,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.64,31.64,31.64,0.0,0.0
2018-11-18,30.95,30.95,30.95,0.0,0.0,31.09,31.09,31.09,0.0,0.0,30.95,30.95,30.95,0.0,0.0,31.05,31.05,31.05,0.0,0.0
2018-11-25,31.72,31.72,31.72,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.84,31.84,31.84,0.0,0.0
2018-12-02,31.16,31.16,31.16,0.0,0.0,31.16,31.16,31.16,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2018-12-09,30.35,30.35,30.35,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.24,30.24,30.24,0.0,0.0
2018-12-16,28.88,28.88,28.88,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.46,28.46,28.46,0.0,0.0,28.5,28.5,28.5,0.0,0.0
2018-12-23,29.2,29.2,29.2,0.0,0.0,29.21,29.21,29.21,0.0,0.0,28.95,28.95,28.95,0.0,0.0,29.01,29.01,29.01,0.0,0.0
2018-12-30,29.06,29.06,29.06,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2019-01-06,30.24,30.24,30.24,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2019-01-13,30.96,30.96,30.96,0.0,0.0,31.14,31.14,31.14,0.0,0.0,30.94,30.94,30.94,0.0,0.0,31.14,31.14,31.14,0.0,0.0
2019-01-20,31.23,31.23,31.23,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2019-01-27,31.47,31.47,31.47,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.49,31.49,31.49,0.0,0.0
2019-02-03,30.97,30.97,30.97,0.0,0.0,31.12,31.12,31.12,0.0,0.0,30.93,30.93,30.93,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2019-02-10,32.02,32.02,32.02,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.01,32.01,32.01,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2019-02-17,32.18,32.18,32.18,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.3,32.3,32.3,0.0,0.0
2019-02-24,32.5,32.5,32.5,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2019-03-03,31.47,31.47,31.47,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2019-03-10,32.47,32.47,32.47,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.47,32.47,32.47,0.0,0.0
2019-03-17,32.33,32.33,32.33,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.23,32.23,32.23,0.0,0.0
2019-03-24,32.7,32.7,32.7,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2019-03-31,33.31,33.31,33.31,0.0,0.0,33.39,33.39,33.39,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.39,33.39,33.39,0.0,0.0
2019-04-07,33.44,33.44,33.44,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.43,33.43,33.43,0.0,0.0
2019-04-14,33.49,33.49,33.49,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.48,33.48,33.48,0.0,0.0
2019-04-21,33.51,33.51,33.51,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.65,33.65,33.65,0.0,0.0
2019-04-28,33.6,33.6,33.6,0.0,0.0,33.86,33.86,33.86,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.86,33.86,33.86,0.0,0.0
2019-05-05,32.68,32.68,32.68,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.81,32.81,32.81,0.0,0.0
2019-05-12,32.47,32.47,32.47,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.41,32.41,32.41,0.0,0.0
2019-05-19,32.24,32.24,32.24,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2019-05-26,31.25,31.25,31.25,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.33,31.33,31.33,0.0,0.0
2019-06-02,32.52,32.52,32.52,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2019-06-09,32.57,32.57,32.57,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2019-06-16,33.24,33.24,33.24,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.19,33.19,33.19,0.0,0.0,33.22,33.22,33.22,0.0,0.0
2019-06-23,33.28,33.28,33.28,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.35,33.35,33.35,0.0,0.0
2019-06-30,33.66,33.66,33.66,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.73,33.73,33.73,0.0,0.0
2019-07-07,33.38,33.38,33.38,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.52,33.52,33.52,0.0,0.0
2019-07-14,33.49,33.49,33.49,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.34,33.34,33.34,0.0,0.0
2019-07-21,33.5,33.5,33.5,0.0,0.0,33.57,33.57,33.57,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.56,33.56,33.56,0.0,0.0
2019-07-28,32.83,32.83,32.83,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2019-08-04,32.55,32.55,32.55,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.42,32.42,32.42,0.0,0.0
2019-08-11,32.0,32.0,32.0,0.0,0.0,32.01,32.01,32.01,0.0,0.0,31.99,31.99,31.99,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2019-08-18,32.23,32.23,32.23,0.0,0.0,32.28,32.28,32.28,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.77,31.77,31.77,0.0,0.0
2019-08-25,32.62,32.62,32.62,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.55,32.55,32.55,0.0,0.0
2019-09-01,33.22,33.22,33.22,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.22,33.22,33.22,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2019-09-08,34.05,34.05,34.05,0.0,0.0,34.05,34.05,34.05,0.0,0.0,33.99,33.99,33.99,0.0,0.0,34.0,34.0,34.0,0.0,0.0
2019-09-15,33.89,33.89,33.89,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2019-09-22,33.76,33.76,33.76,0.0,0.0,33.76,33.76,33.76,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.57,33.57,33.57,0.0,0.0
2019-09-29,33.1,33.1,33.1,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.44,33.44,33.44,0.0,0.0
2019-10-06,33.96,33.96,33.96,0.0,0.0,33.96,33.96,33.96,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.84,33.84,33.84,0.0,0.0
2019-10-13,34.06,34.06,34.06,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.97,33.97,33.97,0.0,0.0,34.04,34.04,34.04,0.0,0.0
2019-10-20,34.4,34.4,34.4,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.55,34.55,34.55,0.0,0.0
2019-10-27,35.04,35.04,35.04,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.04,35.04,35.04,0.0,0.0,35.2,35.2,35.2,0.0,0.0
2019-11-03,35.48,35.48,35.48,0.0,0.0,35.54,35.54,35.54,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.54,35.54,35.54,0.0,0.0
2019-11-10,35.69,35.69,35.69,0.0,0.0,35.8,35.8,35.8,0.0,0.0,35.69,35.69,35.69,0.0,0.0,35.79,35.79,35.79,0.0,0.0
2019-11-17,35.63,35.63,35.63,0.0,0.0,35.69,35.69,35.69,0.0,0.0,35.61,35.61,35.61,0.0,0.0,35.69,35.69,35.69,0.0,0.0
2019-11-24,36.0,36.0,36.0,0.0,0.0,36.06,36.06,36.06,0.0,0.0,35.97,35.97,35.97,0.0,0.0,35.97,35.97,35.97,0.0,0.0
2019-12-01,36.31,36.31,36.31,0.0,0.0,36.41,36.41,36.41,0.0,0.0,36.28,36.28,36.28,0.0,0.0,36.36,36.36,36.36,0.0,0.0
2019-12-08,36.52,36.52,36.52,0.0,0.0,36.61,36.61,36.61,0.0,0.0,36.52,36.52,36.52,0.0,0.0,36.6,36.6,36.6,0.0,0.0
2019-12-15,36.83,36.83,36.83,0.0,0.0,36.89,36.89,36.89,0.0,0.0,36.83,36.83,36.83,0.0,0.0,36.87,36.87,36.87,0.0,0.0
2019-12-22,36.73,36.73,36.73,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.66,36.66,36.66,0.0,0.0,36.66,36.66,36.66,0.0,0.0
2019-12-29,36.48,36.48,36.48,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.41,36.41,36.41,0.0,0.0
