Date,BLK_Open_average,BLK_Open_max,BLK_Open_min,BLK_Open_volatility,BLK_Open_change,BLK_High_average,BLK_High_max,BLK_High_min,BLK_High_volatility,BLK_High_change,BLK_Low_average,BLK_Low_max,BLK_Low_min,BLK_Low_volatility,BLK_Low_change,BLK_Close_average,BLK_Close_max,BLK_Close_min,BLK_Close_volatility,BLK_Close_change,BLK_Volume_average,BLK_Volume_max,BLK_Volume_min,BLK_Volume_volatility,BLK_Volume_change
2018-03-25,536.545,541.8,532.25,9.549999999999955,-4.039999999999964,542.1575,547.05,536.52,10.529999999999973,-5.519999999999982,522.58,528.64,510.06,18.579999999999984,-17.489999999999952,530.215,541.72,519.0,22.720000000000027,-13.110000000000014,560606,746192,488072,258120,234849
2018-04-01,526.494,537.73,515.77,21.960000000000036,4.669999999999959,536.124,544.58,529.89,14.690000000000055,4.269999999999982,520.582,535.5,513.27,22.230000000000018,1.9500000000000455,528.9,538.4,519.92,18.480000000000018,-7.590000000000032,502546,565973,397396,168577,-6388
2018-04-08,530.74,539.35,527.1,12.25,-0.9199999999999591,536.926,541.49,531.46,10.029999999999973,-7.419999999999959,525.288,529.0,521.1,7.899999999999977,-3.330000000000041,528.38,533.96,524.77,9.190000000000055,-9.110000000000014,624458,789539,489175,300364,163965
2018-04-15,526.284,528.52,523.65,4.8700000000000045,-3.07000000000005,527.908,530.19,526.37,3.82000000000005,-3.82000000000005,521.514,524.3,518.54,5.759999999999991,-5.759999999999991,523.878,526.84,519.85,6.990000000000009,-6.990000000000009,738728,1367854,489260,878594,-878594
2018-04-22,519.868,525.4,513.0,12.399999999999977,2.6499999999999773,524.064,528.78,516.0,12.779999999999973,5.699999999999932,514.152,520.67,509.12,11.549999999999955,11.519999999999982,518.958,524.65,512.22,12.42999999999995,7.7999999999999545,661868,1028815,370927,657888,-547934
2018-04-29,515.654,522.26,506.69,15.569999999999993,4.289999999999964,522.24,527.49,514.2,13.289999999999964,5.6299999999999955,510.338,518.96,500.85,18.110000000000014,6.759999999999991,517.686,523.6,511.67,11.930000000000007,5.6299999999999955,501357,682529,366616,315913,-50491
2018-05-06,530.022,541.99,515.75,26.24000000000001,26.24000000000001,537.288,544.58,528.02,16.56000000000006,16.56000000000006,528.07,536.1,515.75,20.350000000000023,20.350000000000023,533.5459999999999,540.43,519.93,20.5,19.83000000000004,489579,634057,395693,238364,-218562
2018-05-13,536.504,542.0,534.0,8.0,6.0499999999999545,540.198,547.98,537.01,10.970000000000027,9.330000000000041,533.688,542.0,530.27,11.730000000000018,11.25,536.932,543.48,533.21,10.269999999999982,10.269999999999982,435907,518719,359081,159638,-102072
2018-05-20,542.0600000000001,546.44,537.14,9.300000000000068,-9.300000000000068,543.9075,549.58,540.32,9.259999999999991,-9.259999999999991,537.5575,545.86,533.75,12.110000000000014,-9.919999999999959,542.495,546.88,539.61,7.269999999999982,-7.269999999999982,371761,413054,290043,123011,-116191
2018-05-27,536.174,543.54,527.31,16.230000000000018,8.789999999999964,539.762,543.93,535.29,8.639999999999986,6.1099999999999,529.828,538.16,518.03,20.129999999999995,20.129999999999995,534.502,540.67,524.26,16.409999999999968,16.409999999999968,505070,714247,404142,310105,-296927
2018-06-03,545.918,555.0,536.82,18.17999999999995,11.309999999999945,550.176,557.0,539.88,17.120000000000005,12.620000000000005,540.804,546.7,531.05,15.650000000000091,15.150000000000091,546.77,551.86,534.38,17.480000000000018,14.67999999999995,473577,682131,370535,311596,-103226
2018-06-10,534.902,551.89,520.82,31.069999999999936,-27.889999999999986,537.372,552.35,525.74,26.610000000000014,-24.06000000000006,526.2040000000001,543.49,516.0,27.49000000000001,-24.41999999999996,530.9399999999999,547.11,523.36,23.75,-19.57000000000005,698153,989460,425192,564268,58285
2018-06-17,525.514,529.9,520.01,9.889999999999986,-2.2200000000000273,527.774,530.58,520.88,9.700000000000045,-7.460000000000036,519.432,526.07,509.22,16.850000000000023,-9.850000000000023,523.21,526.61,515.14,11.470000000000027,-11.470000000000027,511290,666047,346079,319968,217578
2018-06-24,506.434,515.99,494.06,21.930000000000007,-21.930000000000007,509.994,516.95,499.52,17.430000000000064,-16.470000000000027,499.576,507.72,490.57,17.150000000000034,-17.150000000000034,502.942,510.85,499.04,11.810000000000002,-11.330000000000041,640180,740157,558160,181997,-176132
2018-07-01,496.9825,502.56,491.48,11.079999999999984,-7.610000000000014,501.1175,505.18,497.04,8.139999999999986,1.8700000000000045,490.3675,493.94,488.01,5.930000000000007,3.0299999999999727,494.765,504.1,491.29,12.810000000000002,12.810000000000002,531612,748504,307516,440988,440988
2018-07-08,504.7,512.23,499.88,12.350000000000023,-4.920000000000016,508.584,512.5,505.93,6.569999999999993,-4.460000000000036,500.564,504.43,497.78,6.650000000000034,-5.160000000000025,505.11,507.09,502.9,4.189999999999998,-0.9700000000000273,705523,1212865,468581,744284,727783
2018-07-15,503.54200000000003,507.79,501.3,6.490000000000009,0.8000000000000114,508.8,511.62,504.83,6.7900000000000205,5.319999999999993,502.26,504.88,501.02,3.8600000000000136,0.8400000000000318,506.382,510.85,502.78,8.07000000000005,3.6299999999999955,678004,812517,487580,324937,-112221
2018-07-22,508.378,512.71,503.7,9.010000000000048,-8.180000000000007,509.88800000000003,513.0,504.45,8.550000000000011,-8.550000000000011,502.608,506.64,498.44,8.199999999999989,-8.199999999999989,505.918,512.49,500.18,12.310000000000002,-8.70999999999998,530451,688273,407614,280659,-196113
2018-07-29,488.278,505.19,474.28,30.910000000000025,-21.02000000000004,492.404,509.87,475.81,34.06,-19.139999999999986,479.808,500.7,467.15,33.55000000000001,-21.610000000000014,484.676,502.76,475.31,27.44999999999999,-19.30000000000001,1066133,1716609,512898,1203711,126438
2018-08-05,483.288,486.36,479.08,7.28000000000003,-6.680000000000007,487.252,494.91,481.35,13.560000000000002,-13.560000000000002,480.308,484.56,473.63,10.930000000000007,-10.930000000000007,482.59,487.46,475.39,12.069999999999993,-12.069999999999993,640002,1000904,382733,618171,-618171
2018-08-12,474.738,476.54,472.98,3.5600000000000023,-0.09000000000003183,477.388,480.72,475.01,5.710000000000036,-1.580000000000041,471.364,474.0,466.01,7.990000000000009,-0.2400000000000091,474.46999999999997,477.21,470.82,6.389999999999986,-1.6499999999999773,549908,721053,408575,312478,56913
2018-08-19,475.782,478.94,473.65,5.2900000000000205,4.439999999999998,480.03000000000003,487.06,477.58,9.480000000000018,9.480000000000018,473.19599999999997,478.94,470.08,8.860000000000014,5.259999999999991,476.906,483.61,470.46,13.150000000000034,8.680000000000007,602111,640139,579160,60979,-33171
2018-08-26,481.41499999999996,484.12,473.77,10.350000000000023,-10.120000000000005,484.23,486.2,479.81,6.389999999999986,-5.589999999999975,476.45500000000004,481.85,472.86,8.990000000000009,-8.490000000000009,480.725,485.22,475.27,9.950000000000045,-4.2900000000000205,554615,634603,506658,127945,-10737
2018-09-02,474.658,476.57,470.31,6.259999999999991,-1.2200000000000273,477.532,480.94,472.38,8.560000000000002,-0.7799999999999727,471.218,474.5,468.42,6.079999999999984,0.75,474.234,478.24,471.44,6.800000000000011,-2.0299999999999727,566951,670865,452965,217900,-46864
2018-09-09,472.714,477.01,470.39,6.6200000000000045,5.050000000000011,475.294,478.74,473.04,5.699999999999989,3.7799999999999727,468.94,470.39,467.3,3.089999999999975,1.1100000000000136,471.416,476.06,468.98,7.079999999999984,-0.2300000000000182,492761,579783,416701,163082,-52142
2018-09-16,481.634,489.48,472.79,16.689999999999998,12.680000000000007,485.814,492.0,475.01,16.99000000000001,11.990000000000009,477.916,484.79,469.04,15.75,10.529999999999973,482.512,487.61,472.2,15.410000000000025,9.870000000000005,518047,700128,418666,281462,-123883
2018-09-23,478.168,484.16,474.36,9.800000000000011,-9.800000000000011,480.576,485.17,477.11,8.060000000000002,-8.060000000000002,473.482,477.37,470.66,6.7099999999999795,-6.009999999999991,475.322,479.09,471.33,7.759999999999991,-5.619999999999948,414340,532182,344350,187832,12737
2018-09-30,476.308,480.86,472.69,8.170000000000016,4.310000000000002,479.718,482.48,477.0,5.480000000000018,-0.8899999999999864,470.268,472.33,467.13,5.199999999999989,-4.1299999999999955,473.61,477.21,470.86,6.349999999999966,-5.75,639833,917225,363711,553514,196728
2018-10-07,442.174,470.98,424.14,46.84000000000003,-43.24000000000001,445.21000000000004,470.98,427.88,43.10000000000002,-39.69,428.746,459.08,415.35,43.72999999999996,-36.24000000000001,431.758,459.71,417.68,42.02999999999997,-32.76999999999998,1454841,2075317,875420,1199897,117508
2018-10-14,405.86,410.36,400.2,10.160000000000025,-6.8799999999999955,411.974,417.93,404.84,13.090000000000032,-11.520000000000039,399.68399999999997,405.14,392.21,12.930000000000007,-10.379999999999995,402.746,411.85,392.36,19.49000000000001,-15.639999999999986,1535112,2053512,1029149,1024363,-1017468
2018-10-21,386.524,393.59,380.8,12.789999999999964,9.609999999999957,393.25,397.92,388.53,9.390000000000043,6.660000000000025,380.372,384.16,376.31,7.850000000000023,7.850000000000023,387.138,391.96,378.66,13.299999999999955,3.159999999999968,1176442,1393000,952621,440379,-347859
2018-10-28,408.296,416.97,392.38,24.590000000000032,17.149999999999977,414.512,419.18,406.21,12.970000000000027,6.410000000000025,404.37600000000003,410.07,390.86,19.20999999999998,17.389999999999986,409.8,412.99,403.83,9.160000000000025,7.170000000000016,1111607,1489686,761435,728251,-728251
2018-11-04,415.518,421.63,412.4,9.230000000000018,0.5500000000000114,419.392,425.4,412.95,12.449999999999989,-1.0300000000000296,410.822,419.7,404.81,14.889999999999986,-5.509999999999991,415.784,424.73,405.42,19.310000000000002,-8.009999999999991,770763,1078331,577461,500870,-304664
2018-11-11,406.152,410.52,397.21,13.310000000000002,1.32000000000005,411.652,414.0,407.78,6.220000000000027,-1.759999999999991,400.124,406.46,394.73,11.729999999999961,-4.849999999999966,406.99,411.0,401.98,9.019999999999982,0.46999999999997044,695704,746887,582866,164021,142602
2018-11-18,406.435,413.14,400.9,12.240000000000009,12.240000000000009,413.98,424.22,408.45,15.770000000000039,15.770000000000039,403.8225,411.45,397.24,14.20999999999998,14.20999999999998,408.91,418.49,402.92,15.569999999999993,15.569999999999993,605136,815024,299359,515665,182769
2018-11-25,423.998,436.79,415.25,21.54000000000002,21.54000000000002,427.754,438.26,417.6,20.659999999999968,20.659999999999968,419.204,430.34,413.95,16.389999999999986,16.389999999999986,426.05,434.87,417.16,17.70999999999998,17.70999999999998,801702,1066427,616002,450425,372595
2018-12-02,405.9525,432.33,390.88,41.44999999999999,-41.44999999999999,409.405,432.91,394.44,38.47000000000003,-38.47000000000003,389.4075,404.43,379.65,24.78000000000003,-24.78000000000003,398.83500000000004,408.75,393.1,15.649999999999977,-15.490000000000009,1022278,1383501,859733,523768,16442
2018-12-09,389.596,400.23,380.0,20.230000000000018,-20.230000000000018,393.892,401.09,389.0,12.089999999999975,-12.089999999999975,382.45,388.62,376.45,12.170000000000016,-5.600000000000023,384.71,390.07,378.25,11.819999999999993,-7.410000000000025,741027,900570,595185,305385,106854
2018-12-16,373.83,381.74,365.13,16.610000000000014,-16.610000000000014,381.644,388.78,370.97,17.809999999999945,-17.809999999999945,369.168,379.8,360.79,19.00999999999999,-19.00999999999999,371.628,383.35,361.77,21.58000000000004,-21.58000000000004,1064703,1722782,499019,1223763,-498075
2018-12-23,380.48,391.93,364.27,27.660000000000025,24.879999999999995,389.38,394.26,381.45,12.810000000000002,12.400000000000034,376.2175,385.85,360.94,24.910000000000025,24.910000000000025,387.52,392.82,381.23,11.589999999999975,11.589999999999975,722232,873411,612340,261071,-261071
2018-12-30,386.855,390.94,385.03,5.910000000000025,4.660000000000025,392.20500000000004,398.18,386.55,11.629999999999995,7.019999999999982,383.4475,389.42,377.28,12.140000000000043,4.319999999999993,388.0325,392.91,377.98,14.930000000000007,3.490000000000009,767616,926981,647807,279174,-212385
2019-01-06,396.852,399.5,392.87,6.6299999999999955,-4.889999999999986,400.896,403.15,399.62,3.5299999999999727,-0.910000000000025,392.978,395.3,389.67,5.6299999999999955,-2.490000000000009,398.386,400.19,396.42,3.769999999999982,-1.490000000000009,679360,919688,487124,432564,276739
2019-01-13,406.68,417.08,396.55,20.529999999999973,20.529999999999973,415.1125,421.83,401.12,20.70999999999998,19.439999999999998,403.0275,413.59,393.4,20.189999999999998,20.189999999999998,411.43,419.45,400.71,18.74000000000001,18.74000000000001,1031866,1331488,846997,484491,184835
2019-01-20,410.884,416.41,405.85,10.560000000000002,-10.560000000000002,413.40999999999997,419.2,407.88,11.319999999999993,-11.319999999999993,405.64,411.09,401.8,9.289999999999964,-8.689999999999998,408.79,413.6,405.36,8.240000000000009,-8.240000000000009,723514,905609,572987,332622,-265173
2019-01-27,412.172,417.44,406.22,11.21999999999997,5.0,415.044,418.74,410.94,7.800000000000011,6.740000000000009,407.92400000000004,413.17,401.82,11.350000000000023,6.8799999999999955,413.164,417.98,407.62,10.360000000000014,10.360000000000014,668661,869856,534750,335106,-68030
2019-02-03,415.362,418.44,412.15,6.2900000000000205,-4.3700000000000045,417.344,420.78,414.05,6.729999999999961,-4.269999999999982,411.252,415.07,406.13,8.939999999999998,-3.0500000000000114,414.68399999999997,417.56,411.76,5.800000000000011,-4.860000000000014,516013,595642,424661,170981,72274
2019-02-10,423.1225,426.7,416.19,10.509999999999991,9.0,429.35,433.75,425.27,8.480000000000018,6.8799999999999955,421.1675,426.1,415.43,10.670000000000016,9.759999999999991,427.0725,431.95,423.38,8.569999999999993,6.439999999999998,640927,803494,542539,260955,-17174
2019-02-17,434.322,439.28,428.43,10.849999999999966,10.849999999999966,437.966,444.8,433.0,11.800000000000011,11.800000000000011,432.456,438.04,428.17,9.870000000000005,9.870000000000005,435.79200000000003,438.93,431.07,7.860000000000014,7.860000000000014,473950,563283,400264,163019,78290
2019-02-24,442.66,447.56,437.67,9.889999999999986,8.21999999999997,446.26800000000003,451.92,443.0,8.920000000000016,4.0,438.224,442.1,434.06,8.04000000000002,-1.6299999999999955,441.372,443.77,437.33,6.439999999999998,-3.1999999999999886,557729,686154,461092,225062,214113
2019-03-03,429.158,434.44,420.57,13.870000000000005,-10.240000000000009,431.194,435.71,421.89,13.819999999999993,-6.319999999999993,424.24,431.15,417.21,13.939999999999998,-8.229999999999961,426.996,432.52,421.31,11.20999999999998,-4.419999999999959,470772,593087,272773,320314,159585
2019-03-10,433.05,436.0,429.63,6.3700000000000045,6.3700000000000045,435.89,440.75,431.02,9.730000000000018,9.730000000000018,430.672,435.94,426.5,9.439999999999998,9.060000000000002,433.468,440.48,427.84,12.640000000000043,12.640000000000043,784128,1756866,501687,1255179,46027
2019-03-17,429.96999999999997,442.55,418.0,24.55000000000001,-24.55000000000001,431.938,443.36,419.5,23.860000000000014,-23.860000000000014,422.768,433.65,413.3,20.349999999999966,-20.349999999999966,425.524,434.57,415.41,19.159999999999968,-19.159999999999968,659783,948487,411020,537467,-537467
2019-03-24,425.37399999999997,431.59,420.57,11.019999999999982,11.019999999999982,429.224,439.64,423.31,16.329999999999984,16.329999999999984,422.49399999999997,429.4,417.71,11.689999999999998,10.45999999999998,426.608,438.39,419.64,18.75,15.71999999999997,443500,498932,342714,156218,3985
2019-03-31,440.898,444.54,438.39,6.150000000000034,6.150000000000034,444.022,447.68,440.1,7.579999999999984,7.579999999999984,439.082,443.1,435.47,7.6299999999999955,7.6299999999999955,441.71999999999997,446.14,436.45,9.689999999999998,9.689999999999998,398581,458386,337841,120545,-24714
2019-04-07,447.41200000000003,456.36,441.6,14.759999999999991,10.949999999999989,450.412,457.33,442.94,14.389999999999986,11.160000000000025,443.804,449.77,438.52,11.25,11.25,446.978,454.35,439.81,14.54000000000002,12.050000000000011,499244,628678,402895,225783,130160
2019-04-14,463.15250000000003,468.78,453.1,15.67999999999995,10.649999999999977,467.675,469.37,465.66,3.7099999999999795,-1.2299999999999613,460.815,465.69,453.0,12.689999999999998,9.149999999999977,465.935,467.49,464.02,3.4700000000000273,-2.5200000000000387,655549,1030704,432873,597831,-597831
2019-04-21,474.206,480.0,464.0,16.0,16.0,479.584,482.37,474.03,8.340000000000032,7.550000000000011,471.916,478.61,463.9,14.710000000000036,14.710000000000036,477.49399999999997,480.17,474.03,6.140000000000043,5.810000000000002,626119,1008544,366911,641633,-320474
2019-04-28,479.104,486.84,472.92,13.919999999999959,-6.819999999999993,482.998,487.45,478.62,8.829999999999984,-7.230000000000018,474.80400000000003,478.7,469.87,8.829999999999984,-7.699999999999989,479.93,485.24,476.37,8.870000000000005,-8.870000000000005,466010,567635,403293,164342,-133255
2019-05-05,461.898,473.61,453.12,20.49000000000001,-20.49000000000001,465.57599999999996,473.93,454.39,19.54000000000002,-19.54000000000002,453.25600000000003,459.62,440.19,19.430000000000007,-18.870000000000005,459.848,465.47,442.78,22.690000000000055,-20.99000000000001,557595,709484,435546,273938,-5627
2019-05-12,442.758,446.51,439.6,6.909999999999968,-4.759999999999991,447.154,451.06,440.28,10.78000000000003,-10.78000000000003,440.854,445.76,434.48,11.279999999999973,-9.879999999999995,443.422,447.24,438.09,9.150000000000034,-7.770000000000039,452532,496878,424222,72656,38883
2019-05-19,438.21000000000004,440.82,434.86,5.9599999999999795,-3.819999999999993,439.8725,444.32,434.86,9.45999999999998,-6.089999999999975,435.1175,440.19,429.1,11.089999999999975,-5.389999999999986,437.6125,441.66,433.89,7.770000000000039,-5.900000000000034,373220,577553,277330,300223,-29662
2019-05-26,425.5,436.17,415.71,20.460000000000036,-20.460000000000036,427.852,436.7,420.75,15.949999999999989,-14.819999999999993,421.192,429.31,415.02,14.29000000000002,-14.120000000000005,423.858,429.31,415.56,13.75,-9.410000000000025,476391,581372,390709,190663,118543
2019-06-02,438.45,446.9,433.4,13.5,13.5,442.06,449.0,434.8,14.199999999999989,14.199999999999989,433.842,443.47,423.15,20.32000000000005,20.32000000000005,439.966,444.11,434.53,9.580000000000041,9.28000000000003,573707,675288,503954,171334,-33434
2019-06-09,446.838,449.14,443.44,5.699999999999989,-1.4099999999999682,448.52799999999996,449.4,447.8,1.599999999999966,-0.5399999999999636,442.18,445.69,439.61,6.079999999999984,-0.30000000000001137,444.948,448.28,440.12,8.159999999999968,-3.0,396539,536789,325862,210927,-190402
2019-06-16,456.802,467.87,443.32,24.55000000000001,24.55000000000001,464.456,472.18,456.11,16.069999999999993,14.810000000000002,454.678,463.71,442.4,21.310000000000002,19.100000000000023,460.296,468.24,449.31,18.930000000000007,14.089999999999975,652665,1056899,397571,659328,-137864
2019-06-23,465.82,474.88,460.15,14.730000000000018,11.850000000000023,468.22,477.14,461.47,15.669999999999959,14.099999999999966,461.48,468.96,455.47,13.489999999999952,12.96999999999997,465.206,472.93,458.36,14.569999999999993,14.569999999999993,469438,634256,352878,281378,17546
2019-06-30,473.4225,475.3,471.36,3.9399999999999977,1.089999999999975,476.5375,478.76,473.1,5.659999999999968,4.109999999999957,470.7575,472.21,467.67,4.539999999999964,4.279999999999973,474.0875,478.69,469.87,8.819999999999993,2.569999999999993,372154,414631,343881,70750,67640
2019-07-07,476.426,482.87,470.26,12.610000000000014,12.610000000000014,479.882,483.0,476.24,6.759999999999991,6.759999999999991,474.152,479.22,468.18,11.04000000000002,11.04000000000002,478.718,482.46,473.82,8.639999999999986,7.8799999999999955,445985,505079,390571,114508,-29109
2019-07-14,475.442,482.48,470.86,11.620000000000005,-9.910000000000025,478.664,483.49,475.04,8.449999999999989,-8.449999999999989,470.682,476.88,465.86,11.019999999999982,-11.019999999999982,474.02,477.17,471.0,6.170000000000016,-3.6200000000000045,590909,887366,409740,477626,238070
2019-07-21,476.062,476.96,474.37,2.589999999999975,0.48999999999995225,479.83,481.69,476.55,5.139999999999986,0.6899999999999977,473.628,475.81,470.1,5.7099999999999795,-1.009999999999991,476.992,478.31,473.87,4.439999999999998,0.8500000000000227,463753,593392,363347,230045,-85860
2019-07-28,461.216,477.93,437.96,39.97000000000003,-37.04000000000002,463.072,478.47,439.19,39.28000000000003,-39.28000000000003,451.32,472.75,426.81,45.94,-45.94,455.516,478.41,431.32,47.09000000000003,-47.09000000000003,544530,734629,391655,342974,255930
2019-08-04,430.278,435.39,420.24,15.149999999999977,-15.149999999999977,434.034,438.44,425.94,12.5,-11.949999999999989,425.116,431.6,414.46,17.140000000000043,-15.760000000000048,429.298,437.62,416.44,21.180000000000007,-19.269999999999982,561572,665872,418125,247747,247747
2019-08-11,417.084,427.17,413.4,13.770000000000039,10.610000000000014,422.832,427.94,417.2,10.740000000000009,0.75,413.474,423.17,406.21,16.960000000000036,9.580000000000041,418.204,425.56,409.3,16.25999999999999,0.2300000000000182,661308,882887,473009,409878,-409878
2019-08-18,419.56600000000003,423.41,411.68,11.730000000000018,-11.730000000000018,420.63,424.97,411.88,13.090000000000032,-11.53000000000003,412.576,420.11,403.54,16.569999999999993,-13.989999999999952,414.188,420.93,405.47,15.45999999999998,-12.819999999999993,594087,853346,351198,502148,410677
2019-08-25,414.655,424.96,406.65,18.310000000000002,18.310000000000002,418.8875,425.85,410.9,14.950000000000045,14.950000000000045,412.39,420.93,405.26,15.670000000000016,15.670000000000016,417.2375,422.56,410.51,12.050000000000011,12.050000000000011,706379,1068831,466297,602534,-602534
2019-09-01,422.186,426.96,416.28,10.680000000000007,5.96999999999997,425.728,432.87,418.67,14.199999999999989,11.879999999999995,418.336,424.86,412.12,12.740000000000009,12.170000000000016,422.172,430.85,415.64,15.210000000000036,15.03000000000003,629221,888922,467212,421710,184377
2019-09-08,434.3,439.17,429.27,9.900000000000034,7.170000000000016,438.582,444.79,434.11,10.680000000000007,8.519999999999982,428.712,437.07,421.44,15.629999999999995,11.009999999999991,434.918,442.96,428.34,14.620000000000005,7.3700000000000045,645189,734800,586486,148314,-37402
2019-09-15,442.03000000000003,446.16,436.95,9.210000000000036,3.990000000000009,445.73,448.95,439.54,9.409999999999968,8.539999999999964,439.558,442.1,434.69,7.410000000000025,5.569999999999993,443.382,446.2,439.18,7.019999999999982,7.019999999999982,748416,1234461,521066,713395,-14790
2019-09-22,446.498,449.1,442.0,7.100000000000023,-1.0100000000000477,448.248,449.97,445.56,4.410000000000025,-0.9900000000000091,440.908,445.0,437.3,7.699999999999989,5.860000000000014,445.016,446.13,442.12,4.009999999999991,3.519999999999982,561984,789066,362872,426194,-426194
2019-09-29,427.786,445.63,418.89,26.74000000000001,-20.870000000000005,430.91,448.67,421.61,27.060000000000002,-21.430000000000007,420.46,433.27,411.21,22.060000000000002,-12.0,424.854,433.69,419.61,14.079999999999984,-10.519999999999982,563766,762354,358260,404094,-18788
2019-10-06,422.508,432.29,415.81,16.480000000000018,12.920000000000016,426.974,435.9,419.33,16.569999999999993,14.240000000000009,419.574,429.63,411.75,17.879999999999995,17.879999999999995,423.784,434.21,413.16,21.049999999999955,21.049999999999955,588218,742922,386543,356379,206793
2019-10-13,445.72,449.99,437.82,12.170000000000016,9.240000000000009,450.868,454.39,447.4,6.990000000000009,6.409999999999968,443.95,449.0,435.05,13.949999999999989,11.990000000000009,448.042,453.65,444.45,9.199999999999989,9.199999999999989,595223,840300,484655,355645,-263679
2019-10-20,455.662,461.47,449.83,11.640000000000043,7.840000000000032,460.43,469.5,455.25,14.25,14.25,452.436,461.47,448.33,13.140000000000043,12.470000000000027,457.68,466.56,450.32,16.24000000000001,16.24000000000001,450683,584098,378296,205802,173611
2019-10-27,467.162,474.88,464.22,10.659999999999968,9.930000000000007,470.736,476.8,466.94,9.860000000000014,6.009999999999991,464.49,472.91,458.0,14.910000000000025,8.310000000000002,468.1,476.53,461.7,14.829999999999984,10.369999999999948,444023,551836,323587,228249,78107
2019-11-03,485.978,492.2,476.53,15.670000000000016,9.870000000000005,490.522,495.39,484.89,10.5,3.920000000000016,483.892,489.54,475.79,13.75,9.599999999999966,487.82800000000003,490.21,482.44,7.769999999999982,4.350000000000023,607265,792764,356214,436550,-302680
2019-11-10,486.276,490.81,482.53,8.28000000000003,3.8100000000000023,489.12,492.57,485.63,6.939999999999998,4.949999999999989,483.902,488.69,480.57,8.120000000000005,4.279999999999973,487.93,491.74,484.59,7.150000000000034,4.949999999999989,351831,413321,303683,109638,-61602
2019-11-17,488.764,493.0,485.0,8.0,-6.759999999999991,491.662,495.78,487.76,8.019999999999982,-3.2199999999999704,485.46000000000004,491.13,482.54,8.589999999999975,-6.769999999999982,488.69,492.8,484.98,7.819999999999993,-0.9399999999999977,446833,526929,350598,176331,84122
