Date,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Open_average,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Open_max,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Open_min,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Open_volatility,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Open_change,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_High_average,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_High_max,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_High_min,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_High_volatility,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_High_change,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Low_average,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Low_max,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Low_min,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Low_volatility,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Low_change,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Close_average,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Close_max,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Close_min,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Close_volatility,Guggenheim Invest S&P 500 Equal Weight Health CareEtf_Close_change
2018-03-25,178.23,178.23,178.23,0.0,0.0,180.2,180.2,180.2,0.0,0.0,177.22,177.22,177.22,0.0,0.0,179.69,179.69,179.69,0.0,0.0
2018-04-01,177.19,177.19,177.19,0.0,0.0,177.82,177.82,177.82,0.0,0.0,172.92,172.92,172.92,0.0,0.0,174.25,174.25,174.25,0.0,0.0
2018-04-08,179.8,179.8,179.8,0.0,0.0,179.8,179.8,179.8,0.0,0.0,177.86,177.86,177.86,0.0,0.0,178.44,178.44,178.44,0.0,0.0
2018-04-15,180.82,180.82,180.82,0.0,0.0,180.82,180.82,180.82,0.0,0.0,178.93,178.93,178.93,0.0,0.0,179.41,179.41,179.41,0.0,0.0
2018-04-22,180.95,180.95,180.95,0.0,0.0,181.79,181.79,181.79,0.0,0.0,180.62,180.62,180.62,0.0,0.0,181.78,181.78,181.78,0.0,0.0
2018-04-29,174.85,174.85,174.85,0.0,0.0,177.79,177.79,177.79,0.0,0.0,174.45,174.45,174.45,0.0,0.0,177.15,177.15,177.15,0.0,0.0
2018-05-06,179.31,179.31,179.31,0.0,0.0,181.78,181.78,181.78,0.0,0.0,178.95,178.95,178.95,0.0,0.0,181.64,181.64,181.64,0.0,0.0
2018-05-13,181.43,181.43,181.43,0.0,0.0,182.17,182.17,182.17,0.0,0.0,181.23,181.23,181.23,0.0,0.0,182.0,182.0,182.0,0.0,0.0
2018-05-20,181.45,181.45,181.45,0.0,0.0,182.18,182.18,182.18,0.0,0.0,181.26,181.26,181.26,0.0,0.0,181.66,181.66,181.66,0.0,0.0
2018-05-27,180.47,180.47,180.47,0.0,0.0,182.68,182.68,182.68,0.0,0.0,180.47,180.47,180.47,0.0,0.0,182.48,182.48,182.48,0.0,0.0
2018-06-03,184.21,184.21,184.21,0.0,0.0,185.8,185.8,185.8,0.0,0.0,184.21,184.21,184.21,0.0,0.0,185.76,185.76,185.76,0.0,0.0
2018-06-10,187.74,187.74,187.74,0.0,0.0,188.65,188.65,188.65,0.0,0.0,187.36,187.36,187.36,0.0,0.0,188.65,188.65,188.65,0.0,0.0
2018-06-17,187.46,187.46,187.46,0.0,0.0,188.01,188.01,188.01,0.0,0.0,186.85,186.85,186.85,0.0,0.0,187.53,187.53,187.53,0.0,0.0
2018-06-24,182.98,182.98,182.98,0.0,0.0,184.09,184.09,184.09,0.0,0.0,182.72,182.72,182.72,0.0,0.0,182.72,182.72,182.72,0.0,0.0
2018-07-01,186.36,186.36,186.36,0.0,0.0,188.22,188.22,188.22,0.0,0.0,186.36,186.36,186.36,0.0,0.0,188.01,188.01,188.01,0.0,0.0
2018-07-08,190.49,190.49,190.49,0.0,0.0,191.44,191.44,191.44,0.0,0.0,190.49,190.49,190.49,0.0,0.0,191.25,191.25,191.25,0.0,0.0
2018-07-15,189.95,189.95,189.95,0.0,0.0,190.97,190.97,190.97,0.0,0.0,189.95,189.95,189.95,0.0,0.0,190.53,190.53,190.53,0.0,0.0
2018-07-22,193.29,193.29,193.29,0.0,0.0,193.29,193.29,193.29,0.0,0.0,190.91,190.91,190.91,0.0,0.0,191.52,191.52,191.52,0.0,0.0
2018-07-29,194.29,194.29,194.29,0.0,0.0,195.39,195.39,195.39,0.0,0.0,194.29,194.29,194.29,0.0,0.0,195.33,195.33,195.33,0.0,0.0
2018-08-05,193.67,193.67,193.67,0.0,0.0,194.23,194.23,194.23,0.0,0.0,192.81,192.81,192.81,0.0,0.0,193.47,193.47,193.47,0.0,0.0
2018-08-12,194.99,194.99,194.99,0.0,0.0,196.43,196.43,196.43,0.0,0.0,194.85,194.85,194.85,0.0,0.0,195.96,195.96,195.96,0.0,0.0
2018-08-19,197.55,197.55,197.55,0.0,0.0,198.0,198.0,198.0,0.0,0.0,196.72,196.72,196.72,0.0,0.0,197.94,197.94,197.94,0.0,0.0
2018-08-26,200.73,200.73,200.73,0.0,0.0,201.02,201.02,201.02,0.0,0.0,200.28,200.28,200.28,0.0,0.0,200.97,200.97,200.97,0.0,0.0
2018-09-02,198.62,198.62,198.62,0.0,0.0,199.5,199.5,199.5,0.0,0.0,198.61,198.61,198.61,0.0,0.0,198.86,198.86,198.86,0.0,0.0
2018-09-09,202.1,202.1,202.1,0.0,0.0,202.1,202.1,202.1,0.0,0.0,200.84,200.84,200.84,0.0,0.0,200.91,200.91,200.91,0.0,0.0
2018-09-16,203.23,203.23,203.23,0.0,0.0,203.44,203.44,203.44,0.0,0.0,203.13,203.13,203.13,0.0,0.0,203.13,203.13,203.13,0.0,0.0
2018-09-23,205.27,205.27,205.27,0.0,0.0,206.11,206.11,206.11,0.0,0.0,205.27,205.27,205.27,0.0,0.0,206.09,206.09,206.09,0.0,0.0
2018-09-30,202.17,202.17,202.17,0.0,0.0,203.19,203.19,203.19,0.0,0.0,200.25,200.25,200.25,0.0,0.0,201.74,201.74,201.74,0.0,0.0
2018-10-07,194.22,194.22,194.22,0.0,0.0,194.96,194.96,194.96,0.0,0.0,192.29,192.29,192.29,0.0,0.0,194.96,194.96,194.96,0.0,0.0
2018-10-14,197.42,197.42,197.42,0.0,0.0,198.34,198.34,198.34,0.0,0.0,194.28,194.28,194.28,0.0,0.0,195.09,195.09,195.09,0.0,0.0
2018-10-21,183.92,183.92,183.92,0.0,0.0,185.79,185.79,185.79,0.0,0.0,181.91,181.91,181.91,0.0,0.0,184.0,184.0,184.0,0.0,0.0
2018-10-28,192.0,192.0,192.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,188.17,188.17,188.17,0.0,0.0,189.15,189.15,189.15,0.0,0.0
2018-11-04,196.15,196.15,196.15,0.0,0.0,196.57,196.57,196.57,0.0,0.0,194.35,194.35,194.35,0.0,0.0,195.56,195.56,195.56,0.0,0.0
2018-11-11,189.88,189.88,189.88,0.0,0.0,192.88,192.88,192.88,0.0,0.0,189.88,189.88,189.88,0.0,0.0,191.96,191.96,191.96,0.0,0.0
2018-11-18,185.79,185.79,185.79,0.0,0.0,188.08,188.08,188.08,0.0,0.0,185.55,185.55,185.55,0.0,0.0,187.32,187.32,187.32,0.0,0.0
2018-11-25,195.98,195.98,195.98,0.0,0.0,197.28,197.28,197.28,0.0,0.0,195.42,195.42,195.42,0.0,0.0,197.28,197.28,197.28,0.0,0.0
2018-12-02,191.92,191.92,191.92,0.0,0.0,192.12,192.12,192.12,0.0,0.0,186.51,186.51,186.51,0.0,0.0,187.36,187.36,187.36,0.0,0.0
2018-12-09,188.3,188.3,188.3,0.0,0.0,188.3,188.3,188.3,0.0,0.0,184.4,184.4,184.4,0.0,0.0,184.85,184.85,184.85,0.0,0.0
2018-12-16,173.21,173.21,173.21,0.0,0.0,174.93,174.93,174.93,0.0,0.0,169.32,169.32,169.32,0.0,0.0,169.8,169.8,169.8,0.0,0.0
2018-12-23,176.67,176.67,176.67,0.0,0.0,177.83,177.83,177.83,0.0,0.0,174.64,174.64,174.64,0.0,0.0,175.31,175.31,175.31,0.0,0.0
2018-12-30,174.37,174.37,174.37,0.0,0.0,178.72,178.72,178.72,0.0,0.0,174.37,174.37,174.37,0.0,0.0,178.12,178.12,178.12,0.0,0.0
2019-01-06,184.1,184.1,184.1,0.0,0.0,185.53,185.53,185.53,0.0,0.0,184.1,184.1,184.1,0.0,0.0,185.53,185.53,185.53,0.0,0.0
2019-01-13,190.58,190.58,190.58,0.0,0.0,191.68,191.68,191.68,0.0,0.0,189.08,189.08,189.08,0.0,0.0,191.68,191.68,191.68,0.0,0.0
2019-01-20,190.94,190.94,190.94,0.0,0.0,191.56,191.56,191.56,0.0,0.0,190.61,190.61,190.61,0.0,0.0,191.07,191.07,191.07,0.0,0.0
2019-01-27,194.08,194.08,194.08,0.0,0.0,194.78,194.78,194.78,0.0,0.0,193.02,193.02,193.02,0.0,0.0,194.45,194.45,194.45,0.0,0.0
2019-02-03,192.22,192.22,192.22,0.0,0.0,193.25,193.25,193.25,0.0,0.0,191.67,191.67,191.67,0.0,0.0,193.25,193.25,193.25,0.0,0.0
2019-02-10,198.78,198.78,198.78,0.0,0.0,200.24,200.24,200.24,0.0,0.0,198.78,198.78,198.78,0.0,0.0,200.24,200.24,200.24,0.0,0.0
2019-02-17,198.17,198.17,198.17,0.0,0.0,199.16,199.16,199.16,0.0,0.0,198.17,198.17,198.17,0.0,0.0,199.1,199.1,199.1,0.0,0.0
2019-02-24,198.79,198.79,198.79,0.0,0.0,200.87,200.87,200.87,0.0,0.0,198.79,198.79,198.79,0.0,0.0,200.6,200.6,200.6,0.0,0.0
2019-03-03,190.28,190.28,190.28,0.0,0.0,191.0,191.0,191.0,0.0,0.0,189.41,189.41,189.41,0.0,0.0,191.0,191.0,191.0,0.0,0.0
2019-03-10,197.86,197.86,197.86,0.0,0.0,198.76,198.76,198.76,0.0,0.0,197.59,197.59,197.59,0.0,0.0,198.27,198.27,198.27,0.0,0.0
2019-03-17,199.0,199.0,199.0,0.0,0.0,199.1,199.1,199.1,0.0,0.0,195.17,195.17,195.17,0.0,0.0,195.17,195.17,195.17,0.0,0.0
2019-03-24,196.14,196.14,196.14,0.0,0.0,197.57,197.57,197.57,0.0,0.0,196.14,196.14,196.14,0.0,0.0,197.38,197.38,197.38,0.0,0.0
2019-03-31,198.29,198.29,198.29,0.0,0.0,199.74,199.74,199.74,0.0,0.0,198.29,198.29,198.29,0.0,0.0,199.38,199.38,199.38,0.0,0.0
2019-04-07,197.63,197.63,197.63,0.0,0.0,197.96,197.96,197.96,0.0,0.0,195.86,195.86,195.86,0.0,0.0,196.0,196.0,196.0,0.0,0.0
2019-04-14,185.93,185.93,185.93,0.0,0.0,186.6,186.6,186.6,0.0,0.0,183.27,183.27,183.27,0.0,0.0,186.15,186.15,186.15,0.0,0.0
2019-04-21,191.14,191.14,191.14,0.0,0.0,193.18,193.18,193.18,0.0,0.0,191.1,191.1,191.1,0.0,0.0,193.18,193.18,193.18,0.0,0.0
2019-04-28,195.51,195.51,195.51,0.0,0.0,196.75,196.75,196.75,0.0,0.0,195.05,195.05,195.05,0.0,0.0,196.75,196.75,196.75,0.0,0.0
2019-05-05,194.1,194.1,194.1,0.0,0.0,194.35,194.35,194.35,0.0,0.0,189.75,189.75,189.75,0.0,0.0,193.94,193.94,193.94,0.0,0.0
2019-05-12,190.39,190.39,190.39,0.0,0.0,192.72,192.72,192.72,0.0,0.0,190.39,190.39,190.39,0.0,0.0,191.07,191.07,191.07,0.0,0.0
2019-05-19,193.14,193.14,193.14,0.0,0.0,193.32,193.32,193.32,0.0,0.0,191.78,191.78,191.78,0.0,0.0,192.47,192.47,192.47,0.0,0.0
2019-05-26,186.71,186.71,186.71,0.0,0.0,187.66,187.66,187.66,0.0,0.0,185.31,185.31,185.31,0.0,0.0,186.98,186.98,186.98,0.0,0.0
2019-06-02,194.2,194.2,194.2,0.0,0.0,196.19,196.19,196.19,0.0,0.0,194.2,194.2,194.2,0.0,0.0,195.88,195.88,195.88,0.0,0.0
2019-06-09,196.51,196.51,196.51,0.0,0.0,197.25,197.25,197.25,0.0,0.0,195.86,195.86,195.86,0.0,0.0,195.99,195.99,195.99,0.0,0.0
2019-06-16,201.81,201.81,201.81,0.0,0.0,203.2,203.2,203.2,0.0,0.0,200.8,200.8,200.8,0.0,0.0,203.04,203.04,203.04,0.0,0.0
2019-06-23,201.18,201.18,201.18,0.0,0.0,202.94,202.94,202.94,0.0,0.0,200.71,200.71,200.71,0.0,0.0,202.65,202.65,202.65,0.0,0.0
2019-06-30,205.2,205.2,205.2,0.0,0.0,205.43,205.43,205.43,0.0,0.0,204.47,204.47,204.47,0.0,0.0,204.95,204.95,204.95,0.0,0.0
2019-07-07,203.87,203.87,203.87,0.0,0.0,203.87,203.87,203.87,0.0,0.0,202.38,202.38,202.38,0.0,0.0,203.36,203.36,203.36,0.0,0.0
2019-07-14,203.24,203.24,203.24,0.0,0.0,203.91,203.91,203.91,0.0,0.0,200.95,200.95,200.95,0.0,0.0,200.95,200.95,200.95,0.0,0.0
2019-07-21,201.77,201.77,201.77,0.0,0.0,202.23,202.23,202.23,0.0,0.0,201.55,201.55,201.55,0.0,0.0,202.23,202.23,202.23,0.0,0.0
2019-07-28,200.47,200.47,200.47,0.0,0.0,201.23,201.23,201.23,0.0,0.0,198.68,198.68,198.68,0.0,0.0,199.69,199.69,199.69,0.0,0.0
2019-08-04,197.7,197.7,197.7,0.0,0.0,199.31,199.31,199.31,0.0,0.0,197.18,197.18,197.18,0.0,0.0,198.47,198.47,198.47,0.0,0.0
2019-08-11,194.9,194.9,194.9,0.0,0.0,196.89,196.89,196.89,0.0,0.0,194.9,194.9,194.9,0.0,0.0,196.45,196.45,196.45,0.0,0.0
2019-08-18,196.72,196.72,196.72,0.0,0.0,197.7,197.7,197.7,0.0,0.0,191.74,191.74,191.74,0.0,0.0,192.31,192.31,192.31,0.0,0.0
2019-08-25,196.47,196.47,196.47,0.0,0.0,196.47,196.47,196.47,0.0,0.0,195.07,195.07,195.07,0.0,0.0,195.88,195.88,195.88,0.0,0.0
2019-09-01,197.59,197.59,197.59,0.0,0.0,198.5,198.5,198.5,0.0,0.0,197.31,197.31,197.31,0.0,0.0,197.96,197.96,197.96,0.0,0.0
2019-09-08,200.37,200.37,200.37,0.0,0.0,201.25,201.25,201.25,0.0,0.0,199.28,199.28,199.28,0.0,0.0,199.52,199.52,199.52,0.0,0.0
2019-09-15,200.52,200.52,200.52,0.0,0.0,202.05,202.05,202.05,0.0,0.0,200.52,200.52,200.52,0.0,0.0,201.25,201.25,201.25,0.0,0.0
2019-09-22,195.9,195.9,195.9,0.0,0.0,196.69,196.69,196.69,0.0,0.0,193.46,193.46,193.46,0.0,0.0,194.0,194.0,194.0,0.0,0.0
2019-09-29,192.74,192.74,192.74,0.0,0.0,194.53,194.53,194.53,0.0,0.0,192.56,192.56,192.56,0.0,0.0,194.53,194.53,194.53,0.0,0.0
2019-10-06,194.54,194.54,194.54,0.0,0.0,196.6,196.6,196.6,0.0,0.0,194.54,194.54,194.54,0.0,0.0,194.96,194.96,194.96,0.0,0.0
2019-10-13,198.61,198.61,198.61,0.0,0.0,199.38,199.38,199.38,0.0,0.0,198.5,198.5,198.5,0.0,0.0,199.06,199.06,199.06,0.0,0.0
2019-10-20,199.51,199.51,199.51,0.0,0.0,201.17,201.17,201.17,0.0,0.0,199.32,199.32,199.32,0.0,0.0,200.66,200.66,200.66,0.0,0.0
2019-10-27,206.53,206.53,206.53,0.0,0.0,208.04,208.04,208.04,0.0,0.0,206.53,206.53,206.53,0.0,0.0,206.7,206.7,206.7,0.0,0.0
2019-11-03,206.09,206.09,206.09,0.0,0.0,207.74,207.74,207.74,0.0,0.0,206.09,206.09,206.09,0.0,0.0,207.74,207.74,207.74,0.0,0.0
2019-11-10,209.98,209.98,209.98,0.0,0.0,212.83,212.83,212.83,0.0,0.0,209.83,209.83,209.83,0.0,0.0,212.72,212.72,212.72,0.0,0.0
2019-11-17,213.66,213.66,213.66,0.0,0.0,214.16,214.16,214.16,0.0,0.0,213.09,213.09,213.09,0.0,0.0,213.95,213.95,213.95,0.0,0.0
2019-11-24,217.11,217.11,217.11,0.0,0.0,217.59,217.59,217.59,0.0,0.0,216.78,216.78,216.78,0.0,0.0,216.8,216.8,216.8,0.0,0.0
2019-12-01,218.72,218.72,218.72,0.0,0.0,219.17,219.17,219.17,0.0,0.0,217.95,217.95,217.95,0.0,0.0,218.69,218.69,218.69,0.0,0.0
2019-12-08,218.73,218.73,218.73,0.0,0.0,219.4,219.4,219.4,0.0,0.0,217.83,217.83,217.83,0.0,0.0,218.08,218.08,218.08,0.0,0.0
2019-12-15,221.2,221.2,221.2,0.0,0.0,222.04,222.04,222.04,0.0,0.0,221.2,221.2,221.2,0.0,0.0,222.02,222.02,222.02,0.0,0.0
2019-12-22,222.27,222.27,222.27,0.0,0.0,222.33,222.33,222.33,0.0,0.0,221.38,221.38,221.38,0.0,0.0,222.09,222.09,222.09,0.0,0.0
2019-12-29,219.51,219.51,219.51,0.0,0.0,220.73,220.73,220.73,0.0,0.0,218.82,218.82,218.82,0.0,0.0,219.71,219.71,219.71,0.0,0.0
