Date,INXNStock_Open_average,INXNStock_Open_max,INXNStock_Open_min,INXNStock_Open_volatility,INXNStock_Open_change,INXNStock_High_average,INXNStock_High_max,INXNStock_High_min,INXNStock_High_volatility,INXNStock_High_change,INXNStock_Low_average,INXNStock_Low_max,INXNStock_Low_min,INXNStock_Low_volatility,INXNStock_Low_change,INXNStock_Close_average,INXNStock_Close_max,INXNStock_Close_min,INXNStock_Close_volatility,INXNStock_Close_change,INXNStock_Volume_average,INXNStock_Volume_max,INXNStock_Volume_min,INXNStock_Volume_volatility,INXNStock_Volume_change
2018-01-14,58.9875,59.44,58.62,0.8200000000000003,0.8200000000000003,59.3975,59.91,59.1,0.8099999999999952,0.8099999999999952,58.815,59.18,58.34,0.8399999999999963,0.8399999999999963,59.265,59.87,58.98,0.8900000000000006,0.8900000000000006,396014,509034,243047,265987,-72585
2018-01-21,59.9,60.77,59.29,1.480000000000004,1.0600000000000023,60.464,61.59,59.72,1.8700000000000045,1.480000000000004,59.44,60.09,58.93,1.1600000000000037,1.1600000000000037,60.024,61.55,59.19,2.3599999999999994,2.3599999999999994,357945,518701,184671,334030,279735
2018-01-28,61.815999999999995,63.04,61.05,1.990000000000002,1.7800000000000011,62.806,64.0,61.51,2.490000000000002,1.2700000000000031,61.086,62.27,59.63,2.6400000000000006,0.6499999999999986,62.044000000000004,63.59,61.1,2.490000000000002,0.46999999999999886,883240,1460360,325929,1134431,-240820
2018-02-04,59.666,61.11,58.76,2.3500000000000014,-2.3500000000000014,60.228,61.64,58.83,2.8100000000000023,-2.8100000000000023,58.5,59.86,56.97,2.8900000000000006,-2.8900000000000006,59.204,59.92,58.26,1.6600000000000037,-1.5200000000000031,554264,836601,405346,431255,431255
2018-02-11,59.33,60.16,58.45,1.7099999999999937,-0.39000000000000057,59.882,60.33,58.75,1.5799999999999983,-1.1499999999999986,58.45,59.34,57.7,1.6400000000000006,-0.4399999999999977,59.286,60.21,58.03,2.1799999999999997,-1.769999999999996,671731,1434394,373330,1061064,18884
2018-02-18,56.730000000000004,58.04,55.08,2.960000000000001,-1.6799999999999997,57.735,58.63,56.04,2.5900000000000034,-0.5800000000000054,55.7,57.57,54.35,3.219999999999999,-1.5200000000000031,56.5225,58.02,55.11,2.9100000000000037,-0.6600000000000037,930137,1402158,547962,854196,-55883
2018-02-25,56.756,57.54,55.33,2.210000000000001,-2.020000000000003,57.22,57.89,56.2,1.6899999999999977,-1.6899999999999977,55.936,56.8,54.87,1.9299999999999997,-1.9299999999999997,56.480000000000004,57.5,55.59,1.9099999999999966,-1.4799999999999969,401440,450560,338414,112146,30345
2018-03-04,58.744,62.26,55.89,6.369999999999997,5.839999999999996,60.106,62.86,56.72,6.140000000000001,5.009999999999998,57.926,60.9,55.5,5.399999999999999,4.420000000000002,59.512,61.52,56.65,4.8700000000000045,4.350000000000001,812203,1268196,427189,841007,509495
2018-03-11,61.268,61.82,60.91,0.9100000000000037,0.4799999999999969,61.652,61.93,61.36,0.5700000000000003,0.22999999999999687,60.852,61.28,60.28,1.0,0.4100000000000037,61.244,61.51,60.95,0.5599999999999952,0.3399999999999963,445137,598344,313163,285181,-254196
2018-03-18,62.154,63.45,61.19,2.260000000000005,0.5800000000000054,62.81,63.97,61.81,2.1599999999999966,0.21999999999999886,61.266,62.66,60.42,2.239999999999995,0.35999999999999943,62.338,63.36,61.5,1.8599999999999994,-0.21999999999999886,590640,779258,397783,381475,295476
