Date,APH_Open_average,APH_Open_max,APH_Open_min,APH_Open_volatility,APH_Open_change,APH_High_average,APH_High_max,APH_High_min,APH_High_volatility,APH_High_change,APH_Low_average,APH_Low_max,APH_Low_min,APH_Low_volatility,APH_Low_change,APH_Close_average,APH_Close_max,APH_Close_min,APH_Close_volatility,APH_Close_change,APH_Volume_average,APH_Volume_max,APH_Volume_min,APH_Volume_volatility,APH_Volume_change
2018-01-14,92.622,93.16,91.95,1.2099999999999937,1.1299999999999955,93.2,93.62,92.61,1.0100000000000051,0.8799999999999955,91.818,92.88,91.12,1.759999999999991,0.5900000000000034,92.306,93.13,91.28,1.8499999999999943,0.7000000000000028,1556729,2060798,933823,1126975,578724
2018-01-21,92.042,92.66,91.5,1.1599999999999966,0.4099999999999966,92.828,93.53,92.2,1.3299999999999983,0.7999999999999972,91.30799999999999,91.97,90.94,1.0300000000000011,0.29999999999999716,91.816,92.73,91.2,1.5300000000000011,0.3100000000000023,1958451,2465934,1486278,979656,501955
2018-01-28,91.824,93.07,90.76,2.309999999999988,-0.5999999999999943,92.902,93.52,92.01,1.509999999999991,-1.019999999999996,90.854,92.4,88.08,4.320000000000007,-3.1200000000000045,91.56,92.82,88.41,4.409999999999997,-4.140000000000001,1598122,1915134,1321914,593220,404389
2018-02-04,86.74,88.24,84.94,3.299999999999997,-0.9299999999999926,87.916,89.83,85.45,4.3799999999999955,-1.9799999999999898,85.082,87.46,82.15,5.309999999999988,-0.01999999999999602,86.494,88.56,84.44,4.1200000000000045,-2.1500000000000057,2259572,2680062,1782008,898054,-671467
2018-02-11,87.225,88.75,85.84,2.9099999999999966,2.9099999999999966,88.595,90.72,87.08,3.6400000000000006,3.6400000000000006,87.12,88.65,85.8,2.8500000000000085,2.8500000000000085,88.3375,89.99,86.88,3.1099999999999994,3.1099999999999994,1201137,1628132,874556,753576,353384
2018-02-18,90.466,91.07,89.5,1.5699999999999932,1.5699999999999932,91.372,92.42,90.83,1.5900000000000034,1.5900000000000034,90.08,90.7,89.3,1.4000000000000057,1.4000000000000057,90.85,92.41,90.23,2.1799999999999926,2.049999999999997,1039936,1210859,803407,407452,-377726
2018-02-25,90.724,92.59,88.5,4.090000000000003,-3.6099999999999994,91.472,93.53,89.72,3.8100000000000023,-3.8100000000000023,89.584,91.94,88.14,3.799999999999997,-3.719999999999999,90.22200000000001,91.94,88.95,2.989999999999995,-2.759999999999991,1244178,1567691,1088635,479056,-54307
2018-03-04,90.454,92.51,88.81,3.700000000000003,3.010000000000005,91.396,93.07,90.13,2.9399999999999977,2.9399999999999977,90.15,92.34,88.51,3.8299999999999983,3.219999999999999,91.138,92.66,89.75,2.9099999999999966,2.9099999999999966,1198002,1351620,1034625,316995,270501
2018-03-11,92.324,93.16,91.55,1.6099999999999994,-1.259999999999991,92.778,93.5,92.11,1.3900000000000006,-1.3900000000000006,91.28999999999999,92.22,90.35,1.8700000000000045,-1.8700000000000045,91.834,92.51,91.34,1.1700000000000017,-1.1700000000000017,1032351,1803673,575243,1228430,316421
2018-03-18,89.578,91.69,86.39,5.299999999999997,-5.299999999999997,90.074,92.02,87.16,4.859999999999999,-4.8500000000000085,88.134,91.18,85.22,5.960000000000008,-5.800000000000011,88.664,91.7,85.33,6.3700000000000045,-4.609999999999999,993071,1153280,750175,403105,296249
