Date,SWKS_stock_Open_average,SWKS_stock_Open_max,SWKS_stock_Open_min,SWKS_stock_Open_volatility,SWKS_stock_Open_change,SWKS_stock_High_average,SWKS_stock_High_max,SWKS_stock_High_min,SWKS_stock_High_volatility,SWKS_stock_High_change,SWKS_stock_Low_average,SWKS_stock_Low_max,SWKS_stock_Low_min,SWKS_stock_Low_volatility,SWKS_stock_Low_change,SWKS_stock_Close_average,SWKS_stock_Close_max,SWKS_stock_Close_min,SWKS_stock_Close_volatility,SWKS_stock_Close_change,SWKS_stock_Volume_average,SWKS_stock_Volume_max,SWKS_stock_Volume_min,SWKS_stock_Volume_volatility,SWKS_stock_Volume_change
2018-05-06,96.238,96.88,95.42,1.4599999999999937,0.6099999999999994,97.024,97.73,96.45,1.2800000000000011,1.2800000000000011,94.928,96.57,92.47,4.099999999999994,4.099999999999994,96.318,97.07,95.34,1.7299999999999898,1.6700000000000017,2403908,3618153,1853477,1764676,-1764676
2018-05-13,98.312,98.42,98.1,0.3200000000000074,0.21000000000000796,99.338,100.2,98.33,1.8700000000000045,-1.019999999999996,97.772,98.3,97.13,1.1700000000000017,0.19999999999998863,98.78999999999999,99.71,97.89,1.8199999999999932,-0.5300000000000011,1903689,2560202,1466988,1093214,389907
2018-05-20,99.62400000000001,100.18,99.34,0.8400000000000034,-0.10999999999999943,100.586,101.29,100.08,1.210000000000008,0.3399999999999892,98.964,99.54,98.2,1.3400000000000034,1.3400000000000034,99.78,100.37,98.85,1.5200000000000102,1.5200000000000102,1622303,2017385,1208251,809134,-809134
2018-05-27,99.58500000000001,100.01,99.28,0.730000000000004,-0.39000000000000057,100.475,101.0,99.65,1.3499999999999943,0.29999999999999716,98.6075,98.7,98.54,0.1599999999999966,0.009999999999990905,99.7,100.97,98.61,2.3599999999999994,1.5300000000000011,1756833,2291972,1343439,948533,-490465
2018-06-03,100.156,100.73,99.07,1.6600000000000108,-1.6500000000000057,101.42999999999999,104.2,100.35,3.8500000000000085,-0.6099999999999994,99.15599999999999,100.21,98.18,2.029999999999987,-1.3199999999999932,100.494,102.49,99.51,2.9799999999999898,-0.539999999999992,2291464,3094180,1797196,1296984,1228554
2018-06-10,100.716,101.86,99.81,2.049999999999997,2.049999999999997,101.614,102.78,100.25,2.530000000000001,2.530000000000001,99.928,100.53,99.11,1.4200000000000017,1.2800000000000011,101.13,102.7,99.66,3.0400000000000063,3.0400000000000063,1602166,2158069,1239102,918967,918967
2018-06-17,100.336,102.15,99.19,2.960000000000008,-2.3900000000000006,100.874,102.31,100.03,2.280000000000001,-2.280000000000001,99.114,100.36,98.07,2.2900000000000063,-2.2900000000000063,99.596,101.1,98.55,2.549999999999997,-2.549999999999997,1719701,2301941,1074722,1227219,349872
2018-06-24,97.314,98.29,95.99,2.3000000000000114,-1.1199999999999903,98.156,98.92,97.04,1.8799999999999955,-0.3400000000000034,96.108,96.87,95.33,1.5400000000000063,0.7800000000000011,96.88,97.8,96.01,1.789999999999992,-0.7299999999999898,1611924,1965560,1283502,682058,-349353
2018-07-01,97.145,99.42,95.46,3.960000000000008,3.960000000000008,98.8125,100.45,97.19,3.260000000000005,3.260000000000005,96.36,98.59,95.05,3.5400000000000063,3.5400000000000063,98.0775,100.13,95.46,4.670000000000002,3.069999999999993,1694151,2248518,1060643,1187875,-590682
2018-07-08,100.13,100.51,99.65,0.8599999999999994,-0.8599999999999994,100.85,102.1,100.23,1.8699999999999903,-0.4099999999999966,98.942,100.14,97.89,2.25,-0.25,100.008,101.64,98.55,3.0900000000000034,-0.8300000000000125,1269002,1762319,994446,767873,123909
2018-07-15,101.206,103.25,98.94,4.310000000000002,3.3499999999999943,102.418,103.95,100.62,3.3299999999999983,3.3299999999999983,99.322,101.35,96.5,4.849999999999994,-2.6099999999999994,100.59,102.48,96.99,5.490000000000009,-2.7700000000000102,2943019,7019553,1476336,5543217,5543217
2018-07-22,95.8,97.32,94.24,3.0799999999999983,-0.6599999999999966,96.342,97.4,95.21,2.190000000000012,-0.3300000000000125,93.904,94.69,92.72,1.9699999999999989,0.8799999999999955,95.28,96.44,94.47,1.9699999999999989,-1.2399999999999949,2336297,3257640,1704299,1553341,-1553341
2018-07-29,94.984,95.66,93.65,2.009999999999991,0.5,95.75,95.92,95.41,0.5100000000000051,0.5100000000000051,94.024,94.96,92.9,2.059999999999988,1.039999999999992,94.976,95.62,94.43,1.1899999999999977,1.1799999999999926,1266737,1458986,1176356,282630,79384
2018-08-05,94.838,96.06,93.47,2.5900000000000034,-0.5799999999999983,95.292,96.25,93.74,2.510000000000005,-1.4000000000000057,93.966,95.39,92.24,3.1500000000000057,-0.7600000000000051,94.8,96.07,93.09,2.9799999999999898,-2.0,1689561,2565583,1061980,1503603,823118
2018-08-12,92.5,94.03,90.66,3.3700000000000045,-2.9200000000000017,93.038,94.3,92.03,2.269999999999996,-2.269999999999996,91.286,93.07,89.1,3.969999999999999,-3.969999999999999,92.28,93.81,91.41,2.4000000000000057,-1.960000000000008,1581625,1754950,1400646,354304,138785
2018-08-19,92.176,93.01,91.16,1.8500000000000085,1.1000000000000085,92.904,93.47,91.97,1.5,1.3100000000000023,91.546,92.34,90.58,1.7600000000000051,1.7600000000000051,92.34,92.99,90.98,2.009999999999991,2.009999999999991,1139243,1416842,904443,512399,314063
2018-08-26,93.03,93.94,91.35,2.5900000000000034,-1.8599999999999994,93.5,94.38,91.93,2.4499999999999886,-2.4499999999999886,92.18599999999999,92.84,90.98,1.8599999999999994,-1.8399999999999892,92.602,93.62,91.3,2.3200000000000074,-2.3200000000000074,1476252,1749610,1156971,592639,368458
2018-09-02,89.805,91.12,88.51,2.6099999999999994,-2.6099999999999994,90.4425,91.61,89.27,2.3400000000000034,-2.3400000000000034,88.59,89.69,87.33,2.3599999999999994,-2.3599999999999994,88.9725,90.0,87.48,2.519999999999996,-2.519999999999996,2332093,2530998,2133000,397998,397998
2018-09-09,86.366,87.55,85.0,2.549999999999997,-0.009999999999990905,87.42,89.23,85.31,3.9200000000000017,1.230000000000004,85.282,87.13,83.05,4.079999999999998,0.46999999999999886,86.46,87.73,84.37,3.3599999999999994,0.5700000000000074,2547344,2907132,2135091,772041,-247698
2018-09-16,88.42,91.36,86.26,5.099999999999994,4.269999999999996,89.82,92.53,87.19,5.340000000000003,4.469999999999999,87.892,90.77,86.08,4.689999999999998,4.689999999999998,89.134,92.17,86.22,5.950000000000003,5.950000000000003,2612189,3894055,1547752,2346303,1980266
2018-09-23,91.102,93.04,89.7,3.3400000000000034,-2.039999999999992,91.976,93.62,90.73,2.8900000000000006,-2.8000000000000114,90.056,91.25,88.91,2.3400000000000034,-1.7900000000000063,91.12,93.18,89.94,3.240000000000009,-2.470000000000013,1548425,2022885,1051632,971253,-671834
2018-09-30,91.502,92.32,90.65,1.6699999999999875,-0.6299999999999955,92.226,93.07,90.87,2.1999999999999886,-1.289999999999992,89.958,91.26,86.61,4.650000000000006,-4.189999999999998,90.876,92.45,87.55,4.900000000000006,-3.9000000000000057,1459333,2129428,1076493,1052935,946456
2018-10-07,86.828,87.7,84.67,3.030000000000001,0.0,87.766,88.7,87.11,1.5900000000000034,-0.20999999999999375,85.758,87.3,84.43,2.8699999999999903,-0.45000000000000284,86.672,88.52,84.8,3.719999999999999,-0.35999999999999943,1735100,2699466,1084629,1614837,604861
2018-10-14,87.598,89.06,86.58,2.480000000000004,-0.1700000000000017,88.356,89.27,87.47,1.7999999999999972,-0.5999999999999943,86.352,87.46,84.77,2.6899999999999977,-1.480000000000004,87.104,88.7,85.16,3.5400000000000063,-1.8900000000000006,1565055,1886440,1256307,630133,-274860
2018-10-21,82.518,85.75,79.82,5.930000000000007,-5.930000000000007,83.882,86.5,82.17,4.329999999999998,-4.329999999999998,80.77,84.53,79.27,5.260000000000005,-5.060000000000002,82.37,85.2,79.39,5.810000000000002,-4.1200000000000045,1846965,2338881,1468399,870482,93361
2018-10-28,84.992,87.43,82.12,5.310000000000002,5.0800000000000125,86.856,90.41,83.6,6.810000000000002,4.38000000000001,83.648,87.0,80.58,6.420000000000002,3.739999999999995,85.606,89.49,81.85,7.640000000000001,3.4200000000000017,2109243,2669977,1675672,994305,994305
2018-11-04,82.01,84.26,77.43,6.829999999999998,-6.829999999999998,83.246,84.34,79.89,4.450000000000003,-4.450000000000003,80.36,82.33,75.15,7.179999999999993,-6.049999999999997,81.67,83.4,76.66,6.740000000000009,-6.340000000000003,3797261,8461471,2188839,6272632,5922816
2018-11-11,72.764,73.93,71.1,2.8300000000000125,-1.6300000000000097,74.158,75.8,73.38,2.4200000000000017,-2.219999999999999,71.592,72.63,70.72,1.9099999999999966,-0.539999999999992,72.458,73.14,71.28,1.8599999999999994,0.10999999999999943,3675603,5125280,2481883,2643397,-2643397
2018-11-18,70.2175,72.17,68.8,3.3700000000000045,-2.6000000000000085,71.24249999999999,72.71,70.08,2.6299999999999955,-1.4899999999999949,69.5525,70.57,68.58,1.9899999999999949,-1.0499999999999972,70.2725,70.76,69.41,1.3500000000000085,-0.1600000000000108,2439970,3886976,964351,2922625,-1551842
2018-11-25,71.27,71.69,70.25,1.4399999999999977,0.009999999999990905,72.276,72.9,71.6,1.3000000000000114,0.9900000000000091,70.3,71.14,69.83,1.3100000000000023,0.46999999999999886,71.56,72.77,70.67,2.0999999999999943,1.8199999999999932,2510362,2884230,2238378,645852,379839
2018-12-02,71.7925,74.93,69.11,5.820000000000007,-4.610000000000014,72.4625,74.95,70.69,4.260000000000005,-4.159999999999997,70.08,73.23,67.38,5.8500000000000085,-5.8500000000000085,70.6,73.46,67.57,5.890000000000001,-5.890000000000001,2546733,2712493,2293828,418665,-244235
2018-12-09,68.638,69.91,66.2,3.7099999999999937,2.5600000000000023,69.734,70.47,67.75,2.719999999999999,2.25,68.04,69.28,65.81,3.469999999999999,2.5799999999999983,68.716,69.62,67.44,2.180000000000007,1.25,2213527,2654318,1652153,1002165,-945678
2018-12-16,67.618,68.92,66.0,2.9200000000000017,-2.200000000000003,69.032,70.53,67.41,3.1200000000000045,-2.8900000000000006,66.152,68.57,63.91,4.659999999999997,-4.140000000000001,66.736,68.76,64.49,4.27000000000001,-3.940000000000012,2333776,4037373,1664035,2373338,2245218
2018-12-23,65.1675,67.87,63.49,4.380000000000003,4.050000000000004,67.125,68.41,65.51,2.8999999999999915,2.8999999999999915,64.4125,66.81,62.71,4.100000000000001,4.100000000000001,66.1075,67.72,62.78,4.939999999999998,4.439999999999998,1555466,1800260,1305645,494615,334949
2018-12-30,64.905,67.8,61.16,6.640000000000001,-6.640000000000001,66.73,68.95,64.65,4.299999999999997,-3.4099999999999966,63.3525,66.38,60.12,6.259999999999998,-5.219999999999999,64.8325,67.96,60.72,7.239999999999995,-3.3899999999999935,2983010,4702116,1311221,3390895,2756621
2019-01-06,65.944,68.31,63.05,5.260000000000005,5.260000000000005,67.994,70.92,65.5,5.420000000000002,5.269999999999996,65.556,68.01,62.91,5.1000000000000085,5.1000000000000085,67.196,70.02,64.49,5.530000000000001,5.530000000000001,2512186,3456105,2134587,1321518,349583
2019-01-13,68.87,69.66,68.28,1.3799999999999955,-0.35999999999999943,69.78999999999999,70.66,69.11,1.5499999999999972,1.0,68.136,68.8,67.12,1.6799999999999926,0.5,68.94,70.07,68.35,1.7199999999999989,1.7199999999999989,1681668,2464450,1162933,1301517,835719
2019-01-20,69.85,71.39,69.13,2.260000000000005,1.6700000000000017,70.795,73.09,69.47,3.6200000000000045,3.2700000000000102,68.80000000000001,70.68,67.59,3.0900000000000034,2.25,69.9175,72.47,68.27,4.200000000000003,3.569999999999993,1814800,2091025,1482274,608751,-64760
2019-01-27,72.736,73.65,71.26,2.3900000000000006,2.059999999999988,73.634,74.45,72.79,1.6599999999999966,1.5,71.956,73.2,70.69,2.510000000000005,2.510000000000005,73.03,73.96,71.54,2.4199999999999875,1.269999999999996,1773532,1948973,1585551,363422,89650
2019-02-03,79.362,85.05,74.1,10.950000000000003,6.3700000000000045,81.08800000000001,87.48,74.9,12.579999999999998,6.859999999999999,78.19200000000001,81.75,73.0,8.75,6.8799999999999955,79.758,84.69,74.87,9.819999999999993,6.839999999999989,3974942,8926023,1740727,7185296,1087579
2019-02-10,83.116,84.38,81.83,2.549999999999997,2.549999999999997,83.79599999999999,84.47,82.25,2.219999999999999,2.219999999999999,82.298,83.15,80.61,2.5400000000000063,2.5400000000000063,83.084,83.64,81.84,1.7999999999999972,1.539999999999992,1806498,2371581,1185407,1186174,-710672
2019-02-17,82.755,83.19,82.26,0.9299999999999926,-0.6500000000000057,83.1575,83.57,82.78,0.789999999999992,-0.5699999999999932,81.905,82.53,81.06,1.4699999999999989,-0.6700000000000017,82.2825,82.62,81.76,0.8599999999999994,-0.20000000000000284,1972392,2341306,1409742,931564,910492
2019-02-24,82.104,83.51,80.81,2.700000000000003,-1.210000000000008,82.702,84.06,81.68,2.3799999999999955,-1.2999999999999972,81.122,82.29,79.74,2.5500000000000114,-1.3800000000000097,81.858,82.39,81.24,1.1500000000000057,-0.4099999999999966,1506443,1976180,1118197,857983,-584806
2019-03-03,81.168,82.79,78.39,4.400000000000006,-4.400000000000006,81.888,82.98,80.37,2.6099999999999994,-2.6099999999999994,80.154,81.36,78.04,3.319999999999993,-3.219999999999999,80.944,82.22,79.5,2.719999999999999,-2.0900000000000034,1389688,1554778,1113113,441665,-441665
2019-03-10,81.836,82.81,80.59,2.219999999999999,1.5699999999999932,83.21,85.38,82.15,3.2299999999999898,3.2299999999999898,81.286,82.05,80.57,1.480000000000004,1.480000000000004,82.14,83.76,81.43,2.3299999999999983,2.280000000000001,2038820,4004149,1134119,2870030,2870030
2019-03-17,83.642,85.63,82.12,3.509999999999991,1.759999999999991,84.986,86.89,83.5,3.3900000000000006,1.75,82.152,83.1,81.2,1.8999999999999915,0.4300000000000068,83.284,86.07,81.75,4.319999999999993,0.0,1958804,2500867,1562562,938305,619472
2019-03-24,81.738,82.27,80.76,1.509999999999991,-0.8299999999999983,82.506,82.78,81.63,1.1500000000000057,0.01999999999999602,80.468,81.37,79.89,1.480000000000004,0.8599999999999994,81.436,82.48,80.54,1.9399999999999977,1.0300000000000011,1342037,1814446,945655,868791,-224683
2019-03-31,84.662,85.74,83.34,2.3999999999999915,2.3999999999999915,85.834,86.97,84.4,2.569999999999993,2.569999999999993,84.51,85.73,83.25,2.480000000000004,2.480000000000004,85.138,86.8,83.86,2.9399999999999977,2.9399999999999977,1251584,1887713,697872,1189841,-197135
2019-04-07,87.618,89.05,86.6,2.450000000000003,2.450000000000003,88.766,90.69,87.39,3.299999999999997,2.8799999999999955,87.08,88.67,86.04,2.6299999999999955,2.6299999999999955,88.338,90.68,87.07,3.6100000000000136,3.030000000000001,1264521,1532223,1009617,522606,175657
2019-04-14,91.705,93.35,90.87,2.4799999999999898,0.7299999999999898,92.71000000000001,94.39,91.0,3.3900000000000006,0.8599999999999994,90.03999999999999,90.66,89.34,1.3199999999999932,0.4399999999999977,91.255,93.56,90.0,3.5600000000000023,-0.28000000000000114,1973612,3059123,1193274,1865849,338132
2019-04-21,88.796,89.61,87.37,2.239999999999995,-2.1299999999999955,89.45,90.64,87.67,2.969999999999999,-2.010000000000005,87.58800000000001,89.23,85.5,3.730000000000004,-2.6500000000000057,88.592,89.9,87.02,2.8800000000000097,-1.25,1438941,2227872,1082457,1145415,1071498
2019-04-28,88.206,90.19,86.69,3.5,1.9200000000000017,89.702,91.34,87.74,3.6000000000000085,2.210000000000008,86.794,88.46,84.04,4.4199999999999875,-2.529999999999987,88.37,90.79,86.8,3.990000000000009,0.7999999999999972,2979761,5988609,1626631,4361978,4361978
2019-05-05,83.742,85.09,83.0,2.0900000000000034,-0.9100000000000108,85.012,86.79,83.63,3.160000000000011,-3.160000000000011,82.31,83.76,80.6,3.160000000000011,-3.160000000000011,84.066,86.52,82.56,3.9599999999999937,-3.9599999999999937,2051367,2615855,1720110,895745,-552001
2019-05-12,76.75,80.0,72.12,7.8799999999999955,-7.8799999999999955,77.69,80.39,73.16,7.230000000000004,-7.230000000000004,74.736,77.42,69.91,7.510000000000005,-6.159999999999997,75.578,78.75,70.41,8.340000000000003,-6.219999999999999,3003169,4312578,1557454,2755124,1298942
2019-05-19,68.62,70.01,67.28,2.730000000000004,1.4399999999999977,70.07600000000001,71.44,68.56,2.8799999999999955,1.0799999999999983,67.89,68.89,66.35,2.5400000000000063,1.7800000000000011,68.856,69.74,68.01,1.7299999999999898,1.519999999999996,3167179,4397058,1752543,2644515,-861327
2019-05-26,68.3075,69.95,67.23,2.719999999999999,-2.719999999999999,69.37,70.36,68.27,2.0900000000000034,-2.0900000000000034,67.3675,67.94,66.61,1.3299999999999983,-1.3299999999999983,67.8625,68.54,66.63,1.9100000000000108,-1.3800000000000097,1828688,2204614,1615750,588864,-588864
2019-06-02,68.422,69.5,67.26,2.239999999999995,2.069999999999993,69.676,70.69,68.07,2.6200000000000045,2.3100000000000023,67.372,68.68,66.29,2.3900000000000006,2.3900000000000006,68.772,70.15,66.92,3.230000000000004,3.230000000000004,2047780,2565214,1398665,1166549,671991
2019-06-09,72.602,74.21,70.89,3.319999999999993,0.6899999999999977,73.53399999999999,74.73,72.27,2.460000000000008,-1.2000000000000028,71.89,73.37,70.31,3.0600000000000023,-0.4399999999999977,72.976,73.97,71.8,2.1700000000000017,-1.2999999999999972,2068359,2894460,1265378,1629082,-717751
2019-06-16,74.7,77.22,71.65,5.569999999999993,3.8499999999999943,75.738,77.51,72.59,4.920000000000002,3.200000000000003,73.678,75.12,70.94,4.180000000000007,3.799999999999997,74.95,75.84,72.44,3.4000000000000057,2.780000000000001,2242045,3211018,1539177,1671841,1242765
2019-06-23,76.26599999999999,77.49,75.16,2.3299999999999983,2.3299999999999983,77.084,77.87,76.16,1.710000000000008,1.480000000000004,75.672,77.03,74.24,2.7900000000000063,2.030000000000001,76.05799999999999,77.27,74.32,2.950000000000003,1.3599999999999994,1938408,3397780,1368738,2029042,2029042
2019-06-30,81.5575,83.26,79.95,3.3100000000000023,-3.3100000000000023,82.16,84.5,80.7,3.799999999999997,-3.799999999999997,80.12,80.96,79.54,1.4199999999999875,-1.1699999999999875,80.9425,81.91,80.33,1.5799999999999983,-1.5799999999999983,1856304,3950246,810512,3139734,-3139734
2019-07-07,79.658,80.7,78.68,2.019999999999996,-0.09999999999999432,80.534,81.38,79.84,1.539999999999992,0.980000000000004,78.962,79.85,78.16,1.6899999999999977,0.4399999999999977,79.842,81.01,79.18,1.8299999999999983,1.6600000000000108,1222442,1269779,1178768,91011,-91011
2019-07-14,81.578,82.0,80.65,1.3499999999999943,0.44999999999998863,82.008,82.34,81.78,0.5600000000000023,-0.4900000000000091,80.626,81.2,79.88,1.3200000000000074,-0.1700000000000017,81.252,82.04,80.17,1.8700000000000045,-0.7200000000000131,1662491,2062353,1204993,857360,612085
2019-07-21,84.57,86.13,81.78,4.349999999999994,4.349999999999994,85.548,86.97,83.41,3.5600000000000023,2.950000000000003,84.118,85.47,81.73,3.739999999999995,3.739999999999995,85.16,86.35,83.27,3.0799999999999983,2.710000000000008,1852932,2599339,974077,1625262,-919478
2019-07-28,85.548,88.77,81.91,6.859999999999999,-4.070000000000007,86.69,88.77,82.0,6.769999999999996,-5.150000000000006,83.194,85.84,78.79,7.049999999999997,-6.589999999999989,84.386,87.75,79.33,8.420000000000002,-7.469999999999999,2185132,3396835,1246758,2150077,2150077
2019-08-04,77.296,79.4,76.67,2.730000000000004,2.5400000000000063,79.096,80.4,77.63,2.7700000000000102,1.9699999999999989,76.04,76.58,75.15,1.4299999999999926,1.2099999999999937,78.234,80.27,75.82,4.450000000000003,1.7000000000000028,3367504,4937473,2434589,2502884,-413860
2019-08-11,76.45400000000001,77.04,75.94,1.1000000000000085,-0.5900000000000034,77.678,79.73,76.47,3.260000000000005,-0.46000000000000796,75.69,76.0,75.31,0.6899999999999977,0.12000000000000455,76.584,78.44,75.55,2.8900000000000006,0.37999999999999545,1776261,2069954,1457305,612649,-297522
2019-08-18,77.35,78.25,76.16,2.0900000000000034,-2.0900000000000034,77.746,78.65,76.55,2.1000000000000085,-2.1000000000000085,75.958,76.97,73.32,3.6500000000000057,-3.5800000000000125,76.376,77.58,73.55,4.030000000000001,-3.5400000000000063,1505435,2466369,1088411,1377958,1205219
2019-08-25,74.188,75.48,72.33,3.1500000000000057,1.0900000000000034,74.778,75.63,73.56,2.069999999999993,1.1400000000000006,73.23,74.31,71.51,2.799999999999997,0.8100000000000023,74.042,75.27,72.87,2.3999999999999915,1.519999999999996,1283708,1405709,1227777,177932,-34545
2019-09-01,76.7925,79.28,74.86,4.420000000000002,4.420000000000002,77.75,80.14,75.24,4.900000000000006,4.900000000000006,76.3775,79.0,73.62,5.3799999999999955,5.3799999999999955,77.3475,79.87,74.17,5.700000000000003,5.700000000000003,1588346,2298592,1127945,1170647,169794
2019-09-08,81.34,83.87,79.5,4.3700000000000045,1.9699999999999989,82.43599999999999,84.35,80.3,4.049999999999997,2.280000000000001,80.426,82.07,78.59,3.4799999999999898,2.989999999999995,81.6,83.51,79.72,3.7900000000000063,2.4200000000000017,1751036,2366631,1343056,1023575,333615
2019-09-15,80.782,81.78,79.85,1.9300000000000068,-1.9300000000000068,81.482,82.54,80.82,1.720000000000013,-1.5800000000000125,79.53,80.61,78.87,1.7399999999999949,-1.2900000000000063,80.438,81.98,79.27,2.710000000000008,-2.230000000000004,1621522,2073584,1341989,731595,731595
2019-09-22,79.75800000000001,80.09,79.23,0.8599999999999994,0.4099999999999966,80.84,81.02,80.73,0.28999999999999204,-0.23000000000000398,78.752,79.4,77.2,2.200000000000003,-2.200000000000003,79.676,80.99,77.47,3.519999999999996,-2.3700000000000045,1816952,2876556,1008657,1867899,1867899
2019-09-29,77.896,79.81,75.75,4.060000000000002,0.8100000000000023,79.09,81.0,76.98,4.019999999999996,1.3700000000000045,76.696,78.8,74.42,4.3799999999999955,0.9200000000000017,78.0,80.64,75.43,5.209999999999994,1.3900000000000006,1880894,2146602,1498947,647655,-108466
2019-10-06,82.006,86.05,80.1,5.950000000000003,5.489999999999995,83.08,86.47,80.6,5.8700000000000045,4.760000000000005,81.082,83.61,78.93,4.679999999999993,3.3700000000000045,82.176,85.4,79.0,6.400000000000006,4.52000000000001,2031407,2913729,1318190,1595539,1056232
2019-10-13,86.192,87.29,85.1,2.190000000000012,2.190000000000012,86.986,88.27,85.32,2.950000000000003,2.950000000000003,85.478,86.74,84.6,2.1400000000000006,2.1400000000000006,86.52,87.77,84.98,2.789999999999992,2.789999999999992,1684313,2049527,1352562,696965,696965
