Date,ADDYY_Open_average,ADDYY_Open_max,ADDYY_Open_min,ADDYY_Open_volatility,ADDYY_Open_change,ADDYY_High_average,ADDYY_High_max,ADDYY_High_min,ADDYY_High_volatility,ADDYY_High_change,ADDYY_Low_average,ADDYY_Low_max,ADDYY_Low_min,ADDYY_Low_volatility,ADDYY_Low_change,ADDYY_Close_average,ADDYY_Close_max,ADDYY_Close_min,ADDYY_Close_volatility,ADDYY_Close_change,ADDYY_Volume_average,ADDYY_Volume_max,ADDYY_Volume_min,ADDYY_Volume_volatility,ADDYY_Volume_change
2018-01-14,106.298,111.66,102.18,9.47999999999999,7.840000000000003,107.212,112.42,102.92,9.5,8.5,106.026,111.57,101.97,9.599999999999994,8.75,106.828,112.31,102.31,10.0,9.260000000000005,72208,133878,32391,101487,29675
2018-01-21,114.268,115.73,113.44,2.2900000000000063,0.28000000000000114,114.804,115.81,114.25,1.5600000000000023,0.0799999999999983,113.748,114.5,113.16,1.3400000000000034,0.18000000000000682,114.326,114.93,113.63,1.3000000000000114,-0.23000000000000398,59880,83260,44364,38896,-12303
2018-01-28,113.74,116.21,110.49,5.719999999999999,-3.8599999999999994,114.294,116.84,111.16,5.680000000000007,-3.710000000000008,112.424,115.94,106.36,9.579999999999998,-7.930000000000007,112.706,116.06,106.64,9.420000000000002,-7.8799999999999955,43082,52871,28710,24161,-7916
2018-02-04,110.024,112.89,107.22,5.670000000000002,2.3700000000000045,111.022,113.31,109.58,3.730000000000004,-0.23999999999999488,108.492,111.5,106.13,5.3700000000000045,1.8599999999999994,109.988,111.71,109.07,2.6400000000000006,-0.35999999999999943,39222,67368,24532,42836,-12309
2018-02-11,109.81,111.31,107.8,3.510000000000005,2.3100000000000023,111.2475,112.85,109.43,3.4199999999999875,3.4199999999999875,109.375,111.26,107.78,3.480000000000004,2.8400000000000034,110.8825,112.06,109.35,2.710000000000008,2.710000000000008,31194,39328,26682,12646,4610
2018-02-18,111.86,112.32,111.1,1.2199999999999989,-0.269999999999996,112.25,113.2,111.47,1.730000000000004,-0.8599999999999994,111.18599999999999,112.12,110.34,1.7800000000000011,-0.5200000000000102,111.642,112.42,110.34,2.0799999999999983,-0.14000000000000057,186809,474806,23323,451483,-174959
2018-02-25,109.384,112.3,106.7,5.599999999999994,-4.47999999999999,109.822,112.33,107.34,4.989999999999995,-3.280000000000001,108.096,110.82,105.63,5.189999999999998,-3.6099999999999994,109.0,110.94,107.21,3.730000000000004,-2.25,50089,150439,15168,135271,-4502
2018-03-04,107.686,109.27,106.14,3.1299999999999955,-1.6500000000000057,108.098,109.44,106.52,2.9200000000000017,-1.9399999999999977,107.02600000000001,107.93,105.34,2.5900000000000034,-2.3100000000000023,107.514,108.71,105.75,2.9599999999999937,-2.7099999999999937,40921,75459,16420,59039,46506
2018-03-11,115.604,119.72,105.35,14.370000000000005,13.570000000000007,116.844,120.7,107.16,13.540000000000006,12.090000000000003,115.038,119.29,104.16,15.13000000000001,14.060000000000002,116.19800000000001,119.65,106.76,12.89,12.209999999999994,87755,123449,43192,80257,30342
2018-03-18,121.016,122.28,119.43,2.8499999999999943,1.769999999999996,121.512,122.4,119.67,2.730000000000004,2.3100000000000023,119.962,120.98,119.18,1.7999999999999972,0.4299999999999926,120.694,121.77,119.6,2.1700000000000017,2.1700000000000017,43054,110200,19814,90386,4632
2018-03-25,120.6275,121.69,119.72,1.9699999999999989,1.230000000000004,121.15,122.0,119.92,2.0799999999999983,0.8199999999999932,119.35,120.64,118.58,2.0600000000000023,0.519999999999996,120.155,121.77,119.0,2.769999999999996,1.3100000000000023,104181,186007,50037,135970,-78847
2018-04-01,123.116,125.13,120.11,5.019999999999996,3.490000000000009,124.112,125.71,121.27,4.439999999999998,4.150000000000006,122.426,124.41,119.66,4.75,4.219999999999999,123.59400000000001,125.02,120.53,4.489999999999995,4.260000000000005,118657,152705,95217,57488,44811
