Date,ASTI_Open_average,ASTI_Open_max,ASTI_Open_min,ASTI_Open_volatility,ASTI_Open_change,ASTI_High_average,ASTI_High_max,ASTI_High_min,ASTI_High_volatility,ASTI_High_change,ASTI_Low_average,ASTI_Low_max,ASTI_Low_min,ASTI_Low_volatility,ASTI_Low_change,ASTI_Close_average,ASTI_Close_max,ASTI_Close_min,ASTI_Close_volatility,ASTI_Close_change,ASTI_Volume_average,ASTI_Volume_max,ASTI_Volume_min,ASTI_Volume_volatility,ASTI_Volume_change
2018-01-14,0.86,0.9,0.8,0.09999999999999998,-0.09999999999999998,0.88,0.9,0.8,0.09999999999999998,-0.09999999999999998,0.76,0.8,0.7,0.10000000000000009,-0.10000000000000009,0.8400000000000001,0.9,0.8,0.09999999999999998,0.0,66211,116424,21953,94471,-10330
2018-01-21,0.81,0.9,0.75,0.15000000000000002,0.0,0.88,0.9,0.8,0.09999999999999998,0.0,0.71,0.75,0.7,0.050000000000000044,-0.050000000000000044,0.8,0.9,0.7,0.20000000000000007,-0.09999999999999998,40869,50562,31343,19219,1295
2018-01-28,0.77,0.8,0.7,0.10000000000000009,0.050000000000000044,0.8,0.8,0.8,0.0,0.0,0.6599999999999999,0.7,0.6,0.09999999999999998,-0.09999999999999998,0.76,0.8,0.7,0.10000000000000009,-0.10000000000000009,71840,88570,47778,40792,-6416
2018-02-04,0.7,0.7,0.7,0.0,0.0,0.72,0.8,0.7,0.10000000000000009,0.0,0.6,0.6,0.6,0.0,0.0,0.6599999999999999,0.7,0.6,0.09999999999999998,0.09999999999999998,53114,68806,28095,40711,40711
2018-02-11,0.6849999999999999,0.7,0.64,0.05999999999999994,-0.05999999999999994,0.7,0.7,0.7,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.6499999999999999,0.7,0.6,0.09999999999999998,-0.09999999999999998,98453,210850,41990,168860,148963
2018-02-18,0.63,0.7,0.55,0.1499999999999999,0.0,0.6599999999999999,0.7,0.6,0.09999999999999998,-0.09999999999999998,0.51,0.55,0.5,0.050000000000000044,0.0,0.64,0.7,0.6,0.09999999999999998,-0.09999999999999998,158908,281041,78446,202595,-163473
2018-02-25,0.58,0.6,0.5,0.09999999999999998,-0.09999999999999998,0.6,0.6,0.6,0.0,0.0,0.452,0.5,0.4,0.09999999999999998,-0.09999999999999998,0.5599999999999999,0.6,0.5,0.09999999999999998,-0.09999999999999998,119520,189554,78846,110708,8076
2018-03-04,0.52,0.6,0.4,0.19999999999999996,0.0,0.5599999999999999,0.6,0.5,0.09999999999999998,-0.09999999999999998,0.4,0.4,0.4,0.0,0.0,0.502,0.6,0.4,0.19999999999999996,-0.09999999999999998,102089,121162,78081,43081,2986
2018-03-11,0.49,0.5,0.45,0.04999999999999999,0.0,0.5,0.5,0.5,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.48,0.5,0.4,0.09999999999999998,0.0,125134,183487,90940,92547,88567
2018-03-18,0.468,0.5,0.4,0.09999999999999998,-0.03999999999999998,0.5,0.5,0.5,0.0,0.0,0.38,0.4,0.3,0.10000000000000003,0.10000000000000003,0.44,0.5,0.4,0.09999999999999998,0.0,59177,161945,24295,137650,-136951
2018-03-25,0.4625,0.5,0.4,0.09999999999999998,-0.04999999999999999,0.5,0.5,0.5,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.5,0.5,0.5,0.0,0.0,52597,113939,20487,93452,93452
2018-04-01,0.45,0.5,0.4,0.09999999999999998,-0.09999999999999998,0.5,0.5,0.5,0.0,0.0,0.38,0.4,0.3,0.10000000000000003,0.0,0.42000000000000004,0.5,0.4,0.09999999999999998,-0.09999999999999998,93735,191529,53569,137960,5156
2018-04-08,0.42000000000000004,0.5,0.4,0.09999999999999998,-0.09999999999999998,0.44,0.5,0.4,0.09999999999999998,-0.09999999999999998,0.27999999999999997,0.35,0.2,0.14999999999999997,-0.04999999999999999,0.36,0.4,0.3,0.10000000000000003,0.0,484340,1231586,62930,1168656,48393
2018-04-15,0.33,0.4,0.25,0.15000000000000002,-0.15000000000000002,0.38,0.4,0.3,0.10000000000000003,0.0,0.22,0.3,0.2,0.09999999999999998,-0.09999999999999998,0.34,0.4,0.3,0.10000000000000003,0.0,190720,347483,28284,319199,-249857
2018-04-22,0.38,0.4,0.35,0.050000000000000044,-0.050000000000000044,0.39,0.4,0.35,0.050000000000000044,-0.050000000000000044,0.27,0.3,0.2,0.09999999999999998,-0.09999999999999998,0.34,0.4,0.3,0.10000000000000003,0.0,184639,428223,25075,403148,403148
2018-04-29,0.27999999999999997,0.3,0.2,0.09999999999999998,0.09999999999999998,0.3,0.3,0.3,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.3,0.3,0.3,0.0,0.0,49263,93238,18469,74769,-49982
2018-05-06,0.27999999999999997,0.3,0.2,0.09999999999999998,0.0,0.3,0.3,0.3,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.3,0.3,0.3,0.0,0.0,53247,84197,31421,52776,25514
2018-05-13,0.33,0.4,0.3,0.10000000000000003,0.04999999999999999,0.36,0.4,0.3,0.10000000000000003,0.10000000000000003,0.24,0.3,0.2,0.09999999999999998,0.09999999999999998,0.36,0.4,0.3,0.10000000000000003,0.10000000000000003,84236,210441,44524,165917,-22011
2018-05-20,0.3875,0.4,0.35,0.050000000000000044,0.050000000000000044,0.4,0.4,0.4,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.375,0.4,0.3,0.10000000000000003,-0.10000000000000003,80058,197219,37279,159940,159068
2018-05-27,0.29,0.3,0.25,0.04999999999999999,0.0,0.36,0.4,0.3,0.10000000000000003,-0.10000000000000003,0.2,0.2,0.2,0.0,0.0,0.3,0.3,0.3,0.0,0.0,43568,54766,30684,24082,-24082
2018-06-03,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.27999999999999997,0.3,0.2,0.09999999999999998,-0.09999999999999998,123772,475159,21263,453896,41558
