Date,SCL_stock_Open_average,SCL_stock_Open_max,SCL_stock_Open_min,SCL_stock_Open_volatility,SCL_stock_Open_change,SCL_stock_High_average,SCL_stock_High_max,SCL_stock_High_min,SCL_stock_High_volatility,SCL_stock_High_change,SCL_stock_Low_average,SCL_stock_Low_max,SCL_stock_Low_min,SCL_stock_Low_volatility,SCL_stock_Low_change,SCL_stock_Close_average,SCL_stock_Close_max,SCL_stock_Close_min,SCL_stock_Close_volatility,SCL_stock_Close_change,SCL_stock_Volume_average,SCL_stock_Volume_max,SCL_stock_Volume_min,SCL_stock_Volume_volatility,SCL_stock_Volume_change
2018-01-14,79.005,79.8,77.88,1.9200000000000017,-1.9200000000000017,80.1325,81.24,79.52,1.7199999999999989,1.4399999999999977,77.8925,78.78,77.22,1.5600000000000023,0.6599999999999966,79.145,81.19,77.78,3.4099999999999966,2.549999999999997,109603,149714,80476,69238,-10302
2018-01-21,79.878,81.16,78.96,2.200000000000003,-0.6400000000000006,80.438,81.16,79.35,1.8100000000000023,-0.060000000000002274,78.746,79.52,78.03,1.4899999999999949,0.6199999999999903,79.528,80.34,78.64,1.7000000000000028,1.240000000000009,82061,112910,59537,53373,13377
2018-01-28,78.678,80.23,76.5,3.730000000000004,-3.730000000000004,79.054,81.02,76.56,4.459999999999994,-4.459999999999994,77.324,79.72,74.63,5.090000000000003,-5.090000000000003,77.876,79.74,75.05,4.689999999999998,-4.689999999999998,92127,134206,73817,60389,60389
2018-02-04,71.544,74.2,70.35,3.8500000000000085,-3.710000000000008,72.67,75.38,71.29,4.089999999999989,-3.5999999999999943,69.784,71.28,68.75,2.530000000000001,-2.3400000000000034,70.958,71.51,69.52,1.990000000000009,-0.37999999999999545,99006,148207,69526,78681,-23439
2018-02-11,71.62,72.5,70.47,2.030000000000001,0.9499999999999886,72.698,73.91,71.52,2.3900000000000006,1.4899999999999949,70.854,72.33,69.87,2.4599999999999937,2.4599999999999937,72.174,73.04,71.18,1.8599999999999994,1.4200000000000017,55135,74752,42205,32547,5784
2018-02-18,75.80250000000001,79.41,72.72,6.689999999999998,6.689999999999998,77.33500000000001,80.42,73.91,6.510000000000005,6.090000000000003,74.1175,76.42,71.97,4.450000000000003,3.480000000000004,75.55,78.99,72.85,6.140000000000001,4.440000000000012,66451,112207,44309,67898,7211
2018-02-25,79.63799999999999,80.99,77.76,3.2299999999999898,1.9799999999999898,81.726,82.38,80.25,2.1299999999999955,1.9699999999999989,78.538,79.45,75.75,3.700000000000003,3.5400000000000063,80.65599999999999,81.91,79.88,2.030000000000001,2.030000000000001,122231,143384,108166,35218,-3641
2018-03-04,83.42,85.11,81.06,4.049999999999997,3.9399999999999977,85.166,86.84,82.93,3.9099999999999966,3.9099999999999966,82.662,84.76,79.89,4.8700000000000045,4.8700000000000045,84.41,86.64,82.22,4.420000000000002,4.420000000000002,99846,163882,62635,101247,-99980
2018-03-11,85.608,86.7,84.13,2.5700000000000074,-2.469999999999999,86.462,87.44,85.06,2.3799999999999955,-2.299999999999997,84.56400000000001,85.93,83.2,2.730000000000004,-2.730000000000004,85.048,86.3,84.24,2.0600000000000023,-1.8400000000000034,114206,253837,61916,191921,182459
2018-03-18,84.048,84.68,83.39,1.2900000000000063,-1.2900000000000063,85.354,86.08,84.71,1.3700000000000045,0.8499999999999943,83.01,83.8,81.25,2.549999999999997,-1.9399999999999977,83.478,84.69,81.35,3.3400000000000034,-2.6000000000000085,80053,110068,56955,53113,-53113
2018-03-25,82.925,83.55,82.29,1.259999999999991,0.8200000000000074,84.285,86.04,83.5,2.5400000000000063,0.5100000000000051,81.22,81.82,80.16,1.6599999999999966,0.9200000000000017,82.905,83.42,82.14,1.2800000000000011,-0.23999999999999488,68723,79562,51367,28195,9604
2018-04-01,82.828,83.84,81.42,2.4200000000000017,0.8400000000000034,83.854,84.96,83.0,1.9599999999999937,1.1299999999999955,81.612,83.08,80.31,2.769999999999996,1.7999999999999972,83.044,84.73,82.02,2.710000000000008,0.9699999999999989,88542,136716,59355,77361,-16855
2018-04-08,85.05199999999999,86.35,83.64,2.7099999999999937,2.6599999999999966,86.074,86.91,84.78,2.1299999999999955,1.7399999999999949,83.774,85.2,81.8,3.4000000000000057,3.4000000000000057,85.234,85.96,82.86,3.0999999999999943,3.0999999999999943,72246,94626,50026,44600,-7726
2018-04-15,88.106,88.95,86.63,2.3200000000000074,1.480000000000004,89.308,89.91,88.34,1.5699999999999932,1.019999999999996,87.376,88.2,85.26,2.9399999999999977,2.589999999999989,88.43,88.8,87.62,1.1799999999999926,0.769999999999996,59877,70735,44853,25882,-25882
2018-04-22,78.332,88.42,73.52,14.900000000000006,-14.900000000000006,79.326,89.7,73.82,15.88000000000001,-15.88000000000001,76.012,88.09,72.0,16.090000000000003,-16.090000000000003,76.754,89.25,72.7,16.549999999999997,-16.549999999999997,144840,303863,88807,215056,-36911
2018-04-29,70.458,72.51,68.33,4.180000000000007,-4.180000000000007,71.538,73.37,70.03,3.3400000000000034,-3.3400000000000034,69.208,70.68,68.09,2.5900000000000034,-2.1400000000000006,69.958,70.91,68.69,2.219999999999999,-1.0999999999999943,114759,169474,88403,81071,34718
2018-05-06,69.278,69.73,68.33,1.4000000000000057,-0.009999999999990905,70.024,70.46,69.55,0.9099999999999966,0.75,68.728,69.14,68.09,1.0499999999999972,0.9399999999999977,69.208,69.76,68.42,1.3400000000000034,1.3400000000000034,87993,107402,60065,47337,-12889
2018-05-13,69.914,71.0,68.87,2.1299999999999955,1.230000000000004,70.594,71.66,69.81,1.8499999999999943,1.8499999999999943,69.462,70.81,68.48,2.3299999999999983,2.3299999999999983,70.054,71.16,69.09,2.069999999999993,2.069999999999993,99212,145314,61247,84067,28845
2018-05-20,71.12,71.67,70.02,1.6500000000000057,-0.269999999999996,71.93599999999999,72.35,71.42,0.9299999999999926,-0.28999999999999204,70.47,70.79,69.9,0.8900000000000006,-0.010000000000005116,71.286,71.84,70.37,1.4699999999999989,0.4399999999999977,96510,117719,78856,38863,-10017
2018-05-27,72.5625,73.35,71.48,1.8699999999999903,1.789999999999992,73.3375,73.85,72.32,1.5300000000000011,1.4300000000000068,72.19,72.85,71.26,1.5899999999999892,1.5899999999999892,72.885,73.37,72.11,1.2600000000000051,1.2600000000000051,146644,187847,109609,78238,20886
2018-06-03,74.796,75.93,73.65,2.280000000000001,1.7399999999999949,75.574,76.34,74.79,1.5499999999999972,0.9400000000000119,74.286,75.22,73.38,1.8400000000000034,1.6000000000000085,75.11999999999999,75.85,74.07,1.7800000000000011,1.4200000000000017,96166,119408,70772,48636,-48636
2018-06-10,75.714,76.61,75.28,1.3299999999999983,0.1599999999999966,76.428,77.26,75.91,1.3500000000000085,-0.9699999999999989,74.958,75.6,74.42,1.1799999999999926,-0.710000000000008,75.93,76.5,75.58,0.9200000000000017,-0.6200000000000045,154532,209679,89951,119728,119728
2018-06-17,76.278,77.25,75.29,1.9599999999999937,1.4499999999999886,77.344,78.5,76.31,2.1899999999999977,0.4099999999999966,75.514,76.38,74.12,2.259999999999991,1.0899999999999892,76.654,77.3,76.01,1.289999999999992,0.2400000000000091,180051,387648,96753,290895,212127
2018-06-24,76.94,78.38,75.7,2.6799999999999926,1.9200000000000017,77.878,79.01,76.59,2.4200000000000017,2.4200000000000017,76.472,77.77,75.26,2.509999999999991,2.489999999999995,77.136,78.1,75.64,2.4599999999999937,2.3700000000000045,95384,106528,76055,30473,5933
2018-07-01,78.485,79.0,77.31,1.6899999999999977,1.3700000000000045,79.295,79.91,78.56,1.3499999999999943,1.3499999999999943,77.815,78.39,76.91,1.480000000000004,1.2700000000000102,78.8125,79.64,78.47,1.1700000000000017,1.0799999999999983,76836,98280,55060,43220,-12072
