Date,FROStock_Open_average,FROStock_Open_max,FROStock_Open_min,FROStock_Open_volatility,FROStock_Open_change,FROStock_High_average,FROStock_High_max,FROStock_High_min,FROStock_High_volatility,FROStock_High_change,FROStock_Low_average,FROStock_Low_max,FROStock_Low_min,FROStock_Low_volatility,FROStock_Low_change,FROStock_Close_average,FROStock_Close_max,FROStock_Close_min,FROStock_Close_volatility,FROStock_Close_change,FROStock_Volume_average,FROStock_Volume_max,FROStock_Volume_min,FROStock_Volume_volatility,FROStock_Volume_change
2018-01-14,5.08,5.17,4.95,0.21999999999999975,-0.21999999999999975,5.11,5.24,4.98,0.2599999999999998,-0.2599999999999998,4.985,5.07,4.94,0.1299999999999999,-0.1299999999999999,5.0175,5.09,4.96,0.1299999999999999,-0.1299999999999999,620537,993047,354275,638772,-638772
2018-01-21,4.964,4.98,4.95,0.03000000000000025,-0.020000000000000462,4.976,4.99,4.96,0.03000000000000025,-0.020000000000000462,4.892,4.91,4.87,0.040000000000000036,-0.040000000000000036,4.916,4.97,4.87,0.09999999999999964,-0.05999999999999961,438085,604856,317781,287075,122427
2018-01-28,4.71,4.93,4.56,0.3700000000000001,-0.3700000000000001,4.732,4.96,4.56,0.40000000000000036,-0.40000000000000036,4.5520000000000005,4.75,4.36,0.3899999999999997,-0.3899999999999997,4.609999999999999,4.84,4.37,0.46999999999999975,-0.46999999999999975,816877,1182554,612818,569736,-228712
2018-02-04,4.106,4.33,3.97,0.3599999999999999,-0.3599999999999999,4.172,4.33,4.03,0.2999999999999998,-0.2999999999999998,3.984,4.11,3.79,0.3200000000000003,-0.3200000000000003,4.054,4.14,3.95,0.1899999999999995,-0.17999999999999972,848263,1083077,415916,667161,151881
2018-02-11,4.03,4.07,3.95,0.1200000000000001,-0.02999999999999936,4.076,4.12,4.04,0.08000000000000007,-0.0600000000000005,3.972,4.0,3.94,0.06000000000000005,-0.06000000000000005,4.03,4.08,3.99,0.08999999999999986,-0.0699999999999994,510138,687985,434454,253531,-65559
2018-02-18,4.0775,4.18,4.02,0.16000000000000014,0.16000000000000014,4.1875,4.33,4.08,0.25,0.25,4.06,4.18,3.98,0.19999999999999973,0.19999999999999973,4.14,4.3,4.06,0.2400000000000002,0.2400000000000002,567882,750967,328295,422672,209121
2018-02-25,4.05,4.28,3.85,0.43000000000000016,-0.43000000000000016,4.11,4.29,3.93,0.3599999999999999,-0.2400000000000002,3.924,4.12,3.8,0.3200000000000003,-0.28000000000000025,3.992,4.16,3.87,0.29000000000000004,-0.1299999999999999,863438,1129321,471242,658079,417715
2018-03-04,4.3100000000000005,4.41,3.97,0.43999999999999995,0.3900000000000001,4.398,4.55,4.09,0.45999999999999996,0.33000000000000007,4.268,4.39,3.97,0.4199999999999995,0.3500000000000001,4.3260000000000005,4.48,4.04,0.4400000000000004,0.3200000000000003,696119,1463042,297503,1165539,-262141
2018-03-11,4.422,4.49,4.35,0.14000000000000057,0.05000000000000071,4.5,4.61,4.42,0.1900000000000004,0.040000000000000036,4.372,4.47,4.3,0.16999999999999993,0.03000000000000025,4.466,4.52,4.39,0.1299999999999999,0.05000000000000071,490018,859712,213070,646642,646642
2018-03-18,4.452,4.54,4.4,0.13999999999999968,0.13999999999999968,4.514,4.59,4.4,0.1899999999999995,0.16999999999999993,4.39,4.45,4.32,0.1299999999999999,0.11000000000000032,4.466,4.57,4.39,0.1800000000000006,0.0600000000000005,451518,681256,257895,423361,-21535
2018-03-25,4.545,4.61,4.44,0.16999999999999993,-0.08999999999999986,4.609999999999999,4.68,4.53,0.14999999999999947,-0.0699999999999994,4.4525,4.56,4.38,0.17999999999999972,-0.10000000000000053,4.5,4.59,4.39,0.20000000000000018,-0.16000000000000014,483366,606499,379248,227251,99423
2018-04-01,4.438,4.49,4.41,0.08000000000000007,0.009999999999999787,4.5040000000000004,4.56,4.48,0.07999999999999918,-0.009999999999999787,4.372,4.44,4.29,0.15000000000000036,-0.05999999999999961,4.432,4.52,4.29,0.22999999999999954,-0.11000000000000032,379735,485396,283208,202188,-21019
2018-04-08,4.524,4.73,4.35,0.3800000000000008,0.3800000000000008,4.636,4.83,4.35,0.4800000000000004,0.4500000000000002,4.494,4.69,4.3,0.39000000000000057,0.39000000000000057,4.612,4.82,4.31,0.5100000000000007,0.47000000000000064,331334,494851,204522,290329,3128
2018-04-15,4.782,4.85,4.71,0.13999999999999968,0.13999999999999968,4.888,4.93,4.83,0.09999999999999964,0.040000000000000036,4.756,4.83,4.68,0.15000000000000036,0.15000000000000036,4.854,4.89,4.8,0.08999999999999986,0.02999999999999936,307856,386599,239115,147484,12185
2018-04-22,4.66,4.83,4.5,0.33000000000000007,-0.33000000000000007,4.702,4.89,4.53,0.35999999999999943,-0.34999999999999964,4.604,4.8,4.47,0.33000000000000007,-0.33000000000000007,4.652,4.86,4.48,0.3799999999999999,-0.3799999999999999,254316,398013,116327,281686,135052
2018-04-29,4.324,4.38,4.28,0.09999999999999964,-0.09999999999999964,4.354,4.39,4.33,0.05999999999999961,-0.05999999999999961,4.274,4.3,4.24,0.05999999999999961,-0.05999999999999961,4.302,4.34,4.25,0.08999999999999986,-0.08000000000000007,296545,446303,200341,245962,-229766
2018-05-06,4.5440000000000005,4.67,4.29,0.3799999999999999,0.3799999999999999,4.608,4.72,4.4,0.3199999999999994,0.3199999999999994,4.498,4.63,4.26,0.3700000000000001,0.3700000000000001,4.558,4.65,4.36,0.29000000000000004,0.29000000000000004,304094,562421,139522,422899,-190531
2018-05-13,4.67,4.69,4.64,0.05000000000000071,0.020000000000000462,4.732,4.76,4.69,0.0699999999999994,0.009999999999999787,4.634,4.67,4.6,0.07000000000000028,0.019999999999999574,4.694,4.74,4.64,0.10000000000000053,-0.020000000000000462,204910,226911,182397,44514,28194
2018-05-20,4.766,4.82,4.74,0.08000000000000007,-0.009999999999999787,4.828,4.85,4.81,0.040000000000000036,-0.010000000000000675,4.722,4.75,4.66,0.08999999999999986,-0.04999999999999982,4.784,4.82,4.76,0.0600000000000005,-0.03000000000000025,247304,296677,215730,80947,75423
2018-05-27,5.4,5.75,5.0,0.75,0.7300000000000004,5.5075,5.95,5.08,0.8700000000000001,0.6799999999999997,5.327500000000001,5.7,4.91,0.79,0.6799999999999997,5.4225,5.74,5.01,0.7300000000000004,0.6900000000000004,911476,1590997,573040,1017957,-178512
2018-06-03,5.678,5.78,5.59,0.1900000000000004,0.020000000000000462,5.746,5.86,5.63,0.23000000000000043,0.03000000000000025,5.59,5.66,5.53,0.1299999999999999,-0.040000000000000036,5.65,5.74,5.59,0.15000000000000036,-0.040000000000000036,495593,621712,400154,221558,126716
2018-06-10,5.608,5.7,5.5,0.20000000000000018,-0.08999999999999986,5.66,5.72,5.55,0.16999999999999993,-0.10000000000000053,5.526,5.61,5.43,0.1800000000000006,-0.11000000000000032,5.608,5.7,5.48,0.21999999999999975,-0.15999999999999925,505435,855732,307529,548203,548203
2018-06-17,5.9479999999999995,6.1,5.71,0.3899999999999997,0.3899999999999997,6.12,6.38,6.02,0.3600000000000003,0.3600000000000003,5.888,6.08,5.68,0.40000000000000036,0.40000000000000036,6.0680000000000005,6.36,5.96,0.40000000000000036,0.3700000000000001,1140584,1767166,698093,1069073,-192135
2018-06-24,6.0280000000000005,6.17,5.85,0.3200000000000003,-0.3200000000000003,6.1000000000000005,6.26,5.87,0.3899999999999997,-0.3600000000000003,5.906,6.05,5.78,0.2699999999999996,-0.2699999999999996,6.0,6.21,5.84,0.3700000000000001,-0.3700000000000001,601999,763173,378357,384816,-16632
2018-07-01,5.725,5.81,5.6,0.20999999999999996,-0.20999999999999996,5.7425,5.81,5.64,0.16999999999999993,-0.16999999999999993,5.5575,5.63,5.51,0.1200000000000001,-0.1200000000000001,5.6175,5.71,5.52,0.1900000000000004,-0.1900000000000004,488858,573533,418668,154865,154865
2018-07-08,5.55,5.75,5.31,0.4400000000000004,-0.29000000000000004,5.626,5.93,5.37,0.5599999999999996,-0.29000000000000004,5.462,5.74,5.25,0.4900000000000002,-0.28000000000000025,5.5040000000000004,5.82,5.26,0.5600000000000005,-0.35000000000000053,459254,621917,310289,311628,-311628
2018-07-15,5.2940000000000005,5.45,5.17,0.28000000000000025,0.21999999999999975,5.358,5.51,5.25,0.2599999999999998,0.20999999999999996,5.21,5.38,5.03,0.34999999999999964,0.3099999999999996,5.268,5.42,5.11,0.3099999999999996,0.22999999999999954,383230,543725,255116,288609,49790
2018-07-22,5.308,5.46,5.14,0.3200000000000003,-0.20000000000000018,5.378,5.54,5.28,0.2599999999999998,-0.2599999999999998,5.268,5.44,5.09,0.35000000000000053,-0.23000000000000043,5.33,5.46,5.23,0.22999999999999954,-0.22999999999999954,453490,719308,291822,427486,-116096
2018-07-29,5.118,5.19,5.06,0.13000000000000078,-0.0600000000000005,5.176,5.23,5.1,0.13000000000000078,-0.05000000000000071,5.032,5.05,5.0,0.04999999999999982,-0.020000000000000462,5.1000000000000005,5.16,5.07,0.08999999999999986,0.0,306305,378423,216641,161782,-23538
2018-08-05,5.044,5.1,4.92,0.17999999999999972,-0.13999999999999968,5.098,5.14,5.02,0.1200000000000001,-0.10000000000000053,4.997999999999999,5.05,4.88,0.16999999999999993,-0.13999999999999968,5.052,5.09,4.97,0.1200000000000001,-0.10000000000000053,250806,394616,170159,224457,224457
2018-08-12,4.774,4.92,4.55,0.3700000000000001,-0.009999999999999787,4.842,5.16,4.58,0.5800000000000001,0.2400000000000002,4.672,4.91,4.46,0.4500000000000002,0.16000000000000014,4.746,5.12,4.46,0.6600000000000001,0.2599999999999998,694854,1612474,376337,1236137,1132461
2018-08-19,5.304,5.48,5.03,0.4500000000000002,0.33999999999999986,5.336,5.55,5.04,0.5099999999999998,0.3799999999999999,5.178,5.33,4.89,0.4400000000000004,0.3600000000000003,5.244,5.41,4.98,0.4299999999999997,0.3099999999999996,555121,922126,315359,606767,-199201
2018-08-26,5.47,5.55,5.4,0.14999999999999947,0.14999999999999947,5.53,5.57,5.47,0.10000000000000053,0.10000000000000053,5.43,5.47,5.39,0.08000000000000007,0.020000000000000462,5.486,5.54,5.44,0.09999999999999964,-0.019999999999999574,262286,288280,215133,73147,-9392
2018-09-02,5.217499999999999,5.34,5.1,0.2400000000000002,-0.2400000000000002,5.26,5.37,5.17,0.20000000000000018,-0.20000000000000018,5.1575,5.21,5.08,0.1299999999999999,-0.1299999999999999,5.1925,5.26,5.11,0.14999999999999947,-0.14999999999999947,244681,272964,217852,55112,-50651
2018-09-09,5.19,5.24,5.14,0.10000000000000053,0.040000000000000036,5.242,5.26,5.19,0.0699999999999994,0.0699999999999994,5.142,5.2,5.1,0.10000000000000053,0.05999999999999961,5.198,5.23,5.14,0.09000000000000075,0.0600000000000005,153221,205563,105397,100166,30063
2018-09-16,5.264,5.43,5.12,0.3099999999999996,0.3099999999999996,5.344,5.49,5.23,0.2599999999999998,0.2599999999999998,5.244,5.4,5.12,0.28000000000000025,0.28000000000000025,5.302,5.46,5.14,0.3200000000000003,0.3200000000000003,308736,687481,160966,526515,502964
2018-09-23,5.628,5.77,5.52,0.25,0.25,5.714,5.82,5.64,0.1800000000000006,0.16999999999999993,5.604,5.75,5.5,0.25,0.25,5.672,5.81,5.59,0.21999999999999975,0.15999999999999925,228502,344450,151695,192755,-102611
2018-09-30,6.295999999999999,6.55,6.02,0.5300000000000002,0.40000000000000036,6.394,6.57,6.14,0.4300000000000006,0.3700000000000001,6.226,6.39,6.0,0.3899999999999997,0.3899999999999997,6.33,6.49,6.1,0.39000000000000057,0.39000000000000057,594856,759891,322604,437287,-437287
2018-10-07,6.462,6.73,6.33,0.40000000000000036,0.05999999999999961,6.544,6.75,6.37,0.3799999999999999,0.14999999999999947,6.282,6.51,6.06,0.4500000000000002,0.009999999999999787,6.374,6.65,6.1,0.5500000000000007,0.07000000000000028,495381,585241,257280,327961,327961
2018-10-14,6.628,6.8,6.52,0.28000000000000025,0.040000000000000036,6.68,6.8,6.58,0.21999999999999975,0.07000000000000028,6.532,6.63,6.42,0.20999999999999996,0.07000000000000028,6.622,6.74,6.46,0.28000000000000025,0.04999999999999982,351755,394635,316311,78324,-12422
2018-10-21,6.532,6.77,6.34,0.4299999999999997,0.15999999999999925,6.684,7.18,6.34,0.8399999999999999,0.5499999999999998,6.382000000000001,6.71,6.15,0.5599999999999996,0.3099999999999996,6.538,7.13,6.2,0.9299999999999997,0.6699999999999999,638610,1468070,266310,1201760,1102275
2018-10-28,7.232,7.33,7.1,0.23000000000000043,0.08999999999999986,7.342,7.42,7.22,0.20000000000000018,-0.040000000000000036,7.146,7.24,7.01,0.23000000000000043,0.11000000000000032,7.24,7.34,7.14,0.20000000000000018,0.08999999999999986,448285,662466,339698,322768,-322768
2018-11-04,7.078,7.48,6.67,0.8100000000000005,-0.8100000000000005,7.132,7.49,6.75,0.7400000000000002,-0.7400000000000002,6.9639999999999995,7.35,6.56,0.79,-0.79,7.066,7.4,6.72,0.6800000000000006,-0.6800000000000006,403580,443516,333705,109811,-104334
2018-11-11,6.214,6.42,5.95,0.46999999999999975,0.05999999999999961,6.268,6.47,6.01,0.45999999999999996,0.10999999999999943,6.068,6.17,5.88,0.29000000000000004,0.04999999999999982,6.148,6.43,5.93,0.5,0.3099999999999996,496181,751309,356766,394543,156154
2018-11-18,6.32,6.5,6.22,0.28000000000000025,-0.2400000000000002,6.4350000000000005,6.58,6.23,0.34999999999999964,-0.13999999999999968,6.2025,6.33,5.93,0.40000000000000036,-0.08000000000000007,6.3149999999999995,6.56,5.96,0.5999999999999996,-0.1899999999999995,440816,659867,226557,433310,-231395
2018-11-25,7.152,7.83,6.44,1.3899999999999997,0.8699999999999992,7.412,8.33,6.47,1.8600000000000003,1.0100000000000007,7.07,7.78,6.23,1.5499999999999998,0.9899999999999993,7.271999999999999,8.12,6.37,1.7499999999999991,0.8899999999999997,1049919,1597070,643187,953883,143660
2018-12-02,7.075,7.35,6.74,0.6099999999999994,-0.39999999999999947,7.1525,7.37,6.86,0.5099999999999998,-0.28000000000000025,6.8625,7.13,6.54,0.5899999999999999,-0.25,6.9675,7.19,6.85,0.34000000000000075,-0.28000000000000025,486982,590443,422276,168167,-49263
2018-12-09,6.566,6.68,6.37,0.3099999999999996,-0.0699999999999994,6.732,6.88,6.49,0.3899999999999997,0.07000000000000028,6.534,6.67,6.33,0.33999999999999986,-0.05999999999999961,6.66,6.78,6.4,0.3799999999999999,0.08000000000000007,551081,926422,332882,593540,405513
2018-12-16,5.876,6.36,5.49,0.8700000000000001,-0.8700000000000001,5.986,6.42,5.69,0.7299999999999995,-0.7299999999999995,5.7540000000000004,6.06,5.49,0.5699999999999994,-0.5699999999999994,5.79,6.1,5.51,0.5899999999999999,-0.5499999999999998,588272,802925,428339,374586,-235892
2018-12-23,5.625,5.74,5.5,0.2400000000000002,0.2400000000000002,5.737500000000001,5.87,5.65,0.21999999999999975,0.08999999999999986,5.4775,5.5,5.44,0.05999999999999961,-0.009999999999999787,5.665,5.85,5.56,0.29000000000000004,-0.010000000000000675,345170,418164,188008,230156,193459
2018-12-30,5.6274999999999995,5.76,5.46,0.2999999999999998,0.16000000000000014,5.7925,6.0,5.62,0.3799999999999999,0.3799999999999999,5.5725,5.74,5.43,0.3100000000000005,0.25,5.702500000000001,5.95,5.53,0.41999999999999993,0.41999999999999993,286773,314175,241473,72702,72702
2019-01-06,5.9559999999999995,6.36,5.64,0.7200000000000006,-0.20999999999999996,6.056,6.44,5.65,0.79,-0.40999999999999925,5.846,6.17,5.55,0.6200000000000001,-0.2599999999999998,5.9639999999999995,6.24,5.61,0.6299999999999999,-0.40999999999999925,450329,579579,323986,255593,143976
2019-01-13,5.634,5.79,5.48,0.3099999999999996,0.17999999999999972,5.708,5.84,5.55,0.29000000000000004,0.2599999999999998,5.5600000000000005,5.66,5.44,0.21999999999999975,0.21999999999999975,5.6240000000000006,5.8,5.48,0.3199999999999994,0.3199999999999994,361264,497656,237737,259919,122347
2019-01-20,5.6375,5.69,5.58,0.11000000000000032,-0.11000000000000032,5.7075,5.76,5.6,0.16000000000000014,-0.16000000000000014,5.555,5.63,5.4,0.22999999999999954,-0.22999999999999954,5.585,5.65,5.46,0.1900000000000004,-0.17999999999999972,353414,458335,252531,205804,164292
2019-01-27,5.208,5.3,5.08,0.21999999999999975,-0.21999999999999975,5.258,5.39,5.11,0.27999999999999936,-0.20999999999999996,5.12,5.21,5.0,0.20999999999999996,-0.16000000000000014,5.196,5.34,5.07,0.2699999999999996,-0.13999999999999968,389513,504050,253174,250876,-108375
2019-02-03,5.1000000000000005,5.24,4.99,0.25,-0.019999999999999574,5.192,5.4,5.01,0.39000000000000057,-0.11000000000000032,5.046,5.19,4.88,0.3100000000000005,-0.1299999999999999,5.116,5.33,4.9,0.4299999999999997,-0.1899999999999995,347389,575068,208649,366419,56867
2019-02-10,5.42,5.77,4.84,0.9299999999999997,0.9299999999999997,5.562,5.91,5.04,0.8700000000000001,0.8700000000000001,5.382,5.77,4.82,0.9499999999999993,0.9499999999999993,5.51,5.85,5.03,0.8199999999999994,0.8199999999999994,528828,937093,234528,702565,21691
2019-02-17,5.8225,5.95,5.71,0.2400000000000002,0.10000000000000053,5.9,6.09,5.79,0.2999999999999998,0.20000000000000018,5.76,5.89,5.69,0.1999999999999993,0.13999999999999968,5.8475,6.06,5.72,0.33999999999999986,0.1899999999999995,264796,458612,170844,287768,225343
2019-02-24,6.256,6.62,6.01,0.6100000000000003,0.6100000000000003,6.332,6.67,6.05,0.6200000000000001,0.6200000000000001,6.118,6.43,5.82,0.6099999999999994,0.6099999999999994,6.214,6.57,5.82,0.75,0.75,583241,717004,321779,395225,-295746
2019-03-03,6.548,6.75,6.21,0.54,-0.4800000000000004,6.614,6.77,6.36,0.40999999999999925,-0.35999999999999943,6.4479999999999995,6.64,6.17,0.46999999999999975,-0.4299999999999997,6.528,6.75,6.33,0.41999999999999993,-0.33000000000000007,364354,383990,324583,59407,-59407
2019-03-10,6.38,6.45,6.25,0.20000000000000018,0.15000000000000036,6.488,6.61,6.28,0.33000000000000007,0.33000000000000007,6.322,6.42,6.17,0.25,0.16000000000000014,6.408,6.53,6.2,0.33000000000000007,0.2999999999999998,438245,795014,308195,486819,426928
2019-03-17,6.78,6.98,6.56,0.4200000000000008,0.4200000000000008,6.874,7.02,6.77,0.25,0.22000000000000064,6.676,6.83,6.55,0.28000000000000025,0.1800000000000006,6.808,6.99,6.71,0.28000000000000025,0.10000000000000053,471823,689721,337853,351868,327076
2019-03-24,6.546,6.74,6.39,0.35000000000000053,-0.29000000000000004,6.594,6.75,6.47,0.28000000000000025,-0.28000000000000025,6.42,6.54,6.27,0.27000000000000046,-0.22000000000000064,6.508,6.62,6.31,0.3100000000000005,-0.11000000000000032,409069,514283,267447,246836,155255
2019-03-31,6.786,6.96,6.64,0.3200000000000003,0.3200000000000003,6.884,7.05,6.78,0.2699999999999996,0.22999999999999954,6.714,6.84,6.61,0.22999999999999954,0.22999999999999954,6.814,6.87,6.77,0.10000000000000053,0.0600000000000005,373277,779910,193549,586361,350761
2019-04-07,7.69,7.87,7.52,0.35000000000000053,0.35000000000000053,7.912,8.04,7.7,0.33999999999999897,0.20999999999999996,7.63,7.83,7.49,0.33999999999999986,0.33000000000000007,7.83,8.0,7.53,0.46999999999999975,0.1299999999999999,961062,2279859,427860,1851999,-1851999
2019-04-14,7.8275,7.89,7.79,0.09999999999999964,-0.03000000000000025,7.875,7.94,7.83,0.11000000000000032,0.019999999999999574,7.74,7.77,7.71,0.05999999999999961,-0.05999999999999961,7.7924999999999995,7.81,7.76,0.04999999999999982,-0.03000000000000025,298585,344201,236480,107721,-57671
2019-04-21,8.028,8.23,7.77,0.46000000000000085,0.14000000000000057,8.164,8.24,8.06,0.17999999999999972,-0.17999999999999972,7.918,8.05,7.75,0.3000000000000007,0.08999999999999986,8.07,8.14,8.02,0.120000000000001,-0.10000000000000142,397294,597751,311807,285944,-259055
2019-04-28,8.066,8.24,7.9,0.33999999999999986,0.09999999999999964,8.238,8.3,8.11,0.19000000000000128,-0.02999999999999936,8.008,8.17,7.9,0.2699999999999996,0.09999999999999964,8.14,8.24,7.99,0.25,0.019999999999999574,397603,482116,265590,216526,-29802
2019-05-05,7.958,7.99,7.9,0.08999999999999986,-0.020000000000000462,8.008,8.05,7.94,0.11000000000000032,0.0,7.838,7.94,7.74,0.20000000000000018,-0.07000000000000028,7.904,7.97,7.82,0.14999999999999947,-0.0699999999999994,364396,460935,278320,182615,-89753
2019-05-12,8.484,9.2,7.76,1.4399999999999995,1.4399999999999995,8.808,9.32,7.85,1.4700000000000006,1.42,8.358,8.95,7.58,1.3699999999999992,1.3699999999999992,8.666,9.26,7.6,1.6600000000000001,1.4100000000000001,1106704,1618801,548236,1070565,106796
