Date,MMS_Open_average,MMS_Open_max,MMS_Open_min,MMS_Open_volatility,MMS_Open_change,MMS_High_average,MMS_High_max,MMS_High_min,MMS_High_volatility,MMS_High_change,MMS_Low_average,MMS_Low_max,MMS_Low_min,MMS_Low_volatility,MMS_Low_change,MMS_Close_average,MMS_Close_max,MMS_Close_min,MMS_Close_volatility,MMS_Close_change,MMS_Volume_average,MMS_Volume_max,MMS_Volume_min,MMS_Volume_volatility,MMS_Volume_change
2018-03-25,65.435,66.55,64.6,1.9500000000000028,1.3599999999999994,66.2425,67.15,65.34,1.8100000000000023,1.1400000000000006,64.6375,65.36,64.37,0.9899999999999949,0.0799999999999983,65.34,66.74,64.7,2.039999999999992,0.1599999999999966,370790,463850,270025,193825,-172506
2018-04-01,65.836,66.8,64.91,1.8900000000000006,0.8100000000000023,66.482,66.93,65.91,1.0200000000000102,0.45000000000000284,65.302,66.29,64.82,1.470000000000013,0.5500000000000114,65.96,66.8,65.44,1.3599999999999994,-0.21999999999999886,240028,330126,168518,161608,-125992
2018-04-08,67.582,68.74,66.42,2.319999999999993,2.319999999999993,68.288,69.6,67.39,2.2099999999999937,2.2099999999999937,67.13799999999999,68.5,66.02,2.480000000000004,2.480000000000004,68.044,69.41,67.04,2.3699999999999903,2.3699999999999903,327761,456843,206852,249991,190220
2018-04-15,70.216,70.61,69.94,0.6700000000000017,0.060000000000002274,70.556,70.93,70.0,0.9300000000000068,0.3100000000000023,69.724,70.23,69.42,0.8100000000000023,0.04000000000000625,70.168,70.73,69.73,1.0,0.0799999999999983,281839,343632,224679,118953,-100281
2018-04-22,69.632,70.29,68.89,1.4000000000000057,-1.4000000000000057,69.892,71.05,69.21,1.8400000000000034,-1.8400000000000034,68.56,69.32,67.63,1.6899999999999977,-1.6899999999999977,68.964,69.78,67.63,2.1500000000000057,-2.1500000000000057,277953,388957,223580,165377,34656
2018-04-29,67.28,68.01,66.44,1.5700000000000074,-0.3499999999999943,67.71600000000001,68.17,67.25,0.9200000000000017,-0.4899999999999949,66.716,67.27,65.98,1.289999999999992,-0.3100000000000023,67.254,68.11,66.84,1.269999999999996,-1.019999999999996,352870,657957,217895,440062,316479
2018-05-06,65.028,68.43,61.08,7.3500000000000085,-7.019999999999996,65.494,69.05,61.71,7.339999999999996,-6.769999999999996,63.68,67.64,60.27,7.369999999999997,-6.780000000000001,64.2,68.33,61.09,7.239999999999995,-6.979999999999997,848905,1130409,483504,646905,381976
2018-05-13,61.874,62.63,61.27,1.3599999999999994,1.3599999999999994,62.482,63.42,62.02,1.3999999999999986,1.1900000000000048,61.754,62.63,61.27,1.3599999999999994,1.3599999999999994,62.136,63.03,61.63,1.3999999999999986,1.3999999999999986,585440,1015243,373795,641448,-572400
2018-05-20,62.3075,62.98,61.93,1.0499999999999972,-1.0499999999999972,62.5325,63.07,62.33,0.740000000000002,-0.740000000000002,61.79,62.12,61.48,0.6400000000000006,-0.6400000000000006,61.975,62.26,61.54,0.7199999999999989,-0.6700000000000017,441803,623026,325201,297825,-297825
2018-05-27,61.388,61.61,61.15,0.46000000000000085,0.25,61.814,62.24,61.56,0.6799999999999997,0.6799999999999997,60.986,61.31,60.8,0.5100000000000051,0.19000000000000483,61.388,62.22,60.9,1.3200000000000003,1.1199999999999974,490339,544967,387120,157847,46845
2018-06-03,62.846,63.5,62.41,1.0900000000000034,0.240000000000002,63.174,63.5,62.97,0.5300000000000011,0.0,62.438,62.51,62.35,0.1599999999999966,0.0800000000000054,62.878,63.28,62.62,0.6600000000000037,-0.28999999999999915,288928,368129,229019,139110,-44274
2018-06-10,62.408,62.62,62.3,0.3200000000000003,-0.25,62.724000000000004,63.1,62.52,0.5799999999999983,0.3500000000000014,62.102,62.3,61.96,0.3399999999999963,0.0799999999999983,62.496,62.92,62.13,0.7899999999999991,0.6400000000000006,468147,843495,300151,543344,145597
2018-06-17,63.318,63.74,62.7,1.0399999999999991,0.44999999999999574,63.698,63.91,63.55,0.35999999999999943,0.35999999999999943,62.72,63.31,62.16,1.1500000000000057,0.15000000000000568,63.294,63.54,63.15,0.39000000000000057,-0.36999999999999744,410935,557396,257600,299796,231658
2018-06-24,62.955999999999996,63.68,61.91,1.7700000000000031,-1.3000000000000043,63.36,63.91,62.82,1.0899999999999963,-1.0899999999999963,62.286,62.94,61.76,1.1799999999999997,-0.7100000000000009,62.872,63.69,62.11,1.5799999999999983,-0.9099999999999966,561518,700041,396262,303779,140716
2018-07-01,63.785,64.36,63.01,1.3500000000000014,1.3500000000000014,64.2075,64.74,63.8,0.9399999999999977,0.9399999999999977,63.4525,64.22,62.74,1.4799999999999969,1.4799999999999969,64.075,64.63,63.61,1.019999999999996,1.019999999999996,227081,311994,99674,212320,109907
2018-07-08,64.58200000000001,64.8,64.11,0.6899999999999977,-0.14999999999999147,64.786,65.0,64.4,0.5999999999999943,0.20000000000000284,64.11,64.36,63.86,0.5,0.45000000000000284,64.416,64.81,64.14,0.6700000000000017,0.2600000000000051,233653,285300,180279,105021,76051
2018-07-15,64.914,65.63,64.38,1.25,0.6400000000000006,65.33,65.66,64.94,0.7199999999999989,0.4099999999999966,64.56400000000001,64.93,64.23,0.7000000000000028,0.4099999999999966,65.032,65.48,64.81,0.6700000000000017,-0.01999999999999602,264988,370320,194030,176290,-147027
2018-07-22,64.81,65.19,64.4,0.789999999999992,-0.6299999999999955,65.136,65.53,64.8,0.730000000000004,-0.5700000000000074,64.188,64.4,63.77,0.6300000000000026,-0.28999999999999915,64.46,64.82,63.92,0.8999999999999915,-0.480000000000004,271319,407155,194284,212871,33877
2018-07-29,64.578,64.95,64.22,0.730000000000004,0.46000000000000796,65.176,65.43,65.04,0.39000000000000057,0.269999999999996,64.102,64.25,63.96,0.28999999999999915,0.2700000000000031,64.832,65.16,64.52,0.6400000000000006,0.3499999999999943,355232,600300,248924,351376,28143
2018-08-05,64.572,66.16,62.37,3.789999999999999,-1.8000000000000043,65.316,66.23,63.76,2.470000000000006,-1.8599999999999994,63.734,65.34,62.27,3.0700000000000003,-2.1500000000000057,64.234,65.71,62.9,2.809999999999995,-2.1099999999999994,529307,703809,285103,418706,336527
2018-08-12,64.26,65.22,63.82,1.3999999999999986,1.3999999999999986,64.816,65.55,64.15,1.3999999999999915,1.0600000000000023,63.882,64.71,63.38,1.3299999999999912,1.3299999999999912,64.474,65.09,64.03,1.0600000000000023,0.9500000000000028,330073,406003,270183,135820,-56181
2018-08-19,65.49,65.88,65.11,0.769999999999996,0.769999999999996,65.80799999999999,65.96,65.69,0.269999999999996,0.25,65.158,65.42,64.96,0.46000000000000796,0.4300000000000068,65.554,65.62,65.44,0.18000000000000682,0.0,198196,333567,131526,202041,-202041
2018-08-26,65.815,66.11,65.45,0.6599999999999966,0.14000000000000057,66.25999999999999,66.66,65.83,0.8299999999999983,0.8299999999999983,65.56,65.82,65.22,0.5999999999999943,0.5999999999999943,66.0575,66.5,65.43,1.0699999999999932,1.0699999999999932,229737,320162,134191,185971,185971
2018-09-02,65.664,66.25,65.29,0.9599999999999937,-0.8199999999999932,65.85799999999999,66.46,65.58,0.8799999999999955,-0.8799999999999955,65.132,65.46,64.89,0.5699999999999932,-0.5699999999999932,65.554,65.85,65.27,0.5799999999999983,-0.30999999999998806,274092,337358,201518,135840,-38799
2018-09-09,65.718,66.35,65.29,1.059999999999988,1.059999999999988,66.14,66.6,65.7,0.8999999999999915,0.5300000000000011,65.276,65.76,64.59,1.1700000000000017,0.6800000000000068,65.804,66.24,65.52,0.7199999999999989,0.5100000000000051,224994,290239,158464,131775,67157
2018-09-16,65.354,66.11,64.49,1.6200000000000045,-1.0900000000000034,65.682,66.28,65.15,1.1299999999999955,-1.0300000000000011,64.55199999999999,65.46,63.91,1.5499999999999972,-1.0499999999999972,65.108,66.02,64.28,1.7399999999999949,-1.0799999999999983,394199,881909,229560,652349,122605
2018-09-23,64.646,65.19,63.97,1.2199999999999989,-1.0900000000000034,65.274,65.82,65.01,0.8099999999999881,-0.8099999999999881,64.366,64.93,63.52,1.4100000000000037,-1.4100000000000037,64.578,65.06,63.72,1.3400000000000034,-1.269999999999996,227976,252575,192490,60085,57935
2018-09-30,63.15,63.72,62.18,1.5399999999999991,-1.4600000000000009,63.392,63.95,62.53,1.4200000000000017,-1.4200000000000017,62.59,63.33,61.75,1.5799999999999983,-1.5799999999999983,62.904,63.62,62.34,1.279999999999994,-1.1199999999999974,203162,256594,162564,94030,46268
2018-10-07,62.798,63.5,61.95,1.5499999999999972,-0.5999999999999943,63.397999999999996,64.97,62.62,2.3500000000000014,-0.7199999999999989,61.67,62.56,60.72,1.8400000000000034,0.35999999999999943,62.432,63.25,61.79,1.4600000000000009,-0.45000000000000284,396111,432323,352805,79518,79518
2018-10-14,64.166,64.98,62.71,2.270000000000003,2.270000000000003,65.14999999999999,65.8,64.27,1.5300000000000011,1.5300000000000011,63.912,64.98,62.34,2.6400000000000006,2.6400000000000006,64.734,65.6,64.22,1.3799999999999955,1.3799999999999955,260193,293925,231809,62116,-2841
2018-10-21,65.308,66.5,64.79,1.7099999999999937,1.6099999999999994,66.286,67.4,65.81,1.5900000000000034,1.5700000000000074,64.63,65.04,64.44,0.6000000000000085,0.5900000000000034,65.398,66.05,64.46,1.5900000000000034,0.45000000000000284,369361,442230,227563,214667,214667
2018-10-28,65.21,66.46,63.91,2.549999999999997,-1.8100000000000023,65.608,66.59,64.53,2.0600000000000023,-1.9000000000000057,64.376,65.4,63.5,1.9000000000000057,-1.9000000000000057,64.688,65.77,63.87,1.8999999999999986,-1.5,342946,429054,248752,180302,26905
2018-11-04,65.628,67.16,64.16,3.0,3.0,66.564,67.64,64.38,3.260000000000005,3.260000000000005,65.136,66.42,63.68,2.740000000000002,2.740000000000002,66.152,67.23,64.05,3.180000000000007,2.710000000000008,335421,471725,190472,281253,-79901
2018-11-11,66.114,67.09,65.06,2.030000000000001,-1.240000000000009,66.672,67.09,66.17,0.9200000000000017,-0.9200000000000017,64.99,65.99,63.39,2.5999999999999943,-2.5999999999999943,65.64,66.43,63.95,2.480000000000004,-2.480000000000004,433111,754492,246682,507810,154634
2018-11-18,64.64,68.1,60.39,7.709999999999994,7.709999999999994,67.0575,68.91,64.19,4.719999999999999,4.719999999999999,64.2125,67.47,60.0,7.469999999999999,7.469999999999999,66.4625,68.38,63.5,4.8799999999999955,4.8799999999999955,569394,1011191,249564,761627,-529249
2018-11-25,69.472,72.08,68.11,3.969999999999999,3.969999999999999,70.514,72.41,68.83,3.5799999999999983,3.5799999999999983,69.13,71.14,67.63,3.510000000000005,3.510000000000005,70.076,71.84,68.08,3.760000000000005,3.760000000000005,454224,630801,312415,318386,-103269
2018-12-02,70.5025,71.74,69.93,1.809999999999988,-1.809999999999988,70.995,72.45,70.07,2.3800000000000097,-2.3800000000000097,69.5325,70.51,68.74,1.7700000000000102,-1.7700000000000102,70.0925,70.74,69.39,1.3499999999999943,-1.3499999999999943,572685,712652,396165,316487,-316487
2018-12-09,70.006,70.67,69.11,1.5600000000000023,-1.1899999999999977,70.634,71.74,69.22,2.519999999999996,-2.0,69.10000000000001,70.06,67.25,2.8100000000000023,-2.280000000000001,69.456,70.32,67.57,2.75,-2.410000000000011,407175,465888,352576,113312,-44987
2018-12-16,64.98,68.04,62.3,5.740000000000009,-5.740000000000009,65.564,68.17,63.4,4.770000000000003,-4.770000000000003,63.622,65.65,62.0,3.6500000000000057,-3.6500000000000057,63.992,65.76,62.42,3.3400000000000034,-3.3400000000000034,604976,874484,306954,567530,-424956
2018-12-23,64.0575,65.14,62.72,2.4200000000000017,2.4200000000000017,64.9575,65.55,64.47,1.0799999999999983,0.8200000000000074,63.405,64.43,62.14,2.2900000000000063,2.2900000000000063,64.665,65.09,64.38,0.710000000000008,0.6899999999999977,445738,562422,277531,284891,25410
2018-12-30,65.34,66.9,64.14,2.760000000000005,2.760000000000005,66.6575,67.76,65.58,2.180000000000007,2.180000000000007,65.0975,66.23,64.07,2.160000000000011,2.160000000000011,65.81,66.99,64.92,2.069999999999993,1.3299999999999983,420449,511121,372802,138319,-36279
2019-01-06,68.232,68.97,66.82,2.1500000000000057,1.5800000000000125,68.764,69.3,68.33,0.9699999999999989,0.14000000000000057,67.788,68.25,66.46,1.7900000000000063,1.5400000000000063,68.522,68.95,68.15,0.7999999999999972,-0.1699999999999875,409657,554495,293846,260649,-260649
2019-01-13,68.885,69.29,68.55,0.7400000000000091,0.7400000000000091,69.38499999999999,69.72,68.72,1.0,1.0,68.70750000000001,69.23,68.25,0.980000000000004,0.980000000000004,69.025,69.4,68.52,0.8800000000000097,0.8800000000000097,336978,471101,245858,225243,-47007
2019-01-20,69.222,69.75,68.66,1.0900000000000034,-0.4099999999999966,69.49,69.97,69.26,0.7099999999999937,-0.09999999999999432,68.738,69.09,68.47,0.6200000000000045,0.010000000000005116,69.156,69.26,69.06,0.20000000000000284,0.18000000000000682,256305,313954,161967,151987,-11943
2019-01-27,69.566,70.37,68.92,1.4500000000000028,0.9200000000000017,70.212,71.2,69.14,2.0600000000000023,1.5100000000000051,69.08800000000001,70.09,68.15,1.9399999999999977,1.6700000000000017,69.792,70.96,68.77,2.1899999999999977,2.1899999999999977,265461,442962,185588,257374,26431
2019-02-03,71.08200000000001,72.27,69.86,2.4099999999999966,-1.3700000000000045,71.474,72.27,70.02,2.25,-1.9699999999999989,69.996,71.39,68.97,2.4200000000000017,-1.9500000000000028,70.818,71.96,69.68,2.279999999999987,-2.279999999999987,468679,665373,243313,422060,422060
2019-02-10,70.6225,72.29,70.02,2.2700000000000102,2.2700000000000102,71.83,73.81,70.68,3.1299999999999955,3.1299999999999955,70.35,72.18,69.58,2.6000000000000085,2.5500000000000114,71.52,73.78,70.0,3.780000000000001,3.780000000000001,431780,548770,332725,216045,176319
2019-02-17,72.71,73.64,72.0,1.6400000000000006,-1.1400000000000006,73.026,73.66,72.65,1.009999999999991,-0.7299999999999898,72.126,72.99,71.49,1.5,-0.7299999999999898,72.4,73.02,71.73,1.289999999999992,-0.4899999999999949,354083,408755,257791,150964,-55567
2019-02-24,71.682,72.59,71.12,1.4699999999999989,-1.0799999999999983,71.91799999999999,72.77,71.22,1.5499999999999972,-0.7000000000000028,70.832,72.16,70.07,2.0900000000000034,-2.0900000000000034,71.27000000000001,72.18,70.68,1.5,-1.4000000000000057,342474,425712,245882,179830,-58370
2019-03-03,69.9,70.89,69.0,1.8900000000000006,-0.8299999999999983,70.39,71.21,69.75,1.4599999999999937,0.3199999999999932,69.276,70.05,68.61,1.4399999999999977,-0.4399999999999977,69.848,71.06,68.98,2.0799999999999983,1.0,358114,486910,229333,257577,164149
2019-03-10,71.188,71.34,70.83,0.5100000000000051,-0.01999999999999602,71.678,72.8,71.28,1.519999999999996,-0.020000000000010232,70.584,70.8,70.42,0.37999999999999545,0.030000000000001137,70.996,71.35,70.74,0.6099999999999994,0.04000000000000625,433645,644475,304366,340109,-12472
2019-03-17,70.88,71.37,69.98,1.3900000000000006,-1.0699999999999932,71.532,72.28,69.99,2.2900000000000063,-1.4500000000000028,70.26,70.85,69.33,1.519999999999996,-1.1700000000000017,70.76,71.74,69.7,2.039999999999992,-1.5300000000000011,334995,357705,316586,41119,-6102
2019-03-24,70.958,71.7,70.18,1.519999999999996,1.2199999999999989,71.302,71.85,70.76,1.0899999999999892,1.0899999999999892,70.396,70.74,69.9,0.8399999999999892,0.6899999999999977,70.992,71.38,70.63,0.75,0.6400000000000006,307314,454375,147645,306730,31144
2019-03-31,71.584,72.05,71.15,0.8999999999999915,-0.23000000000000398,71.82000000000001,72.37,71.38,0.9900000000000091,-0.23000000000000398,70.934,71.5,70.33,1.1700000000000017,0.46999999999999886,71.378,71.89,70.74,1.1500000000000057,0.3200000000000074,246448,292569,190168,102401,-34057
2019-04-07,70.63,70.92,70.36,0.5600000000000023,-0.21000000000000796,70.932,71.11,70.71,0.4000000000000057,0.18999999999999773,70.136,70.32,69.9,0.4199999999999875,0.09999999999999432,70.51,70.81,70.29,0.519999999999996,0.519999999999996,192588,234952,162367,72585,-14637
2019-04-14,70.9025,71.14,70.62,0.519999999999996,-0.29000000000000625,71.02,71.14,70.85,0.29000000000000625,-0.29000000000000625,70.27250000000001,70.53,70.02,0.5100000000000051,-0.5100000000000051,70.7975,70.97,70.68,0.28999999999999204,-0.0799999999999983,204136,222217,177620,44597,44597
2019-04-21,72.122,73.39,70.72,2.6700000000000017,2.6700000000000017,72.934,73.7,72.08,1.6200000000000045,1.6200000000000045,71.854,73.16,70.72,2.4399999999999977,2.4399999999999977,72.648,73.41,71.59,1.8199999999999932,1.8199999999999932,234683,285657,174402,111255,-111255
2019-04-28,73.33200000000001,74.0,72.84,1.1599999999999966,-0.4399999999999977,73.878,74.18,73.41,0.7700000000000102,0.27000000000001023,72.824,73.02,72.52,0.5,-0.1799999999999926,73.434,73.86,72.84,1.019999999999996,0.20999999999999375,340493,425073,257641,167432,-108714
2019-05-05,72.29,73.28,71.63,1.6500000000000057,-1.3799999999999955,72.914,73.54,72.65,0.8900000000000006,-0.8400000000000034,71.244,71.8,70.44,1.3599999999999994,-0.6899999999999977,72.258,72.86,71.41,1.4500000000000028,-0.960000000000008,320811,408561,241377,167184,55470
2019-05-12,71.19200000000001,71.68,70.81,0.8700000000000045,-0.09999999999999432,72.242,72.84,71.58,1.2600000000000051,1.1200000000000045,70.98,71.46,70.69,0.769999999999996,0.19000000000001194,71.704,72.28,71.23,1.0499999999999972,1.0499999999999972,213538,244244,186354,57890,-14037
2019-05-19,72.44999999999999,73.05,71.99,1.0600000000000023,-0.6700000000000017,72.925,73.63,72.35,1.2800000000000011,-1.2399999999999949,71.9325,72.66,71.19,1.4699999999999989,-1.2999999999999972,72.3225,73.28,71.5,1.7800000000000011,-1.6599999999999966,218144,278395,184363,94032,-94032
2019-05-26,71.05199999999999,71.63,70.47,1.1599999999999966,-0.4399999999999977,71.804,72.58,71.33,1.25,-0.5600000000000023,70.412,70.95,69.8,1.1500000000000057,-1.1500000000000057,70.95400000000001,71.51,70.04,1.4699999999999989,-1.4699999999999989,289837,378551,217640,160911,85271
2019-06-02,73.452,75.11,70.79,4.319999999999993,4.319999999999993,74.46,75.48,72.85,2.6300000000000097,2.5400000000000063,73.012,74.16,70.33,3.8299999999999983,3.75,73.994,74.68,72.85,1.8300000000000125,1.5700000000000074,313639,408770,154509,254261,-185063
2019-06-09,75.466,76.02,74.58,1.4399999999999977,1.0600000000000023,75.83,76.24,75.26,0.9799999999999898,0.9799999999999898,74.77799999999999,75.55,73.64,1.9099999999999966,1.6599999999999966,75.478,75.89,74.56,1.3299999999999983,0.9399999999999977,264287,281712,244738,36974,21101
2019-06-16,75.758,76.55,74.73,1.8199999999999932,-1.0699999999999932,76.062,76.84,74.91,1.9300000000000068,-1.7600000000000051,74.944,76.04,73.47,2.5700000000000074,-2.0900000000000034,75.212,76.37,73.59,2.780000000000001,-2.0999999999999943,312809,592856,166760,426096,-335
2019-06-23,72.802,73.66,71.72,1.9399999999999977,-0.7599999999999909,73.266,74.02,72.4,1.6199999999999903,-0.9899999999999949,72.102,73.0,71.58,1.4200000000000017,-1.019999999999996,72.41,73.03,71.63,1.4000000000000057,-0.4200000000000017,394149,566911,214612,352299,-20417
2019-06-30,73.2125,73.9,72.89,1.0100000000000051,1.0100000000000051,73.6525,74.1,72.89,1.2099999999999937,1.2099999999999937,72.77250000000001,73.52,72.15,1.3699999999999903,1.3699999999999903,73.505,74.03,72.55,1.480000000000004,1.480000000000004,196447,288360,118305,170055,94516
2019-07-07,74.174,74.65,73.67,0.980000000000004,0.980000000000004,74.56400000000001,74.95,74.15,0.7999999999999972,0.7999999999999972,73.806,74.04,73.57,0.4700000000000131,0.4000000000000057,74.194,74.53,73.83,0.7000000000000028,0.46999999999999886,187442,253721,144356,109365,-17337
2019-07-14,73.786,74.44,72.91,1.5300000000000011,-1.5300000000000011,74.234,74.65,73.32,1.3300000000000125,-1.3300000000000125,73.31400000000001,74.0,72.59,1.4099999999999966,-1.4099999999999966,73.456,74.16,72.73,1.4299999999999926,-1.4299999999999926,193800,253916,152334,101582,-7220
2019-07-21,73.564,74.57,73.02,1.5499999999999972,1.5499999999999972,74.248,74.83,73.49,1.3400000000000034,1.3400000000000034,73.12,73.72,72.56,1.1599999999999966,1.0100000000000051,73.782,74.57,73.19,1.3799999999999955,0.9000000000000057,203906,249997,175545,74452,5974
2019-07-28,72.744,73.88,70.29,3.589999999999989,-3.25,73.332,74.97,70.45,4.519999999999996,-3.4299999999999926,71.628,72.91,68.42,4.489999999999995,-4.209999999999994,72.19800000000001,73.82,69.04,4.779999999999987,-4.779999999999987,280430,390641,210669,179972,53406
2019-08-04,73.286,76.29,68.94,7.3500000000000085,6.480000000000004,75.176,80.83,70.42,10.409999999999997,6.159999999999997,72.142,75.14,68.77,6.3700000000000045,5.980000000000004,74.392,79.51,70.23,9.280000000000001,5.789999999999992,508780,848408,263499,584909,81137
2019-08-11,76.388,78.4,75.02,3.3800000000000097,2.660000000000011,77.32,78.69,76.57,2.1200000000000045,1.7000000000000028,75.962,77.65,74.91,2.740000000000009,1.9100000000000108,76.708,77.9,75.8,2.1000000000000085,1.3500000000000085,301258,343286,246354,96932,-55017
2019-08-18,77.878,79.3,76.13,3.1700000000000017,-1.8500000000000085,78.46,79.64,76.61,3.030000000000001,-2.299999999999997,76.956,78.55,75.6,2.950000000000003,-2.0900000000000034,77.416,78.63,75.82,2.8100000000000023,-2.009999999999991,253207,288734,214182,74552,50162
2019-08-25,76.75,77.25,75.57,1.6800000000000068,0.14000000000000057,77.235,77.53,76.75,0.7800000000000011,0.060000000000002274,75.995,76.76,75.0,1.7600000000000051,0.960000000000008,76.5275,76.94,75.92,1.019999999999996,1.019999999999996,230406,308395,158041,150354,-41099
2019-09-01,78.126,79.45,76.28,3.1700000000000017,2.049999999999997,78.862,80.51,77.41,3.1000000000000085,1.4500000000000028,77.426,78.7,76.18,2.519999999999996,1.3499999999999943,78.106,78.87,76.82,2.0500000000000114,1.9300000000000068,342250,391335,292797,98538,-1986
2019-09-08,79.882,81.09,78.43,2.6599999999999966,2.3499999999999943,80.6,82.02,78.65,3.3699999999999903,2.7099999999999937,79.068,80.7,77.12,3.5799999999999983,2.289999999999992,79.96,81.41,78.47,2.9399999999999977,1.019999999999996,416687,498265,346386,151879,-54989
2019-09-15,79.55799999999999,80.56,77.82,2.740000000000009,-1.2900000000000063,80.228,81.27,78.45,2.819999999999993,-2.049999999999997,78.72200000000001,79.83,77.37,2.4599999999999937,-1.6299999999999955,79.22,80.42,77.96,2.460000000000008,-2.460000000000008,403566,759046,267715,491331,60859
2019-09-22,78.052,78.54,77.42,1.1200000000000045,-0.8499999999999943,78.592,78.84,78.06,0.7800000000000011,-0.7800000000000011,77.008,77.37,76.41,0.960000000000008,-0.3100000000000023,77.726,78.47,77.26,1.2099999999999937,-0.519999999999996,442611,834558,277847,556711,53496
2019-09-29,75.814,77.46,74.75,2.7099999999999937,-2.009999999999991,76.34,78.17,75.39,2.780000000000001,-2.230000000000004,74.926,76.4,73.71,2.690000000000012,-1.240000000000009,75.612,76.47,75.06,1.4099999999999966,-0.9899999999999949,235445,282262,206446,75816,11978
2019-10-06,74.586,74.89,74.33,0.5600000000000023,-0.2600000000000051,75.1,75.8,74.81,0.9899999999999949,-0.23000000000000398,73.756,74.33,73.34,0.9899999999999949,0.45000000000000284,74.154,74.54,73.73,0.8100000000000023,0.15000000000000568,312300,395799,198359,197440,-90293
2019-10-13,75.914,78.1,74.43,3.6699999999999875,3.6699999999999875,76.926,78.87,75.58,3.2900000000000063,3.2900000000000063,75.44800000000001,77.61,73.23,4.3799999999999955,4.3799999999999955,76.42999999999999,78.0,75.21,2.7900000000000063,2.780000000000001,510457,758320,325032,433288,258529
2019-10-20,75.85,77.83,74.51,3.319999999999993,-2.4599999999999937,76.356,78.47,75.48,2.989999999999995,-2.700000000000003,74.846,76.03,74.42,1.6099999999999994,-1.2900000000000063,75.06400000000001,76.05,74.51,1.539999999999992,-1.2000000000000028,287155,371304,184099,187205,-49685
2019-10-27,76.152,77.25,74.55,2.700000000000003,1.7800000000000011,76.684,77.25,75.83,1.4200000000000017,0.5,75.258,76.41,74.42,1.9899999999999949,-0.060000000000002274,76.138,77.1,75.26,1.8399999999999892,-0.5300000000000011,310619,389242,157558,231684,184169
