Date,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Open_average,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Open_max,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Open_min,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Open_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Open_change,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_High_average,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_High_max,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_High_min,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_High_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_High_change,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Low_average,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Low_max,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Low_min,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Low_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Low_change,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Close_average,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Close_max,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Close_min,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Close_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged Mort_Close_change
2018-04-01,26.59,26.59,26.59,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.52,26.52,26.52,0.0,0.0
2018-04-08,24.5,24.5,24.5,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.89,24.89,24.89,0.0,0.0
2018-04-15,24.58,24.58,24.58,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0
2018-04-22,25.6,25.6,25.6,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2018-04-29,25.87,25.87,25.87,0.0,0.0,26.41,26.41,26.41,0.0,0.0,25.87,25.87,25.87,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2018-05-06,26.24,26.24,26.24,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.26,26.26,26.26,0.0,0.0
2018-05-13,26.22,26.22,26.22,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.04,26.04,26.04,0.0,0.0,26.51,26.51,26.51,0.0,0.0
2018-05-20,26.46,26.46,26.46,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.59,26.59,26.59,0.0,0.0
2018-05-27,26.98,26.98,26.98,0.0,0.0,26.98,26.98,26.98,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.93,26.93,26.93,0.0,0.0
2018-06-03,27.11,27.11,27.11,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.02,27.02,27.02,0.0,0.0,27.02,27.02,27.02,0.0,0.0
2018-06-10,26.8,26.8,26.8,0.0,0.0,27.3,27.3,27.3,0.0,0.0,26.8,26.8,26.8,0.0,0.0,27.16,27.16,27.16,0.0,0.0
2018-06-17,27.35,27.35,27.35,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.42,27.42,27.42,0.0,0.0
2018-06-24,27.27,27.27,27.27,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.07,27.07,27.07,0.0,0.0,27.42,27.42,27.42,0.0,0.0
2018-07-01,28.53,28.53,28.53,0.0,0.0,28.69,28.69,28.69,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.64,28.64,28.64,0.0,0.0
2018-07-08,26.95,26.95,26.95,0.0,0.0,27.06,27.06,27.06,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.94,26.94,26.94,0.0,0.0
2018-07-15,27.46,27.46,27.46,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2018-07-22,27.49,27.49,27.49,0.0,0.0,27.78,27.78,27.78,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2018-07-29,27.27,27.27,27.27,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.13,27.13,27.13,0.0,0.0,27.25,27.25,27.25,0.0,0.0
2018-08-05,26.51,26.51,26.51,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.34,26.34,26.34,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2018-08-12,27.55,27.55,27.55,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2018-08-19,27.99,27.99,27.99,0.0,0.0,27.99,27.99,27.99,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2018-08-26,28.05,28.05,28.05,0.0,0.0,28.13,28.13,28.13,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.92,27.92,27.92,0.0,0.0
2018-09-02,28.3,28.3,28.3,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.17,28.17,28.17,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2018-09-09,27.5,27.5,27.5,0.0,0.0,28.17,28.17,28.17,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2018-09-16,27.21,27.21,27.21,0.0,0.0,27.28,27.28,27.28,0.0,0.0,26.88,26.88,26.88,0.0,0.0,26.88,26.88,26.88,0.0,0.0
2018-09-23,27.21,27.21,27.21,0.0,0.0,27.68,27.68,27.68,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2018-09-30,26.05,26.05,26.05,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.04,26.04,26.04,0.0,0.0,26.54,26.54,26.54,0.0,0.0
2018-10-07,23.6,23.6,23.6,0.0,0.0,25.0,25.0,25.0,0.0,0.0,23.6,23.6,23.6,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2018-10-14,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2018-10-21,24.29,24.29,24.29,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.41,24.41,24.41,0.0,0.0
2018-10-28,24.6,24.6,24.6,0.0,0.0,25.2,25.2,25.2,0.0,0.0,24.6,24.6,24.6,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2018-11-04,25.81,25.81,25.81,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2018-11-11,25.1,25.1,25.1,0.0,0.0,25.49,25.49,25.49,0.0,0.0,24.85,24.85,24.85,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2018-11-18,24.8,24.8,24.8,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.77,24.77,24.77,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2018-11-25,26.03,26.03,26.03,0.0,0.0,26.03,26.03,26.03,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.9,25.9,25.9,0.0,0.0
2018-12-02,25.08,25.08,25.08,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2018-12-09,24.75,24.75,24.75,0.0,0.0,24.8,24.8,24.8,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.26,23.26,23.26,0.0,0.0
2018-12-16,21.35,21.35,21.35,0.0,0.0,21.35,21.35,21.35,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2018-12-23,23.23,23.23,23.23,0.0,0.0,23.43,23.43,23.43,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.51,22.51,22.51,0.0,0.0
2018-12-30,23.95,23.95,23.95,0.0,0.0,24.48,24.48,24.48,0.0,0.0,23.7,23.7,23.7,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2019-01-06,23.45,23.45,23.45,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.67,23.67,23.67,0.0,0.0
2019-01-13,23.86,23.86,23.86,0.0,0.0,24.2,24.2,24.2,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2019-01-20,24.33,24.33,24.33,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.54,24.54,24.54,0.0,0.0
2019-01-27,24.71,24.71,24.71,0.0,0.0,25.21,25.21,25.21,0.0,0.0,24.71,24.71,24.71,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-02-03,25.01,25.01,25.01,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2019-02-10,24.42,24.42,24.42,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.51,24.51,24.51,0.0,0.0
2019-02-17,24.57,24.57,24.57,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2019-02-24,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2019-03-03,24.51,24.51,24.51,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.83,24.83,24.83,0.0,0.0
2019-03-10,25.12,25.12,25.12,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.03,25.03,25.03,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2019-03-17,24.98,24.98,24.98,0.0,0.0,25.06,25.06,25.06,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.79,24.79,24.79,0.0,0.0
2019-03-24,25.62,25.62,25.62,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.64,25.64,25.64,0.0,0.0
2019-03-31,25.85,25.85,25.85,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.91,25.91,25.91,0.0,0.0
2019-04-07,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.96,24.96,24.96,0.0,0.0
2019-04-14,24.84,24.84,24.84,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.89,24.89,24.89,0.0,0.0
2019-04-21,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2019-04-28,24.61,24.61,24.61,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2019-05-05,23.8,23.8,23.8,0.0,0.0,23.96,23.96,23.96,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.51,23.51,23.51,0.0,0.0
2019-05-12,23.74,23.74,23.74,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.05,23.05,23.05,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2019-05-19,23.13,23.13,23.13,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.32,23.32,23.32,0.0,0.0
2019-05-26,21.64,21.64,21.64,0.0,0.0,22.38,22.38,22.38,0.0,0.0,21.64,21.64,21.64,0.0,0.0,22.27,22.27,22.27,0.0,0.0
2019-06-02,22.5,22.5,22.5,0.0,0.0,22.64,22.64,22.64,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.56,22.56,22.56,0.0,0.0
2019-06-09,23.17,23.17,23.17,0.0,0.0,23.27,23.27,23.27,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.87,22.87,22.87,0.0,0.0
2019-06-16,23.07,23.07,23.07,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.29,23.29,23.29,0.0,0.0
2019-06-23,23.77,23.77,23.77,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2019-06-30,24.28,24.28,24.28,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.19,24.19,24.19,0.0,0.0
2019-07-07,23.5,23.5,23.5,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.57,23.57,23.57,0.0,0.0
2019-07-14,23.4,23.4,23.4,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2019-07-21,23.8,23.8,23.8,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.77,23.77,23.77,0.0,0.0
2019-07-28,23.23,23.23,23.23,0.0,0.0,23.77,23.77,23.77,0.0,0.0,22.07,22.07,22.07,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2019-08-04,23.53,23.53,23.53,0.0,0.0,23.53,23.53,23.53,0.0,0.0,22.76,22.76,22.76,0.0,0.0,23.06,23.06,23.06,0.0,0.0
2019-08-11,22.16,22.16,22.16,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.05,22.05,22.05,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2019-08-18,21.25,21.25,21.25,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-08-25,20.5,20.5,20.5,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2019-09-01,21.15,21.15,21.15,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-09-08,22.0,22.0,22.0,0.0,0.0,22.38,22.38,22.38,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2019-09-15,22.88,22.88,22.88,0.0,0.0,23.01,23.01,23.01,0.0,0.0,22.75,22.75,22.75,0.0,0.0,23.01,23.01,23.01,0.0,0.0
2019-09-22,22.92,22.92,22.92,0.0,0.0,23.08,23.08,23.08,0.0,0.0,22.68,22.68,22.68,0.0,0.0,23.02,23.02,23.02,0.0,0.0
2019-09-29,22.63,22.63,22.63,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.75,22.75,22.75,0.0,0.0
2019-10-06,22.65,22.65,22.65,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.18,22.18,22.18,0.0,0.0
2019-10-13,22.87,22.87,22.87,0.0,0.0,23.19,23.19,23.19,0.0,0.0,22.85,22.85,22.85,0.0,0.0,23.18,23.18,23.18,0.0,0.0
2019-10-20,22.8,22.8,22.8,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.81,22.81,22.81,0.0,0.0
2019-10-27,23.5,23.5,23.5,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.3,23.3,23.3,0.0,0.0
2019-11-03,23.58,23.58,23.58,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2019-11-10,23.11,23.11,23.11,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.02,23.02,23.02,0.0,0.0,23.3,23.3,23.3,0.0,0.0
2019-11-17,23.19,23.19,23.19,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.41,23.41,23.41,0.0,0.0
2019-11-24,23.76,23.76,23.76,0.0,0.0,24.1,24.1,24.1,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2019-12-01,24.01,24.01,24.01,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.01,24.01,24.01,0.0,0.0,24.23,24.23,24.23,0.0,0.0
2019-12-08,24.11,24.11,24.11,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-12-15,25.15,25.15,25.15,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2019-12-22,25.97,25.97,25.97,0.0,0.0,25.97,25.97,25.97,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.41,25.41,25.41,0.0,0.0
2019-12-29,25.26,25.26,25.26,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.46,25.46,25.46,0.0,0.0
